name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
MarketCap,"5,198,166,066","7,076,430,946","6,307,349,346","6,369,491,331","5,269,054,361","5,630,764,080","5,091,460,122","3,474,135,047","2,327,879,938","1,468,564,808","1,789,006,443","1,466,821,276","1,443,784,591","1,331,915,089","988,720,768","898,569,166","759,515,528"
EnterpriseValue,"5,029,149,066","6,896,058,946","6,128,180,346","6,192,551,331","5,073,673,361","5,427,034,080","4,881,597,122","3,256,546,047","2,217,315,938","1,343,621,808","1,661,872,443","1,332,616,276","1,291,134,591","1,168,631,089","893,108,768","799,305,166","885,289,528"
PsRatio,"19.64","29.984","31.094","35.968","38.567","46.775","49.514","39.079","23.951","17.489","24.075","21.635","25.096","16.363","20.545","23.517","14.442"
PbRatio,"23.097","30.895","28.631","28.964","23.614","24.509","22.251","14.873","18.272","10.502","12.249","9.619","9.209","8.137","10.057","8.776",
EnterprisesValueRevenueRatio,"19.164","99.393","78.168","100.39","95.804","134.492","106.101","90.858","182.001","62.942","61.766","63.878","71.602","71.916","53.935","61.231","80.937"
EnterprisesValueEBITDARatio,"-129.297","-439.016","-4,115.635","-653.843","-414.923","-351.583","-731.874","-340.892","-99.098","-86.501","-198.86","-175.691","-183.896","-153.243","-224.174","-204.269","-169.986"
