name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990
OperatingCashFlow,"9,441,000,000","3,429,000,000","3,129,000,000","54,000,000","2,829,000,000","-3,174,000,000","-865,000,000","778,000,000","6,810,000,000","-1,685,000,000","-2,471,000,000","5,081,000,000","-1,565,000,000","-949,000,000","3,184,000,000","1,244,000,000","2,420,000,000","-852,000,000","1,291,000,000","5,205,000,000","-622,000,000","-1,233,000,000","4,689,000,000","95,000,000","-332,000,000","1,794,000,000","142,000,000","1,351,000,000","2,698,000,000","-64,000,000","1,186,000,000","913,000,000","3,440,000,000","-1,055,000,000","-587,000,000","904,000,000","1,785,000,000","-2,744,000,000","356,000,000","899,000,000","260,000,000","114,000,000","2,894,000,000","-1,680,000,000","571,000,000","426,000,000","1,161,000,000","3,031,000,000","-1,333,000,000","1,191,000,000","1,263,000,000","2,205,000,000","738,000,000","-425,000,000","1,381,000,000","-318,000,000","946,000,000","905,000,000","-277,000,000","3,203,000,000","-1,003,000,000","2,047,000,000","-1,480,000,000","2,156,000,000","2,065,000,000","542,000,000","-905,000,000","511,000,000","-288,000,000","-430,000,000","-68,000,000","-32,000,000","1,316,000,000","2,131,000,000","2,832,000,000","10,000,000","1,494,000,000","-524,000,000","2,455,000,000","-2,941,000,000","4,212,000,000","-569,000,000","3,183,000,000","-50,000,000","1,428,000,000","1,405,000,000","-158,000,000","208,000,000","-1,895,000,000","-321,000,000","-645,000,000","-826,000,000","195,000,000","292,000,000","1,341,000,000","-99,000,000","187,000,000","137,000,000","-273,000,000","632,000,000","29,000,000","438,000,000","360,000,000","-16,000,000","457,000,000","111,000,000","658,000,000","831,000,000","609,000,000","-271,000,000","1,086,000,000","1,473,000,000","47,000,000","-155,000,000","120,000,000","570,000,000","126,000,000","1,288,000,000","1,437,000,000","-950,000,000","362,000,000","100,000,000","440,900,000","6,800,000","519,100,000","-126,800,000","592,400,000","189,600,000","31,300,000","445,000,000"
	CashFlowFromContinuingOperatingActivities,"9,441,000,000","3,429,000,000","3,129,000,000","54,000,000","2,829,000,000","-3,174,000,000","-865,000,000","778,000,000","6,810,000,000","-1,685,000,000","-2,471,000,000","5,081,000,000","-1,565,000,000","-949,000,000","3,184,000,000","1,244,000,000","2,420,000,000","-852,000,000","1,291,000,000","5,205,000,000","-622,000,000","-1,233,000,000","4,689,000,000","95,000,000","-332,000,000","1,794,000,000","142,000,000","1,351,000,000","2,698,000,000","-64,000,000","1,186,000,000","913,000,000","3,440,000,000","-1,055,000,000","-587,000,000","904,000,000","1,785,000,000","-2,744,000,000","356,000,000","899,000,000","260,000,000","114,000,000","2,894,000,000","-1,680,000,000","571,000,000","426,000,000","1,161,000,000","3,031,000,000","-1,332,000,000","1,190,000,000","1,190,000,000","2,182,000,000","834,000,000","-425,000,000","1,381,000,000","-318,000,000","946,000,000","905,000,000","-277,000,000","3,203,000,000","-1,003,000,000","2,047,000,000","-1,480,000,000","2,156,000,000","2,065,000,000","542,000,000","-905,000,000","511,000,000","-288,000,000","-430,000,000","-68,000,000","-32,000,000","1,316,000,000","2,131,000,000","2,832,000,000","10,000,000","1,494,000,000","-524,000,000","2,455,000,000","-2,941,000,000","4,212,000,000","-569,000,000","3,183,000,000","-50,000,000","1,428,000,000","1,405,000,000","-158,000,000","208,000,000","-1,895,000,000","-321,000,000","-645,000,000","-826,000,000","195,000,000","292,000,000","1,341,000,000","-99,000,000","187,000,000","137,000,000","-273,000,000","632,000,000","29,000,000","438,000,000","360,000,000","-16,000,000","457,000,000","111,000,000","658,000,000","831,000,000","609,000,000","-271,000,000","1,086,000,000","1,473,000,000","47,000,000","-155,000,000","120,000,000","570,000,000","126,000,000","1,288,000,000","1,437,000,000","-950,000,000","362,000,000","100,000,000","440,900,000","6,800,000","519,100,000","-126,800,000","592,400,000","189,600,000","31,300,000","445,000,000"
		NetIncomeFromContinuingOperations,"3,605,000,000","773,000,000","863,000,000","947,000,000","1,022,000,000","927,000,000","750,000,000","937,000,000","950,000,000","980,000,000","1,440,000,000","1,038,000,000","1,017,000,000","946,000,000","881,000,000","1,111,000,000","1,103,000,000","1,171,000,000","1,175,000,000","1,018,000,000","975,000,000","922,000,000","870,000,000","987,000,000","873,000,000","817,000,000","693,000,000","833,000,000","853,000,000","779,000,000","233,000,000","1,083,000,000","577,000,000","674,000,000","539,000,000","980,000,000","845,000,000","-253,000,000","635,000,000","725,000,000","466,000,000","619,000,000","505,000,000","651,000,000","735,000,000","625,000,000","624,000,000","625,000,000","668,000,000","601,000,000","442,000,000","-2,438,000,000","542,000,000","370,000,000","61,000,000","303,000,000","306,000,000","749,000,000","520,000,000","640,000,000","445,000,000","434,000,000","1,789,000,000","352,000,000","448,000,000","422,000,000","405,000,000","389,000,000","398,000,000","379,000,000","351,000,000","354,000,000","371,000,000","364,000,000","307,000,000","260,000,000","295,000,000","295,000,000","100,000,000","79,000,000","361,000,000","362,000,000","331,000,000","243,000,000","385,000,000","384,000,000","372,000,000","363,000,000","356,000,000","338,000,000","328,000,000","772,000,000","323,000,000","316,000,000","313,000,000","301,000,000","294,000,000","284,000,000","298,000,000","272,000,000","269,000,000","265,000,000","250,000,000","249,000,000","278,000,000","243,000,000","241,000,000","235,000,000","225,000,000","213,000,000","201,000,000","193,000,000","177,000,000","178,000,000","157,000,000","146,000,000","131,000,000","125,000,000","105,000,000","97,000,000","87,000,000","80,000,000","65,900,000","58,800,000","60,600,000","-63,300,000","65,000,000","70,600,000","70,400,000","102,300,000"
		OperatingGainsLosses,"-9,000,000","-5,000,000","-2,000,000","9,000,000","-11,000,000","-7,000,000","-13,000,000","-15,000,000","-15,000,000","-15,000,000","10,000,000","-7,000,000","-12,000,000","-18,000,000","-8,000,000","-28,000,000","-17,000,000","46,000,000","-76,000,000","-23,000,000","-3,000,000","-15,000,000","-98,000,000","-29,000,000","-24,000,000","-32,000,000","-50,000,000","-39,000,000","-31,000,000","-34,000,000","-67,000,000","-34,000,000","-29,000,000","-39,000,000","-82,000,000","-28,000,000","-45,000,000","-60,000,000","-494,000,000","-22,000,000","-40,000,000","-55,000,000","-47,000,000","-2,000,000","-66,000,000","-21,000,000","-57,000,000","-15,000,000","-20,000,000","-11,000,000","-412,000,000","4,825,000,000","265,000,000","315,000,000","1,286,000,000","155,000,000","151,000,000","67,000,000","180,000,000","-6,000,000","-15,000,000","-18,000,000","-1,408,000,000","58,000,000","-23,000,000","-17,000,000","-18,000,000","-15,000,000","-23,000,000","-12,000,000","-19,000,000","-14,000,000","-12,000,000","-33,000,000","-9,000,000","-10,000,000","-9,000,000","-7,000,000","-13,000,000","187,000,000","-25,000,000","-31,000,000","-41,000,000","-21,000,000","-47,000,000","-45,000,000","-45,000,000","-20,000,000","-45,000,000","-40,000,000","970,000,000","-1,069,000,000","-50,000,000","-50,000,000","-50,000,000","-51,000,000","-46,000,000","-28,000,000","-45,000,000","-51,000,000","-33,000,000","-7,000,000","-19,000,000","-15,000,000","-30,000,000","-33,000,000","-78,000,000","-17,000,000","-13,000,000","-7,000,000","-830,000,000","830,000,000","-3,000,000","-12,000,000","-4,000,000","-21,000,000","-990,000,000","951,000,000","1,312,000,000","-1,748,000,000","409,000,000","-15,000,000","-37,400,000","-26,600,000","-1,100,000","-14,900,000","-17,500,000","-14,700,000","-4,300,000","-5,100,000"
			GainLossOnInvestmentSecurities,"-9,000,000","-4,000,000","-1,000,000","-2,000,000","-2,000,000","0","-6,000,000","-9,000,000","-9,000,000","-9,000,000","25,000,000","1,000,000","-7,000,000","-1,000,000","0","0","-1,000,000","49,000,000","26,000,000","-19,000,000","0","-10,000,000","-7,000,000","-25,000,000","-21,000,000","-22,000,000","-21,000,000","-23,000,000","-19,000,000","-21,000,000","-32,000,000","-22,000,000","-16,000,000","-27,000,000","-44,000,000","-20,000,000","-38,000,000","-45,000,000","-53,000,000","-22,000,000","-51,000,000","-44,000,000","1,000,000","8,000,000","-59,000,000","-15,000,000","-11,000,000","-15,000,000","-20,000,000","-11,000,000","-18,000,000","4,825,000,000","265,000,000","315,000,000","1,286,000,000","155,000,000","151,000,000","67,000,000","180,000,000","-6,000,000","-15,000,000","-18,000,000","-27,000,000","58,000,000","-23,000,000","-17,000,000","-18,000,000","-15,000,000","-23,000,000","-12,000,000","-19,000,000","-14,000,000","-12,000,000","-33,000,000","-9,000,000","-10,000,000","-9,000,000","-7,000,000","-13,000,000","187,000,000","-25,000,000","-31,000,000","-41,000,000","-21,000,000","-47,000,000","-45,000,000","-45,000,000","-20,000,000","-45,000,000","-40,000,000","-50,000,000","-49,000,000","-50,000,000","-50,000,000","-50,000,000","-51,000,000","-46,000,000","-28,000,000","-45,000,000","-51,000,000","-33,000,000","-7,000,000","-19,000,000","-15,000,000","-30,000,000","-33,000,000","-78,000,000","-17,000,000","-13,000,000","-7,000,000","-830,000,000","830,000,000","-3,000,000","-12,000,000","-4,000,000","-21,000,000","-990,000,000","951,000,000","1,312,000,000","-1,748,000,000","409,000,000","-15,000,000","-37,400,000","-26,600,000","-1,100,000","-14,900,000","-17,500,000","-14,700,000","-4,300,000","-5,100,000"
			PensionAndEmployeeBenefitExpense,"0","-1,000,000","-1,000,000","11,000,000","-9,000,000","-7,000,000","-7,000,000","-6,000,000","-6,000,000","-6,000,000","-15,000,000","-8,000,000","-5,000,000","-17,000,000","-8,000,000","-28,000,000","-16,000,000","-3,000,000","-102,000,000","-4,000,000","-3,000,000","-5,000,000","-91,000,000","-4,000,000","-3,000,000","-10,000,000","-29,000,000","-16,000,000","-12,000,000","-13,000,000","-35,000,000","-12,000,000","-13,000,000","-12,000,000","-38,000,000","-8,000,000","-7,000,000","-15,000,000",,,,"-11,000,000","-48,000,000","-10,000,000","-7,000,000","-6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"1,838,000,000","437,000,000","461,000,000","468,000,000","472,000,000","466,000,000","455,000,000","431,000,000","390,000,000","354,000,000","344,000,000","336,000,000","333,000,000","302,000,000","328,000,000","334,000,000","342,000,000","335,000,000","430,000,000","351,000,000","346,000,000","347,000,000","384,000,000","370,000,000","384,000,000","364,000,000","373,000,000","376,000,000","368,000,000","340,000,000","316,000,000","330,000,000","313,000,000","333,000,000","338,000,000","345,000,000","373,000,000","333,000,000","335,000,000","313,000,000","299,000,000","299,000,000","219,000,000","191,000,000","183,000,000","183,000,000","216,000,000","156,000,000","144,000,000","113,000,000","191,000,000","193,000,000","175,000,000","152,000,000","190,000,000","223,000,000","243,000,000","231,000,000","376,000,000","224,000,000","99,000,000","127,000,000","144,000,000","131,000,000","102,000,000","117,000,000","123,000,000","122,000,000","103,000,000","178,000,000","113,000,000","133,000,000","115,000,000","119,000,000","123,000,000","113,000,000","105,000,000","89,000,000","85,000,000","56,000,000","39,000,000","52,000,000","82,000,000","75,000,000","63,000,000","64,000,000","63,000,000","62,000,000","61,000,000","61,000,000","59,000,000","50,000,000","57,000,000","49,000,000","49,000,000","48,000,000","46,000,000","44,000,000","46,000,000","52,000,000","50,000,000","52,000,000","59,000,000","62,000,000","59,000,000","57,000,000","53,000,000","47,000,000","50,000,000","48,000,000","54,000,000","48,000,000","50,000,000","48,000,000","49,000,000","57,000,000","39,000,000","42,000,000","46,000,000","42,000,000","41,000,000","36,000,000","40,300,000","39,900,000","37,800,000","37,000,000","37,300,000","38,600,000","38,300,000","34,400,000"
			DepreciationAndAmortization,"1,838,000,000","437,000,000","461,000,000","468,000,000","472,000,000","466,000,000","455,000,000","431,000,000","390,000,000","354,000,000","344,000,000","336,000,000","333,000,000","302,000,000","328,000,000","334,000,000","342,000,000","335,000,000","430,000,000","351,000,000","346,000,000","347,000,000","384,000,000","370,000,000","384,000,000","364,000,000","373,000,000","376,000,000","368,000,000","340,000,000","316,000,000","330,000,000","313,000,000","333,000,000","338,000,000","345,000,000","373,000,000","333,000,000","335,000,000","313,000,000","299,000,000","299,000,000","219,000,000","191,000,000","183,000,000","183,000,000","216,000,000","156,000,000","144,000,000","113,000,000","191,000,000","193,000,000","175,000,000","152,000,000","190,000,000","223,000,000","243,000,000","231,000,000","376,000,000","224,000,000","99,000,000","127,000,000","144,000,000","131,000,000","102,000,000","117,000,000","123,000,000","122,000,000","103,000,000","178,000,000","113,000,000","133,000,000","115,000,000","119,000,000","123,000,000","113,000,000","105,000,000","89,000,000","85,000,000","56,000,000","39,000,000","52,000,000","82,000,000","75,000,000","63,000,000","64,000,000","63,000,000","62,000,000","61,000,000","61,000,000","59,000,000","50,000,000","57,000,000","49,000,000","49,000,000","48,000,000","46,000,000","44,000,000","46,000,000","52,000,000","50,000,000","52,000,000","59,000,000","62,000,000","59,000,000","57,000,000","53,000,000","47,000,000","50,000,000","48,000,000","54,000,000","48,000,000","50,000,000","48,000,000","49,000,000","57,000,000","39,000,000","42,000,000","46,000,000","42,000,000","41,000,000","36,000,000","40,300,000","39,900,000","37,800,000","37,000,000","37,300,000","38,600,000","38,300,000","34,400,000"
		DeferredTax,"18,000,000","36,000,000","2,000,000","-19,000,000","-1,000,000","275,000,000","158,000,000","12,000,000","-63,000,000","-300,000,000","116,000,000","-75,000,000","-82,000,000","-28,000,000","-124,000,000","-171,000,000","-246,000,000","16,000,000","-139,000,000","148,000,000","-6,000,000","130,000,000","156,000,000","17,000,000","-289,000,000","-10,000,000","226,000,000","-166,000,000","94,000,000","-107,000,000","-343,000,000","-409,000,000","-49,000,000","-52,000,000","218,000,000","349,000,000","-184,000,000","150,000,000","339,000,000","198,000,000","-316,000,000","31,000,000","-162,000,000","-77,000,000","212,000,000","39,000,000","402,000,000","836,000,000","-36,000,000","-3,000,000","-44,000,000","-1,474,000,000","-353,000,000","-99,000,000","-840,000,000","-298,000,000","-120,000,000","-9,000,000","-353,000,000","87,000,000","56,000,000","62,000,000","211,000,000","89,000,000","135,000,000","-37,000,000","-291,000,000","105,000,000","42,000,000","89,000,000","184,000,000","197,000,000","104,000,000","-63,000,000","114,000,000","104,000,000","104,000,000","106,000,000","-99,000,000","-134,000,000","207,000,000","122,000,000","68,000,000","66,000,000","191,000,000","128,000,000","148,000,000","126,000,000","134,000,000","122,000,000","149,000,000","84,000,000","99,000,000","122,000,000","51,000,000","107,000,000","15,000,000","87,000,000","67,000,000","82,000,000","58,000,000","50,000,000","89,000,000","-5,000,000","-38,000,000","54,000,000","101,000,000","42,000,000","30,000,000","64,000,000","91,000,000","39,000,000","88,000,000","53,000,000","93,000,000","40,000,000","18,000,000","44,000,000","27,000,000","60,000,000","33,000,000","38,000,000","-15,300,000","74,100,000","37,100,000","-101,900,000","11,200,000","19,000,000","40,800,000","25,600,000"
			DeferredIncomeTax,"18,000,000","36,000,000","2,000,000","-19,000,000","-1,000,000","275,000,000","158,000,000","12,000,000","-63,000,000","-300,000,000","116,000,000","-75,000,000","-82,000,000","-28,000,000","-124,000,000","-171,000,000","-246,000,000","16,000,000","-139,000,000","148,000,000","-6,000,000","130,000,000","156,000,000","17,000,000","-289,000,000","-10,000,000","226,000,000","-166,000,000","94,000,000","-107,000,000","-343,000,000","-409,000,000","-49,000,000","-52,000,000","218,000,000","349,000,000","-184,000,000","150,000,000","339,000,000","198,000,000","-316,000,000","31,000,000","-162,000,000","-77,000,000","212,000,000","39,000,000","402,000,000","836,000,000","-36,000,000","-3,000,000","-44,000,000","-1,474,000,000","-353,000,000","-99,000,000","-840,000,000","-298,000,000","-120,000,000","-9,000,000","-353,000,000","87,000,000","56,000,000","62,000,000","211,000,000","89,000,000","135,000,000","-37,000,000","-291,000,000","105,000,000","42,000,000","89,000,000","184,000,000","197,000,000","104,000,000","-63,000,000","114,000,000","104,000,000","104,000,000","106,000,000","-99,000,000","-134,000,000","207,000,000","122,000,000","68,000,000","66,000,000","191,000,000","128,000,000","148,000,000","126,000,000","134,000,000","122,000,000","149,000,000","84,000,000","99,000,000","122,000,000","51,000,000","107,000,000","15,000,000","87,000,000","67,000,000","82,000,000","58,000,000","50,000,000","89,000,000","-5,000,000","-38,000,000","54,000,000","101,000,000","42,000,000","30,000,000","64,000,000","91,000,000","39,000,000","88,000,000","53,000,000","93,000,000","40,000,000","18,000,000","44,000,000","27,000,000","60,000,000","33,000,000","38,000,000","-15,300,000","74,100,000","37,100,000","-101,900,000","11,200,000","19,000,000","40,800,000","25,600,000"
