name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004
TotalAssets,"93,022,000,000","95,209,000,000","87,436,000,000","88,658,000,000","64,885,000,000","66,301,000,000","59,136,000,000","57,780,000,000","53,623,000,000","55,126,000,000","49,942,000,000","33,336,000,000","33,154,000,000","30,737,000,000","26,588,000,000","25,823,000,000","22,963,000,000","21,009,802,000","17,490,036,000","17,418,803,000","17,058,930,000","17,584,923,000","14,387,669,000","14,381,314,000","12,817,270,000","12,770,772,000","10,911,966,000","10,793,977,000","10,365,682,000","10,692,982,000","9,412,663,000","9,009,828,000","8,641,344,000","9,152,930,000","8,097,634,000","7,969,896,000","6,513,709,000","5,528,956,000","4,642,290,000","4,453,570,000","4,156,092,000","4,164,154,000","3,511,278,000","3,421,328,000","3,128,068,000","3,091,165,000","2,740,694,000","2,698,476,000","2,488,097,000","2,460,201,000","1,643,201,000","1,556,527,000","1,467,700,000","1,479,822,000","1,275,731,000","1,203,543,000","1,119,593,000","1,089,593,000","865,109,000","775,779,000","697,969,000","664,832,000","555,689,000","501,351,000","457,456,000","434,749,000","359,440,000","323,675,000","294,634,000","280,499,000","246,703,000","226,513,000","92,977,000","87,511,000"
	CurrentAssets,"20,411,000,000","22,850,000,000","15,957,000,000","16,256,000,000","20,444,000,000","21,889,000,000","14,946,000,000","14,846,000,000","14,713,000,000","15,963,000,000","11,026,000,000","9,903,000,000","10,035,000,000","10,683,000,000","6,870,000,000","6,802,000,000","10,151,000,000","9,290,371,000","5,946,170,000","5,811,341,000","5,404,491,000","5,996,827,000","3,001,554,000","3,277,999,000","3,774,672,000","4,347,327,000","2,938,773,000","2,916,787,000","2,604,825,000","3,550,072,000","2,439,155,000","2,304,687,000","2,039,381,000","2,680,252,000","1,800,886,000","1,698,165,000","2,876,039,000","2,015,880,000","1,257,285,000","1,853,125,000","1,323,033,000","1,672,222,000","1,148,240,000","1,114,822,000","1,188,129,000","1,074,924,000","1,192,936,000","1,112,136,000","1,263,752,000","1,706,159,000","762,915,000","701,318,000","762,860,000","1,068,557,000","848,559,000","802,128,000","713,409,000","740,811,000","554,950,000","477,171,000","400,133,000","419,096,000","355,934,000","369,664,000","328,616,000","303,217,000","244,864,000","199,821,000","180,604,000","178,715,000","162,920,000","156,968,000","80,692,000","74,146,000"
		CashCashEquivalentsAndShortTermInvestments,"13,503,000,000","10,537,000,000","9,391,000,000","9,650,000,000","15,023,000,000","11,966,000,000","9,492,000,000","9,283,000,000","9,802,000,000","7,947,000,000","6,529,000,000","6,042,000,000","6,379,000,000","4,342,000,000","3,450,000,000","3,427,000,000","7,159,000,000","4,521,705,000","3,628,665,000","3,501,245,000","3,219,550,000","2,208,887,000","1,200,807,000","1,174,283,000","2,031,192,000","1,341,381,000","1,358,005,000","1,170,469,000","1,019,015,000","995,429,000","926,104,000","844,575,000","879,124,000","838,774,000","703,542,000","623,491,000","2,099,817,000","867,621,000","605,564,000","1,107,663,000","710,388,000","777,866,000","645,848,000","577,376,000","763,836,000","496,970,000","769,848,000","742,267,000","951,752,000","1,241,965,000","445,334,000","420,126,000","516,614,000","697,603,000","601,458,000","578,341,000","495,083,000","450,843,000","374,068,000","307,830,000","250,373,000","252,424,000","244,898,000","266,689,000","233,157,000","207,565,000","172,725,000","134,410,000","125,545,000","118,818,000","114,397,000","116,150,000","43,733,000","35,812,000"
			CashAndCashEquivalents,"6,859,000,000","5,464,000,000","4,753,000,000","6,299,000,000","8,544,000,000","6,195,000,000","3,724,000,000","4,052,000,000","5,772,000,000","4,145,000,000","3,868,000,000","3,510,000,000","4,110,000,000","2,669,000,000","2,105,000,000","2,319,000,000","5,922,000,000","2,543,484,000","2,071,837,000","1,949,110,000","2,024,904,000","1,606,549,000","1,145,736,000","1,115,226,000","1,799,083,000","1,158,363,000","1,223,318,000","1,089,351,000","941,956,000","908,117,000","846,325,000","774,725,000","827,891,000","781,635,000","651,750,000","579,881,000","1,927,990,000","747,245,000","521,720,000","1,000,730,000","440,785,000","607,284,000","502,987,000","449,794,000","664,612,000","424,292,000","630,303,000","409,925,000","690,794,000","1,011,306,000","242,888,000","246,169,000","341,705,000","483,834,000","382,314,000","427,043,000","378,548,000","279,095,000","160,761,000","122,949,000","87,492,000","86,608,000","70,324,000","149,992,000","128,573,000","99,842,000","87,355,000","25,140,000","40,604,000","35,731,000","22,756,000","61,093,000","5,560,000","10,463,000"
			OtherShortTermInvestments,"6,644,000,000","5,073,000,000","4,638,000,000","3,351,000,000","6,479,000,000","5,771,000,000","5,768,000,000","5,231,000,000","4,030,000,000","3,802,000,000","2,661,000,000","2,532,000,000","2,269,000,000","1,673,000,000","1,345,000,000","1,108,000,000","1,237,000,000","1,978,221,000","1,556,828,000","1,552,135,000","1,194,646,000","602,338,000","55,071,000","59,057,000","232,109,000","183,018,000","134,687,000","81,118,000","77,059,000","87,312,000","79,779,000","69,850,000","51,233,000","57,139,000","51,792,000","43,610,000","171,827,000","120,376,000","83,844,000","106,933,000","269,603,000","170,582,000","142,861,000","127,582,000","99,224,000","72,678,000","139,545,000","332,342,000","260,958,000","230,659,000","202,446,000","173,957,000","174,909,000","213,769,000","219,144,000","151,298,000","116,535,000","171,748,000","213,307,000","184,881,000","162,881,000","165,816,000","174,574,000","116,697,000","104,584,000","107,723,000","85,370,000","109,270,000","84,941,000","83,087,000","91,641,000","55,057,000","38,173,000","25,349,000"
		Receivables,"3,952,000,000","9,739,000,000","4,019,000,000","4,074,000,000","3,174,000,000","7,786,000,000","3,316,000,000","3,445,000,000","3,076,000,000","6,174,000,000","2,573,000,000","2,332,000,000","2,153,000,000","4,924,000,000","2,070,000,000","2,019,000,000","1,797,000,000","3,950,093,000","1,553,015,000","1,605,956,000","1,473,562,000","3,230,820,000","1,307,254,000","1,351,863,000","1,221,082,000","2,523,506,000","1,092,913,000","1,096,424,000","951,973,000","1,905,506,000","794,590,000","834,323,000","684,155,000","1,360,837,000","604,045,000","599,543,000","502,609,000","872,634,000","418,590,000","446,917,000","371,395,000","683,745,000","312,331,000","342,397,000","270,816,000","426,943,000","258,764,000","228,550,000","183,612,000","320,956,000","191,297,000","168,842,000","145,869,000","266,555,000","157,680,000","146,982,000","143,909,000","220,061,000","121,961,000","114,046,000","105,013,000","128,693,000","82,808,000","75,704,000","72,337,000","76,128,000","53,407,000","50,184,000","42,383,000","48,874,000","37,535,000","29,944,000","24,490,000","26,536,000"
			AccountsReceivable,"3,952,000,000","9,739,000,000","4,019,000,000","4,074,000,000","3,174,000,000","7,786,000,000","3,316,000,000","3,445,000,000","3,076,000,000","6,174,000,000","2,573,000,000","2,332,000,000","2,153,000,000","4,924,000,000","2,037,000,000","1,980,000,000","1,763,000,000","3,917,401,000","1,519,916,000","1,569,322,000","1,439,875,000","3,196,643,000","1,281,425,000","1,323,114,000","1,192,965,000","2,496,165,000","1,060,726,000","1,067,799,000","926,381,000","1,905,506,000","794,590,000","834,323,000","684,155,000","1,360,837,000","604,045,000","599,543,000","502,609,000","872,634,000","418,590,000","446,917,000","371,395,000","683,745,000","312,331,000","342,397,000","270,816,000","426,943,000","258,764,000","228,550,000","183,612,000","320,956,000","191,297,000","168,842,000","145,869,000","266,555,000","157,680,000","146,982,000","143,909,000","220,061,000","121,961,000","114,046,000","105,013,000","128,693,000","82,808,000","75,704,000","72,337,000","76,128,000","53,407,000","50,184,000","42,383,000","48,874,000","37,535,000","29,944,000","24,490,000","26,536,000"
				GrossAccountsReceivable,,,,,,,,,,"6,197,000,000",,,,"4,946,000,000",,,,"3,938,364,000",,,,"3,208,682,000",,,,"2,506,653,000",,,,"1,913,652,000",,,,"1,365,606,000",,,,"874,487,000",,,,"685,018,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,"-23,000,000",,,,"-22,000,000",,,,"-20,963,000",,,,"-12,039,000",,,,"-10,488,000",,,,"-8,146,000",,,,"-4,769,000",,,,"-1,853,000",,,,"-1,273,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,"33,000,000","39,000,000","34,000,000","32,692,000","33,099,000","36,634,000","33,687,000","34,177,000","25,829,000","28,749,000","28,117,000","27,341,000","32,187,000","28,625,000","25,592,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"1,478,000,000","1,120,000,000","1,305,000,000","1,321,000,000","1,081,000,000","991,000,000","1,097,000,000","1,170,000,000","954,000,000","916,000,000","1,111,000,000","743,000,000","717,000,000","629,000,000","667,000,000","687,000,000","528,000,000","357,686,000","436,847,000","401,612,000","413,960,000","245,350,000","255,764,000","290,099,000","278,508,000","221,830,000","233,545,000","250,462,000","230,557,000","228,406,000","213,801,000","205,426,000","210,692,000","182,533,000","233,270,000","190,973,000","145,210,000","122,471,000","117,600,000","146,901,000","99,789,000","69,920,000","79,428,000","95,042,000","63,886,000","37,813,000","64,343,000","50,138,000","45,858,000","55,734,000","62,227,000","49,153,000","36,242,000","33,115,000","39,747,000","33,148,000","21,416,000","17,679,000","17,853,000","21,608,000","16,342,000","11,781,000","9,814,000","11,210,000","7,872,000","6,338,000","6,000,000","6,714,000","4,874,000","3,467,000","4,145,000","3,500,000","4,687,000","3,532,000"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114,935,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,"1,478,000,000","1,454,000,000","1,242,000,000","1,211,000,000","1,166,000,000","1,146,000,000","1,017,000,000","948,000,000","881,000,000","926,000,000","813,000,000","786,000,000","786,000,000","788,000,000","683,000,000","669,000,000","667,000,000","460,887,000","327,643,000","302,528,000","297,419,000","311,770,000","237,729,000","236,750,000","243,890,000","259,187,000","250,738,000","256,346,000","252,443,000","260,914,000","218,455,000","220,642,000","211,050,000","220,740,000","149,495,000","133,660,000","128,403,000","153,154,000","115,531,000","151,644,000","141,461,000","140,691,000","110,633,000","100,007,000","89,591,000","113,198,000","99,981,000","91,181,000","82,530,000","87,504,000","64,057,000","63,197,000","64,135,000","71,284,000","14,319,000","7,906,000","7,310,000","7,173,000","7,020,000","2,106,000","240,000","228,000",,,"994,000",,"3,239,000",,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"42,605,000","45,032,000","44,342,000","35,528,000","45,738,000","51,395,000","48,556,000","49,279,000","23,441,000","14,157,000","6,794,000","7,321,000","14,723,000","56,723,000","47,538,000","31,821,000","38,834,000","33,915,000","23,791,000","27,516,000","49,620,000","44,088,000","36,315,000","40,116,000","26,992,000","26,827,000","27,273,000","31,900,000","14,319,000","7,906,000","7,310,000","7,173,000","7,020,000","2,106,000","240,000","228,000",,,"994,000",,"3,239,000",,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","136,914,000","140,345,000","143,197,000","143,197,000","160,181,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,,,,,,"24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,"926,000,000","813,000,000","786,000,000","786,000,000","788,000,000","683,000,000","669,000,000","667,000,000",,,,,,,"225,004,000",,"1,423,000","3,572,000","6,172,000","10,492,000","16,620,000","28,073,000","39,540,000","54,360,000","77,368,000","110,534,000","150,498,000",,,,,,,,,,,,,,,,,,,"35,355,000","35,751,000","45,691,000","45,055,000","34,048,000","31,581,000","28,165,000","25,970,000","18,414,000","16,061,000","14,256,000","13,186,000","9,493,000","8,513,000","7,802,000","7,556,000","6,843,000","7,374,000","7,782,000","8,266,000"
