name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
TotalAssets,"2,777,121,000","2,993,327,000","3,053,670,000","3,035,302,000","3,006,958,000","1,750,980,000","1,667,565,000","1,576,628,000","1,607,059,000","1,582,798,000","1,497,932,000","1,744,213,000","1,681,416,000","1,396,917,000","1,352,093,000","1,366,287,000","1,386,438,000","1,420,781,000","1,430,317,000","1,472,598,000","1,494,974,000","1,602,741,000","1,748,806,000","1,756,242,000","1,795,421,000","1,987,008,000","3,038,956,000","3,111,282,000","3,168,550,000","3,271,197,000","3,059,191,000","3,017,760,000","3,031,063,000","3,018,553,000","2,937,310,000","2,940,452,000","2,908,655,000","2,869,105,000","2,799,915,000","2,789,383,000","2,815,493,000","2,801,378,000","2,666,517,000","2,643,599,000","2,679,254,000","2,688,331,000","2,400,215,000","2,410,802,000","2,439,868,000","2,443,997,000","2,356,301,000","2,427,744,000","2,548,071,000","2,496,702,000","2,510,034,000","2,538,780,000","2,569,997,000","2,626,943,000","2,665,286,000","2,726,243,000","2,775,371,000","2,740,956,000","2,064,725,000","2,006,846,000","1,982,356,000","1,948,664,000","1,939,384,000","1,930,793,000","1,987,301,000","1,967,788,000","1,906,164,000","1,930,203,000","1,954,674,000","1,831,302,000","1,748,721,000","1,870,277,000","1,729,618,000","1,616,052,000","1,611,058,000","1,604,597,000","1,677,036,000","1,619,920,000","1,530,344,000","1,527,564,000","1,511,577,000","1,486,910,000","1,507,794,000","1,533,574,000","1,498,688,000","1,485,000,000","1,486,200,000","1,478,600,000","1,444,300,000","1,503,000,000","1,646,800,000","335,800,000","213,400,000","208,900,000","206,400,000","205,300,000","186,100,000","174,500,000","145,500,000","136,800,000","119,700,000","147,300,000","107,100,000","62,400,000","44,400,000","37,000,000"
	CurrentAssets,"222,278,000","241,116,000","297,894,000","271,693,000","244,090,000","254,891,000","307,156,000","287,726,000","261,214,000","159,495,000","148,075,000","422,679,000","305,167,000","228,870,000","179,567,000","190,420,000","149,842,000","146,816,000","142,930,000","142,021,000","128,409,000","168,810,000","193,171,000","156,736,000","119,302,000","134,351,000","127,809,000","138,890,000","159,784,000","116,473,000","134,338,000","131,305,000","142,613,000","104,998,000","105,438,000","130,899,000","131,930,000","113,650,000","1,150,030,000","1,141,666,000","1,168,887,000","1,162,902,000","1,067,111,000","1,058,229,000","1,110,069,000","1,137,601,000","917,434,000","939,404,000","966,359,000","969,989,000","881,370,000","956,266,000","1,078,053,000","1,020,852,000","201,732,000","175,544,000","169,399,000","195,388,000","1,163,713,000","1,199,514,000","1,244,850,000","1,237,325,000","955,518,000","907,884,000","900,270,000","869,434,000","867,582,000","868,096,000","922,723,000","900,566,000","846,219,000","894,452,000","1,029,243,000","911,959,000","841,176,000","969,170,000","831,639,000","766,251,000","765,783,000","776,253,000","859,115,000","793,169,000","709,883,000","700,391,000","694,789,000","658,786,000","660,428,000","678,681,000","604,399,000","584,600,000","516,300,000","504,100,000","462,400,000","511,600,000","664,800,000","176,000,000","128,100,000","123,500,000","120,300,000","122,200,000","113,300,000","106,300,000","90,500,000","97,300,000","74,100,000","110,300,000","59,000,000","43,100,000","37,800,000","29,500,000"
		CashCashEquivalentsAndShortTermInvestments,"95,684,000","108,333,000","158,830,000","145,072,000","123,019,000","159,449,000","227,398,000","206,426,000","182,919,000","70,494,000","73,682,000","353,139,000","237,744,000","155,391,000","111,008,000","116,833,000","81,393,000","72,968,000","76,208,000","73,831,000","58,128,000","95,396,000","130,305,000","88,170,000","46,362,000","60,363,000","60,072,000","70,511,000","93,115,000","46,126,000","61,958,000","68,068,000","81,012,000","42,274,000","52,857,000","78,491,000","82,254,000","61,087,000","81,800,000","101,131,000","106,966,000","88,065,000","76,025,000","74,031,000","145,000,000","70,727,000","80,775,000","74,094,000","84,498,000","101,803,000","39,905,000","95,595,000","195,948,000","87,382,000","99,188,000","75,100,000","78,628,000","97,375,000","100,337,000","79,020,000","80,146,000","92,344,000","53,706,000","41,174,000","45,884,000","57,627,000","52,790,000","25,119,000","75,246,000","58,825,000","64,521,000","86,164,000","273,391,000","143,941,000","155,974,000","248,250,000","103,151,000","85,723,000","110,261,000","93,824,000","167,264,000","107,958,000","28,935,000","27,398,000","27,541,000","36,495,000","50,154,000","49,242,000","14,093,000","21,700,000","15,200,000","14,500,000","16,200,000","33,800,000","90,500,000","23,300,000","5,900,000","4,700,000","6,300,000","6,400,000","5,400,000","5,900,000","9,700,000","7,000,000","6,000,000","35,300,000","100,000","400,000","7,800,000","1,400,000"
			CashAndCashEquivalents,"95,684,000","108,333,000","158,830,000","145,072,000","123,019,000","159,449,000","227,398,000","206,426,000","182,919,000","70,494,000","73,682,000","353,139,000","237,744,000","155,391,000","111,008,000","116,833,000","81,393,000","72,968,000","76,208,000","73,831,000","58,128,000","95,396,000","130,305,000","88,170,000","46,362,000","60,363,000","60,072,000","70,511,000","93,115,000","46,126,000","61,958,000","68,068,000","81,012,000","42,274,000","52,857,000","78,491,000","82,254,000","61,087,000","81,800,000","101,131,000","106,966,000","88,065,000","76,025,000","74,031,000","145,000,000","70,727,000","80,775,000","74,094,000","84,498,000","101,803,000","39,905,000","95,595,000","195,948,000","87,382,000","99,188,000","75,100,000","78,628,000","97,375,000","100,337,000","79,020,000","80,146,000","92,344,000","53,706,000","41,174,000","45,884,000","57,627,000","52,790,000","25,119,000","75,246,000","58,825,000","64,521,000","86,164,000","273,391,000","143,941,000","155,974,000","248,250,000","103,151,000","85,723,000","110,261,000","93,824,000","167,264,000","107,958,000","28,935,000","27,398,000","27,541,000","36,495,000","50,154,000","49,242,000","14,093,000","21,700,000","15,200,000","14,500,000","16,200,000","33,800,000","90,500,000","23,300,000","5,900,000","4,700,000","6,300,000","6,400,000","5,400,000","5,900,000","9,700,000","7,000,000","6,000,000","35,300,000","100,000","400,000","7,800,000","1,400,000"
		Receivables,"121,185,000","126,378,000","131,930,000","120,795,000","115,345,000","90,003,000","75,471,000","76,983,000","73,103,000","84,123,000","70,762,000","65,666,000","63,761,000","69,645,000","65,197,000","69,678,000","64,823,000","69,823,000","62,293,000","64,379,000","66,606,000","69,785,000","59,200,000","64,402,000","67,926,000","69,320,000","63,252,000","63,894,000","61,939,000","65,492,000","68,229,000","59,520,000","57,871,000","58,686,000","48,527,000","48,279,000","46,014,000","48,822,000","44,284,000","45,383,000","44,886,000","48,221,000","43,441,000","44,573,000","47,228,000","53,890,000","67,625,000","65,567,000","59,601,000","63,439,000","59,943,000","56,660,000","49,381,000","51,766,000","43,992,000","46,033,000","40,316,000","41,629,000","36,775,000","37,033,000","37,339,000","34,680,000","21,332,000","20,161,000","19,088,000","20,403,000","19,657,000","16,508,000","17,161,000","16,269,000","15,455,000","14,940,000","15,506,000","14,949,000","11,704,000","9,864,000","9,447,000","5,922,000","2,885,000","1,889,000","2,808,000","1,664,000","2,817,000","1,459,000","3,654,000","3,254,000","3,294,000","1,866,000","4,630,000","3,900,000","3,400,000","3,000,000","3,100,000","3,300,000","2,700,000","1,800,000","2,600,000","2,800,000","2,500,000","1,700,000","2,700,000","3,000,000","2,300,000","3,400,000",,"1,400,000",,,,
			AccountsReceivable,"121,185,000","126,378,000","131,930,000","120,795,000","115,345,000","90,003,000","75,471,000","76,983,000","73,103,000","84,123,000","70,762,000","65,666,000","63,761,000","69,645,000","65,197,000","69,678,000","64,823,000","73,990,000","62,293,000","64,379,000","66,606,000","69,901,000","59,200,000","64,402,000","67,926,000","69,320,000","63,252,000","63,894,000","61,939,000","65,492,000","68,229,000","59,520,000","57,871,000","58,686,000","48,527,000","48,279,000","46,014,000","48,822,000","51,854,000","52,400,000","52,087,000","56,321,000","51,417,000","44,573,000",,,,"65,567,000",,,,"56,660,000",,,"43,992,000","46,033,000","40,316,000","41,629,000","36,775,000","37,033,000","37,339,000","34,680,000","21,332,000","20,161,000","19,088,000","20,403,000","19,657,000","16,508,000","17,161,000","16,269,000","15,455,000","14,940,000","15,506,000","14,949,000","11,704,000","9,864,000","9,447,000","5,922,000","2,885,000","1,889,000","2,808,000","1,664,000","2,817,000","1,459,000","3,654,000","3,254,000","3,294,000",,"4,630,000",,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"130,011,000","134,857,000","139,894,000","128,558,000","123,326,000","98,050,000","83,387,000","85,221,000","80,169,000","89,724,000","76,743,000","70,015,000","68,229,000","74,528,000","69,444,000","73,066,000","68,660,000",,"65,518,000","67,060,000","69,695,000",,"62,444,000","67,381,000","71,314,000","72,934,000","66,560,000","66,937,000","65,527,000","69,515,000","71,731,000","62,690,000","61,481,000","62,386,000","55,913,000","55,128,000","52,665,000","55,739,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-8,826,000","-8,479,000","-7,964,000","-7,763,000","-7,981,000","-8,047,000","-7,916,000","-8,238,000","-7,066,000","-5,601,000","-5,981,000","-4,349,000","-4,468,000","-4,883,000","-4,247,000","-3,388,000","-3,837,000",,"-3,225,000","-2,681,000","-3,089,000",,"-3,244,000","-2,979,000","-3,388,000","-3,614,000","-3,308,000","-3,043,000","-3,588,000","-4,023,000","-3,502,000","-3,170,000","-3,610,000","-3,700,000","-7,386,000","-6,849,000","-6,651,000","-6,917,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,"3,477,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,"-4,167,000",,,,"-3,593,000",,,,,,,,,,,,,,,,,"-7,570,000","-7,017,000","-7,201,000","-8,100,000","-7,976,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
