name,10/31/2021,04/30/2021,10/31/2020,04/30/2020,10/31/2019,04/30/2019,10/31/2018,04/30/2018
TotalAssets,"692,576,446","691,415,242","477,599,601","452,217,762","663,899,181","620,285,078","543,328,330","618,519,629"
TotalLiabilitiesNetMinorityInterest,"108,693,862","129,594,334","31,066,633","1,377,014","41,971,821","52,865,034","18,597,488","13,911,738"
TotalEquityGrossMinorityInterest,"583,882,584","561,820,908","446,532,968","450,840,748","621,927,360","567,420,044","524,730,842","604,607,891"
	StockholdersEquity,"583,882,584","561,820,908","446,532,968","450,840,748","621,927,360","567,420,044","524,730,842","604,607,891"
		CapitalStock,"484,469,499","512,661,159","512,661,159","550,114,046","550,114,046","595,504,980","595,504,980","696,633,536"
			CommonStock,"484,469,499","512,661,159","512,661,159","550,114,046","550,114,046","595,504,980","595,504,980","696,633,536"
		RetainedEarnings,"99,413,085","49,159,749","-66,128,191","-99,273,298","71,813,314","-28,084,936","-70,774,138","-25,308,112"
TotalCapitalization,"690,730,121","677,358,007","476,948,037",,"659,449,793","619,403,594","540,979,153","606,307,712"
CommonStockEquity,"583,882,584","561,820,908","446,532,968","450,840,748","621,927,360","567,420,044","524,730,842","604,607,891"
NetTangibleAssets,"583,882,584","561,820,908","446,532,968","450,840,748","621,927,360","567,420,044","524,730,842","604,607,891"
InvestedCapital,"690,730,121","677,358,007","476,948,037",,"659,449,793","619,403,594","540,979,153","606,307,712"
TangibleBookValue,"583,882,584","561,820,908","446,532,968","450,840,748","621,927,360","567,420,044","524,730,842","604,607,891"
TotalDebt,"106,847,537","115,537,099","30,415,069",,"37,522,433","51,983,550","16,248,311","1,699,821"
NetDebt,"106,847,537","115,537,099","30,415,069",,"37,522,433","51,983,550","16,248,311","1,699,821"
ShareIssued,"85,407,951","85,407,951","85,407,951","85,407,951","85,407,951","85,407,951","85,407,951","85,407,951"
OrdinarySharesNumber,"85,407,951","85,407,951","85,407,951","85,407,951","85,407,951","85,407,951","85,407,951","85,407,951"
