name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,659,000",,,"24,415,000","23,766,000",,,,,,,,,,,,,,,,,,,,,,,,,"26,376,000","27,644,000","27,072,000","27,359,000","28,960,000","25,707,000","25,644,000","21,679,000",,"16,371,000","15,466,000","15,712,000","15,873,000","16,642,000","16,578,000","15,758,000","14,413,000","13,912,000","13,048,000","12,095,000","10,255,000","9,976,000","9,912,000","9,710,000",,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,000",,,"92,000","291,000",,,,,,,,,,,,,,,,,,,,,,,,,"75,000","329,000","0","184,000","295,000","512,000","602,000","927,000",,"75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000",,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192,000",,,"92,000","291,000",,,,,,,,,,,,,,,,,,,,,,,,,"75,000","329,000","0","184,000","295,000","512,000","602,000","927,000",,"75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000","75,000",,,,,,,,,,,,
		DeferredTax,"7,900,000","1,800,000","17,300,000","-31,300,000","20,100,000","-56,000,000","-34,800,000","1,300,000","-49,400,000","-86,100,000","-293,300,000","-94,100,000","-16,800,000","-33,100,000","42,500,000","-158,800,000","87,200,000","-16,355,000","114,494,000","-25,061,000","-21,878,000","-74,673,000","-34,395,000","-50,726,000","32,906,000","-49,309,000","24,883,000","-18,490,000","-17,509,000","-38,606,000","10,292,000","-2,178,000","-2,319,000","-18,869,000","12,318,000","6,574,000","5,298,000","-18,387,000","-556,000","-12,352,000","2,927,000","14,769,000","99,000","358,000","6,728,000","6,623,000","4,086,000","4,221,000","9,073,000","3,155,000","9,921,000","-1,694,000","7,239,000","17,545,000","-3,614,000","5,124,000","3,410,000","11,120,000","3,317,000","-1,788,000","-3,087,000","1,460,000","-1,079,000","10,052,000","-1,410,000","-19,623,000","30,017,000","2,350,000","4,772,000","-17,662,000","3,069,000","9,163,000","22,299,000","60,000","-5,401,000","-1,208,000","-5,639,000","7,077,000","-2,877,000","-12,609,000","-8,692,000","-45,409,000","5,553,000","9,378,000","2,172,000","-3,471,000","1,512,000","-3,676,000","-2,367,000","7,176,000","654,000","137,000","997,000","6,283,000","-1,331,000","-2,026,000","-1,237,000","-5,055,000","-1,363,000","-3,016,000","11,000","-5,429,000","809,000","1,618,000","2,000","-5,100,000","-1,700,000","-300,000","-300,000","-6,800,000","1,200,000","-300,000","-3,200,000",,,,
			DeferredIncomeTax,"7,900,000","1,800,000","17,300,000","-31,300,000","20,100,000","-56,000,000","-34,800,000","1,300,000","-49,400,000","-86,100,000","-293,300,000","-94,100,000","-16,800,000","-33,100,000","42,500,000","-158,800,000","87,200,000","-16,355,000","114,494,000","-25,061,000","-21,878,000","-74,673,000","-34,395,000","-50,726,000","32,906,000","-49,309,000","24,883,000","-18,490,000","-17,509,000","-38,606,000","10,292,000","-2,178,000","-2,319,000","-18,869,000","12,318,000","6,574,000","5,298,000","-18,387,000","-556,000","-12,352,000","2,927,000","14,769,000","99,000","358,000","6,728,000","6,623,000","4,086,000","4,221,000","9,073,000","3,155,000","9,921,000","-1,694,000","7,239,000","17,545,000","-3,614,000","5,124,000","3,410,000","11,120,000","3,317,000","-1,788,000","-3,087,000","1,460,000","-1,079,000","10,052,000","-1,410,000","-19,623,000","30,017,000","2,350,000","4,772,000","-17,662,000","3,069,000","9,163,000","22,299,000","60,000","-5,401,000","-1,208,000","-5,639,000","7,077,000","-2,877,000","-12,609,000","-8,692,000","-45,409,000","5,553,000","9,378,000","2,172,000","-3,471,000","1,512,000","-3,676,000","-2,367,000","7,176,000","654,000","137,000","997,000","6,283,000","-1,331,000","-2,026,000","-1,237,000","-5,055,000","-1,363,000","-3,016,000","11,000","-5,429,000","809,000","1,618,000","2,000","-5,100,000","-1,700,000","-300,000","-300,000","-6,800,000","1,200,000","-300,000","-3,200,000",,,,
		AmortizationOfSecurities,"0",,,,,,,,,"0","0","0","0","0","0","0","-200,000","-231,000","-62,000","117,000","476,000","13,000","5,000","-13,000","13,000","1,814,000","2,498,000","2,336,000","2,396,000","2,388,000","2,495,000","2,477,000","2,589,000","2,687,000",,,,,,"2,097,000","2,029,000","1,986,000","1,964,000","1,921,000","1,860,000","1,800,000","1,800,000","1,761,000","1,705,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"3,000,000",,,,,"900,000","0","0","0","1,700,000","2,700,000","0","500,000","6,300,000","500,000","1,100,000","2,000,000","15,788,000","44,000","92,000","176,000","2,971,000","10,636,000","48,000","2,253,000","52,000","4,042,000","530,000","0","97,000","1,590,000","150,000","406,000","0","0",,,"1,000","478,000","334,000","0","-1,055,000","204,000","2,064,000","945,000","3,396,000","422,000","388,000","453,000","2,580,000","528,000","376,000","1,266,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"210,200,000","47,000,000","50,900,000","55,700,000","56,600,000","55,000,000","51,200,000","49,700,000","42,400,000","40,700,000","43,500,000","45,300,000","40,700,000","38,900,000","39,600,000","42,600,000","45,300,000","23,179,000","24,003,000","23,610,000","22,408,000","22,066,000","22,120,000","24,390,000","59,579,000","17,317,000","16,965,000","23,026,000","14,112,000","15,183,000","14,819,000","15,273,000","13,321,000","12,412,000","13,719,000","15,000,000","12,656,000","13,356,000","14,120,000","14,607,000","9,986,000","9,819,000","9,962,000","9,484,000","9,024,000","9,027,000","9,409,000","8,925,000","9,451,000","9,443,000","8,837,000","9,500,000","8,998,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","-23,000","-328,000","-144,000","-263,000","-116,000","-118,000","-982,000","0","-1,411,000","0","0","0","-143,000","-42,000","-92,000","-20,000","-135,000","-39,000","-17,000","-385,000","-3,094,000",,,,"-44,000","-1,341,000","-709,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"45,000,000","10,400,000","7,900,000","9,700,000","17,000,000","16,600,000","18,600,000","22,400,000","30,600,000","35,100,000","35,000,000","34,700,000","34,000,000","33,800,000","33,500,000","33,400,000","30,400,000","28,731,000","28,324,000","28,071,000","27,574,000","19,660,000","14,408,000","13,368,000","13,163,000","10,995,000","13,999,000","13,447,000","12,730,000","8,311,000","3,045,000","2,989,000","2,909,000","3,371,000","2,068,000","1,151,000","3,880,000","6,544,000","-51,845,000","-20,925,000","79,040,000","80,413,000","76,550,000","79,683,000","99,263,000",,"-2,729,000","-2,412,000","2,469,000","1,696,000","2,613,000","-54,279,000","55,147,000","59,206,000","-69,265,000","8,216,000","9,343,000","-2,382,000","10,065,000","8,201,000","8,126,000","7,728,000","7,747,000","6,170,000","5,808,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,"200,000","400,000","500,000","100,000","500,000","100,000"
		ChangeInWorkingCapital,"34,200,000","-57,400,000","107,800,000","-27,100,000","10,900,000","-50,500,000","9,500,000","-22,100,000","36,100,000","-29,800,000","-3,900,000","3,700,000","-36,700,000","-57,400,000","71,400,000","246,800,000","-76,100,000","5,207,000","292,410,000","-17,649,000","-15,468,000","43,398,000","56,799,000","83,954,000","110,670,000","78,499,000","11,168,000","-6,583,000","-4,206,000","-12,810,000","-5,481,000","11,366,000","-2,036,000","48,044,000","-30,158,000","-15,846,000","13,332,000","191,000","38,925,000","28,404,000","9,643,000","-27,527,000","-57,265,000","36,119,000","-59,542,000","-19,717,000","-3,174,000","14,261,000","-4,526,000","-6,786,000","-10,188,000","22,469,000","-3,402,000","-29,996,000","-59,024,000","47,606,000","12,505,000","-21,618,000","14,953,000","-14,341,000","10,850,000","-93,331,000","-2,009,000","-4,404,000","20,201,000","19,237,000","14,492,000","9,188,000","-5,118,000","-11,323,000","18,384,000","-1,617,000","-17,926,000","13,714,000","24,835,000","7,012,000","-7,575,000","-11,193,000","7,016,000","-15,950,000","9,498,000","56,256,000","-6,628,000","-30,528,000","-39,621,000","-101,207,000","28,426,000","7,488,000","23,373,000","4,216,000","15,829,000","21,310,000","2,582,000","-18,952,000","-12,867,000","-7,921,000","-4,319,000","-19,627,000","1,583,000","8,033,000","23,541,000","1,841,000","-11,593,000","-2,771,000","-10,055,000","-8,600,000","0","200,000","1,700,000","-4,400,000","-4,200,000","-6,500,000","5,900,000","-3,400,000","2,400,000","3,900,000","900,000"
			ChangeInReceivables,"-74,900,000","-142,500,000","55,500,000","15,100,000","-3,000,000","-103,900,000","9,900,000","-9,400,000","39,700,000","-126,500,000","41,100,000","88,300,000","-56,200,000","49,400,000","124,000,000","120,600,000","-55,200,000","-10,538,000","-7,719,000","-16,462,000","-50,581,000","-3,280,000","-18,119,000","-15,531,000","-9,901,000","-42,177,000","34,857,000","8,266,000","-3,096,000","-31,342,000","44,878,000","7,818,000","-37,247,000","-18,132,000","6,317,000","1,769,000","-2,462,000","-52,453,000","52,955,000","2,698,000","-2,814,000","-20,080,000","-6,868,000","53,845,000","-15,052,000","9,357,000","15,487,000","-9,255,000","-9,248,000","-23,840,000","-7,112,000","-8,607,000","-9,519,000","-9,470,000","42,871,000","14,865,000","2,566,000","-23,923,000","11,516,000","1,408,000","-2,761,000","-4,474,000","3,027,000","14,084,000","2,165,000","-27,386,000","8,525,000","10,114,000","-17,526,000","-8,976,000","15,249,000","-8,183,000","-3,288,000","-16,808,000","-1,388,000","-2,617,000","6,969,000","-2,027,000","-3,471,000","-6,224,000","-1,858,000","-16,262,000","5,462,000","-2,609,000","9,147,000","8,167,000","7,355,000","4,799,000","-14,494,000","-6,054,000","-898,000","-3,775,000","-3,575,000","-6,458,000","7,704,000","-6,082,000","-1,724,000","5,551,000","3,449,000","-3,227,000","-1,629,000","-9,443,000","-3,545,000","-3,043,000","1,685,000","5,500,000","-7,000,000","-4,200,000","-4,300,000","-4,900,000","-2,300,000","-900,000","-4,000,000","-4,000,000","-5,100,000","-1,500,000","-2,000,000"
				ChangesInAccountReceivables,"-74,900,000","-142,500,000","55,500,000","15,100,000","-3,000,000","-103,900,000","9,900,000","-9,400,000","39,700,000","-126,500,000","41,100,000","88,300,000","-56,200,000","49,400,000","124,000,000","120,600,000","-55,200,000","-10,538,000","-7,719,000","-16,462,000","-50,581,000","-3,280,000","-18,119,000","-15,531,000","-9,901,000","-42,177,000","34,857,000","8,266,000","-3,096,000","-31,342,000","44,878,000","7,818,000","-37,247,000","-18,132,000","6,317,000","1,769,000","-2,462,000","-52,453,000","52,955,000","2,698,000","-2,814,000","-20,080,000","-6,868,000","53,845,000","-15,052,000","9,357,000","15,487,000","-9,255,000","-9,248,000","-23,840,000","-7,112,000","-8,607,000","-9,519,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-177,800,000","-72,800,000","-55,200,000","-30,600,000","-19,200,000","900,000","-3,900,000","-3,500,000","24,900,000","23,200,000","25,800,000","300,000","-20,500,000","-2,900,000","83,000,000","177,700,000","83,800,000","10,983,000","-30,034,000","-30,245,000","-9,904,000","3,037,000","4,724,000","94,848,000","121,102,000","13,472,000","39,370,000","19,296,000","-23,893,000","-3,167,000","-3,368,000","7,061,000","24,991,000","12,088,000","1,515,000","-18,146,000","-13,957,000","18,721,000","24,812,000","22,018,000","316,000","1,057,000","-6,223,000","-8,690,000","-21,384,000","-1,289,000","-10,744,000","-3,424,000","-6,611,000","-3,977,000","-3,834,000","5,346,000","17,704,000","6,856,000","-8,004,000","-1,425,000","-1,537,000","542,000","-23,000","-712,000","-2,709,000","759,000","-4,190,000","719,000","49,000","-385,000","-4,413,000","-6,387,000","-111,000","-5,968,000","-7,845,000","660,000","3,939,000","6,055,000","6,842,000","3,643,000","-9,183,000","-10,225,000","-3,073,000","-4,783,000","-1,741,000","3,237,000","1,132,000","-617,000","-1,807,000","-23,794,000","-16,675,000","-6,348,000","-629,000","-730,000","3,792,000","-799,000","5,381,000","2,237,000","-1,020,000","-2,549,000","-3,814,000","-9,008,000","-1,021,000","540,000","-2,117,000","2,479,000","1,332,000","54,000","-6,437,000","-10,600,000","-5,400,000","-5,100,000","-2,500,000","-3,500,000","-3,600,000","-6,000,000","-4,300,000","-3,500,000","-700,000","-1,300,000","-500,000"
			ChangeInPayablesAndAccruedExpense,"207,500,000","108,800,000","116,300,000","-23,200,000","5,600,000","45,900,000","45,400,000","-26,400,000","-29,900,000","82,700,000","-67,800,000","-69,600,000","25,600,000","-64,500,000","-175,900,000","-115,000,000","-16,100,000","8,315,000","319,879,000","-10,525,000","36,331,000","6,191,000","-244,000","-4,017,000","-18,000,000","23,598,000","-12,991,000","-47,600,000","16,157,000","5,009,000","-23,184,000","-11,402,000","-4,415,000","10,237,000","-19,864,000","-5,915,000","3,909,000","17,625,000","-30,869,000","-32,436,000","4,766,000","5,743,000","-16,898,000","-32,513,000","-17,787,000","18,641,000","-22,607,000","1,844,000","1,484,000","14,983,000","3,463,000","18,329,000","-7,192,000","-6,651,000","-40,778,000","20,576,000","1,756,000","12,185,000","-9,023,000","-14,230,000","23,148,000","-88,680,000","6,536,000","412,000","5,754,000","32,906,000","14,552,000","11,361,000","13,234,000","11,041,000","17,026,000","-35,705,000","8,816,000","18,476,000","12,855,000","6,239,000","-6,669,000","-8,691,000","13,919,000","-1,639,000","9,540,000","47,603,000","-9,107,000","-208,000","-38,340,000","-74,131,000","42,210,000","6,781,000","32,190,000","1,711,000","1,944,000","24,158,000","-1,261,000","-8,864,000","-17,037,000","-963,000","2,067,000","-12,921,000","-2,627,000","8,042,000","20,334,000","4,097,000","-10,514,000","349,000","2,369,000","-3,900,000","18,500,000","6,500,000","7,700,000",,,,,,,,
