name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999
TotalRevenue,"2,435,695,000","649,646,000","635,204,000","579,493,000","571,352,000","512,844,000","517,594,000","480,987,000","448,405,000","412,327,000","426,998,000","394,147,000","378,874,000","391,047,000","401,642,000","398,597,000","383,059,000","367,199,000","350,562,000","345,591,000","329,002,000","317,377,000","308,502,000","296,692,000","303,052,000","267,024,000","266,786,000","270,253,000","280,709,000","263,373,000","271,633,000","273,054,000","251,578,000","165,804,000","186,260,000","164,585,000","177,544,000","165,070,000","167,818,000","184,449,000","188,233,000","175,403,000","163,922,000","173,014,000","209,198,000","203,125,000","182,100,000","178,230,000","167,575,000","160,511,000","146,324,000","110,706,000","82,576,000","59,038,000","112,736,000","145,789,000","147,947,000","148,227,000","161,348,000","151,811,000","153,508,000","161,076,000","169,081,000","171,262,000","180,701,000","157,662,000","202,296,000","146,786,000","104,347,000","87,075,000","85,064,000","90,614,000","99,494,000","98,624,000","79,970,000","68,676,000","70,975,000","69,996,000","54,131,000","53,721,000","63,568,000","59,709,000","50,702,000","45,852,000","52,747,000","81,346,000","105,712,000","102,639,000","95,812,000","82,551,000","82,551,000","82,551,000"
	OperatingRevenue,"2,435,695,000","649,646,000","635,204,000","579,493,000","571,352,000","512,844,000","517,594,000","480,987,000","448,405,000","412,327,000","426,998,000","394,147,000","378,874,000","391,047,000","401,642,000","398,597,000","383,059,000","367,199,000","350,562,000","345,591,000","329,002,000","317,377,000","308,502,000","296,692,000","303,052,000","267,024,000","266,786,000","270,253,000","280,709,000","263,373,000","271,633,000","273,054,000","251,578,000","165,804,000","186,260,000","164,585,000","177,544,000","165,070,000","167,818,000","184,449,000","188,233,000","175,403,000","163,922,000","173,014,000","209,198,000","203,125,000","182,100,000","178,230,000","167,575,000","160,511,000","146,324,000","110,706,000","82,576,000","59,038,000","112,736,000","145,789,000","147,947,000","148,227,000","161,348,000","151,811,000","153,508,000","161,076,000","169,081,000","171,262,000","180,701,000","157,662,000","202,296,000","146,786,000","104,347,000","87,075,000","85,064,000","90,614,000","99,494,000","98,624,000","79,970,000","68,676,000","70,975,000","69,996,000","54,131,000","53,721,000","63,568,000","59,709,000","50,702,000","45,852,000","52,747,000","81,346,000","105,712,000","102,639,000","95,812,000","82,551,000","82,551,000","82,551,000"
CostOfRevenue,"1,301,197,000","339,826,000","340,114,000","315,289,000","305,968,000","277,858,000","286,722,000","254,987,000","241,033,000","226,849,000","229,362,000","223,797,000","212,600,000","213,654,000","221,902,000","216,881,000","200,681,000","191,202,000","186,883,000","190,184,000","178,699,000","177,781,000","176,702,000","173,712,000","163,847,000","152,318,000","157,488,000","153,943,000","152,622,000","146,837,000","153,713,000","174,311,000","162,910,000","94,452,000","106,876,000","94,453,000","99,974,000","97,942,000","101,357,000","102,517,000","105,487,000","99,159,000","96,308,000","98,186,000","114,055,000","114,780,000","101,591,000","98,374,000","90,448,000","87,360,000","82,037,000","65,929,000","58,846,000","54,020,000","80,494,000","90,391,000","88,060,000","86,743,000","94,623,000","86,301,000","88,014,000","92,277,000","99,261,000","95,000,000","93,594,000","84,703,000","132,332,000","99,019,000","71,880,000","51,837,000","50,279,000","53,605,000","55,352,000","54,215,000","45,223,000","41,147,000","47,157,000","39,524,000","31,576,000","31,843,000","35,122,000","31,582,000","33,764,000","30,657,000","52,045,000","37,523,000","46,156,000","44,050,000",,,,
GrossProfit,"1,134,498,000","309,820,000","295,090,000","264,204,000","265,384,000","234,986,000","230,872,000","226,000,000","207,372,000","185,478,000","197,636,000","170,350,000","166,274,000","177,393,000","179,740,000","181,716,000","182,378,000","175,997,000","163,679,000","155,407,000","150,303,000","139,596,000","131,800,000","122,980,000","139,205,000","114,706,000","109,298,000","116,310,000","128,087,000","116,536,000","117,920,000","98,743,000","88,668,000","71,352,000","79,384,000","70,132,000","77,570,000","67,128,000","66,461,000","81,932,000","82,746,000","76,244,000","67,614,000","74,828,000","95,143,000","88,345,000","80,509,000","79,856,000","77,127,000","73,151,000","64,287,000","44,777,000","23,730,000","5,018,000","32,242,000","55,398,000","59,887,000","61,484,000","66,725,000","65,510,000","65,494,000","68,799,000","69,820,000","76,262,000","87,107,000","72,959,000","69,964,000","47,767,000","32,467,000","35,238,000","34,785,000","37,009,000","44,142,000","44,409,000","34,747,000","27,529,000","23,818,000","30,472,000","22,555,000","21,878,000","28,446,000","28,127,000","16,938,000","15,195,000","702,000","43,823,000","59,556,000","58,589,000",,,,
OperatingExpense,"533,362,000","146,474,000","135,546,000","124,847,000","126,495,000","121,008,000","117,644,000","119,239,000","112,660,000","104,734,000","113,551,000","117,557,000","111,365,000","129,902,000","108,432,000","113,741,000","107,445,000","97,524,000","92,527,000","94,752,000","91,213,000","88,676,000","86,895,000","88,308,000","92,805,000","85,147,000","89,182,000","85,244,000","88,740,000","88,997,000","97,105,000","93,375,000","113,318,000","52,813,000","55,690,000","48,036,000","51,183,000","46,881,000","52,519,000","54,798,000","51,135,000","49,487,000","45,889,000","47,995,000","54,157,000","51,011,000","51,968,000","50,682,000","50,692,000","50,874,000","46,739,000","42,473,000","38,459,000","43,606,000","124,296,000","430,325,000","52,019,000","58,910,000","58,653,000","53,392,000","53,996,000","56,948,000","51,650,000","53,512,000","62,196,000","61,244,000","91,702,000","66,556,000","49,163,000","28,260,000","28,831,000","29,235,000","31,623,000","30,868,000","28,166,000","25,647,000","25,888,000","24,947,000","24,066,000","29,294,000","22,940,000","21,887,000","22,041,000","25,672,000","18,258,000","29,391,000","29,717,000","30,805,000",,,,
	SellingGeneralAndAdministration,"308,127,000","87,108,000","77,366,000","71,032,000","72,621,000","71,389,000","68,170,000","71,195,000","66,872,000","58,891,000","67,171,000","71,232,000","64,150,000","82,254,000","60,707,000","62,358,000","65,200,000","58,269,000","55,018,000","57,699,000","52,985,000","50,492,000","48,734,000","51,614,000","53,597,000","47,956,000","51,024,000","46,730,000","50,270,000","50,890,000","58,879,000","55,820,000","82,347,000","34,787,000","37,559,000","31,746,000","35,397,000","32,421,000","37,273,000","39,095,000","35,989,000","35,048,000","32,398,000","33,533,000","39,126,000","35,790,000","38,199,000","36,478,000","36,592,000","35,782,000","32,420,000","29,175,000","25,685,000","29,721,000","31,731,000","35,373,000","37,105,000","43,322,000","48,548,000","43,983,000","44,317,000","46,194,000","42,055,000","43,672,000","51,977,000","52,068,000","77,788,000","56,463,000","42,800,000","23,312,000","24,442,000","24,535,000","26,262,000","25,525,000","23,345,000","21,044,000","21,288,000","20,264,000","19,833,000","18,922,000","20,031,000","18,987,000","17,192,000","17,359,000","18,787,000","18,761,000","19,727,000","21,235,000",,,,
	ResearchAndDevelopment,"176,599,000","46,715,000","45,940,000","41,972,000","41,972,000","37,748,000","37,558,000","36,295,000","32,572,000","29,632,000","30,352,000","31,173,000","30,624,000","28,991,000","30,675,000","29,964,000","30,231,000","27,586,000","26,489,000","26,002,000","27,221,000","27,239,000","27,223,000","25,720,000","28,146,000","25,902,000","26,717,000","26,841,000","26,542,000","25,800,000","26,013,000","24,427,000","21,581,000","15,690,000","15,773,000","13,947,000","13,427,000","12,173,000","12,911,000","13,314,000","12,726,000","11,989,000","11,029,000","11,957,000","12,462,000","12,532,000","10,997,000","11,381,000","10,736,000","10,820,000","9,717,000","8,575,000","7,843,000","8,904,000","8,939,000","10,284,000","10,362,000","10,501,000","10,105,000","9,409,000","9,679,000","10,754,000","9,595,000","9,840,000","10,219,000","9,176,000","13,914,000","10,093,000","6,363,000","4,948,000","4,389,000","4,700,000","5,361,000","5,343,000","4,821,000","4,603,000","4,814,000","4,683,000","4,233,000","4,073,000","3,707,000","4,540,000","4,849,000","4,312,000","4,252,000","4,697,000","4,035,000","3,533,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,"48,636,000","12,651,000","12,240,000","11,843,000","11,902,000","11,871,000","11,916,000","11,749,000","13,216,000","16,211,000","16,028,000","15,152,000","16,591,000","18,657,000","17,050,000","21,419,000","12,014,000","11,669,000","11,020,000","11,051,000","11,007,000","10,945,000","10,938,000","10,974,000","11,062,000","11,289,000","11,441,000","11,673,000","11,928,000","12,307,000","12,213,000","13,128,000","9,390,000","2,336,000","2,358,000","2,343,000","2,359,000","2,287,000","2,335,000","2,389,000","2,420,000","2,450,000","2,462,000","2,505,000","2,569,000","2,689,000","2,772,000","2,823,000","3,364,000","4,272,000","4,602,000","4,723,000","4,931,000","4,981,000","5,088,000","4,858,000","4,552,000","5,087,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,933,000","5,955,000","6,037,000",,,,
		DepreciationAndAmortizationInIncomeStatement,"48,636,000","12,651,000","12,240,000","11,843,000","11,902,000","11,871,000","11,916,000","11,749,000","13,216,000","16,211,000","16,028,000","15,152,000","16,591,000","18,657,000","17,050,000","21,419,000","12,014,000","11,669,000","11,020,000","11,051,000","11,007,000","10,945,000","10,938,000","10,974,000","11,062,000","11,289,000","11,441,000","11,673,000","11,928,000","12,307,000","12,213,000","13,128,000","9,390,000","2,336,000","2,358,000","2,343,000","2,359,000","2,287,000","2,335,000","2,389,000","2,420,000","2,450,000","2,462,000","2,505,000","2,569,000","2,689,000","2,772,000","2,823,000","3,364,000","4,272,000","4,602,000","4,723,000","4,931,000","4,981,000","5,088,000","4,858,000","4,552,000","5,087,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,933,000","5,955,000","6,037,000",,,,
			Amortization,"48,636,000","12,651,000","12,240,000","11,843,000","11,902,000","11,871,000","11,916,000","11,749,000","13,216,000","16,211,000","16,028,000","15,152,000","16,591,000","18,657,000","17,050,000","21,419,000","12,014,000","11,669,000","11,020,000","11,051,000","11,007,000","10,945,000","10,938,000","10,974,000","11,062,000","11,289,000","11,441,000","11,673,000","11,928,000","12,307,000","12,213,000","13,128,000","9,390,000","2,336,000","2,358,000","2,343,000","2,359,000","2,287,000","2,335,000","2,389,000","2,420,000","2,450,000","2,462,000","2,505,000","2,569,000","2,689,000","2,772,000","2,823,000","3,364,000","4,272,000","4,602,000","4,723,000","4,931,000","4,981,000","5,088,000","4,858,000","4,552,000","5,087,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
