name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010
			OtherReceivables,"1,661,000","2,499,000","2,295,000","2,101,000","1,746,000","1,884,000","1,342,000","1,111,000","915,000","2,176,000","1,851,000","1,615,000","1,772,000","2,274,000","3,741,000","1,918,000","1,780,000","2,023,000","26,274,000","27,750,000","963,000","364,000","825,000","1,157,000","2,192,000","2,042,000","1,915,000",,,,,,,,,,,,,,,,,,,
		Inventory,"14,504,000","13,688,000","17,277,000","24,993,000","22,166,000","30,714,000","24,626,000","26,851,000","30,577,000","26,519,000","24,864,000","26,581,000","24,986,000","27,072,000","43,682,000","62,989,000","69,192,000","27,508,000","5,345,000","6,478,000","6,504,000",,,,,,,,,,,,,,,,,,,,,,,,,
			WorkInProcess,,,,,,,,,,,,,,,,"57,453,000","67,437,000","24,721,000","3,482,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,,,,,,,,,,,,,,,,"5,536,000","1,755,000","2,787,000","1,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"14,250,000","7,232,000","10,118,000","11,250,000","12,878,000","9,164,000","10,184,000","8,776,000","10,394,000","8,455,000","10,788,000","9,503,000","10,971,000","8,962,000","24,204,000","8,894,000","11,730,000","27,301,000","39,086,000","8,683,000","9,318,000","9,770,000","10,395,000","17,020,000","12,505,000","5,631,000","2,885,000","5,386,000","5,111,000","6,123,000","3,577,000","1,745,000","2,337,000","1,497,000","1,167,000","605,000","234,000","116,000","443,000","596,000","542,000","1,020,000","401,000","776,000","1,081,000","1,826,000"
		OtherCurrentAssets,"64,000","65,000","65,000","80,000","106,000","125,000","106,000","96,000","103,000","177,000","156,000","123,000","133,000","956,000","256,000","271,000","224,000","187,000","158,000","135,000","59,000","90,000","92,000","110,000","113,000","199,000","917,000","107,000","391,000","150,000",,,,,"727,000","598,000","524,000","659,000","378,000","419,000","650,000","247,000","2,662,000","2,459,000","1,459,000","1,096,000"
	TotalNonCurrentAssets,"265,994,000","274,746,000","277,331,000","275,876,000","296,325,000","294,725,000","303,778,000","305,371,000","300,448,000","303,136,000","298,417,000","307,231,000","317,540,000","291,261,000","200,708,000","199,114,000","119,251,000","108,290,000","106,461,000","134,125,000","107,795,000","85,147,000","67,276,000","68,448,000","180,603,000","173,685,000","276,249,000","274,807,000","263,005,000","295,034,000","304,776,000","319,239,000","320,054,000","321,039,000","1,741,000","1,781,000","1,105,000","1,122,000","2,019,000","1,981,000","2,038,000","1,930,000","1,297,000","1,051,000","1,065,000","979,000"
		NetPPE,"24,662,000","25,663,000","27,181,000","28,838,000","40,470,000","42,523,000","44,070,000","45,775,000","40,835,000","43,428,000","40,650,000","38,185,000","40,112,000","26,524,000","11,035,000","5,696,000","3,938,000","4,007,000","4,070,000","4,155,000","4,226,000","4,440,000","4,707,000","4,974,000","5,108,000","4,946,000","3,303,000","3,333,000","3,316,000","2,718,000","2,846,000","1,298,000","1,113,000","955,000","988,000","1,030,000","1,069,000","1,084,000","1,981,000","1,944,000","2,003,000","1,896,000","1,263,000","1,016,000","1,030,000","951,000"
			GrossPPE,"24,662,000","37,113,000","27,181,000","28,838,000","40,470,000","53,578,000","44,070,000","45,775,000","40,835,000","50,881,000","40,650,000","38,185,000","40,112,000","31,841,000","11,035,000","5,696,000","3,938,000","7,695,000","4,070,000","4,155,000","4,226,000","7,097,000","4,707,000","4,974,000","5,108,000","6,737,000","3,303,000","3,333,000","3,316,000","3,793,000","2,846,000","1,298,000","1,113,000","1,683,000","988,000","1,030,000","1,069,000","1,592,000",,,,"2,170,000","1,485,000","1,191,000","1,161,000","1,040,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0"
				MachineryFurnitureEquipment,,"5,893,000",,,,"5,884,000",,,,"5,794,000",,,,"16,637,000",,,,"5,410,000",,,,"4,821,000",,,,"4,876,000",,,,"3,533,000",,,,"1,543,000",,,,"1,452,000",,,,"2,030,000","1,345,000","1,051,000","1,021,000","901,000"
				OtherProperties,"24,662,000","19,109,000","27,181,000","28,838,000","40,470,000","30,438,000","44,070,000","45,775,000","40,835,000","28,141,000","40,650,000","38,185,000","40,112,000",,"11,035,000","5,696,000","3,938,000",,"4,070,000","4,155,000","4,226,000",,"4,707,000","4,974,000","5,108,000",,"3,303,000","3,333,000","3,316,000",,"2,846,000","1,298,000","1,113,000",,"988,000","1,030,000","1,069,000",,,,,,,,,
				Leases,,"12,111,000",,,,"17,256,000",,,,"16,946,000",,,,"15,204,000",,,,"2,285,000",,,,"2,276,000",,,,"1,861,000",,,,"260,000",,,,"140,000",,,,"140,000",,,,"140,000","140,000","140,000","140,000","139,000"
			AccumulatedDepreciation,,"-11,450,000",,,,"-11,055,000",,,,"-7,453,000",,,,"-5,317,000",,,,"-3,688,000",,,,"-2,657,000",,,,"-1,791,000",,,,"-1,075,000",,,,"-728,000",,,,"-508,000",,,,"-274,000","-222,000","-175,000","-131,000","-89,000"
		GoodwillAndOtherIntangibleAssets,"122,103,000","123,445,000","124,788,000","126,131,000","127,474,000","128,817,000","130,160,000","131,502,000","124,782,000","125,994,000","127,206,000","128,417,000","128,884,000","115,004,000","115,783,000","116,955,000","86,149,000","84,778,000","84,185,000","82,322,000","78,690,000","78,239,000","60,748,000","60,606,000","167,464,000","160,827,000","257,322,000","256,780,000","246,219,000","278,955,000","289,205,000","313,434,000","316,442,000","319,329,000",,,,,,,,,,,,
			Goodwill,"63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,074,000","63,475,000","66,960,000","65,217,000","64,253,000","62,018,000","58,015,000","57,192,000","60,748,000","60,606,000","61,775,000","59,327,000","60,932,000","60,804,000","58,303,000","66,055,000","68,482,000","74,219,000","74,931,000","74,811,000",,,,,,,,,,,,
			OtherIntangibleAssets,"59,029,000","60,371,000","61,714,000","63,057,000","64,400,000","65,743,000","67,086,000","68,428,000","61,708,000","62,920,000","64,132,000","65,343,000","65,810,000","51,930,000","52,709,000","53,480,000","19,189,000","19,561,000","19,932,000","20,304,000","20,675,000","21,047,000",,,"105,689,000","101,500,000","196,390,000","195,976,000","187,916,000","212,900,000","220,723,000","239,215,000","241,511,000","244,518,000",,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,"0","0",,"24,723,000","12,350,000","12,350,000","12,350,000","12,350,000","12,350,000","31,119,000","53,937,000","9,303,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0"
		OtherNonCurrentAssets,"119,229,000","125,638,000","125,362,000","120,907,000","128,381,000","123,385,000","129,548,000","128,094,000","110,108,000","121,364,000","118,211,000","128,279,000","136,194,000","137,383,000","42,771,000","22,526,000","19,861,000","19,505,000","18,206,000","47,648,000","24,879,000","2,468,000","1,821,000","2,868,000","8,031,000","7,912,000","15,624,000","14,694,000","13,470,000","13,361,000","12,725,000","4,507,000","2,499,000","755,000","753,000","751,000","36,000","38,000","38,000","37,000","35,000","34,000","34,000","35,000","35,000","28,000"
TotalLiabilitiesNetMinorityInterest,"754,835,000","751,673,000","733,458,000","779,212,000","769,877,000","764,302,000","756,423,000","725,584,000","728,787,000","843,861,000","804,387,000","715,957,000","709,766,000","717,091,000","657,798,000","655,382,000","372,688,000","367,594,000","506,170,000","506,103,000","362,405,000","368,191,000","341,586,000","355,153,000","411,911,000","412,736,000","477,367,000","463,330,000","452,120,000","454,576,000","443,237,000","157,276,000","156,647,000","151,749,000","14,729,000","12,223,000","11,760,000","12,498,000","12,439,000","10,331,000","10,230,000","11,652,000","8,839,000","116,731,000","80,554,000","80,949,000"
	CurrentLiabilities,"121,832,000","125,214,000","112,693,000","173,879,000","173,236,000","184,928,000","123,958,000","112,584,000","122,223,000","133,084,000","111,360,000","106,098,000","106,422,000","125,749,000","76,492,000","76,616,000","85,442,000","81,517,000","219,385,000","219,377,000","58,869,000","65,597,000","59,070,000","72,856,000","73,941,000","75,576,000","75,937,000","62,428,000","55,684,000","47,772,000","30,979,000","24,974,000","24,156,000","20,952,000","14,579,000","12,012,000","11,490,000","12,160,000","12,031,000","9,847,000","9,675,000","10,996,000","8,706,000","41,091,000","4,926,000","5,335,000"
		PayablesAndAccruedExpenses,"101,276,000","113,300,000","109,213,000","105,954,000","103,666,000","115,400,000","118,983,000","107,556,000","116,834,000","127,679,000","106,902,000","80,766,000","102,169,000","124,718,000","76,492,000","76,616,000","62,908,000","59,495,000","53,119,000","56,366,000","58,869,000","65,597,000","59,070,000","72,856,000","73,941,000","75,576,000","75,937,000","62,428,000","55,684,000","47,772,000","30,979,000","24,974,000","24,156,000","20,952,000","14,579,000","12,012,000","11,490,000","12,160,000","12,031,000","9,847,000","9,675,000","10,996,000","8,706,000","5,930,000","4,926,000","5,335,000"
			Payables,"23,203,000","28,887,000","25,184,000","23,819,000","20,853,000","27,599,000","36,558,000","25,158,000","36,966,000","35,742,000","32,387,000","19,411,000","44,208,000","29,364,000","30,701,000","16,014,000","16,084,000","17,808,000","14,382,000","14,022,000","24,547,000","10,912,000","11,076,000","15,008,000","14,100,000","11,260,000","9,441,000","6,067,000","7,864,000","3,328,000","2,428,000","2,891,000","2,796,000","4,420,000","880,000","1,589,000","3,841,000","2,297,000","2,123,000","1,401,000","2,477,000","3,036,000","2,938,000","2,420,000","1,107,000","1,400,000"
				AccountsPayable,"22,332,000","27,308,000","23,825,000","22,479,000","20,502,000","26,692,000","35,495,000","24,287,000","36,201,000","32,237,000","31,655,000","18,503,000","43,288,000","28,517,000","30,501,000","15,900,000","13,378,000","15,147,000","14,308,000","13,360,000","23,918,000","10,912,000","11,076,000","15,008,000","14,100,000","11,260,000","9,316,000","5,525,000","7,373,000","2,917,000","2,428,000","2,891,000","2,796,000","4,420,000","880,000","1,589,000","3,841,000","2,297,000","2,123,000","1,401,000","2,477,000","3,036,000","2,938,000","2,420,000","1,107,000","1,400,000"
				TotalTaxPayable,"871,000","1,579,000","1,359,000","1,340,000","351,000","907,000","1,063,000","871,000","765,000","3,505,000","732,000","908,000","920,000","847,000","186,000","100,000","45,000","0","74,000","662,000","629,000",,,,,,"125,000","542,000","491,000","411,000",,,,,,,,,,,,,,,,
					IncomeTaxPayable,"871,000","1,579,000","1,359,000","1,340,000","351,000","907,000","1,063,000","871,000","765,000","3,505,000","732,000","908,000","920,000","847,000","186,000","100,000","45,000","0","74,000","662,000","629,000",,,,,,"125,000","542,000","491,000","411,000",,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,"14,000","14,000","2,661,000","2,661,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"78,073,000","84,413,000","84,029,000","82,135,000","82,813,000","87,801,000","82,425,000","82,398,000","79,868,000","91,937,000","74,515,000","61,355,000","57,961,000","95,354,000","45,791,000","60,602,000","46,824,000","41,687,000","38,737,000","42,344,000","34,322,000","54,685,000","47,994,000","57,848,000","59,841,000","64,316,000","66,496,000","56,361,000","47,820,000","44,444,000","28,551,000","22,083,000","21,360,000","16,532,000","13,699,000","10,423,000","7,649,000","9,863,000","9,908,000","8,446,000","7,198,000","7,960,000","5,768,000","3,510,000","3,819,000","3,935,000"
				InterestPayable,"2,609,000","3,283,000","2,609,000","3,753,000","2,676,000","2,991,000","2,730,000","3,900,000","2,688,000","5,903,000","3,275,000","2,921,000","1,862,000","2,721,000","0","2,846,000","299,000","2,096,000","299,000","2,097,000","299,000","2,096,000","299,000","2,096,000","299,000","2,096,000","299,000","2,096,000","299,000","2,236,000",,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,"21,000,000",,,,,,,"142,000,000","142,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"20,556,000","11,914,000","3,480,000","67,925,000","69,570,000","69,528,000","4,975,000","5,028,000","5,389,000","5,405,000","4,458,000","4,332,000","4,253,000","1,031,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,161,000",,
			CurrentDebt,"17,000,000","8,500,000",,"64,353,000","64,275,000","64,198,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,161,000",,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,161,000",,
				OtherCurrentBorrowings,"17,000,000","8,500,000",,"64,353,000","64,275,000","64,198,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"3,556,000","3,414,000","3,480,000","3,572,000","5,295,000","5,330,000","4,975,000","5,028,000","5,389,000","5,405,000","4,458,000","4,332,000","4,253,000","1,031,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,"2,755,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,"2,755,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,"22,534,000","22,022,000","21,511,000","21,011,000",,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"633,003,000","626,459,000","620,765,000","605,333,000","596,641,000","579,374,000","632,465,000","613,000,000","606,564,000","710,777,000","693,027,000","609,859,000","603,344,000","591,342,000","581,306,000","578,766,000","287,246,000","286,077,000","286,785,000","286,726,000","303,536,000","302,594,000","282,516,000","282,297,000","337,970,000","337,160,000","401,430,000","400,902,000","396,436,000","406,804,000","412,258,000","132,302,000","132,491,000","130,797,000","150,000","211,000","270,000","338,000","408,000","484,000","555,000","656,000","133,000","75,640,000","75,628,000","75,614,000"
		LongTermDebtAndCapitalLeaseObligation,"633,003,000","626,459,000","620,140,000","604,708,000","594,725,000","577,403,000","630,038,000","610,925,000","605,058,000","709,221,000","691,807,000","608,602,000","602,050,000","575,470,000","574,828,000","574,335,000","282,732,000","282,406,000","282,082,000","281,761,000","281,443,000","281,126,000","280,813,000","280,501,000","280,192,000","279,885,000","287,500,000","287,500,000","287,500,000","287,500,000","287,500,000",,,,,,,,,,,,,,,
			LongTermDebt,"613,999,000","606,728,000","599,535,000","583,124,000","564,325,000","545,763,000","597,386,000","577,139,000","577,324,000","679,742,000","664,039,000","583,656,000","576,003,000","575,470,000","574,828,000","574,335,000","282,732,000","282,406,000","282,082,000","281,761,000","281,443,000","281,126,000","280,813,000","280,501,000","280,192,000","279,885,000","287,500,000","287,500,000","287,500,000","287,500,000","287,500,000",,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"19,004,000","19,731,000","20,605,000","21,584,000","30,400,000","31,640,000","32,652,000","33,786,000","27,734,000","29,479,000","27,768,000","24,946,000","26,047,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,"6,478,000","4,431,000","4,514,000","3,671,000","4,703,000","4,965,000","1,565,000","1,406,000","1,703,000","1,796,000","32,068,000","32,614,000","61,509,000","61,827,000","59,277,000","66,851,000","69,307,000","75,113,000","75,835,000","74,955,000",,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,"371,000",,"421,000","632,000","207,000",,"266,000","333,000","30,476,000","31,133,000","61,138,000","61,537,000","59,006,000","66,851,000","69,307,000","75,113,000","75,835,000","74,955,000",,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","75,499,000","75,499,000","75,499,000"
		OtherNonCurrentLiabilities,,,"625,000","625,000","1,916,000","1,971,000","2,427,000","2,075,000","1,506,000","1,556,000","1,220,000","1,257,000","1,294,000","15,872,000",,,,,,,"20,528,000","20,062,000",,,"25,710,000","24,661,000","52,421,000","51,575,000","49,659,000","52,453,000","55,451,000","57,189,000","56,656,000","55,842,000","150,000","211,000","270,000","338,000",,,,,"133,000","141,000","129,000","115,000"
TotalEquityGrossMinorityInterest,"-303,306,000","-278,840,000","-225,461,000","-206,983,000","-221,039,000","-158,748,000","-163,366,000","-97,375,000","-126,994,000","-174,257,000","-87,495,000","-29,982,000","74,851,000","146,469,000","233,666,000","312,350,000","306,236,000","367,636,000","299,189,000","343,793,000","174,209,000","-3,634,000","57,038,000","112,832,000","232,663,000","300,650,000","414,322,000","199,674,000","252,589,000","331,630,000","388,290,000","441,606,000","472,744,000","497,886,000","345,530,000","363,001,000","119,737,000","133,496,000","152,880,000","169,568,000","113,983,000","131,793,000","17,549,000","-80,308,000","-63,023,000","-54,749,000"
	StockholdersEquity,"-303,306,000","-278,840,000","-225,461,000","-206,983,000","-221,039,000","-158,748,000","-163,366,000","-97,375,000","-126,994,000","-174,257,000","-87,495,000","-29,982,000","74,851,000","146,469,000","233,666,000","312,350,000","306,236,000","367,636,000","299,189,000","343,793,000","174,209,000","-3,634,000","57,038,000","112,832,000","232,663,000","300,650,000","414,322,000","199,674,000","252,589,000","331,630,000","388,290,000","441,606,000","472,744,000","497,886,000","345,530,000","363,001,000","119,737,000","133,496,000","152,880,000","169,568,000","113,983,000","131,793,000","17,549,000","-80,308,000","-63,023,000","-54,749,000"
		CapitalStock,"144,000","129,000","128,000","118,000","105,000","104,000","88,000","88,000","73,000","55,000","55,000","53,000","53,000","53,000","53,000","53,000","51,000","51,000","49,000","49,000","45,000","39,000","39,000","39,000","38,000","38,000","38,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","30,000","30,000","26,000","26,000","26,000","26,000","22,000","22,000","12,000","5,000","4,000","1,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,
			CommonStock,"144,000","129,000","128,000","118,000","105,000","104,000","88,000","88,000","73,000","55,000","55,000","53,000","53,000","53,000","53,000","53,000","51,000","51,000","49,000","49,000","45,000","39,000","39,000","39,000","38,000","38,000","38,000","34,000","34,000","34,000","34,000","34,000","34,000","34,000","30,000","30,000","26,000","26,000","26,000","26,000","22,000","22,000","12,000","5,000","4,000","1,000"
		AdditionalPaidInCapital,"2,676,965,000","2,641,712,000","2,631,228,000","2,582,721,000","2,502,244,000","2,498,179,000","2,394,975,000","2,382,544,000","2,260,671,000","2,114,068,000","2,101,162,000","2,064,393,000","2,048,875,000","2,034,142,000","2,021,997,000","2,010,311,000","1,899,624,000","1,887,198,000","1,767,397,000","1,752,943,000","1,410,789,000","1,174,950,000","1,162,324,000","1,152,463,000","1,141,648,000","1,129,978,000","1,118,135,000","805,269,000","795,019,000","785,089,000","778,700,000","773,206,000","767,226,000","762,170,000","585,243,000","582,415,000","319,817,000","317,899,000","316,222,000","314,650,000","243,408,000","242,221,000","113,329,000","1,423,000","195,000","137,000"
		RetainedEarnings,"-2,937,420,000","-2,877,251,000","-2,812,862,000","-2,745,452,000","-2,679,004,000","-2,612,727,000","-2,513,770,000","-2,435,094,000","-2,342,848,000","-2,243,515,000","-2,144,013,000","-2,049,940,000","-1,929,513,000","-1,843,092,000","-1,743,834,000","-1,653,969,000","-1,552,778,000","-1,477,440,000","-1,425,556,000","-1,364,893,000","-1,189,507,000","-1,131,043,000","-1,060,315,000","-994,620,000","-865,306,000","-781,906,000","-662,365,000","-563,720,000","-492,189,000","-429,045,000","-374,138,000","-334,496,000","-299,732,000","-269,014,000","-239,811,000","-219,491,000","-200,150,000","-184,482,000","-163,423,000","-145,155,000","-129,498,000","-110,499,000","-95,840,000","-81,756,000","-63,257,000","-54,929,000"
		GainsLossesNotAffectingRetainedEarnings,"-42,995,000","-43,430,000","-43,955,000","-44,370,000","-44,384,000","-44,304,000","-44,659,000","-44,913,000","-44,890,000","-44,865,000","-44,699,000","-44,488,000","-44,564,000","-44,634,000","-44,550,000","-44,045,000","-40,661,000","-42,173,000","-42,701,000","-44,306,000","-47,118,000","-47,580,000","-45,010,000","-45,050,000","-43,717,000","-47,460,000","-41,486,000","-41,909,000","-50,275,000","-24,448,000","-16,306,000","2,862,000","5,216,000","4,696,000","68,000","47,000","44,000","53,000","55,000","47,000","51,000","49,000","48,000","20,000","35,000","42,000"
			OtherEquityAdjustments,,,,,,,,"-44,913,000","-44,890,000","-44,865,000","-44,699,000","-44,488,000","-44,564,000","-44,634,000","-44,550,000","-44,045,000","-40,661,000","-42,173,000","-42,701,000","-44,306,000","-47,118,000","-47,580,000","-45,010,000","-45,050,000","-43,717,000","-47,460,000","-41,486,000","-41,909,000","-50,275,000","-24,448,000","-16,306,000","2,862,000","5,216,000","4,696,000","68,000","47,000","44,000","53,000",,,,,,,,
TotalCapitalization,"310,693,000","327,888,000","374,074,000","376,141,000","343,286,000","387,015,000","434,020,000","479,764,000","450,330,000","505,485,000","576,544,000","553,674,000","650,854,000","721,939,000","808,494,000","886,685,000","588,968,000","650,042,000","581,271,000","625,554,000","455,652,000","277,492,000","337,851,000","393,333,000","512,855,000","580,535,000","701,822,000","487,174,000","540,089,000","619,130,000","675,790,000","441,606,000","472,744,000","497,886,000","345,530,000","363,001,000","119,737,000","133,496,000","152,880,000","169,568,000","113,983,000","131,793,000","17,549,000","-80,308,000","-63,023,000","-54,749,000"
CommonStockEquity,"-303,306,000","-278,840,000","-225,461,000","-206,983,000","-221,039,000","-158,748,000","-163,366,000","-97,375,000","-126,994,000","-174,257,000","-87,495,000","-29,982,000","74,851,000","146,469,000","233,666,000","312,350,000","306,236,000","367,636,000","299,189,000","343,793,000","174,209,000","-3,634,000","57,038,000","112,832,000","232,663,000","300,650,000","414,322,000","199,674,000","252,589,000","331,630,000","388,290,000","441,606,000","472,744,000","497,886,000","345,530,000","363,001,000","119,737,000","133,496,000","152,880,000","169,568,000","113,983,000","131,793,000","17,549,000","-80,308,000","-63,023,000","-54,749,000"
CapitalLeaseObligations,"22,560,000","23,145,000","24,085,000","25,156,000","35,695,000","36,970,000","37,627,000","38,814,000","33,123,000","34,884,000","32,226,000","29,278,000","30,300,000","1,031,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
