name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
OperatingCashFlow,"2,912,000,000","423,000,000","947,000,000","1,133,000,000","409,000,000","134,000,000","454,000,000","851,000,000","111,000,000","329,000,000","470,000,000","797,000,000","393,000,000","81,000,000","827,000,000","1,244,000,000","1,638,000,000","513,000,000","780,000,000","579,000,000","1,232,000,000","-1,000,000","537,000,000","945,000,000","622,000,000","149,000,000","1,352,000,000","1,108,000,000","1,045,000,000","42,000,000","894,000,000","904,000,000","769,000,000","423,000,000","768,000,000","826,000,000","-105,000,000","608,000,000","752,000,000","996,000,000","778,000,000","328,000,000","1,941,000,000","1,108,000,000","-213,000,000","1,129,000,000","-942,000,000","95,000,000","506,000,000","294,000,000","1,827,000,000","1,112,000,000","514,000,000","1,138,000,000","1,994,000,000","-1,454,000,000","1,344,000,000","1,487,000,000","1,296,800,000","2,049,400,000","2,331,000,000","-6,200,000","31,100,000","93,000,000","931,700,000","658,900,000","1,569,200,000","442,000,000","1,413,400,000","-57,500,000","478,100,000","1,205,700,000","1,185,600,000","-48,300,000","477,900,000","1,731,300,000","384,600,000","190,000,000","389,900,000","606,300,000","927,800,000","-134,800,000","168,000,000","637,600,000","-246,700,000","-20,000,000","-714,200,000","467,600,000","-137,300,000","-82,800,000","-2,643,100,000","-431,100,000","853,600,000","443,700,000","-81,500,000","535,300,000","-388,100,000","-301,900,000","478,400,000","282,600,000","-29,500,000","-503,700,000","673,400,000","266,200,000","-168,100,000","172,200,000","588,300,000","34,100,000","-103,300,000","776,800,000","256,551,000","603,400,000","284,000,000","355,300,000","350,200,000","364,500,000","396,000,000","550,000,000","546,600,000","349,100,000","522,400,000","269,300,000","706,300,000","528,600,000","502,700,000","977,700,000","526,600,000","662,400,000","411,400,000","709,700,000","458,100,000"
	CashFlowFromContinuingOperatingActivities,"2,912,000,000","423,000,000","947,000,000","1,133,000,000","409,000,000","134,000,000","454,000,000","851,000,000","111,000,000","329,000,000","470,000,000","797,000,000","393,000,000","81,000,000","827,000,000","1,244,000,000","1,638,000,000","513,000,000","780,000,000","579,000,000","1,232,000,000","-1,000,000","537,000,000","945,000,000","622,000,000","149,000,000","1,352,000,000","1,108,000,000","1,045,000,000","42,000,000","894,000,000","904,000,000","769,000,000","423,000,000","768,000,000","826,000,000","-105,000,000","608,000,000","752,000,000","996,000,000","778,000,000","328,000,000","1,941,000,000","1,108,000,000","-213,000,000","1,129,000,000","-941,000,000","184,000,000","506,000,000","294,000,000","1,834,000,000","1,116,000,000","517,000,000","1,147,000,000","1,994,000,000","-1,445,000,000","1,196,000,000","1,484,000,000","1,296,800,000","2,049,400,000","2,331,000,000","-6,200,000","31,100,000","93,000,000","931,700,000","658,900,000","1,569,200,000","442,000,000","1,413,400,000","-57,500,000","478,100,000","1,205,700,000","1,185,600,000","-48,300,000","477,900,000","1,731,300,000","384,600,000","190,000,000","389,900,000","606,300,000","927,800,000","-134,800,000","168,000,000","637,600,000","-246,700,000","-20,000,000","-714,200,000","467,600,000","-137,300,000","-82,800,000","-2,643,100,000","-431,100,000","853,600,000","443,700,000","-81,500,000","535,300,000","-388,100,000","-301,900,000","478,400,000","282,600,000","-29,500,000","-503,700,000","673,400,000","266,200,000","-168,100,000","172,200,000","588,300,000","34,100,000","-103,300,000","776,800,000","256,551,000","603,400,000","284,000,000","355,300,000","350,200,000","364,500,000","396,000,000","550,000,000","546,600,000","349,100,000","522,400,000","269,300,000","706,300,000","528,600,000","502,700,000","977,700,000","526,600,000","662,400,000","411,400,000","709,700,000","458,100,000"
		NetIncomeFromContinuingOperations,"1,780,000,000","370,000,000","371,000,000","246,000,000","793,000,000","293,000,000","437,000,000","162,000,000","-846,000,000","-1,044,000,000","211,000,000","39,000,000","225,000,000","396,000,000","-211,000,000","289,000,000","248,000,000","380,000,000","531,000,000","212,000,000","278,000,000","391,000,000","412,000,000","393,000,000","-288,000,000","199,000,000","-291,000,000","282,000,000","247,000,000","49,000,000","294,000,000","269,000,000","215,000,000","184,000,000","-125,000,000","384,000,000","412,000,000","398,000,000","83,000,000","310,000,000","198,000,000","519,000,000","409,000,000","315,000,000","407,000,000","565,000,000","690,000,000","153,000,000","541,000,000","623,000,000","608,000,000","691,000,000","559,000,000","-473,000,000","-5,670,000,000","-137,000,000","4,963,000,000","662,000,000","503,600,000","555,700,000","653,400,000","768,300,000","772,200,000","635,100,000","568,700,000","541,000,000","119,400,000","300,000,000","433,800,000","339,700,000","502,800,000","277,600,000","407,300,000","43,600,000","367,400,000","-1,439,600,000","183,800,000","221,000,000","257,100,000","233,600,000","170,900,000","283,900,000","188,100,000","165,700,000","-1,468,500,000","525,600,000","502,900,000","679,600,000","510,600,000","183,600,000","-207,800,000","271,300,000","254,300,000","203,300,000","-315,800,000","617,100,000","247,200,000","-83,700,000","292,900,000","197,600,000","63,800,000","239,300,000","247,800,000","388,600,000","378,700,000","368,800,000","745,100,000","386,400,000","419,700,000","214,500,000","79,100,000","134,200,000","60,400,000","-5,900,000","138,400,000","-89,600,000","203,600,000","341,700,000","-639,600,000","128,100,000","272,800,000","216,600,000","272,200,000","205,400,000","290,700,000","136,000,000","116,900,000","271,200,000","193,000,000","223,600,000","191,000,000"
		OperatingGainsLosses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-969,200,000",,,,"147,800,000","-303,100,000",,,"-56,800,000","-31,200,000","81,200,000","107,600,000",,,,,,,"-110,000,000","-290,200,000",,,"13,300,000","160,200,000",,,"68,700,000","-129,200,000","-102,900,000","-1,035,800,000","565,400,000","-185,700,000",,"149,100,000","-406,800,000","-415,700,000","-83,800,000","-234,100,000","-344,300,000","-20,200,000","-193,700,000","-11,900,000","-326,400,000","284,800,000",,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-969,200,000",,,,"147,800,000","-303,100,000",,,"-56,800,000","-31,200,000","81,200,000","107,600,000",,,,,,,"-110,000,000","-290,200,000",,,"13,300,000","160,200,000",,,"68,700,000","-129,200,000","-102,900,000","-1,035,800,000","565,400,000","-185,700,000",,"149,100,000","-406,800,000","-415,700,000","-83,800,000","-234,100,000","-344,300,000","-20,200,000","-193,700,000","-11,900,000","-326,400,000","284,800,000",,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"273,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-102,800,000","-21,700,000","-65,000,000","-51,700,000","-65,600,000"
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"273,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-102,800,000","-21,700,000","-65,000,000","-51,700,000","-65,600,000"
		OtherNonCashItems,"66,000,000","333,000,000","75,000,000","102,000,000","-444,000,000","257,000,000","-2,509,000,000","73,000,000","1,067,000,000","1,363,000,000","-749,000,000","143,000,000","235,000,000","369,000,000","-1,119,000,000","627,000,000","309,000,000","185,000,000","-835,000,000","345,000,000","296,000,000","318,000,000","-1,630,000,000","287,000,000","804,000,000","585,000,000","-1,248,000,000","567,000,000","293,000,000","510,000,000","-1,290,000,000","379,000,000","366,000,000","746,000,000","-1,246,000,000","312,000,000","278,000,000","335,000,000","-1,208,000,000","437,000,000","403,000,000","270,000,000","-577,000,000","532,000,000","280,000,000","165,000,000","-406,000,000","194,000,000","271,000,000","175,000,000","-336,000,000","334,000,000","489,000,000","1,360,000,000","5,530,000,000","1,036,000,000","-4,281,000,000","504,000,000","129,600,000","224,200,000","486,700,000","-187,500,000","771,900,000","1,295,000,000","173,700,000","182,500,000","1,542,400,000","-1,414,900,000","13,200,000","84,800,000","-101,300,000","326,200,000","-151,800,000","240,600,000","-1,711,200,000","1,017,300,000","-202,000,000","582,000,000","-335,500,000","-987,800,000","554,200,000","166,300,000","-3,602,400,000","8,038,400,000","-3,559,500,000","80,400,000","1,381,749,000","15,200,000","194,200,000","558,200,000","-734,000,000","7,000,000","551,100,000","-567,500,000","714,700,000","-1,134,300,000","608,600,000","622,700,000","-2,643,800,000","1,195,300,000","-444,800,000","1,735,300,000","-2,022,300,000","-389,600,000","541,800,000","53,000,000","-2,362,400,000","-65,300,000","2,101,500,000","-503,600,000","3,051,006,000","-323,500,000","-52,400,000","-227,700,000","2,010,200,000","-2,537,600,000","259,800,000","-534,200,000","1,457,100,000","551,000,000","249,100,000","506,300,000","-3,648,500,000","226,100,000","449,500,000","1,171,300,000","647,600,000","498,800,000","687,100,000","1,073,800,000","734,300,000"
		ChangeInWorkingCapital,"1,062,000,000","-280,000,000","497,000,000","785,000,000","60,000,000","-416,000,000","-131,000,000","616,000,000","-110,000,000","10,000,000","-75,000,000","615,000,000","-67,000,000","-684,000,000","486,000,000","328,000,000","1,081,000,000","-52,000,000","248,000,000","22,000,000","658,000,000","-710,000,000","-56,000,000","265,000,000","106,000,000","-635,000,000","1,023,000,000","259,000,000","505,000,000","-517,000,000","348,000,000","256,000,000","188,000,000","-507,000,000","361,000,000","130,000,000","-795,000,000","-125,000,000","371,000,000","249,000,000","177,000,000","-461,000,000","1,288,000,000","261,000,000","-900,000,000","399,000,000","-1,867,000,000","-163,000,000","-306,000,000","-504,000,000","977,000,000","91,000,000","-531,000,000","260,000,000","1,259,000,000","-2,344,000,000","514,000,000","318,000,000","353,600,000","1,269,500,000","1,464,000,000","-860,100,000","-790,300,000","-782,700,000","189,300,000","-64,600,000","-305,300,000","1,860,000,000","936,800,000","-482,000,000","-248,600,000","633,100,000","848,900,000","-440,100,000","1,299,900,000","2,153,600,000","402,800,000","-613,000,000","641,800,000","960,300,000","312,700,000","-294,800,000","3,134,700,000","-7,393,000,000","4,768,000,000","-786,200,000","-2,960,149,000","-287,700,000","-910,800,000","-695,400,000","-2,049,900,000","326,400,000","-517,200,000","993,600,000","-1,425,300,000","903,400,000","-837,100,000","-425,200,000","2,627,300,000","-876,200,000","695,800,000","-2,458,100,000","2,059,300,000","279,100,000","-762,200,000","-534,400,000","1,818,900,000","-287,000,000","-2,624,500,000","1,065,900,000","-2,802,184,000","792,700,000","276,000,000","588,900,000","-1,656,600,000","2,991,700,000","-67,400,000","742,500,000","100,800,000","-330,000,000","500,000","-453,600,000","4,347,800,000","97,100,000","-237,500,000","-329,600,000","-110,300,000","-85,900,000","-403,700,000","-536,000,000","-166,100,000"
			ChangeInReceivables,"-701,000,000","-28,000,000","-294,000,000","-28,000,000","-351,000,000","-736,000,000","-152,000,000","301,000,000","-308,000,000","-266,000,000","-65,000,000","258,000,000","-94,000,000","15,000,000","-149,000,000","525,000,000","-360,000,000","-147,000,000","74,000,000","242,000,000","-274,000,000","51,000,000","189,000,000","264,000,000","-154,000,000","-275,000,000","89,000,000","274,000,000","-90,000,000","-153,000,000","167,000,000","713,000,000","-180,000,000","38,000,000","-59,000,000","326,000,000","-112,000,000","-68,000,000","-195,000,000","265,000,000","115,000,000","142,000,000","1,266,000,000","-107,000,000","-89,000,000","15,000,000","202,000,000","2,000,000","-36,000,000","-4,000,000","-49,000,000","35,000,000","-138,000,000","76,000,000","45,000,000","140,000,000","-152,000,000","-119,000,000","610,400,000","42,100,000","412,900,000","77,600,000","-216,300,000","1,253,800,000","-12,400,000","232,100,000","2,261,200,000","1,300,000","999,200,000","274,500,000","-127,800,000","437,800,000","-1,112,300,000","175,200,000","-1,886,100,000","-1,773,100,000","-273,300,000","-410,700,000","417,500,000","695,900,000","-124,400,000","136,200,000","-1,323,600,000","-1,049,000,000","-1,356,300,000","-294,100,000","-126,200,000","112,800,000","-675,200,000","-966,500,000","-489,500,000","-424,600,000","748,300,000","-284,000,000","71,900,000","873,500,000","-954,100,000","-790,800,000","680,100,000","121,700,000","114,500,000","-224,100,000","833,400,000","-553,700,000","211,700,000","-621,900,000","748,800,000","-30,200,000","-1,247,600,000","323,100,000","-258,580,000","55,900,000","-652,200,000","249,200,000","15,500,000","577,500,000","270,300,000","-215,100,000","240,800,000","-223,200,000","-190,100,000","-123,300,000","371,600,000","184,300,000","-118,000,000","-140,900,000","-72,600,000","-52,900,000","-149,700,000","-309,100,000","65,100,000"
