name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,12/31/2006
		Inventory,"852,814,000","776,295,000","780,984,000","663,540,000","606,208,000","564,822,000","536,052,000","556,708,000","561,675,000","571,558,000","584,351,000","594,800,000","739,535,000","496,535,000","484,242,000","490,159,000","499,493,000","429,627,000","414,556,000","454,601,000","427,327,000","403,857,000","423,905,000","432,246,000","453,582,000","420,386,000","449,891,000","447,305,000","455,701,000","442,732,000","522,361,000","569,197,000","472,826,000","445,752,000","453,201,000","467,272,000","504,718,000","493,649,000","519,358,000","530,352,000","555,386,000","56,136,000","79,183,000","78,556,000","76,658,000","57,941,000","58,502,000","56,332,000","65,381,000","71,150,000","77,369,000","81,561,000","80,146,000","80,327,000","84,369,000","90,552,000","86,479,000","68,287,000","57,113,000"
			RawMaterials,"233,031,000","215,200,000","138,421,000","133,447,000","116,562,000","110,848,000","103,070,000","113,856,000","108,586,000","115,587,000","121,930,000","132,088,000","183,023,000","165,738,000","147,408,000","151,301,000","152,595,000","141,827,000","132,599,000","166,404,000","154,518,000","148,513,000","147,560,000","154,122,000","161,952,000","160,640,000","172,890,000","159,068,000","169,184,000","164,115,000","182,592,000","185,676,000","159,254,000","145,689,000","134,311,000","137,859,000","157,439,000","154,771,000","165,079,000","165,344,000","175,232,000","25,241,000","29,805,000","28,972,000","26,584,000","23,758,000","24,918,000","23,639,000","25,427,000","28,445,000","31,942,000","32,456,000","33,906,000","34,074,000","34,627,000","37,755,000","34,610,000","29,122,000","20,643,000"
			WorkInProcess,"76,208,000","69,101,000","66,012,000","46,800,000","44,613,000","40,517,000","42,980,000","38,844,000","39,061,000","37,019,000","41,777,000","39,268,000","103,919,000","88,860,000","102,447,000","94,575,000","105,744,000","74,704,000","55,702,000","77,458,000","74,636,000","75,331,000","89,354,000","84,952,000","84,752,000","68,541,000","75,848,000","80,566,000","87,564,000","81,110,000","93,423,000","109,045,000","117,011,000","112,722,000","96,772,000","98,945,000","112,016,000","99,459,000","107,620,000","107,998,000","112,941,000","26,376,000","40,579,000","42,658,000","51,338,000","29,565,000","34,806,000","25,235,000","31,386,000","32,888,000","36,216,000","36,114,000","35,444,000","33,691,000","38,325,000","39,718,000","41,255,000","31,614,000","26,029,000"
			FinishedGoods,"626,911,000","567,281,000","650,927,000","541,800,000","504,806,000","476,297,000","459,386,000","470,160,000","475,970,000","475,933,000","482,631,000","490,477,000","501,812,000","283,067,000","278,024,000","286,696,000","279,631,000","250,364,000","261,270,000","270,683,000","254,620,000","237,507,000","253,750,000","256,344,000","263,948,000","243,209,000","255,151,000","258,158,000","242,287,000","239,808,000","285,269,000","311,471,000","231,806,000","224,192,000","238,054,000","252,074,000","258,716,000","263,211,000","266,566,000","284,709,000","284,952,000","20,378,000","27,126,000","26,959,000","27,342,000","20,121,000","21,012,000","21,967,000","22,050,000","21,013,000","21,895,000","23,937,000","22,054,000","21,600,000","21,977,000","21,887,000","20,515,000","16,859,000","17,419,000"
			InventoriesAdjustmentsAllowances,"-83,336,000","-75,287,000","-74,376,000","-58,507,000","-59,773,000","-62,840,000","-69,384,000","-66,152,000","-61,942,000","-56,981,000","-61,987,000","-67,033,000","-49,219,000","-41,130,000","-43,637,000","-42,413,000","-38,477,000","-37,268,000","-35,015,000","-59,944,000","-56,447,000","-57,494,000","-66,759,000","-63,172,000","-57,070,000","-52,004,000","-53,998,000","-50,487,000","-43,334,000","-42,301,000","-38,923,000","-36,995,000","-35,245,000","-36,851,000","-15,936,000","-21,606,000","-23,453,000","-23,792,000","-19,907,000","-27,699,000","-17,739,000","-15,859,000","-18,327,000","-20,033,000","-28,606,000","-15,503,000","-22,234,000","-14,509,000","-13,482,000","-11,196,000","-12,684,000","-10,946,000","-11,258,000","-9,038,000","-10,560,000","-8,808,000","-9,901,000","-9,308,000","-6,978,000"
		PrepaidAssets,"84,816,000","78,186,000","85,540,000","77,500,000","75,205,000","69,515,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,190,000","12,156,000","9,799,000","11,296,000","11,851,000","15,394,000","14,304,000","13,613,000","11,109,000","15,093,000","15,566,000","12,501,000","9,632,000","13,576,000","12,063,000","14,658,000","7,676,000","3,312,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,407,000","6,364,000","6,565,000","6,671,000","6,108,000","6,780,000","6,355,000","6,513,000","6,823,000","6,496,000","6,271,000","6,245,000","6,327,000","10,595,000","13,942,000","9,922,000","10,140,000","7,476,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,407,000","6,364,000","6,565,000","6,671,000","6,108,000","6,780,000","6,355,000","6,513,000","6,823,000","6,496,000","6,271,000","6,245,000","6,327,000","10,595,000","13,942,000","9,922,000","10,140,000","7,476,000"
		AssetsHeldForSaleCurrent,,,,,,,,,,"0","2,013,345,000","2,121,983,000",,,,,,"0","494,463,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"91,547,000","90,728,000","78,467,000","75,746,000","79,114,000","113,418,000","186,680,000","155,628,000","154,929,000","161,190,000","198,232,000","171,622,000","273,648,000","227,469,000","227,249,000","213,350,000","267,431,000","258,379,000","188,221,000","252,985,000","244,083,000","246,396,000","265,429,000","263,806,000","253,431,000","253,744,000","337,502,000","320,895,000","345,078,000","322,133,000","309,597,000","354,671,000","323,011,000","350,401,000","299,749,000","298,026,000","320,370,000","281,302,000","313,948,000","321,815,000","329,434,000","50,196,000","47,590,000","42,543,000","42,053,000","40,436,000","33,617,000","32,912,000","34,686,000","33,032,000","33,690,000","26,178,000","26,326,000","32,374,000","18,857,000","18,924,000","68,210,000","68,108,000","28,767,000"
	TotalNonCurrentAssets,"6,135,914,000","6,212,066,000","6,246,624,000","6,080,524,000","5,988,649,000","5,989,720,000","5,866,722,000","5,894,121,000","5,873,962,000","5,982,587,000","6,092,140,000","6,262,660,000","8,093,750,000","4,645,431,000","4,494,957,000","4,515,223,000","4,715,987,000","4,639,865,000","4,523,447,000","4,771,862,000","4,649,168,000","4,599,862,000","4,739,151,000","4,789,100,000","4,939,002,000","4,973,154,000","5,040,804,000","5,004,791,000","4,922,630,000","5,145,635,000","5,311,243,000","5,517,081,000","4,429,183,000","4,444,507,000","3,966,958,000","3,807,459,000","3,859,779,000","3,998,945,000","3,822,208,000","3,708,985,000","3,791,529,000","737,335,000","693,928,000","721,116,000","728,261,000","701,021,000","719,312,000","685,620,000","704,610,000","713,570,000","717,150,000","609,866,000","605,802,000","618,219,000","620,914,000","626,604,000","614,019,000","609,473,000","622,424,000"
		NetPPE,"683,226,000","705,820,000","669,946,000","642,897,000","649,860,000","660,902,000","634,355,000","640,337,000","642,238,000","664,561,000","638,805,000","642,880,000","845,215,000","503,344,000","494,377,000","510,695,000","546,710,000","552,802,000","512,561,000","580,155,000","575,428,000","604,214,000","632,219,000","635,351,000","650,863,000","644,536,000","664,200,000","671,991,000","679,658,000","729,728,000","772,115,000","812,353,000","747,176,000","757,140,000","678,173,000","661,329,000","676,187,000","688,570,000","662,294,000","651,000,000","681,630,000","417,777,000","412,150,000","423,877,000","93,192,000","89,246,000","91,010,000","83,838,000","444,305,000","90,434,000","93,060,000","91,649,000","88,287,000","92,090,000","91,475,000","94,606,000","91,228,000","88,391,000","79,960,000"
			GrossPPE,"683,226,000","1,099,952,000","669,946,000","642,897,000","649,860,000","973,571,000","634,355,000","640,337,000","642,238,000","924,116,000","638,805,000","642,880,000","845,215,000","821,200,000",,,,"865,381,000",,,,"1,002,603,000",,,,"1,013,476,000",,,,"1,041,340,000",,,,"1,013,197,000",,,,"865,602,000","828,397,000","797,375,000","815,228,000","531,762,000","412,150,000","423,877,000",,"193,768,000",,,"444,305,000","188,160,000",,,,"180,721,000","173,668,000","176,799,000","173,421,000","170,584,000","147,262,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0",,,,"0",,,,"0",,,,"0",,,,"0","0"
				LandAndImprovements,,"22,104,000",,,,"23,821,000",,,,"25,138,000",,,,"41,372,000",,,,"47,584,000",,,,"42,779,000",,,,"44,746,000",,,,"52,539,000",,,,"48,353,000",,,,"40,319,000","30,808,000","30,324,000","32,145,000","14,786,000",,,,"15,106,000",,,,"16,618,000",,,,"16,593,000",,,,"16,921,000","15,516,000"
				BuildingsAndImprovements,,"206,004,000",,,,"205,397,000",,,,"196,810,000",,,,"296,309,000",,,,"322,431,000",,,,"323,279,000",,,,"327,122,000",,,,"366,009,000",,,,"372,197,000",,,,"314,216,000","303,688,000","289,615,000","303,315,000","38,642,000",,,,"39,666,000",,,,"34,491,000",,,,"34,784,000",,,,"36,248,000","33,855,000"
				MachineryFurnitureEquipment,,"687,415,000",,,,"570,411,000",,,,"528,848,000",,,,"483,519,000",,,,"495,366,000",,,,"636,545,000",,,,"641,608,000",,,,"622,792,000",,,,"592,647,000",,,,"511,067,000","493,901,000","477,436,000","479,768,000","151,496,000",,,,"138,996,000",,,,"137,051,000",,,,"114,857,000",,,,"103,950,000","86,538,000"
				OtherProperties,"683,226,000","184,429,000","669,946,000","642,897,000","649,860,000","173,942,000","634,355,000","640,337,000","642,238,000","173,320,000","638,805,000","642,880,000","845,215,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"326,838,000",,,,,,,,,,,,"14,487,000",,,,"13,465,000","11,353,000"
			AccumulatedDepreciation,,"-394,132,000",,,,"-312,669,000",,,,"-259,555,000",,,,"-317,856,000",,,,"-312,579,000",,,,"-398,389,000",,,,"-368,940,000",,,,"-311,612,000",,,,"-256,057,000",,,,"-177,032,000","-166,103,000","-146,375,000","-133,598,000","-113,985,000",,,,"-104,522,000",,,,"-97,726,000",,,,"-88,631,000","-82,193,000","-82,193,000","-82,193,000","-82,193,000","-67,302,000"
		GoodwillAndOtherIntangibleAssets,"5,077,872,000","5,142,757,000","5,224,310,000","5,077,451,000","4,984,488,000","4,977,987,000","4,880,748,000","4,860,685,000","4,839,640,000","4,921,536,000","5,046,626,000","5,136,513,000","6,723,855,000","3,589,530,000","3,465,380,000","3,465,531,000","3,628,367,000","3,555,747,000","3,462,945,000","3,636,619,000","3,518,051,000","3,462,666,000","3,573,048,000","3,625,271,000","3,761,560,000","3,813,399,000","3,880,243,000","3,843,369,000","3,745,637,000","3,916,486,000","4,054,170,000","4,227,782,000","3,205,669,000","3,217,075,000","2,823,722,000","2,696,558,000","2,728,534,000","2,853,279,000","2,675,019,000","2,588,318,000","2,639,047,000","245,873,000","217,319,000","225,110,000","225,653,000","200,636,000","203,210,000","168,618,000","174,995,000","179,206,000","180,613,000","177,923,000","174,186,000","179,046,000","181,816,000","187,271,000","187,681,000","168,959,000","154,231,000"
			Goodwill,"3,440,615,000","3,467,295,000","3,497,355,000","3,399,030,000","3,331,531,000","3,314,541,000","3,245,042,000","3,209,980,000","3,191,312,000","3,202,517,000","2,784,249,000","2,822,093,000","3,852,431,000","2,576,617,000","2,524,134,000","2,505,377,000","2,611,999,000","2,538,544,000","2,527,141,000","2,686,694,000","2,587,961,000","2,563,326,000","2,632,433,000","2,665,963,000","2,769,311,000","2,817,687,000","2,876,011,000","2,860,075,000","2,763,959,000","2,872,903,000","2,947,286,000","3,065,776,000","2,390,040,000","2,384,522,000","2,081,725,000","1,975,824,000","1,979,066,000","2,074,230,000","1,929,436,000","1,853,558,000","1,870,437,000","204,844,000","184,119,000","189,046,000","187,248,000","172,338,000","173,112,000","158,045,000","163,706,000","167,254,000","168,060,000","166,165,000","161,808,000","165,530,000","181,816,000","187,271,000","187,681,000","168,959,000","154,231,000"
			OtherIntangibleAssets,"1,637,257,000","1,675,462,000","1,726,955,000","1,678,421,000","1,652,957,000","1,663,446,000","1,635,706,000","1,650,705,000","1,648,328,000","1,719,019,000","2,262,377,000","2,314,420,000","2,871,424,000","1,012,913,000","941,246,000","960,154,000","1,016,368,000","1,017,203,000","935,804,000","949,925,000","930,090,000","899,340,000","940,615,000","959,308,000","992,249,000","995,712,000","1,004,232,000","983,294,000","981,678,000","1,043,583,000","1,106,884,000","1,162,006,000","815,629,000","832,553,000","741,997,000","720,734,000","749,468,000","779,049,000","745,583,000","734,760,000","768,610,000","41,029,000","33,200,000","36,064,000","38,405,000","28,298,000","30,098,000","10,573,000","11,289,000","11,952,000","12,553,000","11,758,000","12,378,000","13,516,000",,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,034,000","7,063,000","7,063,000","5,736,000",,,,"16,610,000",,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,736,000","6,195,000","4,918,000",,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,989,000","48,026,000","52,121,000","67,009,000","65,169,000","67,494,000","69,187,000","68,700,000","68,211,000","66,801,000","68,904,000","69,272,000","69,541,000","54,025,000","51,266,000","38,722,000","36,447,000","64,230,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,989,000","48,026,000","52,121,000","52,770,000","52,385,000","55,032,000","55,042,000","54,213,000","52,023,000","50,207,000","53,320,000","54,172,000","53,428,000","54,025,000","51,266,000","38,722,000","36,447,000","64,230,000"
		OtherNonCurrentAssets,"374,816,000","363,489,000","352,368,000","360,176,000","354,301,000","350,831,000","351,619,000","393,099,000","392,084,000","396,490,000","406,709,000","483,267,000","524,680,000","552,557,000","535,200,000","538,997,000","540,910,000","531,316,000","547,941,000","555,088,000","555,689,000","532,982,000","533,884,000","528,478,000","526,579,000","515,219,000","496,361,000","489,431,000","497,335,000","499,421,000","484,958,000","476,946,000","476,338,000","470,292,000","465,063,000","449,572,000","455,058,000","457,096,000","484,895,000","469,667,000","470,852,000","15,662,000","9,370,000","12,945,000","336,671,000","340,234,000","351,403,000","359,059,000",,"375,719,000","376,676,000","271,390,000","274,057,000","277,542,000","293,598,000","293,461,000","296,388,000","315,676,000","324,003,000"
TotalLiabilitiesNetMinorityInterest,"3,839,606,000","3,853,912,000","3,341,787,000","3,207,536,000","3,775,545,000","3,763,675,000","3,696,765,000","3,726,949,000","4,117,808,000","3,897,204,000","6,458,334,000","6,642,904,000","6,760,691,000","3,126,926,000","2,967,907,000","2,925,263,000","3,037,970,000","2,982,433,000","3,324,518,000","3,357,872,000","3,218,313,000","3,292,115,000","3,373,733,000","3,418,123,000","3,484,548,000","3,476,363,000","3,735,865,000","3,581,377,000","3,696,616,000","3,892,654,000","3,992,220,000","4,278,427,000","3,374,501,000","3,841,738,000","3,763,858,000","3,690,334,000","3,782,001,000","3,973,441,000","3,876,027,000","3,900,923,000","3,910,403,000","899,268,000","793,391,000","809,289,000","824,507,000","805,706,000","778,154,000","781,351,000","796,037,000","804,299,000","828,579,000","716,673,000","720,568,000","746,145,000","702,000,000","706,888,000","850,030,000","843,489,000","791,327,000"
	CurrentLiabilities,"1,450,015,000","1,023,584,000","975,471,000","899,419,000","1,558,411,000","811,658,000","784,533,000","758,731,000","819,099,000","857,314,000","1,505,677,000","1,598,555,000","1,571,628,000","1,199,345,000","1,068,880,000","1,074,521,000","1,095,478,000","1,097,380,000","1,288,630,000","1,146,755,000","1,081,854,000","1,106,674,000","1,074,847,000","1,087,904,000","1,097,661,000","1,116,344,000","1,205,426,000","1,203,341,000","1,255,020,000","1,285,535,000","1,368,785,000","1,417,281,000","1,313,240,000","1,375,090,000","1,320,995,000","1,248,976,000","1,267,451,000","1,175,458,000","1,220,614,000","1,236,905,000","1,200,666,000","240,042,000","212,027,000","205,233,000","207,659,000","191,510,000","166,109,000","143,923,000","146,898,000","144,199,000","154,740,000","140,571,000","140,251,000","154,286,000","168,862,000","161,402,000","189,703,000","148,374,000","130,202,000"
		PayablesAndAccruedExpenses,"814,844,000","781,739,000","740,214,000","683,202,000","651,892,000","594,154,000","585,182,000","569,836,000","637,931,000","657,839,000","656,456,000","799,565,000","1,195,419,000","1,009,123,000","876,563,000","887,063,000","886,863,000","913,333,000","852,820,000","953,557,000","896,015,000","919,543,000","980,921,000","1,003,538,000","1,007,937,000","1,028,834,000","1,097,801,000","1,100,026,000","1,145,622,000","1,169,665,000","1,199,457,000","1,255,093,000","1,166,872,000","1,237,384,000","1,096,480,000","1,060,999,000","1,069,306,000","1,043,550,000","951,047,000","956,348,000","930,325,000","192,656,000","101,924,000","103,031,000","176,205,000","164,260,000","156,109,000","133,923,000","116,622,000","125,757,000","147,042,000","134,061,000","134,911,000","148,866,000","162,142,000","154,630,000","151,963,000","145,734,000","127,581,000"
			Payables,"607,828,000","576,449,000","526,113,000","491,868,000","458,775,000","387,537,000","372,309,000","346,532,000","420,177,000","415,040,000","425,731,000","456,524,000","780,995,000","707,940,000","600,370,000","623,884,000","629,447,000","641,068,000","588,357,000","683,941,000","637,022,000","644,262,000","696,296,000","726,351,000","737,068,000","770,727,000","784,347,000","788,590,000","824,714,000","838,296,000","883,218,000","933,840,000","864,429,000","931,694,000","811,018,000","776,354,000","749,472,000","739,545,000","742,443,000","753,227,000","728,222,000","58,946,000","60,316,000","64,796,000","64,747,000","57,069,000","45,799,000","37,309,000","39,281,000","38,733,000","43,106,000","46,950,000","50,841,000","63,595,000","46,248,000","47,400,000","45,695,000","48,910,000","38,114,000"
				AccountsPayable,"537,676,000","504,173,000","472,499,000","453,716,000","406,744,000","330,251,000","306,314,000","298,986,000","368,001,000","359,782,000","376,406,000","399,812,000","705,873,000","640,667,000","563,730,000","586,276,000","579,283,000","587,129,000","543,725,000","646,253,000","607,827,000","605,895,000","651,792,000","679,137,000","691,794,000","718,893,000","735,310,000","738,493,000","762,813,000","780,287,000","778,846,000","826,395,000","779,665,000","860,380,000","739,225,000","714,406,000","705,025,000","699,626,000","636,521,000","660,663,000","635,807,000","54,035,000","53,865,000","57,334,000","58,238,000","50,896,000","42,266,000","36,177,000","36,771,000","36,579,000","37,991,000","37,283,000","41,939,000","52,138,000","46,248,000","47,400,000","45,695,000","48,910,000","38,114,000"
				TotalTaxPayable,"70,152,000","72,276,000","53,614,000","38,152,000","52,031,000","57,286,000","65,995,000","47,546,000","52,176,000","55,258,000","49,325,000","56,712,000","75,122,000","67,273,000","36,640,000","37,608,000","50,164,000","53,939,000","44,632,000","37,688,000","29,195,000","38,367,000","44,504,000","47,214,000","45,274,000","51,834,000","49,037,000","50,097,000","61,901,000","58,009,000","104,372,000","107,445,000","84,764,000","71,314,000","71,793,000","61,948,000","44,447,000","39,919,000","105,922,000","92,564,000","92,415,000","4,911,000","6,451,000","7,462,000","6,509,000","6,173,000","3,533,000","1,132,000","2,510,000","2,154,000","5,115,000","9,667,000","8,902,000","11,457,000",,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,164,000",,,,,,,,,,,,,,
