name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,09/30/1994,06/30/1994
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"934,282,000","901,942,000","865,321,000","860,661,000","836,134,000","823,629,000","819,507,000","802,325,000","747,125,000","689,752,000","684,955,000","684,955,000","682,599,000","683,458,000","681,947,000","683,876,000","669,322,000","670,494,000","670,494,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,823,382,000","3,702,631,000","3,477,935,000","3,452,403,000","3,331,463,000","3,259,095,000","3,340,600,000","3,265,014,000","3,025,220,000","2,761,375,000","2,734,863,000","2,727,975,000","2,701,148,000","2,688,040,000","2,594,339,000","2,595,912,000","2,485,788,000","2,487,962,000","2,468,318,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"68,158,000","68,972,000","69,756,000","70,551,000","71,347,000","72,143,000","72,910,000","73,669,000","74,428,000","74,744,000","75,478,000","76,205,000","76,996,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"239,910,000",,,,,,,,"15,983,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,020,000","55,343,000","45,632,000","44,280,000","145,226,000","191,620,000","204,927,000","217,531,000","239,910,000","331,266,000","304,483,000","274,965,000","222,976,000","212,638,000","292,607,000","272,273,000","347,979,000","320,671,000","258,651,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,037,663,000","-995,311,000","-954,243,000","-920,026,000","-883,024,000","-845,566,000","-914,707,000","-878,331,000","-842,484,000","-811,114,000","-779,923,000","-749,464,000","-721,078,000","-693,065,000","-666,552,000","-640,026,000","-612,249,000","-594,489,000","-567,820,000","-541,987,000","-532,386,000","-508,681,000","-486,134,000","-465,015,000","-457,220,000","-437,154,000","-418,858,000","-399,854,000","-380,772,000","-361,877,000","-347,988,000","-335,242,000","-317,299,000","-301,771,000","-284,203,000","-241,235,000","-227,300,000","-214,993,000","-203,429,000","-191,821,000","-182,011,000","-172,883,000","-165,346,000","-156,269,000","-146,928,000","-137,734,000","-128,325,000","-119,499,000","-111,041,000","-102,350,000","-95,404,000","-96,605,000",,,,"-77,789,000",,,,"-58,040,000",,,,"-47,631,000",,,,,,,,,
		InvestmentProperties,"11,017,335,000","11,094,635,000","11,115,857,000","11,113,081,000","11,123,267,000","11,313,833,000","11,450,857,000","11,561,939,000","11,863,983,000","10,894,735,000","10,941,856,000","10,880,505,000","10,740,251,000","10,611,182,000","10,745,238,000","10,754,843,000","10,884,315,000","10,935,269,000","10,967,089,000","10,984,341,000","11,032,369,000","10,555,265,000","10,614,884,000","10,668,226,000","10,720,586,000","10,623,903,000","10,689,124,000","10,731,813,000","10,518,423,000","10,122,076,000","10,166,952,000","9,909,959,000","5,648,254,000","4,239,301,000","4,126,624,000","4,145,179,000","4,160,267,000","4,019,006,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"1,144,542,000","1,177,802,000","1,081,861,000","1,037,270,000","962,625,000","1,018,010,000","1,018,235,000","1,008,758,000","997,137,000","1,335,339,000","1,413,861,000","1,324,081,000","1,307,561,000","1,300,140,000","1,267,593,000","1,291,320,000","1,290,957,000","1,155,984,000","1,124,577,000","1,081,084,000","1,071,258,000","1,161,275,000","1,122,913,000","1,103,272,000","1,069,684,000","1,036,047,000","1,036,043,000","1,044,208,000","1,057,298,000","1,036,411,000","1,043,277,000","964,970,000","716,443,000","677,133,000","674,075,000","618,259,000","579,654,000","571,345,000","477,967,000","436,230,000","401,531,000","383,412,000","275,410,000","197,364,000","133,161,000","107,840,000","108,894,000","137,740,000","137,473,000","70,783,000","70,763,000","70,794,000","70,603,000","76,346,000","66,363,000","66,546,000","63,700,000","64,191,000","70,787,000","69,851,000","64,221,000","60,451,000","53,806,000","36,498,000","28,995,000","27,228,000","27,637,000","30,756,000","66,409,000","49,712,000","88,357,000","72,186,000","83,125,000","93,395,000","88,831,000","68,642,000","62,780,000","61,212,000","77,621,000","90,782,000","93,582,000","95,460,000","92,813,000","77,113,000","69,751,000","65,703,000","50,732,000","51,161,000","49,037,000","47,992,000",,,,"10,590,000",,,,"2,347,000",,,,"8,537,000",,,,,,,,,
			LongTermEquityInvestment,"1,144,542,000","1,177,802,000","1,081,861,000","1,037,270,000","962,625,000","1,018,010,000","1,018,235,000","1,008,758,000","997,137,000","1,335,339,000","1,413,861,000","1,324,081,000","1,307,561,000","1,300,140,000","1,267,593,000","1,291,320,000","1,290,957,000","1,155,984,000","1,124,577,000","1,081,084,000","1,071,258,000","1,161,275,000","1,122,913,000","1,103,272,000","1,069,684,000","1,036,047,000","1,036,043,000","1,044,208,000","1,057,298,000","1,036,411,000","1,043,277,000","964,970,000","716,443,000","677,133,000","674,075,000","618,259,000","579,654,000","571,345,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,"134,971,000","154,433,000","148,139,000","144,193,000","216,894,000","215,434,000","211,030,000","209,545,000","210,596,000","207,191,000","197,745,000","190,004,000","184,574,000","151,995,000","138,977,000","139,189,000","153,703,000","152,263,000","138,597,000","137,485,000","133,058,000","121,244,000","128,502,000","117,240,000","108,147,000","106,358,000","100,348,000","90,084,000","89,899,000","88,734,000","80,432,000","92,713,000",,,"401,531,000","383,412,000",,,"133,161,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,536,000","36,528,000","27,633,000","27,943,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"2,857,000","12,675,000","25,907,000","37,967,000","47,747,000","98,381,000","113,398,000","83,221,000","58,300,000","71,382,000","50,898,000","49,113,000","55,870,000","57,918,000",,"38,819,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalLiabilitiesNetMinorityInterest,"6,592,356,000","6,786,699,000","6,624,044,000","6,575,470,000","6,542,951,000","6,720,746,000","7,102,841,000","6,791,289,000","7,000,249,000","6,264,491,000","6,543,811,000","6,289,199,000","6,223,637,000","5,954,277,000","6,045,450,000","6,044,714,000","6,109,349,000","6,059,675,000","6,088,585,000","6,041,843,000","6,013,009,000","5,880,487,000","5,949,185,000","5,947,084,000","5,780,041,000","5,622,616,000","5,656,305,000","5,676,534,000","5,759,387,000","5,403,550,000","5,551,677,000","5,352,615,000","3,071,289,000","3,184,252,000","3,087,549,000","3,084,605,000","2,947,895,000","2,962,758,000","2,753,581,000","2,628,761,000","2,477,928,000","2,483,236,000","2,398,942,000","2,379,103,000","2,499,245,000","2,377,873,000","2,258,778,000","2,091,409,000","2,042,140,000","1,981,096,000","2,020,051,000","2,055,291,000","2,066,319,000","2,085,084,000","2,009,595,000","2,030,096,000","1,964,936,000","1,908,045,000","1,873,979,000","1,695,036,000","1,714,320,000","1,637,511,000","1,493,131,000","1,497,768,000","1,488,470,000","1,425,109,000","1,396,678,000","1,388,559,000","1,392,415,000","1,385,810,000","1,334,859,000","1,308,521,000","1,230,256,000","895,064,000","889,150,000","889,856,000","875,598,000","865,890,000","734,671,000","722,359,000","705,433,000","691,379,000","729,923,000","718,194,000","638,649,000","652,044,000","599,183,000","522,836,000","426,355,000","436,331,000","506,100,000","499,700,000","436,300,000","411,564,000","419,400,000","400,500,000","359,900,000","311,331,000","219,600,000","204,800,000","237,400,000","169,086,000","152,400,000","165,300,000","175,100,000","162,600,000","156,400,000","155,900,000","157,500,000","114,100,000","97,000,000"
	CurrentLiabilities,"506,385,000","694,357,000","438,903,000","419,891,000","336,347,000","356,034,000","378,177,000","355,778,000","736,902,000","397,313,000","602,047,000","451,348,000","374,997,000","314,960,000","378,162,000","322,794,000","356,902,000","479,691,000","405,994,000","308,435,000","517,174,000","409,305,000","330,326,000","293,853,000","482,957,000","284,341,000","306,174,000","301,296,000","289,727,000","507,639,000","515,850,000","320,715,000","228,505,000","345,278,000","156,618,000","138,999,000","247,925,000","256,302,000","125,471,000","109,919,000","107,525,000","94,440,000","112,610,000","98,616,000","101,607,000","90,178,000","543,187,000","371,716,000","367,521,000","338,149,000","261,483,000","272,114,000","296,943,000","225,396,000","286,557,000","273,962,000","281,724,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PayablesAndAccruedExpenses,"408,385,000","353,100,000","396,241,000","334,891,000","336,347,000","326,189,000","378,177,000","355,778,000","386,902,000","342,313,000","382,047,000","334,348,000","374,997,000","314,960,000","378,162,000","320,124,000","356,902,000","300,691,000","403,385,000","308,435,000","340,941,000","284,305,000","330,326,000","293,853,000","318,675,000","272,634,000","304,163,000","272,534,000","289,727,000","261,248,000","293,222,000","253,740,000","92,602,000","125,857,000","141,266,000","134,629,000","145,625,000","115,302,000","125,471,000","109,919,000","107,525,000","94,440,000","112,610,000","98,616,000","101,607,000","90,178,000","102,035,000","90,168,000","94,473,000","82,591,000","95,090,000","90,639,000","95,514,000","88,952,000","116,885,000","102,298,000","117,596,000","58,148,000","55,332,000","38,493,000","47,529,000","38,614,000","49,414,000","60,884,000","65,570,000","55,478,000","67,724,000","60,822,000","35,792,000","29,997,000","32,484,000","43,439,000","29,938,000","32,648,000","32,792,000","53,759,000","55,347,000","35,791,000","46,058,000","48,029,000","51,432,000","29,577,000","50,583,000","45,593,000","43,368,000","30,430,000","42,490,000","36,510,000","42,811,000","28,379,000",,,,"28,601,000",,,,"21,337,000",,,,"13,632,000",,,,,,,,,
			Payables,"408,385,000","353,100,000","396,241,000","334,891,000","336,347,000","326,189,000","378,177,000","355,778,000","386,902,000","342,313,000","382,047,000","334,348,000","374,997,000","314,960,000","378,162,000","320,124,000","356,902,000","300,691,000","403,385,000","308,435,000","340,941,000","284,305,000","330,326,000","293,853,000","318,675,000","272,634,000","304,163,000","272,534,000","289,727,000","261,248,000","293,222,000","253,740,000","92,602,000","125,857,000","141,266,000","134,629,000","145,625,000","115,302,000","125,471,000","109,919,000","107,525,000","94,440,000","112,610,000","98,616,000","101,607,000","90,178,000","102,035,000","90,168,000","94,473,000","82,591,000","95,090,000","90,639,000","95,514,000","88,952,000","116,885,000","102,298,000","117,596,000","58,148,000","55,332,000","38,493,000","47,529,000","38,614,000","49,414,000","60,884,000","65,570,000","55,478,000","67,724,000","60,822,000","35,792,000","29,997,000","32,484,000","43,439,000","29,938,000","32,648,000","32,792,000","53,759,000","55,347,000","35,791,000","46,058,000","48,029,000","51,432,000","29,577,000","50,583,000","45,593,000","43,368,000","30,430,000","42,490,000","36,510,000","42,811,000","28,379,000",,,,"28,601,000",,,,"21,337,000",,,,"13,632,000",,,,,,,,,
				AccountsPayable,"221,925,000","180,751,000","220,428,000","160,121,000","158,673,000","152,855,000","205,520,000","164,340,000","193,564,000","158,017,000","193,341,000","140,188,000","180,571,000","127,086,000","185,426,000","132,796,000","179,641,000","127,501,000","222,122,000","139,042,000","184,778,000","138,226,000","185,185,000","145,217,000","170,444,000","131,415,000","177,807,000","146,251,000","162,100,000","142,135,000","167,160,000","132,424,000","83,470,000","67,183,000","83,844,000","76,410,000","86,461,000","64,858,000","81,094,000","66,211,000","65,429,000","54,829,000","73,595,000","60,641,000","64,673,000","53,773,000","66,887,000","55,544,000","60,128,000","48,841,000","61,821,000","57,849,000","63,896,000","56,828,000","84,848,000","71,433,000","86,716,000","29,627,000","26,608,000","9,680,000","18,982,000","13,704,000","24,679,000","37,567,000","42,295,000","32,982,000","45,024,000","38,158,000","13,130,000","8,021,000","9,888,000","20,396,000","6,983,000","11,205,000","12,265,000","33,334,000","35,131,000","17,912,000","28,182,000","29,873,000","33,302,000","13,018,000","33,964,000","29,040,000","26,873,000","15,892,000","28,086,000","22,007,000","29,583,000","15,131,000",,,,"17,456,000",,,,"12,148,000",,,,"7,346,000",,,,,,,,,
				DividendsPayable,"150,976,000","143,213,000","143,036,000","142,810,000","142,822,000","141,917,000","142,365,000","142,629,000","142,800,000","135,384,000","135,492,000","134,440,000","134,339,000","128,529,000","128,831,000","129,007,000","129,038,000","121,420,000","121,496,000","121,451,000","120,573,000","110,170,000","110,223,000","110,163,000","111,409,000","100,266,000","99,945,000","99,687,000","98,874,000","88,221,000","87,609,000","86,615,000","1,461,000","50,627,000","50,486,000","50,488,000","50,396,000","45,052,000","44,377,000","43,708,000","42,096,000","39,611,000","39,015,000","37,975,000","36,934,000","36,405,000","35,148,000","34,624,000","34,345,000","33,750,000","33,269,000","32,790,000","31,618,000","32,124,000","32,037,000","30,865,000","30,880,000","28,521,000","28,724,000","28,813,000","28,547,000","24,910,000","24,735,000","23,317,000","23,275,000","22,496,000","22,700,000","22,664,000","22,662,000","21,976,000","22,596,000","23,043,000","22,955,000","21,443,000","20,527,000","20,425,000","20,216,000","17,879,000","17,876,000","18,156,000","18,130,000","16,559,000","16,619,000","16,553,000","16,495,000","14,538,000","14,404,000","14,503,000","13,228,000","13,248,000",,,,"11,145,000",,,,"9,189,000",,,,"6,286,000",,,,,,,,,
				OtherPayable,"35,484,000","29,136,000","32,777,000","31,960,000","34,852,000","31,417,000","30,292,000","48,809,000","50,538,000","48,912,000","53,214,000","59,720,000","60,087,000","59,345,000","63,905,000","58,321,000","48,223,000","51,770,000","59,767,000","47,942,000","35,590,000","35,909,000","34,918,000","38,473,000","36,822,000","40,953,000","26,411,000","26,596,000","28,753,000","30,892,000","38,453,000","34,701,000","7,671,000","8,047,000","6,936,000","7,731,000","8,768,000","5,392,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"98,000,000","341,257,000","42,662,000","85,000,000",,,,,"350,000,000","55,000,000","220,000,000","117,000,000",,,,"2,670,000",,"179,000,000","2,609,000",,"176,233,000","125,000,000",,,"164,282,000","11,707,000","2,011,000","28,762,000",,"246,391,000","222,628,000","66,975,000","135,903,000","219,421,000","15,352,000","4,370,000","102,300,000","141,000,000","1,023,880,000","872,102,000","618,566,000",,"509,775,000","475,000,000","559,000,000",,"348,000,000","264,000,000","256,000,000","239,000,000","248,220,000","165,000,000","185,000,000","120,000,000","153,000,000","155,000,000","148,183,000","169,818,000","167,571,000",,,,,,,,,,,,,,,,"162,700,000","165,000,000",,,"121,959,000",,,,,,,,,,,"10,500,000","57,200,000","60,500,000","32,000,000","35,700,000",,,,,,,,,,"12,800,000","12,900,000","18,500,000",,,,,
			CurrentDebt,"98,000,000","341,257,000","42,662,000","85,000,000",,,,,"350,000,000","55,000,000","220,000,000","117,000,000",,,,"2,670,000",,"179,000,000","2,609,000",,"176,233,000","125,000,000",,,"164,282,000","11,707,000","2,011,000","28,762,000",,"246,391,000","222,628,000","66,975,000","135,903,000","219,421,000","15,352,000","4,370,000","102,300,000","141,000,000","1,023,880,000","872,102,000","618,566,000",,"509,775,000","475,000,000","559,000,000",,"348,000,000","264,000,000","256,000,000","239,000,000","248,220,000","165,000,000","185,000,000","120,000,000","153,000,000","155,000,000","148,183,000","169,818,000","167,571,000",,,,,,,,,,,,,,,,"162,700,000","165,000,000",,,"121,959,000",,,,,,,,,,,"10,500,000","57,200,000","60,500,000","32,000,000","35,700,000",,,,,,,,,,"12,800,000","12,900,000","18,500,000",,,,,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,711,242,000",,,,"1,608,570,000",,,,"1,341,327,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,"98,000,000","341,257,000","42,662,000","85,000,000",,"0","0","0","350,000,000","55,000,000","220,000,000","117,000,000","0","0","0","2,670,000","0","179,000,000","2,609,000","0","176,233,000","125,000,000","0","0","164,282,000","11,707,000","2,011,000","28,762,000","0","246,391,000","222,628,000","66,975,000","135,903,000","219,421,000","15,352,000","4,370,000","102,300,000","141,000,000","61,872,000","257,102,000","153,566,000",,"244,775,000","210,000,000","409,000,000",,"348,000,000","264,000,000","256,000,000","239,000,000","150,000,000","165,000,000","185,000,000","120,000,000","153,000,000","155,000,000","148,183,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"962,008,000","615,000,000","465,000,000",,"265,000,000","265,000,000","150,000,000",,,,,,"98,220,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,"29,845,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,787,000",,,"93,152,000","17,548,000","17,048,000","16,558,000","-81,827,000","16,475,000","16,429,000","16,444,000","16,672,000","16,664,000","15,945,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,085,971,000","6,092,342,000","6,185,141,000","6,155,579,000","6,206,604,000","6,364,712,000","6,724,664,000","6,435,511,000","6,263,347,000","5,867,178,000","5,941,764,000","5,837,851,000","5,848,640,000","5,639,317,000","5,667,288,000","5,721,920,000","5,752,447,000","5,579,984,000","5,682,591,000","5,733,408,000","5,495,835,000","5,471,182,000","5,618,859,000","5,653,231,000","5,297,084,000","5,338,275,000","5,350,131,000","5,375,238,000","5,469,660,000","4,895,911,000","5,035,827,000","5,031,900,000","2,842,784,000","2,838,974,000","2,930,931,000","2,945,606,000","2,699,970,000","2,706,456,000","2,628,110,000","2,518,842,000","2,370,403,000","2,388,796,000","2,286,332,000","2,280,487,000","2,397,638,000","2,287,695,000","1,715,591,000","1,719,693,000","1,674,619,000","1,642,947,000","1,758,568,000","1,783,177,000","1,769,376,000","1,859,688,000","1,723,038,000","1,756,134,000","1,683,212,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"6,016,420,000","6,016,828,000","6,117,158,000","6,117,511,000","6,169,910,000","6,325,572,000","6,685,028,000","6,395,038,000","6,222,057,000","5,830,613,000","5,905,636,000","5,802,477,000","5,814,811,000","5,605,942,000","5,633,672,000","5,688,423,000","5,718,970,000","5,510,126,000","5,612,613,000","5,663,395,000","5,426,274,000","5,438,260,000","5,584,687,000","5,618,286,000","5,188,520,000","5,303,757,000","5,315,409,000","5,340,569,000","5,436,053,000","4,863,426,000","5,003,497,000","4,999,004,000","2,818,394,000","2,814,103,000","2,905,404,000","2,921,246,000","2,671,238,000","2,677,683,000","2,595,701,000","2,487,747,000","2,342,883,000","2,360,858,000","2,260,214,000","2,254,461,000","2,370,220,000","2,258,745,000","1,711,242,000","1,643,148,000","1,631,652,000","1,608,442,000","1,608,570,000","1,664,423,000","1,626,816,000","1,640,647,000","1,577,126,000","1,610,222,000","1,537,300,000","1,432,691,000","1,400,852,000","1,239,122,000","1,250,781,000","1,153,704,000","1,177,330,000","1,195,995,000","1,182,594,000","1,129,918,000","1,314,239,000","1,313,194,000","1,317,955,000","1,316,984,000","1,263,444,000","1,253,767,000","1,166,492,000","832,229,000","827,296,000","827,712,000","811,896,000","804,063,000","681,859,000","667,679,000","647,350,000","638,660,000","672,905,000","661,182,000","583,904,000","595,535,000","545,113,000","475,082,000","372,917,000","384,108,000","379,500,000","380,000,000","352,800,000","361,515,000","360,500,000","342,500,000","310,300,000","276,597,000","187,900,000","179,900,000","217,800,000","153,205,000","136,700,000","141,800,000","152,400,000","136,100,000","148,000,000","147,000,000","149,300,000","105,600,000","91,100,000"
			LongTermDebt,"5,946,619,000","5,946,153,000","6,045,638,000","6,045,148,000","6,096,709,000","6,251,535,000","6,610,184,000","6,319,412,000","6,145,652,000","5,753,873,000","5,828,141,000","5,724,251,000","5,735,801,000","5,605,942,000","5,633,672,000","5,688,423,000","5,718,970,000","5,510,126,000","5,612,613,000","5,663,395,000","5,426,274,000","5,438,260,000","5,584,687,000","5,618,286,000","5,188,520,000","5,303,757,000","5,315,409,000","5,340,569,000","5,436,053,000","4,863,426,000","5,003,497,000","4,999,004,000","2,818,394,000","2,814,103,000","2,905,404,000","2,921,246,000","2,671,238,000","2,677,683,000","2,595,701,000","2,487,747,000","2,342,883,000","2,360,858,000","2,260,214,000","2,254,461,000","2,370,220,000","2,258,745,000","1,711,242,000","1,643,148,000","1,631,652,000","1,608,442,000","1,608,570,000","1,664,423,000","1,626,816,000","1,640,647,000","1,577,126,000","1,610,222,000","1,537,300,000","1,432,691,000","1,400,852,000","1,239,122,000","1,250,781,000","1,153,704,000","1,177,330,000","1,195,995,000","1,182,594,000","1,129,918,000","1,314,239,000","1,313,194,000","1,317,955,000","1,316,984,000","1,263,444,000","1,253,767,000","1,166,492,000","832,229,000","827,296,000","827,712,000","811,896,000","804,063,000","681,859,000","667,679,000","647,350,000","638,660,000","672,905,000","661,182,000","583,904,000","595,535,000","545,113,000","475,082,000","372,917,000","384,108,000","379,500,000","380,000,000","352,800,000","361,515,000","360,500,000","342,500,000","310,300,000","276,597,000","187,900,000","179,900,000","217,800,000","153,205,000","136,700,000","141,800,000","152,400,000","136,100,000","148,000,000","147,000,000","149,300,000","105,600,000","91,100,000"
			LongTermCapitalLeaseObligation,"69,801,000","70,675,000","71,520,000","72,363,000","73,201,000","74,037,000","74,844,000","75,626,000","76,405,000","76,740,000","77,495,000","78,226,000","79,010,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","3,885,000","5,000,000","5,000,000",,,,,,,,,,,,,"5,002,000","5,002,000","5,002,000","5,002,000","5,002,000","5,002,000","5,002,000",,,,"5,002,000",,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","2,193,000","3,885,000","5,000,000","5,000,000",,,,,,,,,,,"0","0","5,002,000","5,002,000","5,002,000","5,002,000","5,002,000","5,002,000","5,002,000",,,,"5,002,000",,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,109,000","2,682,000","3,161,000","1,928,000","6,107,000","6,606,000","7,174,000","6,022,000","2,725,000","3,061,000","1,634,000","1,506,000","3,351,000","5,633,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,"34,666,000","32,698,000","35,026,000","36,322,000","32,239,000","30,719,000","33,241,000","32,643,000","37,410,000","39,077,000","36,830,000","37,169,000","35,475,000","36,665,000","36,257,000","41,159,000","39,206,000","40,044,000","45,081,000","45,415,000","44,684,000","44,109,000","44,531,000","73,750,000","45,452,000","24,589,000","23,830,000","24,916,000","23,256,000","21,442,000","23,566,000","4,349,000","4,349,000","4,349,000","4,349,000","4,349,000","4,349,000",,,"4,349,000","4,349,000","4,349,000","4,349,000","4,349,000","4,349,000","4,349,000","4,349,000","4,349,000","4,349,000","5,813,000","87,735,000","87,735,000","145,912,000","145,912,000","145,912,000","145,912,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"69,551,000","75,514,000","67,983,000","38,068,000","36,694,000","39,140,000","39,636,000","40,473,000","41,290,000","36,565,000","36,128,000","35,374,000","33,829,000","33,375,000","33,616,000","33,497,000","33,477,000","69,858,000","69,978,000","70,013,000","69,561,000","32,922,000","34,172,000","34,945,000","34,814,000","34,518,000","34,722,000","34,669,000","33,607,000","32,485,000","32,330,000","32,896,000","22,281,000","22,189,000","22,366,000","22,432,000","22,625,000","22,167,000","25,235,000","25,073,000","20,446,000","20,528,000","20,135,000","20,171,000","19,718,000","18,968,000",,"72,196,000","38,618,000","30,156,000","144,185,000","31,019,000","54,825,000","73,129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
