name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,04/30/1988,04/30/1987,04/30/1986
TotalAssets,"3,361,695,000","3,377,984,000","3,346,031,000","3,362,800,000","3,446,439,000","3,426,365,000","3,020,405,000","3,068,946,000","3,168,794,000","3,324,583,000","3,082,771,000","3,120,073,000","2,937,002,000","2,911,626,000","2,680,831,000","2,772,129,000","2,839,451,000","2,858,845,000","2,632,830,000","2,667,104,000","2,606,217,000","3,103,038,000","2,853,454,000","2,743,262,000","2,921,096,000","3,114,408,000","2,882,827,000","2,981,600,000","3,004,243,000","2,894,008,000","2,912,775,000","3,069,036,000","3,077,365,000","2,873,246,000","2,650,461,000","2,656,284,000","2,806,375,000","2,880,884,000","2,631,684,000","2,415,558,000","2,532,946,000","2,478,641,000","2,267,702,000","2,348,520,000","2,430,141,000","2,313,624,000","2,293,822,000","2,316,202,000","2,336,242,000","2,318,798,000","2,340,907,000","2,223,708,000","2,146,329,000","2,252,734,000","2,568,865,000","2,588,814,000","2,766,996,000","2,614,998,000","2,616,645,000","2,531,115,000","1,058,780,000","1,017,070,000","1,008,259,000","1,026,009,000","1,063,846,000","983,716,000","963,059,000","1,032,569,000","1,108,349,000","957,275,000","989,193,000","1,014,582,000","1,045,539,000","974,588,000","938,942,000","955,972,000","995,585,000","961,881,000","918,097,000","896,145,000","912,565,000","827,393,000","574,579,000","588,002,000","638,877,000","568,823,000","561,342,000","569,337,000","624,500,000","544,600,000","542,100,000","528,600,000","584,600,000","468,900,000","495,100,000","506,900,000","555,200,000","425,100,000","442,000,000","457,900,000","495,200,000","401,900,000","417,300,000","284,500,000","307,400,000","229,800,000","235,400,000","247,500,000","292,600,000","217,800,000","231,600,000","243,900,000","265,600,000","196,200,000","204,800,000","220,600,000","240,300,000","182,700,000","202,000,000","213,700,000","234,900,000","182,700,000","198,700,000","251,300,000","270,100,000","238,900,000","238,600,000","248,900,000","271,500,000","231,000,000","235,800,000","190,300,000","208,000,000","195,800,000","189,500,000"
	CurrentAssets,"550,866,000","491,570,000","500,466,000","478,689,000","526,297,000","495,710,000","477,297,000","488,003,000","614,927,000","533,090,000","447,168,000","491,183,000","490,780,000","431,443,000","448,867,000","488,304,000","479,971,000","475,655,000","364,009,000","396,758,000","359,735,000","876,471,000","679,532,000","574,076,000","670,679,000","896,941,000","618,787,000","706,939,000","740,919,000","613,922,000","540,510,000","601,761,000","789,662,000","661,489,000","463,582,000","504,415,000","634,971,000","663,521,000","439,793,000","490,057,000","574,600,000","641,844,000","422,733,000","464,215,000","527,490,000","462,716,000","467,304,000","485,714,000","445,406,000","415,886,000","427,971,000","439,569,000","424,225,000","382,105,000","422,194,000","447,580,000","619,100,000","444,111,000","473,364,000","405,437,000","327,561,000","299,101,000","301,174,000","326,308,000","363,222,000","283,727,000","270,444,000","338,918,000","413,789,000","267,776,000","298,132,000","324,006,000","363,881,000","300,050,000","265,923,000","283,844,000","318,319,000","295,686,000","271,213,000","275,259,000","343,293,000","277,732,000","176,185,000","189,535,000","247,652,000","177,415,000","172,298,000","177,111,000","219,200,000","140,500,000","134,300,000","256,000,000","310,800,000","192,700,000","220,100,000","237,600,000","281,000,000","169,600,000","188,500,000","204,100,000","239,300,000","158,400,000","178,200,000","170,600,000","198,300,000","121,500,000","128,100,000","141,200,000","193,400,000","120,100,000","135,200,000","153,600,000","180,800,000","110,900,000","119,600,000","133,500,000","154,400,000","97,000,000","112,600,000","124,900,000","148,000,000","96,600,000","114,400,000","166,300,000","176,400,000","144,500,000","137,900,000","148,600,000","168,200,000","127,700,000","119,100,000","115,500,000","113,500,000","107,300,000","97,700,000"
		CashCashEquivalentsAndShortTermInvestments,"100,397,000","109,444,000","100,898,000","82,982,000","93,795,000","91,321,000","86,063,000","101,385,000","202,464,000","117,355,000","107,744,000","104,025,000","92,890,000","132,758,000","115,603,000","113,108,000","169,773,000","128,217,000","72,871,000","84,113,000","58,516,000","482,321,000","267,410,000","185,894,000","363,806,000","535,859,000","308,235,000","369,413,000","457,441,000","260,215,000","198,912,000","255,857,000","486,377,000","315,985,000","149,662,000","189,795,000","334,140,000","285,858,000","92,565,000","149,300,000","259,830,000","284,456,000","82,294,000","121,733,000","201,853,000","112,311,000","113,880,000","153,513,000","67,473,000","61,127,000","68,197,000","102,828,000","72,410,000","31,392,000","46,873,000","59,311,000","220,820,000","64,020,000","113,806,000","55,750,000","25,024,000","16,574,000","23,804,000","60,757,000","75,301,000","17,564,000","13,075,000","99,401,000","139,841,000","18,359,000","40,424,000","82,027,000","93,051,000","10,756,000","8,085,000","33,241,000","31,941,000","21,414,000","9,850,000","39,705,000","80,487,000","21,719,000","6,131,000","52,947,000","80,151,000","10,565,000","11,359,000","42,299,000","82,100,000","2,400,000","4,200,000","149,000,000","182,700,000","71,900,000","94,800,000","127,400,000","141,200,000","38,500,000","49,900,000","79,100,000","92,100,000","1,300,000","8,200,000","55,300,000","66,200,000","2,100,000","3,200,000","34,400,000","79,200,000","15,900,000","26,900,000","57,500,000","75,600,000","23,000,000","20,200,000","46,300,000","59,900,000","15,300,000","13,800,000","40,000,000","51,800,000","10,500,000","20,600,000","82,000,000","72,300,000","46,500,000","29,900,000","51,500,000","63,800,000","27,100,000","1,700,000","10,800,000","10,000,000","12,900,000","8,500,000"
			CashAndCashEquivalents,"100,397,000","109,444,000","100,898,000","82,982,000","93,795,000","91,321,000","86,063,000","101,385,000","202,464,000","117,355,000","107,744,000","104,025,000","92,890,000","132,758,000","115,603,000","113,108,000","169,773,000","128,217,000","72,871,000","84,113,000","58,516,000","482,321,000","267,410,000","185,894,000","363,806,000","535,859,000","308,235,000","369,413,000","457,441,000","260,215,000","198,912,000","255,857,000","486,377,000","315,985,000","149,662,000","189,795,000","334,140,000","285,858,000","92,565,000","149,300,000","259,830,000","284,456,000","82,294,000","121,733,000","201,853,000","112,311,000","113,880,000","153,513,000","67,473,000","61,127,000","68,197,000","102,828,000","72,410,000","31,392,000","46,873,000","59,311,000","220,820,000","64,020,000","113,806,000","55,750,000","25,024,000","16,574,000","23,804,000","60,757,000","75,301,000","17,564,000","13,075,000","89,401,000","139,841,000","18,359,000","40,424,000","82,027,000","93,051,000","10,756,000","8,085,000","33,241,000","31,941,000","21,414,000","9,850,000","39,705,000","80,487,000","21,719,000","6,131,000","52,947,000","80,151,000","10,565,000","11,359,000","42,299,000","82,100,000","2,400,000","4,200,000","149,000,000","182,700,000","71,900,000","94,800,000","127,400,000","141,200,000","38,500,000","49,900,000","79,100,000","92,100,000","1,300,000","8,200,000","55,300,000","66,200,000","2,100,000","3,200,000","34,400,000","79,200,000","15,900,000","26,900,000","57,500,000","75,600,000","23,000,000","20,200,000","46,300,000","59,900,000","15,300,000","13,800,000","40,000,000","51,800,000","10,500,000","20,600,000","82,000,000","72,300,000","46,500,000","29,900,000","51,500,000","63,800,000","27,100,000","1,700,000","10,800,000","10,000,000","12,900,000","8,500,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"331,960,000","267,988,000","291,891,000","284,579,000","311,571,000","278,939,000","273,264,000","282,412,000","309,384,000","301,521,000","235,466,000","281,055,000","294,867,000","194,764,000","236,207,000","272,143,000","212,377,000","239,637,000","193,506,000","198,576,000","188,679,000","220,845,000","212,590,000","213,968,000","167,638,000","235,806,000","183,447,000","202,570,000","147,183,000","220,311,000","204,424,000","202,770,000","149,733,000","205,796,000","180,175,000","184,714,000","161,731,000","238,112,000","195,961,000","199,637,000","171,561,000","218,370,000","202,434,000","197,880,000","168,310,000","222,085,000","225,309,000","186,535,000","249,941,000","229,302,000","212,117,000","178,550,000","218,602,000","217,179,000","230,354,000","224,757,000","248,165,000","231,776,000","211,747,000","201,407,000","186,506,000","173,682,000","170,131,000","158,275,000","177,118,000","161,553,000","155,721,000","138,185,000","166,588,000","142,066,000","146,168,000","129,992,000","154,163,000","170,348,000","138,412,000","129,714,000","161,936,000","150,842,000","138,579,000","119,748,000","147,703,000","136,714,000","96,056,000","62,514,000","94,145,000","94,953,000","91,050,000","68,080,000","87,300,000","88,000,000","77,700,000","53,800,000","80,100,000","68,900,000","72,900,000","56,100,000","79,600,000","66,500,000","74,700,000","61,800,000","78,900,000","71,800,000","81,400,000","60,300,000","73,500,000","62,500,000","67,800,000","52,600,000","65,400,000","54,300,000","60,400,000","46,000,000","58,100,000","42,400,000","52,400,000","36,000,000","49,100,000","35,800,000","50,900,000","37,300,000","47,200,000","38,600,000","47,100,000","36,400,000","48,900,000","49,800,000","58,200,000","48,800,000","52,500,000","48,800,000","61,600,000","50,000,000","51,100,000","46,400,000","44,300,000"
			AccountsReceivable,"331,960,000","267,988,000","291,891,000","284,579,000","311,571,000","278,939,000","273,264,000","282,412,000","309,384,000","301,521,000","235,466,000","281,055,000","294,867,000","194,764,000","236,207,000","272,143,000","212,377,000","239,637,000","193,506,000","198,576,000","188,679,000","220,845,000","212,590,000","213,968,000","167,638,000","235,806,000","183,447,000","202,570,000","147,183,000","220,311,000","204,424,000","202,770,000","149,733,000","205,796,000","180,175,000","184,714,000","161,731,000","238,112,000","195,961,000","199,637,000","171,561,000","218,370,000","202,434,000","197,880,000","168,310,000","222,085,000","225,309,000","186,535,000","249,941,000","229,302,000","212,117,000","178,550,000","218,602,000","217,179,000","230,354,000","224,757,000","248,165,000","231,776,000","211,747,000","201,407,000","186,506,000","173,682,000","170,131,000","158,275,000","177,118,000","161,553,000","155,721,000","137,787,000","166,588,000","142,066,000","146,168,000","127,224,000","153,818,000","170,002,000","134,802,000","120,057,000","157,698,000","145,470,000","130,653,000","101,084,000","137,535,000","124,432,000","96,056,000","62,514,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"353,181,000","290,788,000","313,891,000","305,979,000","333,045,000","300,349,000",,,"327,684,000",,,,"309,167,000",,,,"222,477,000",,,,"195,865,000",,,,"174,892,000",,,,"155,483,000",,,,"157,633,000",,,,"169,131,000",,,,"178,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-21,221,000","-22,800,000","-22,000,000","-21,400,000","-21,474,000","-21,410,000",,,"-18,300,000",,,,"-14,300,000",,,,"-10,100,000",,,,"-7,186,000",,,,"-7,254,000",,,,"-8,300,000",,,,"-7,900,000",,,,"-7,400,000",,,,"-6,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"398,000",,,,"2,768,000","345,000","346,000","3,610,000","9,657,000","4,238,000","5,372,000","7,926,000","18,664,000","10,168,000","12,282,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
