name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008
DilutedAverageShares,,"524,300,000","525,500,000","528,600,000","526,600,000","535,600,000","546,400,000","554,300,000","560,800,000","548,000,000","542,600,000","546,400,000","537,800,000","537,200,000","504,200,000","462,700,000","405,200,000","391,500,000","391,500,000","364,900,000","346,500,000","331,100,000","331,000,000","331,000,000","331,000,000","334,400,000","341,600,000","347,800,000","352,100,000","352,800,000","352,800,000","352,800,000","352,800,000","354,800,000","373,000,000","390,600,000","396,400,000","356,200,000","340,300,000","332,800,000","301,000,000","241,000,000","210,263,000","180,725,000","130,467,000","90,304,000",,"35,495,000","29,872,000","25,002,000",,"17,191,000","15,005,000","15,000,000",,"15,000,794","14,862,162"
NetIncomeFromContinuingAndDiscontinuedOperation,"-877,000,000","-651,000,000","-27,000,000","212,000,000","-411,000,000","975,000,000","775,000,000","662,000,000","718,000,000","-2,421,000,000","871,000,000","-4,000,000","-444,000,000","265,000,000","-804,000,000","216,000,000","293,000,000","424,000,000","385,000,000","286,000,000","24,000,000","76,000,000","1,019,000,000","511,000,000","-135,000,000","-772,000,000","588,000,000","-633,000,000","512,000,000","-252,000,000","-322,000,000","197,000,000","32,000,000","-141,000,000","-100,000,000","-701,000,000","1,829,000,000","231,000,000","811,000,000","86,000,000","-261,000,000","641,000,000","208,714,000","250,401,000","177,822,000","133,543,000","138,080,000","60,028,000","36,858,000","53,150,000","40,697,000","31,237,000","30,366,000","16,311,000","10,952,000","18,901,000","5,499,000"
NormalizedIncome,"-877,000,000","-651,000,000","-27,000,000","212,000,000","-411,000,000","975,000,000","775,000,000","662,000,000","718,000,000","-2,421,000,000","871,000,000","-4,000,000","-444,000,000","265,000,000","-804,000,000","216,000,000","293,000,000","424,000,000","385,000,000","286,000,000","24,000,000","76,000,000","1,019,000,000","511,000,000","-135,000,000","-772,000,000","588,000,000","-633,000,000","512,000,000","-252,000,000","-322,000,000","197,000,000","32,000,000","-141,000,000","-100,000,000","-701,000,000","1,829,000,000","231,000,000","811,000,000","86,000,000","-261,000,000","641,000,000","208,714,000","250,401,000","177,822,000","133,543,000","138,080,000","60,028,000","36,858,000","49,302,000","41,782,500","33,469,750","29,569,100","16,543,700","10,952,000","18,901,000","5,499,000"
InterestIncome,"1,279,000,000","475,000,000","262,000,000","293,000,000","249,000,000","557,000,000","235,000,000","364,000,000","429,000,000","491,000,000","768,000,000","676,000,000","693,000,000","705,000,000","604,000,000","500,000,000","414,000,000","431,000,000","386,000,000","318,000,000","293,000,000","296,000,000","393,000,000","315,000,000","318,000,000","295,000,000","374,000,000","295,000,000","414,000,000","383,000,000","331,000,000","357,000,000","385,000,000","399,000,000","543,000,000","558,000,000","545,000,000","547,000,000","571,000,000","520,000,000","504,000,000","514,000,000","352,897,000","326,754,000","264,728,000","164,493,000","101,019,000","62,600,000","50,589,000","38,797,000","41,086,000","32,793,000","31,690,000","22,351,000","17,132,000","28,071,000","9,924,000"
InterestExpense,"73,000,000","27,000,000","15,000,000","14,000,000","17,000,000","29,000,000","52,000,000","62,000,000","134,000,000","426,000,000","481,000,000","557,000,000","570,000,000","541,000,000","418,000,000","312,000,000","237,000,000","206,000,000","174,000,000","140,000,000","112,000,000","98,000,000","98,000,000","96,000,000","101,000,000","99,000,000","86,000,000","77,000,000","81,000,000","86,000,000","81,000,000","88,000,000","95,000,000","108,000,000","120,000,000","145,000,000","131,000,000","140,000,000","147,000,000","139,000,000","120,000,000","106,000,000","90,075,000","95,036,000","63,816,000","35,648,000","24,637,000","18,531,000","17,348,000","15,510,000","14,274,000","11,551,000","9,585,000","8,129,000","10,331,000","11,009,000","3,597,000"
NetInterestIncome,"1,206,000,000","448,000,000","247,000,000","279,000,000","232,000,000","528,000,000","183,000,000","302,000,000","295,000,000","65,000,000","287,000,000","119,000,000","123,000,000","164,000,000","186,000,000","188,000,000","177,000,000","225,000,000","212,000,000","178,000,000","181,000,000","198,000,000","295,000,000","219,000,000","217,000,000","196,000,000","288,000,000","218,000,000","333,000,000","297,000,000","250,000,000","269,000,000","290,000,000","291,000,000","423,000,000","413,000,000","414,000,000","407,000,000","424,000,000","381,000,000","384,000,000","408,000,000","262,822,000","231,718,000","200,912,000","128,845,000","76,382,000","44,069,000","33,241,000","23,287,000","26,812,000","21,242,000","22,105,000","14,222,000","6,801,000","17,062,000","6,327,000"
ReconciledDepreciation,,,,,,,,,,,"0","0","0","0","0","24,000,000","0","1,000,000","0","1,000,000","1,000,000","1,000,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,186,000","9,384,000","3,065,000","3,449,000","7,620,000","2,324,000",
NetIncomeFromContinuingOperationNetMinorityInterest,"-877,000,000","-651,000,000","-27,000,000","212,000,000","-411,000,000","975,000,000","775,000,000","662,000,000","718,000,000","-2,421,000,000","871,000,000","-4,000,000","-444,000,000","265,000,000","-804,000,000","216,000,000","293,000,000","424,000,000","385,000,000","286,000,000","24,000,000","76,000,000","1,019,000,000","511,000,000","-135,000,000","-772,000,000","588,000,000","-633,000,000","512,000,000","-252,000,000","-322,000,000","197,000,000","32,000,000","-141,000,000","-100,000,000","-701,000,000","1,829,000,000","231,000,000","811,000,000","86,000,000","-261,000,000","641,000,000","208,714,000","250,401,000","177,822,000","133,543,000","138,080,000","60,028,000","36,858,000","53,150,000","40,697,000","31,237,000","30,366,000","16,311,000","10,952,000","18,901,000","5,499,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,920,000","-1,670,000","-3,435,000","1,226,000","-358,000",,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,920,000","-1,670,000","-3,435,000","1,226,000","-358,000",,,
TaxRateForCalcs,"0","0","0","0.27","0","0.27","0.27","0.27","0.27","0","0.27","0","0","0.27","0","0.27","0.27","0.27","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0.4","0","0.4","0","0","0","0","0","0.35","0","0","0.041","0.018","0.055","0.011","0.003","0.024","0.004","0.35","0.35","0.001","0.004","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35","0.35"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2,072,000","-584,500","-1,202,250","429,100","-125,300","0","0","0"
