name,ttm,03/31/2022,12/31/2021,09/30/2021
MarketCap,"273,953,924","445,168,299","580,609,186","748,193,095"
EnterpriseValue,"-15,843,076","144,169,299","268,958,186","614,216,095"
PbRatio,"0.941","1.479","1.883",
EnterprisesValueEBITDARatio,"0.431","-9.761","-27.217","-93.105"
