name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993
				Depreciation,"206,676,000","54,041,000","51,810,000","50,999,000","49,826,000","50,079,000","48,104,000","47,143,000","47,691,000","47,497,000","46,134,000","45,137,000","43,926,000","42,662,000","42,437,000","42,061,000","40,130,000","39,573,000","37,324,000","33,644,000","35,701,000","35,803,000","31,545,000","32,865,000","32,069,000","31,211,000","30,363,000","29,750,000","30,036,000","30,214,000","29,700,000","29,474,000","28,826,000","28,049,000","27,590,000","26,103,000","25,757,000","25,868,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,"4,163,000","1,192,000","1,072,000","993,000","906,000","822,000","972,000","899,000","1,019,000","1,491,000","734,000","732,000","820,000","727,000","887,000","769,000","760,000","584,000","823,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,"4,163,000","1,192,000","1,072,000","993,000","906,000","822,000","972,000","899,000","1,019,000","1,491,000","734,000","732,000","820,000","727,000","887,000","769,000","760,000","584,000","823,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000"
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000"
		AssetImpairmentCharge,"16,242,000","-25,000","520,000","10,669,000","5,078,000","834,000",,,,,"7,000","0",,,"0",,,"0","-2,000","5,059,000","5,000","323,000","121,000","0","0","0","687,000","310,000","654,000","3,328,000","995,000","4,505,000","3,104,000","3,425,000","0","6,259,000","0","3,630,000","7,711,000","2,861,000","166,000","4,170,000","4,999,000","1,551,000","0","147,000","150,000","7,361,000","0","0","0","0","0","22,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"0",,,,,,,,,,"0","0",,,"18,000","-62,000","104,000","0","-16,000","4,000","105,000","66,000","-13,000","-47,000","78,000","-39,000","9,000","-21,000","26,000","-208,000","-92,000","-2,000","81,000","47,000","66,000","112,000","19,000","-12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"11,409,000","3,699,000","2,546,000","2,536,000","2,628,000","3,019,000","2,473,000","2,445,000","2,405,000","2,599,000","2,134,000","5,130,000","2,372,000","2,639,000","2,601,000","2,675,000","2,593,000","2,822,000","2,532,000","2,429,000","2,453,000","2,614,000","1,949,000","1,851,000","1,850,000","1,948,000","1,471,000","1,480,000","1,461,000","1,617,000","1,051,000","618,000","1,266,000","1,516,000","1,079,000","1,146,000","1,137,000","1,848,000","904,000","935,000","721,000","932,000","650,000","670,000","661,000","941,000","566,000","525,000","566,000","754,000","425,000","985,000","1,013,000","1,288,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-5,008,000","-1,408,000","-1,039,000","-1,366,000","-1,195,000","-1,094,000","-645,000","243,912,000","-390,000","-668,000","-789,000","-387,000","-9,000","-278,000","-310,000","-421,000","-693,000","-1,338,000","-200,000","-1,157,000","-1,623,000","-1,595,000","-1,595,000","-1,684,000","-1,907,000","-1,948,000","-1,741,000","-2,119,000","2,954,000","-2,663,000","-2,944,000","-2,886,000","-2,304,000","-2,195,000","-2,839,000","-2,055,000","-1,710,000","-1,578,000","4,394,000","-1,332,000","-1,283,000","-1,852,000","-1,113,000","-1,327,000","-868,000","-994,000","-3,463,000","29,000","-1,381,000","-680,000","281,000","-794,000","-701,000","250,000","-2,110,000","616,000","760,000","1,806,000","212,000","5,086,000","2,281,000","4,606,000","9,458,000","1,208,000","-415,000","618,000","93,000","-267,000","1,811,000","-239,000","-3,230,000","1,519,000","871,000","-182,000","-564,000","-2,196,000",,,,,"-730,000","-501,000","-2,664,000","-1,024,000","-579,000","-1,337,000",,"-3,312,000","-855,000","-1,163,000","6,200,000","-1,100,000","-3,400,000","-1,300,000","1,800,000","300,000","300,000","300,000","-300,000","200,000","400,000","300,000","-100,000","300,000",,,,"-1,100,000",,,"300,000","-200,000","300,000","200,000",,"-200,000"
		ChangeInWorkingCapital,"-5,103,000","-12,945,000","361,000","3,863,000","3,618,000","-16,370,000","1,678,000","5,797,000","8,642,000","-16,968,000","-836,000","14,768,000","3,341,000","-15,920,000","6,502,000","3,105,000","5,322,000","-10,048,000","2,112,000","-821,000","8,857,000","-16,276,000","2,093,000","-1,878,000","-8,334,000","-16,741,000","6,755,000","5,124,000","11,249,000","-20,566,000","10,217,000","-9,424,000","5,938,000","-26,512,000","14,746,000","-2,777,000","11,333,000","-25,605,000","11,900,000","-7,485,000","14,301,000","-16,751,000","10,972,000","-2,902,000","12,953,000","-8,463,000","-6,583,000","-137,000","-1,711,000","6,979,000","-1,646,000","9,771,000","-8,956,000","5,016,000","1,517,000","16,202,000","-9,205,000","10,668,000","7,481,000","1,681,000","-7,352,000","3,344,000","-10,870,000","10,345,000","-12,278,000","8,669,000","-21,169,000","17,078,000","-11,746,000","3,000,000","-1,165,000","13,155,000","9,305,000","-11,752,000","-18,069,000","1,359,000","-5,355,000","3,960,000","-7,076,000","2,825,000","-2,690,000","-2,825,000","-10,236,000","-1,179,000","-4,017,000","-11,428,000","-12,213,000","10,346,000","3,896,000","-4,286,000","-19,200,000","-200,000","-2,600,000","-9,000,000","-24,500,000","600,000","-10,100,000","-2,800,000","2,600,000","-4,600,000","1,000,000","-2,500,000","2,600,000","-300,000","200,000","-2,000,000","1,000,000","0","-500,000","-200,000","-1,600,000",,,,"-100,000","-200,000"
			ChangeInPayablesAndAccruedExpense,"4,130,000","-12,212,000","-1,054,000","10,633,000","6,763,000","-17,181,000","-543,000","11,000,000","4,103,000","-10,005,000","-468,000","11,841,000","1,655,000","-10,276,000","-1,177,000","10,135,000","2,722,000","-6,949,000","-4,006,000","6,935,000","4,397,000","-14,633,000","4,338,000","4,038,000","6,340,000","-14,267,000","6,475,000","4,139,000","12,565,000","-18,989,000","8,730,000","-5,336,000","16,269,000","-21,577,000","11,013,000","-1,467,000","12,679,000","-21,485,000","12,934,000","-3,655,000","11,055,000","-20,628,000","12,150,000","-4,029,000","9,067,000","-6,418,000","-3,494,000","4,183,000","620,000","5,058,000","-6,857,000","15,184,000","-4,290,000","1,090,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"-10,532,000","-2,563,000","-1,489,000","-5,201,000","-1,279,000","-3,467,000","238,000","307,000","2,760,000","-4,032,000","-1,833,000","-4,725,000","2,956,000","-4,971,000","2,893,000","-6,113,000","3,415,000","-4,193,000","3,881,000","-6,573,000","2,198,000","-1,662,000","104,000","-4,575,000","3,063,000","76,000","-430,000","1,282,000","-870,000","-2,914,000","-611,000","-1,926,000","-11,218,000","-3,087,000","328,000","-1,928,000","-2,324,000","-1,736,000","-418,000","-7,101,000","2,760,000","1,290,000","-3,461,000","844,000","-1,655,000","-3,721,000","-2,214,000","-6,761,000","-650,000","488,000","-12,000","-1,137,000","-1,067,000","1,199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"1,299,000","1,830,000","2,904,000","-1,569,000","-1,866,000","4,278,000","1,983,000","-5,510,000","1,779,000","-2,931,000","1,465,000","7,652,000","-1,270,000","-673,000","4,786,000","-917,000","-815,000","1,094,000","2,237,000","-1,183,000","2,262,000","19,000","-2,349,000","-1,341,000","-17,737,000","-2,550,000","710,000","-297,000","-446,000","1,337,000","2,098,000","-2,162,000","887,000","-1,848,000","3,405,000","618,000","978,000","-2,384,000","5,397,000","3,271,000","486,000","2,587,000","2,283,000","283,000","5,541,000","1,676,000","-875,000","2,441,000","-1,681,000","1,433,000","5,223,000","-4,276,000","-3,599,000","2,727,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherWorkingCapital,,,,,,,,,,,,"2,927,000","1,686,000","-5,644,000","7,679,000","-7,030,000","2,600,000","-3,099,000","6,118,000","-7,756,000","4,460,000","-1,643,000","-2,245,000","-5,916,000","-14,674,000","-2,474,000","280,000","985,000","-1,316,000","-1,577,000","1,487,000","-4,088,000","-10,331,000","-4,935,000","3,733,000","-1,310,000","-1,346,000","-4,120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DividendReceivedCFO,,,,,"0","0","0","9,000","66,000","118,000","104,000","0","189,000","88,000","0","83,000","62,000","37,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-605,909,000","-113,267,000","-197,803,000","-161,773,000","-133,066,000","-69,831,000","-295,261,000","-125,494,000","-26,216,000","-108,195,000","-96,050,000","-97,403,000","-115,835,000","-109,240,000","-21,000,000","-22,090,000","-35,849,000","-26,088,000","-241,896,000","-34,609,000","-26,749,000","43,806,000","3,166,000","-129,559,000","-54,653,000","-56,778,000","-86,211,000","585,000","72,459,000","-52,615,000","-23,707,000","-31,325,000","-34,084,000","-16,472,000","-70,014,000","-35,435,000","-54,376,000","-48,121,000","-94,710,000","-8,870,000","1,024,000","-10,698,000","-42,820,000","-89,429,000","-91,895,000","-70,524,000","-193,562,000","-123,613,000","-25,521,000","-7,734,000","-68,787,000","-41,194,000","-15,198,000","27,418,000","-251,647,000","-95,339,000","-4,938,000","-16,951,000","-19,830,000","-52,523,000","203,966,000","101,742,000","-16,939,000","4,289,000","-44,533,000","3,635,000","-16,482,000","-17,055,000","-7,265,000","4,932,000","5,683,000","-124,947,000","-123,258,000","-57,588,000","-1,730,000","-50,011,000","-8,955,000","-11,120,000","-3,794,000","46,457,000","8,919,000","4,590,000","2,454,000","14,566,000","9,607,000","-6,891,000","-6,671,000","9,640,000","-31,000","-6,985,000","25,300,000","-26,500,000","-800,000","-15,900,000","-5,200,000","-64,200,000","-5,500,000","-14,100,000","-15,200,000","-9,400,000","-32,900,000","-10,000,000","-18,500,000","-19,900,000","-11,600,000","-13,500,000","-9,100,000","-10,100,000","-10,900,000","-15,800,000","8,200,000","-66,200,000","-54,000,000","-18,400,000","-12,400,000","-7,500,000"
	CashFlowFromContinuingInvestingActivities,"-605,909,000","-113,267,000","-197,803,000","-161,773,000","-133,066,000","-69,831,000","-295,261,000","-125,494,000","-26,216,000","-108,195,000","-96,050,000","-97,403,000","-115,835,000","-109,240,000","-21,000,000","-22,090,000","-35,849,000","-26,088,000","-241,896,000","-34,609,000","-26,749,000","43,806,000","3,166,000","-129,559,000","-54,653,000","-56,778,000","-86,211,000","585,000","72,459,000","-52,615,000","-23,707,000","-31,325,000","-34,084,000","-16,472,000","-70,014,000","-35,435,000","-54,376,000","-48,121,000","-94,710,000","-8,870,000","1,024,000","-10,698,000","-42,820,000","-89,429,000","-91,895,000","-70,524,000","-193,562,000","-123,613,000","-25,521,000","-7,734,000","-68,787,000","-41,194,000","-15,198,000","27,418,000","-251,647,000","-95,339,000","-4,938,000","-16,951,000","-19,830,000","-52,523,000","203,966,000","101,742,000","-16,939,000","4,289,000","-44,533,000","3,635,000","-16,482,000","-17,055,000","-7,265,000","4,932,000","5,683,000","-124,947,000","-123,258,000","-57,588,000","-1,730,000","-50,011,000","-8,955,000","-11,120,000","-3,794,000","46,457,000","8,919,000","4,590,000","2,454,000","14,566,000","9,607,000","-6,891,000","-6,671,000","9,640,000","-31,000","-6,985,000","25,300,000","-26,500,000","-800,000","-15,900,000",,"-64,200,000",,,,,,,,,,,,"-10,100,000","-10,900,000","-15,800,000",,"-66,200,000",,,,"-7,500,000"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,001,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-104,078,000","-23,326,000","-31,042,000","-27,808,000","-21,902,000","-19,937,000","-31,256,000","-18,391,000","-22,152,000","-22,164,000","-18,768,000","-15,010,000","-19,151,000","-11,741,000","-11,005,000","-22,210,000","-20,828,000","-16,764,000","-28,308,000","-15,976,000","-17,332,000","-18,997,000","-21,639,000","-20,508,000","-18,451,000","-10,835,000","-13,060,000","-10,125,000","-14,423,000","-11,161,000","-15,771,000","-18,728,000","-20,289,000","-15,882,000",,"-17,894,000",,,,,,"-37,838,000","-35,676,000",,,"-25,537,000","-184,190,000","-119,898,000","-24,754,000","-5,680,000","-71,267,000","-36,899,000","-9,744,000","30,831,000","-232,798,000","-98,117,000","3,906,000","-19,560,000","-321,332,000","-53,203,000","261,542,000","-17,806,000","-159,367,000","84,255,000","-41,745,000","-9,490,000",,,,,,,,,,,,"-13,870,000",,,,"-6,515,000",,,,"-9,388,000",,,"-38,472,000","-8,020,000","33,000,000","2,700,000","-20,500,000","-24,000,000",,"-64,200,000",,,,,,,,,,,,"-10,100,000","-10,900,000","-15,600,000",,,,,,
