name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,02/28/1991
					AmortizationOfIntangibles,,,,,,,,,,,,,,,"162,841",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38,371","39,444","42,343","38,595","46,470","50,228","51,101","62,370","62,370","62,370","127,080","45,120","45,120","45,120","31,426","49,810","24,810","24,810","17,900","30,300","30,300","30,300","32,100","26,700","26,700","26,700","29,248","19,500","19,500","19,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,"152,081","154,881","164,685","169,611","151,827","174,787","153,150","195,522","198,726","186,087","421,536","141,592","135,846","130,043","137,863",,"138,861","116,580","206,992","87,990","96,190","71,190","89,541","73,413","73,413","65,913","136,724","79,628","83,283","77,283","44,196","57,369","57,369","51,120","89,660","59,520","54,970","48,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"1,162,000","183,000","390,000","192,000","397,000","234,000","490,000","316,000","362,000","378,000","436,127","349,198","382,347","240,328","2,066,214","-266,753","-273,944","-294,405","-338,741","-1,485,522","332,198","218,530","259,015","104,019","323,626","222,737","320,823","270,573","267,121","265,409","283,791","280,951","242,137","213,776","318,487","154,888","139,990","147,205","188,536",,,,,"199,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		UnrealizedGainLossOnInvestmentSecurities,"16,917,000","31,750,000","-10,932,000","5,390,000","-9,291,000","-10,219,000","-17,802,000","6,739,000","-13,411,000","38,593,000","562,833","-9,234,252","2,352,185","-8,595,766","31,912,817","10,487,430","-16,623,670","25,898,819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"3,866,000","1,169,000","1,188,000","735,000","774,000","750,000","223,000","217,000","313,000","574,000","447,290","432,837","668,190","390,683","365,388","394,168","571,492","282,062","316,432","328,002","500,680","169,377","168,159","419,746","319,028","157,745","198,538","203,552","275,877","177,801","180,024","180,024","339,099","223,797","213,270","227,702","276,797","132,580","131,876","225,424","107,972","107,972","96,022","100,870","48,950","49,200","51,071","34,713","7,547","7,673","9,253","12,752","7,203","7,075",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"1,231,000","406,000","276,000","275,000","274,000","176,000","373,000","244,000","205,000","205,000","198,675","194,794","177,872","186,659","162,841","155,642","152,081","154,881","164,685","169,611","151,827","174,787","153,150","195,522","198,726","186,087","421,536","141,592","135,846","130,043","137,863","128,946","138,861","116,580","206,992","87,990","96,190","71,190","221,417","298,837","317,137","100,939",,"180,498","132,233","99,000","95,267","98,500","88,500","88,500","67,407","88,500","88,500","88,500","8,104","198,792","99,267","99,267","219,039","65,870","53,374","154,454","224,777","107,268",,,,,,,,,,,,,,,,,,,,,,,,"603,044","649,569","467,199","700,000","700,000","500,000","600,000","900,000","500,000","700,000","600,000","500,000","500,000","600,000","500,000","700,000","300,000","500,000","300,000","600,000","400,000","500,000","500,000","300,000","500,000","500,000","500,000","700,000","500,000","400,000","600,000","500,000","400,000","500,000","300,000","400,000","400,000","400,000"
		ChangeInWorkingCapital,"-18,334,000","-12,213,000","-632,000","-6,577,000","1,088,000","-3,365,000","1,412,000","3,077,000","-2,408,000","1,959,000","-2,397,987","620,750","-13,711,775","143,012","366,609","-2,217,615","-7,572,098","-1,133,433","1,458,641","3,637,702","-3,974,684","958,455","-1,720,589","791,546","-4,804,989","-85,637","5,235,303","-2,636,816","-2,384,487","1,787,747","3,817,861","1,435,020","-3,003,390","1,759,800","4,569,856","-4,201,590","-2,732,663","-1,914,728","1,118,601","-1,934,314","-1,845,700","347,534","1,068,792","-1,056,816","147,804","180,405","1,862,679","-2,128,031","-1,924,341","627,266","-656,410","48,859","1,283,548","660,838","-1,103,903","-616,481","315,409","638,104","428,452","-579,579","-2,962,590","-2,380,086","-1,674,463","-1,704,232","-1,211,056","-808,489","-2,065,706","-3,167,423","-320,174","-1,147,208","-1,296,675","-2,195,966","-451,472","-318,890","-1,094,160","-1,397,740","-754,192","-751,726","523,066","-503,583","-590,444","-656,452","-847,723","-299,050","-1,608,612","-787,496","-221,882","-206,723","-125,530","48,098","-800,000","400,000","200,000","-100,000","-200,000","0","-100,000","0",,"0","0","-200,000","100,000","700,000","-700,000","200,000","-400,000","0","200,000","300,000","300,000","0","0","100,000",,,"0","100,000","0","100,000","-200,000","-300,000","400,000","-100,000","-200,000"
			ChangeInReceivables,"-12,416,000","-2,761,000","-1,832,000","-2,703,000","-5,120,000","-302,000","-2,301,000","-4,305,000","-3,032,000","-327,000","-1,160,658","-2,197,396","-3,152,513","-1,398,433","-3,157,371","-1,355,752","-1,861,279","-63,850","48,455","1,069,704","-855,521","-46,954","338,856","-945,954","-1,219,626","622,710","-214,856","-176,783","884,215","347,490","-377,916","540,560","722,674","-605,728","476,915","-2,201,950","-584,694","-1,756,702","-487,072","-1,444,202","-855,905","653,176","-37,695","-477,302","122,133","204,422","887,163","73,166","-813,170","151,088","-36,196","205,099","131,784","398,834","-736,976","-606,950","-950,293","120,773","-995,838","-652,830","-1,387,499","-1,244,952","-2,356,773","-867,595","-1,111,137","274,548","-1,986,994","-1,422,421","-227,165","-695,748","-588,143","-704,570","-535,848","-184,263","-802,319","-632,669","-1,062,566","-40,057","-261,505","-168,847","-831,736","-247,526","-763,594","-180,967","36,644","-468,992",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-6,740,000","-10,629,000","-3,328,000","3,122,000","4,095,000","-2,098,000","1,613,000","695,000","3,299,000","910,000","-1,451,624","-2,225,890","-5,605,237","1,018,751","1,387,846","-1,925,488","-4,183,983","-1,412,332","-76,192","3,439,726","-2,952,523","-555,802","-1,088,795","1,497,733","-2,440,016","-1,082,086","-843,037","648,953","-3,552,801","1,742,190","3,312,410","1,308,123","-4,820,895","1,679,688","1,040,590","-662,160","-2,408,058","98,667","764,680","-709,634","-2,371,662","650,283","105,842","439,770","-411,505","251,386","882,660","-2,353,880","-1,279,477","192,667","-290,311","351,276","927,881","454,868","-611,431","651,067","811,846","542,418","1,729,840","-491,688","-1,622,381","-1,499,228","289,253","-720,846","11,992","-397,150","-1,533,576","-871,825","-658,188","100,438","-571,698","-736,833","-418,263","172,283","-988,647","283,382","-118,770","-36,460","-41,560","2,844","-143,668","189,590","-757,105","139,434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"2,288,000","1,571,000","3,980,000","-6,053,000","2,790,000","-1,787,000","842,000","1,942,000","-2,085,000","251,000","22,568","2,941,321","-3,144,765","-2,855,124","2,096,309","16,974","-1,915,629","389,336","2,336,239","-723,111","-305,026","540,690","550,707","-340,811","107,284","-86,699","4,642,883","-2,971,732","-889,154","-584,576","548,298","-53,209","80,934","573,812","3,593,617","-2,964,103","-140,804","89,726","664,269","45,725","-174,902","-415,723","626,742","-506,124","203,210","-215,362","342,072","-471,175","214,090","-172,765","140,445","-362,233","276,491","-223,635","258,452","-247,685","122,273","-37,644","58,095","-251,096","175,508","131,675","455,480","-530,613","-19,236","13,043","395,569","-331,307","-52,049","47,462","314,870","-466,089","8,927","34,596","294,685","-282,144","-82,823","-66,989","278,809","-261,767","241,378","-567,063","257,618","-269,630","138,345","-124,380",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-1,466,000","-394,000","548,000","-943,000","-677,000","822,000","1,258,000","4,745,000","-590,000","1,125,000","191,727","2,102,715","-1,809,260","3,377,818","39,825","1,046,651","388,793","-46,587","-849,861","-148,617","138,386","1,020,521","-1,521,357","580,578","-1,252,631","460,438","1,650,313","-137,254","1,173,253","282,643","335,069","-360,454","1,013,897","112,028","-541,266","1,626,623","400,893","-346,419","520,050","-81,863","1,526,771","-597,870","389,917","-515,459","109,234","-67,308","-376,239","600,697","-130,552","439,882","-474,674","-107,391","-67,010","11,653","124,732","-493,325","679,219","-309,713","-843,571","1,109,772","-315,075","-265,521","478,701","106,955","17,141","-906,207","814,024","-468,154","660,764","-360,166","38,469","-103,947","358,615","-364,109","46,025","-533,610","781,090","-594,520","608,331","-82,357","-86,365","-319,534","565,236","-16,879","186,794","-237,737",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInPayable,"-302,000","91,000","-411,000","-929,000","947,000","277,000","-1,356,000","1,459,000","-206,000","-79,000","-443,361","683,179","-333,227","792,409","190,362","-239,038","802,875","158,507","-749,089","-891,579","837,288","802,082","-831,679","442,222","-185,675","720,879","90,109","-30,512","683,316","249,084","-472,774","-225,658","765,919","128,093","-485,471","1,004,856","-65,415","104,722","-356,370","36,117","1,166,389","-464,787","426,202","122,349","-695,154","86,798","-362,894","673,270","-150,210","278,146","-69,097","35,451","43,540","-313,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-302,000","91,000","-411,000","-929,000","947,000","277,000","-1,356,000","1,459,000","-206,000","-79,000","-443,361","683,179","-333,227","792,409","190,362","-239,038","802,875","158,507","-749,089","-891,579","837,288","802,082","-831,679","442,222","-185,675","720,879","90,109","-30,512","683,316","249,084","-472,774","-225,658","765,919","128,093","-485,471","1,004,856","-65,415","104,722","-356,370","36,117","1,166,389","-464,787","426,202","122,349","-695,154","86,798","-362,894","673,270","-150,210","278,146","-69,097","35,451","43,540","-313,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-1,164,000","-485,000","959,000","-14,000","-1,624,000","545,000","2,614,000","3,286,000","-384,000","1,204,000","635,088","1,419,536","-1,476,033","2,585,409","-150,537","1,285,689","-414,082","-205,094","-100,772","742,962","-698,902","218,439","-689,678","138,356","-1,066,956","-260,441","1,560,204","-106,742","489,937","33,559","807,843","-134,796","247,978","-16,065","-55,795","621,767","466,308","-451,141","876,420","-117,980","360,382","-133,083","-36,285","-637,808","804,388","-154,106","-13,345","-72,573","19,658","161,736","-405,577","-142,842","-110,550","325,634",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"842,305","-428,120","53,413","-461,710","-100,000","-100,000","0","-100,000","-100,000",,,"-100,000",,"0",,,,"300,000","0","-400,000","-200,000","-100,000","0","200,000",,"300,000",,,,,"0","100,000","0","100,000","0","100,000","100,000","-100,000",
			ChangeInOtherCurrentLiabilities,,,,,,"213,000","36,000","338,000","257,000","179,000","25,522","482,506","140,603","132,369","228,822","87,665","278,878","119,163","157,603","155,814","127,928","366,593","110,643","143,006","182,736","229,220","269,066","315,807","207,804","111,523","68,012","173,485","90,323","264,285","148,533","58,195","85,799","557,884",,,,,,,,,,,,,,,,,"-138,680","112,146","-379,370","322,270","479,926","-293,737","186,857","497,940","-541,124","307,867","-109,816","207,277","245,271","-73,716","-43,536","-239,194","-490,173","-184,527","135,097","22,603","356,096","-232,699","-271,123","-13,700","-61,009","6,544","229,947","288,081","-149,878","28,992","194,599","43,613","-465,826","221,397","-178,943","509,808",,"500,000",,,,,"-200,000","100,000",,"0","-100,000","-200,000","0","400,000","-700,000","600,000","-200,000","100,000","200,000","100,000","500,000","-300,000","100,000","100,000",,,,,"0","0","-200,000","-400,000","300,000","0","-200,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,"132,369","228,822","87,665","278,878","119,163","157,603","155,814","127,928","366,593","110,643","143,006","182,736","229,220","269,066","315,807","207,804","111,523","68,012",,"90,323","264,285","148,533","58,195","85,799","557,884","59,311","255,660","29,998","57,668","-16,014","2,299","124,732","7,267","127,023","23,161","84,768","16,394","4,326","-37,892","14,402","19,118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-41,021,000","34,617,000","-30,377,000","-14,414,000","-30,847,000","-18,726,000","-26,126,000","-32,955,000","-24,212,000","-20,477,000","-22,731,870","-65,154,949","-19,726,597","-14,736,584","-50,233,809","-25,892,630","-44,004,691","-17,472,030","-37,510,500","-39,556,767","-26,234,969","-49,617,525","-17,609,438","-23,439,569","-17,980,257","-18,538,126","-61,744,940","-49,776,134","-24,999,936","-12,153,616","-11,721,407","-24,767,009","-8,541,393","-11,003,958","-17,949,770","-15,205,216","-17,374,165","-59,836,188","-16,717,459","-42,569,810","-6,561,271","-3,911,795","-5,890,822","-11,264,121","-19,847,395","-2,762,690","-16,347,906","-3,471,727","-13,226,112","-848,474","-879,812","-2,942,081","-3,773,908","-692,906","-772,782","-3,192,322","-4,765,219","-3,211,434","-7,506,657","-11,772,528","-657,004","-1,153,559","1,458,970","-1,286,540","-894,561","-1,869,401","-4,050,181","-2,239,904","-2,085,779","-5,039,624","1,273,306","-2,434,780","-1,418,547","182,018","-102,736","-182,772","620,357","-8,239","-2,537,090","-1,155,917","-1,906,331","-1,477,085","-3,385,420","-3,953,684","-1,517,188","-2,171,082","-539,735","-683,743","-1,979,880","-865,439","-5,600,000","-1,500,000","-2,200,000","-2,700,000","-3,200,000","-1,900,000","-2,100,000","-1,400,000","-5,200,000","-1,500,000","-1,900,000","-2,000,000","-1,900,000","-2,700,000","-1,600,000","-2,400,000","-600,000","-500,000","-700,000","-2,600,000","-200,000","-700,000","-500,000","-400,000","-200,000","-300,000","-400,000","-100,000","-300,000","-300,000","-400,000","1,300,000","-2,300,000","-100,000","-100,000"
