name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"782,196,000","753,240,000","710,978,000","660,640,000","629,292,000","624,624,000","590,656,000","588,564,000","562,573,000","548,094,000","530,477,000","517,082,000","543,455,000","548,441,000","519,232,000","508,431,000","505,144,000","488,218,000","383,105,000","354,742,000","322,607,000","302,231,000","291,150,000","299,288,000","293,334,000","288,280,000","292,799,000","295,313,000","276,157,000","227,654,000","220,543,000","226,581,000","232,703,000","233,549,000","227,281,000","213,770,000","215,957,000","222,158,000","236,589,000","253,020,000","255,810,000","269,245,000","272,669,000","287,412,000","286,310,000","280,872,000","258,348,000","248,674,000","244,542,000","250,603,000","262,491,000","278,181,000","311,881,000","455,181,000","579,741,000","615,548,000","655,113,000","669,929,000","665,393,000","670,919,000","661,655,000","753,993,000","746,452,000","716,924,000","667,566,000","661,443,000","663,046,000","674,122,000","674,910,000","688,876,000","678,942,000","665,578,000","629,100,000","585,595,000","566,673,000","573,437,000","663,978,000","669,451,000","672,892,000","678,242,000","658,121,000","551,396,000","589,751,000","604,146,000","619,596,000","672,331,000","605,414,000","512,630,000","449,332,000"
	CurrentAssets,"648,706,000","619,246,000","570,144,000","514,131,000","479,592,000","470,791,000","435,768,000","420,699,000","391,672,000","375,679,000","353,915,000","345,357,000","380,412,000","396,771,000","367,283,000","362,935,000","361,597,000","339,775,000","314,631,000","289,678,000","260,084,000","240,729,000","232,318,000","242,703,000","236,313,000","236,453,000","248,642,000","250,738,000","234,386,000","185,135,000","175,995,000","181,877,000","184,169,000","184,908,000","178,603,000","167,400,000","169,942,000","175,225,000","188,451,000","205,625,000","206,933,000","212,033,000","215,602,000","231,276,000","229,112,000","228,630,000","210,440,000","198,898,000","191,616,000","193,606,000","209,676,000","224,148,000","256,275,000","241,178,000","295,167,000","322,111,000","351,080,000","378,682,000","381,907,000","389,206,000","378,966,000","475,051,000","473,217,000","443,487,000","401,981,000","395,369,000","394,682,000","405,272,000","397,016,000","405,593,000","413,009,000","406,452,000","369,214,000","329,859,000","312,261,000","340,143,000","370,609,000","379,573,000","418,809,000","425,482,000","416,241,000","311,195,000","357,507,000","379,012,000","406,212,000","467,526,000","417,037,000","331,785,000","262,237,000"
		CashCashEquivalentsAndShortTermInvestments,"297,141,000","294,923,000","271,085,000","219,731,000","206,766,000","203,479,000","211,967,000","190,340,000","174,745,000","139,881,000","155,317,000","136,340,000","163,104,000","177,993,000","148,716,000","147,297,000","140,957,000","133,407,000","113,889,000","108,558,000","69,429,000","70,791,000","65,623,000","60,981,000","67,571,000","78,889,000","79,871,000","78,085,000","74,548,000","30,753,000","32,536,000","35,588,000","43,039,000","46,290,000","48,317,000","34,639,000","42,441,000","44,986,000","35,220,000","33,797,000","37,218,000","46,877,000","44,413,000","37,857,000","44,782,000","45,743,000","49,116,000","47,886,000","34,801,000","45,020,000","41,244,000","49,771,000","71,243,000","37,694,000","49,727,000","59,651,000","68,192,000","83,877,000","83,152,000","81,782,000","79,412,000","203,651,000","181,991,000","164,227,000","139,367,000","165,214,000","173,494,000","178,895,000","178,625,000","187,012,000","161,553,000","157,711,000","120,784,000","108,221,000","115,209,000","153,548,000","157,276,000","185,643,000","194,673,000","211,236,000","229,578,000","124,177,000","139,670,000","128,396,000","133,199,000","168,157,000","129,780,000","41,914,000","2,803,000"
			CashAndCashEquivalents,"297,141,000","294,923,000","271,085,000","219,731,000","206,766,000","203,479,000","211,967,000","190,340,000","174,745,000","139,881,000","155,317,000","136,340,000","163,104,000","177,993,000","148,716,000","147,297,000","140,957,000","133,407,000","113,889,000","108,558,000","69,429,000","70,791,000","65,623,000","60,981,000","67,571,000","78,889,000","79,871,000","78,085,000","74,548,000","30,753,000","32,536,000","35,588,000","43,039,000","46,290,000","48,317,000","34,639,000","42,441,000","44,986,000","35,220,000","33,797,000","37,218,000","46,877,000","44,413,000","37,857,000","44,782,000","45,743,000","49,116,000","47,886,000","34,801,000","45,020,000","41,244,000","49,771,000","71,243,000","37,694,000","49,727,000","59,651,000","68,192,000","83,877,000","83,152,000","63,782,000","45,412,000","140,451,000","90,452,000","69,347,000","59,222,000","71,417,000","85,806,000","90,011,000","91,701,000","168,495,000","138,004,000","139,095,000","120,784,000","93,249,000","91,293,000","116,622,000","122,255,000","150,651,000","194,673,000","198,759,000","229,578,000","124,177,000","139,670,000","128,396,000","133,199,000","168,157,000","129,780,000","41,914,000","2,803,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,000,000","34,000,000","63,200,000","91,539,000","94,880,000","80,145,000","93,797,000","87,688,000","88,884,000","86,924,000","18,517,000","23,549,000","18,616,000",,"14,972,000","23,916,000","36,926,000","35,021,000","34,992,000",,"12,477,000",,,,,,,,,
		Receivables,"118,987,000","104,410,000","78,257,000","79,544,000","75,932,000","86,865,000","45,161,000","64,909,000","64,238,000","83,753,000","49,046,000","62,279,000","70,947,000","78,727,000","84,977,000","74,429,000","75,588,000","75,302,000","69,835,000","48,561,000","67,083,000","50,573,000","44,993,000","63,482,000","47,471,000","36,868,000","38,674,000","42,002,000","42,753,000","42,794,000","29,904,000","32,067,000","38,121,000","36,587,000","29,321,000","30,220,000","23,150,000","24,843,000","24,978,000","34,978,000","30,464,000","35,071,000","39,881,000","57,969,000","49,948,000","57,888,000","40,957,000","34,264,000","34,293,000","19,094,000","26,632,000","23,305,000","20,971,000","27,486,000","36,571,000","51,233,000","55,093,000","76,067,000","76,191,000","79,696,000","80,040,000","73,635,000","98,163,000","103,636,000","91,707,000","79,379,000","65,914,000","75,191,000","79,491,000","83,767,000","110,259,000","106,756,000","104,118,000","84,925,000","74,164,000","73,227,000","79,216,000","60,311,000","78,958,000","70,044,000","51,687,000","63,057,000","75,807,000","107,964,000","126,764,000","150,482,000","134,006,000","139,467,000","125,581,000"
			AccountsReceivable,"118,987,000","104,410,000","78,257,000","79,544,000","75,932,000","86,865,000","45,161,000","64,909,000","64,238,000","83,753,000","49,046,000","62,279,000","70,947,000","78,727,000","84,977,000","74,429,000","75,588,000","75,302,000","69,835,000","48,561,000","67,083,000","50,573,000","44,993,000","63,482,000","47,471,000","36,868,000","38,674,000","42,002,000","42,753,000","42,794,000","29,904,000","32,067,000","38,121,000","36,587,000","29,321,000","30,220,000","23,150,000","24,843,000","24,978,000","34,978,000","30,464,000","35,071,000","39,881,000","57,969,000","49,948,000","57,888,000","40,957,000","34,264,000","34,293,000","19,094,000","26,632,000","23,305,000","20,971,000","27,486,000","36,571,000","51,233,000","55,093,000","76,067,000","76,191,000","79,696,000","80,040,000","73,635,000","98,163,000","103,636,000","91,707,000","79,379,000","65,914,000","75,191,000","79,491,000","83,767,000","110,259,000","106,756,000","104,118,000","84,925,000","74,164,000","73,227,000","79,216,000","60,311,000","78,958,000","70,044,000","51,687,000","63,057,000","75,807,000","107,964,000","126,764,000",,"134,006,000",,
				GrossAccountsReceivable,,"104,410,000",,,,"86,865,000",,,,"84,571,000",,,,"78,727,000",,,,"75,302,000",,,,"50,650,000",,,,"36,868,000",,,,"43,184,000",,,,"36,991,000",,,,"25,148,000",,,,"35,482,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,"0",,,,"0",,,,"-818,000",,,,"0",,,,"0",,,,"-77,000",,,,,,,,"-390,000",,,,"-404,000",,,,"-305,000",,,,"-411,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"203,838,000","194,984,000","196,812,000","192,321,000","174,381,000","161,076,000","159,658,000","149,178,000","136,068,000","140,364,000","138,353,000","135,141,000","134,051,000","129,000,000","124,008,000","129,554,000","135,005,000","120,544,000","123,441,000","122,574,000","115,635,000","113,853,000","117,001,000","110,582,000","115,165,000","115,904,000","120,067,000","122,001,000","109,525,000","104,063,000","107,816,000","106,650,000","95,533,000","95,789,000","94,316,000","96,412,000","98,729,000","100,234,000","123,280,000","126,647,000","128,719,000","120,023,000","121,916,000","124,273,000","123,356,000","109,653,000","103,579,000","97,824,000","105,205,000","114,558,000","123,630,000","132,985,000","140,459,000","150,113,000","177,012,000","178,855,000","186,003,000","169,278,000","175,547,000","175,939,000","173,967,000","160,107,000","146,255,000","130,583,000","127,133,000","109,972,000","108,296,000","109,235,000","111,910,000","116,330,000","117,619,000","122,259,000","124,354,000","123,985,000","120,729,000","110,424,000","113,434,000","115,290,000","109,824,000","108,445,000","104,338,000","105,339,000","108,409,000","115,345,000","118,910,000","122,036,000","121,939,000","109,875,000","97,872,000"
