name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,12/31/2011,06/30/2011,03/31/2011
		NetPPE,"138,624,000","123,955,000","109,185,000","113,236,000","116,266,000","115,178,000","118,136,000","119,347,000","123,177,000","126,650,000","129,812,000","132,604,000","128,442,000","29,138,000","25,562,000","20,801,000","20,262,000","21,025,000","20,508,000","20,106,000","20,617,000","20,018,000","22,419,000","19,466,000","17,500,000","17,995,000","15,595,000","15,897,000","15,888,000","16,594,000","14,001,000","11,545,000","9,998,000","8,760,000","8,491,000","8,731,000","8,778,000","8,807,000","6,441,000","6,215,000","5,572,000","4,932,368","4,847,603"
			GrossPPE,"138,624,000","167,807,000","109,185,000","113,236,000","116,266,000","152,754,000","118,136,000","119,347,000","123,177,000","158,271,000","129,812,000","132,604,000","128,442,000","60,671,000",,,,"48,157,000",,,,"44,690,000",,,,"39,082,000",,,,"33,634,000",,,,"27,197,000",,,,"24,159,000",,,"19,535,000",,
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,
				MachineryFurnitureEquipment,,"26,542,000",,,,"24,412,000",,,,"22,997,000",,,,"23,120,000",,,,"20,800,000",,,,"21,483,000",,,,"19,409,000",,,,"16,585,000",,,,"15,781,000",,,,"13,574,000",,,"11,586,000",,
				OtherProperties,"138,624,000","88,642,000","109,185,000","113,236,000","116,266,000","79,304,000","118,136,000","119,347,000","123,177,000","87,155,000","129,812,000","132,604,000","128,442,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"52,623,000",,,,"49,038,000",,,,"48,119,000",,,,"37,551,000",,,,"27,357,000",,,,"23,207,000",,,,"19,673,000",,,,"17,049,000",,,,"11,416,000",,,,"10,585,000",,,"7,949,000",,
			AccumulatedDepreciation,,"-43,852,000",,,,"-37,576,000",,,,"-31,621,000",,,,"-31,533,000",,,,"-27,132,000",,,,"-24,672,000",,,,"-21,087,000",,,,"-17,040,000",,,,"-18,437,000",,,,"-15,352,000",,,"-13,963,000",,
		InvestmentsAndAdvances,"282,765,000","242,879,000","223,710,000","237,917,000","263,264,000","234,036,000","158,730,000","112,693,000","94,496,000","130,614,000","115,731,000","108,573,000","98,665,000","84,282,000","83,252,000","142,028,000","124,875,000","120,297,000","47,260,000","26,525,000","213,000","6,297,000","7,537,000","10,479,000","10,265,000","10,290,000","9,839,000","13,129,000","7,030,000","6,712,000","59,210,000","68,078,000","78,439,000","71,168,000","88,990,000","82,305,000","75,943,000","61,478,000","61,113,000","28,575,000","41,527,000",,
			LongTermEquityInvestment,"10,118,000",,"11,141,000","12,807,000","1,771,000",,"2,540,000","5,300,000",,,"22,438,000","21,778,000","20,671,000","18,109,000",,,,,,,,,,,,,,,,"0","86,700,000","82,900,000","90,800,000","89,900,000",,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,"10,118,000",,"11,141,000","12,807,000","1,771,000",,"2,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"95,557,000",,"36,651,000","37,083,000","34,464,000","230,380,000","4,197,000","107,396,000","89,631,000","106,736,000","93,293,000","86,795,000","77,994,000","66,173,000","65,048,000","136,425,000","119,577,000","115,319,000","41,429,000","23,153,000","213,000","6,297,000","7,537,000","10,479,000","10,265,000","10,290,000","9,839,000","13,129,000","7,030,000","0","47,428,000","49,813,000","60,528,000","63,364,000","65,341,000","60,066,000","56,809,000","46,237,000","41,380,000",,"24,265,000",,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,,,,,,"230,380,000","151,993,000","107,396,000","89,631,000","106,736,000","93,293,000","86,795,000","77,994,000","66,173,000","65,048,000","136,425,000","119,577,000","115,319,000","41,429,000","23,153,000",,,,,,,,,,,,,,,"98,900,000","76,100,000","70,200,000",,,,,,
				AvailableForSaleSecurities,"95,557,000",,"36,651,000","37,083,000","34,464,000","3,700,000","4,197,000","5,297,000","4,865,000","23,878,000","3,739,000","6,096,000","2,152,000","14,443,000","18,204,000","5,603,000","5,298,000","4,978,000","5,831,000","3,372,000","213,000","6,297,000","7,537,000","10,479,000","10,265,000","10,290,000","9,839,000","13,129,000","7,030,000","6,712,000","47,428,000","49,813,000","60,528,000","63,364,000","65,341,000","60,066,000","56,809,000","46,237,000","41,380,000",,"24,265,000",,
			OtherInvestments,"177,090,000","242,879,000","175,918,000","188,027,000","227,029,000","234,036,000","151,993,000","112,693,000","94,496,000","130,614,000","93,293,000","86,795,000","77,994,000","66,173,000","83,252,000","142,028,000","124,875,000","120,297,000","47,260,000","26,525,000","213,000","6,297,000","7,537,000","10,479,000","10,265,000","10,290,000","9,839,000","13,129,000","7,030,000","6,712,000","11,782,000","18,265,000","17,911,000","7,804,000","23,649,000","22,239,000","19,134,000","15,241,000","19,733,000",,"17,262,000",,
		NonCurrentAccountsReceivable,,,,,,,,"2,797,000","1,655,000","1,647,000","1,512,000","1,848,000","3,547,000","5,566,000","15,760,000","19,735,000","35,367,000","16,768,000","946,000","207,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"490,244,000","497,902,000","482,208,000","483,688,000","491,530,000","482,061,000","458,698,000","465,648,000","466,973,000","435,897,000","441,494,000","425,184,000","428,704,000","429,128,000","433,975,000","439,114,000","440,383,000","429,212,000","782,333,000","787,653,000","788,043,000","678,518,000","684,564,000","691,919,000","687,009,000","678,537,000","687,060,000","683,353,000","687,770,000","562,396,000","563,368,000","538,422,000","474,789,000","187,907,000","64,754,000","64,476,000","68,753,000",,"2,403,000",,,,
			NonCurrentDeferredTaxesAssets,"490,244,000","497,902,000","482,208,000","483,688,000","491,530,000","482,061,000","458,698,000","465,648,000","466,973,000","435,897,000","441,494,000","425,184,000","428,704,000","429,128,000","433,975,000","439,114,000","440,383,000","429,212,000","782,333,000","787,653,000","788,043,000","678,518,000","684,564,000","691,919,000","687,009,000","678,537,000","687,060,000","683,353,000","687,770,000","562,396,000","563,368,000","538,422,000","474,789,000","187,907,000","64,754,000","64,476,000","68,753,000",,,,,,
		OtherNonCurrentAssets,"55,400,000","7,739,000","57,900,000","56,500,000","53,300,000","6,942,000","51,900,000","49,200,000","52,400,000","3,099,000",,"55,700,000",,"3,793,000","39,500,000","36,000,000",,"4,395,000","35,000,000","35,800,000","33,700,000","5,534,000","35,100,000","32,900,000","31,000,000","5,096,000","28,600,000","29,600,000","29,100,000","5,288,000","26,600,000","24,400,000","23,000,000","5,060,000","19,100,000","17,000,000","17,800,000","4,244,000","1,058,000","2,704,000","1,880,000","6,158,634","5,128,369"
TotalLiabilitiesNetMinorityInterest,"898,213,000","801,051,000","988,056,000","979,350,000","1,079,869,000","960,920,000","928,803,000","876,097,000","863,246,000","795,118,000","843,307,000","821,475,000","813,560,000","664,527,000","739,414,000","836,968,000","855,263,000","729,090,000","1,004,129,000","993,239,000","966,786,000","818,452,000","886,950,000","880,648,000","882,021,000","829,981,000","892,526,000","906,261,000","895,928,000","741,953,000","837,594,000","808,243,000","757,550,000","449,087,000","445,847,000","428,743,000","420,685,000","960,275,000","997,606,000","551,504,000","865,943,000","961,710,293","964,199,103"
	CurrentLiabilities,"467,260,000","474,604,000","469,271,000","480,753,000","551,863,000","546,557,000","466,078,000","443,996,000","455,381,000","429,406,000","416,286,000","396,612,000","400,385,000","390,839,000","405,337,000","414,492,000","452,195,000","410,249,000","694,349,000","705,168,000","707,249,000","601,855,000","616,257,000","617,357,000","625,596,000","607,153,000","616,703,000","632,501,000","630,617,000","511,088,000","526,391,000","506,260,000","454,748,000","186,976,000","111,438,000","104,006,000","106,764,000","17,373,000","16,209,000","68,512,000","9,274,000","428,469,274","429,738,442"
		PayablesAndAccruedExpenses,"467,260,000","474,604,000","469,271,000","480,753,000","551,863,000","546,557,000","466,078,000","443,996,000","455,381,000","429,406,000","416,286,000","396,612,000","400,385,000","390,839,000","405,337,000","414,492,000","452,195,000","410,249,000","694,349,000","705,168,000","707,249,000","601,855,000","616,257,000","617,357,000","625,596,000","607,153,000","616,703,000","632,501,000","630,617,000","511,088,000","526,391,000","506,260,000","454,748,000","186,976,000","111,438,000","104,006,000","106,764,000","17,373,000","16,209,000","14,077,000","9,274,000","17,695,330","17,125,987"
			Payables,"467,260,000","474,604,000","469,271,000","480,753,000","551,863,000","546,557,000","466,078,000","443,996,000","455,381,000","429,406,000","416,286,000","396,612,000","400,385,000","390,839,000","405,337,000","414,492,000","452,195,000","410,249,000","694,349,000","705,168,000","707,249,000","601,855,000","616,257,000","617,357,000","625,596,000","607,153,000","616,703,000","632,501,000","630,617,000","511,088,000","526,391,000","506,260,000","454,748,000","186,976,000","111,438,000","104,006,000","106,764,000","17,373,000","16,209,000","14,077,000","9,274,000","12,626,463","11,328,993"
				AccountsPayable,"41,393,000","49,177,000","64,847,000","74,388,000","123,593,000","134,089,000","80,094,000","51,880,000","49,204,000","54,082,000","42,561,000","37,372,000","25,641,000","21,484,000","36,351,000","36,988,000","51,728,000","24,836,000","27,760,000","35,311,000","21,814,000","15,609,000","24,296,000","25,616,000","24,305,000","18,052,000","27,957,000","32,966,000","34,196,000","21,934,000","39,856,000","42,450,000","49,541,000","26,313,000","57,463,000","50,388,000","53,315,000","17,373,000","16,209,000","14,077,000","9,274,000","12,626,463","11,328,993"
				TotalTaxPayable,,,,,,"412,468,000","385,984,000","392,116,000","406,177,000","375,324,000","373,725,000","359,240,000","374,744,000","369,355,000","368,986,000","377,504,000","400,467,000","385,413,000","666,589,000","669,857,000","685,435,000","586,246,000","591,961,000","591,741,000","601,291,000","589,101,000","588,746,000","599,535,000","596,421,000","489,154,000","486,535,000","463,810,000","405,207,000","160,663,000","53,975,000","53,618,000","53,449,000",,,,,,
					IncomeTaxPayable,,,,,,,"385,984,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"425,867,000","425,427,000","404,424,000","406,365,000","428,270,000","412,468,000","385,984,000","392,116,000","406,177,000","375,324,000","373,725,000","359,240,000","374,744,000","369,355,000","368,986,000","377,504,000","400,467,000","385,413,000","666,589,000","669,857,000","685,435,000","586,246,000","591,961,000","591,741,000","601,291,000","589,101,000","588,746,000","599,535,000","596,421,000","489,154,000","486,535,000","463,810,000","405,207,000","160,663,000","53,975,000","53,618,000","53,449,000",,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,068,867","5,796,994"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,068,867","5,796,994"
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,322,000",,"47,781,160",
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,000,000","370,000,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,000,000","370,000,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"360,000,000","370,000,000"
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,995,000",,"1,588,732","1,586,280"
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,118,000",,"1,404,052","41,026,175"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"430,953,000","326,447,000","518,785,000","498,597,000","528,006,000","414,363,000","462,725,000","432,101,000","407,865,000","365,712,000","427,021,000","424,863,000","413,175,000","273,688,000","334,077,000","422,476,000","403,068,000","318,841,000","309,780,000","288,071,000","259,537,000","216,597,000","270,693,000","263,291,000","256,425,000","222,828,000","275,823,000","273,760,000","265,311,000","230,865,000","311,203,000","301,983,000","302,802,000","262,111,000","334,409,000","324,737,000","313,921,000","942,902,000","981,397,000","482,992,000","856,669,000","533,241,019","534,460,661"
		LongTermDebtAndCapitalLeaseObligation,"312,445,000","299,747,000","284,796,000","288,197,000","291,608,000","291,955,000","294,783,000","294,138,000","296,941,000","300,257,000","301,903,000","304,809,000","306,825,000","199,296,000","199,255,000","199,213,000","199,171,000","199,129,000","198,932,000","199,558,000","199,517,000","199,477,000","199,436,000","199,395,000","199,355,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","290,000,000","290,000,000","289,373,000","324,789,000",,
			LongTermDebt,"199,511,000","199,444,000","199,421,000","199,375,000","199,330,000","199,284,000","199,239,000","199,194,000","199,148,000","199,103,000","199,057,000","199,380,000","199,338,000","199,296,000","199,255,000","199,213,000","199,171,000","199,129,000","198,932,000","199,558,000","199,517,000","199,477,000","199,436,000","199,395,000","199,355,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","290,000,000","290,000,000","289,373,000","324,789,000",,
			LongTermCapitalLeaseObligation,"112,934,000","100,303,000","85,375,000","88,822,000","92,278,000","92,671,000","95,544,000","94,944,000","97,793,000","101,154,000","102,846,000","105,429,000","107,487,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"0",,,,"10,449,000",,,,"6,363,000",,,,"3,972,000",,,,"3,478,000","75,823,000","73,760,000",,"3,608,000","77,930,000","71,132,000","64,580,000","3,515,000",,"70,065,000",,"3,636,000","2,998,000",,"2,340,000",,
		TradeandOtherPayablesNonCurrent,,,,,,,"386,000,000","415,324,000","436,512,000","409,480,000","396,228,000","376,210,000","382,874,000","374,067,000","381,956,000","390,623,000","427,680,000","393,593,000","674,668,000","680,832,000","685,435,000","506,000","591,961,000","591,741,000","601,291,000","5,602,000","588,746,000","599,535,000","596,421,000","14,284,000","486,535,000","463,810,000","405,207,000","23,026,000","53,975,000","53,618,000","53,449,000","39,983,000","27,539,000","15,422,000","14,909,000","14,730,054",
		EmployeeBenefits,"97,200,000","7,521,000","123,435,000","109,835,000","98,542,000","12,924,000","93,913,000","79,260,000","70,046,000","16,159,000","80,589,000","73,666,000","61,323,000","12,689,000","82,456,000","75,978,000","68,490,000","2,911,000","78,291,000","69,000,000","60,020,000","12,642,000","71,257,000","63,896,000","57,070,000","213,748,000","200,000,000","200,000,000","265,311,000","212,973,000","200,000,000","200,000,000","200,000,000","3,580,000","83,832,000","0","57,938,000","232,503,000","287,833,000",,"150,095,000",,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,080,000","22,020,000","30,640,000","0","0",,"1,066,000",,
		PreferredSecuritiesOutsideStockEquity,,"111,035,000","97,391,000","90,458,000","124,915,000","93,753,000","60,186,000","46,027,000","37,223,000","43,110,000","39,033,000","38,304,000","36,547,000","34,349,000","30,681,000","96,474,000","81,652,000","62,581,000","15,269,000","12,658,000",,,,,,,,,,,,,,"0","0","0","0","357,194,000","357,194,000",,"357,194,000","357,194,316",
		OtherNonCurrentLiabilities,"21,308,000","19,179,000","13,163,000","10,107,000","12,941,000","15,731,000","13,843,000","12,676,000","3,655,000","6,186,000","5,496,000","8,084,000","8,480,000","16,905,000","21,685,000","50,811,000","53,755,000","47,857,000","17,288,000","6,855,000",,,,,,,,,,,"33,273,000","30,851,000","38,222,000","31,990,000","35,497,000","32,652,000","25,343,000","19,586,000","15,833,000","178,197,000","6,276,000","161,316,649",
TotalEquityGrossMinorityInterest,"359,013,000","406,996,000","270,953,000","240,464,000","205,075,000","191,042,000","153,736,000","125,806,000","110,748,000","138,501,000","122,646,000","107,253,000","92,950,000","140,487,000","136,888,000","113,757,000","98,920,000","108,065,000","156,792,000","142,175,000","140,709,000","117,714,000","120,021,000","115,249,000","120,611,000","116,551,000","118,303,000","112,029,000","109,462,000","107,499,000","146,371,000","124,331,000","119,578,000","132,311,000","95,940,000","62,218,000","5,750,000","-672,715,000","-708,818,000","-268,695,000","-641,092,000","-743,678,825","-760,338,339"
	TotalPartnershipCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-760,338,339"
	StockholdersEquity,"227,784,000","276,204,000","249,595,000","220,257,000","183,641,000","180,477,000","145,324,000","120,907,000","105,829,000","132,957,000","118,653,000","105,081,000","89,782,000","135,044,000","128,432,000","110,778,000","93,072,000","109,923,000","156,146,000","146,677,000","139,541,000","131,711,000","126,511,000","124,124,000","120,921,000","130,045,000","122,451,000","118,392,000","109,817,000","110,876,000","93,864,000","79,659,000","55,616,000","43,779,000","24,559,000","50,091,000","42,866,000","-709,414,000","-745,174,000","-297,401,000","-664,259,000","-743,678,825","0"
		CapitalStock,"796,000","790,000","790,000","790,000","792,000","786,000","785,000","786,000","786,000","778,000","778,000","778,000","778,000","769,000","769,000","770,000","770,000","756,000","756,000","756,000","756,000","743,000","745,000","745,000","745,000","734,000","734,000","734,000","734,000","729,000","729,000","715,000","13,968,000","35,612,000","75,437,000","75,421,000","75,422,000",,,,,,
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","13,257,000","34,909,000","74,748,000","74,748,000","74,748,000",,,,,,
			CommonStock,"796,000","790,000","790,000","790,000","792,000","786,000","785,000","786,000","786,000","778,000","778,000","778,000","778,000","769,000","769,000","770,000","770,000","756,000","756,000","756,000","756,000","743,000","745,000","745,000","745,000","734,000","734,000","734,000","734,000","729,000","729,000","715,000","711,000","703,000","689,000","673,000","674,000",,,,,,
		AdditionalPaidInCapital,"146,002,000","141,835,000","128,621,000","119,855,000","114,757,000","107,738,000","94,745,000","88,098,000","86,224,000","89,149,000","83,552,000","76,944,000","69,471,000","97,553,000","90,609,000","82,791,000","89,001,000","147,910,000","136,413,000","128,770,000","126,965,000","119,221,000","114,402,000","111,944,000","110,029,000","116,448,000","111,353,000","101,451,000","99,410,000","93,524,000","78,897,000","83,313,000","65,485,000","6,388,000","-60,305,000","-34,826,000","-39,002,000",,,,,,
		RetainedEarnings,"82,768,000","134,889,000","121,497,000","100,429,000","68,960,000","72,944,000","51,715,000","34,562,000","21,294,000","44,455,000","36,752,000","29,365,000","21,191,000","38,617,000","38,678,000","28,694,000","4,040,000","-37,870,000","19,900,000","18,536,000","13,596,000","13,395,000","12,588,000","12,444,000","10,706,000","13,238,000","10,732,000","15,840,000","9,558,000","16,417,000","13,878,000","-5,173,000","-24,419,000","1,401,000","8,601,000","8,748,000","2,950,000","-709,414,000","-745,174,000",,"-664,259,000",,
		GainsLossesNotAffectingRetainedEarnings,"-1,782,000","-1,310,000","-1,313,000","-817,000","-868,000","-991,000","-1,921,000","-2,539,000","-2,475,000","-1,425,000","-2,429,000","-2,006,000","-1,658,000","-1,895,000","-1,624,000","-1,477,000","-739,000","-873,000","-923,000","-1,385,000","-1,776,000","-1,648,000","-1,224,000","-1,009,000","-559,000","-375,000","-368,000","367,000","115,000","206,000","360,000","804,000","582,000","378,000","826,000","748,000","3,496,000",,,,,,
		OtherEquityInterest,"251,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"131,229,000","130,792,000","21,358,000","20,207,000","21,434,000","10,565,000","8,412,000","4,899,000","4,919,000","5,544,000","3,993,000","2,172,000","3,168,000","5,443,000","8,456,000","2,979,000","5,848,000","-1,858,000","646,000","-4,502,000","1,168,000","-13,997,000","-6,490,000","-8,875,000","-310,000","-13,494,000","-4,148,000","-6,363,000","-355,000","-3,377,000","52,507,000","44,672,000","63,962,000","88,532,000","71,381,000","12,127,000","-37,116,000","36,699,000","36,356,000","28,706,000","23,167,000",,
TotalCapitalization,"427,295,000","475,648,000","449,016,000","419,632,000","382,971,000","379,761,000","344,563,000","320,101,000","304,977,000","332,060,000","317,710,000","304,461,000","289,120,000","334,340,000","327,687,000","309,991,000","292,243,000","309,052,000","355,078,000","346,235,000","339,058,000","331,188,000","325,947,000","323,519,000","320,276,000","130,045,000","122,451,000","118,392,000","109,817,000","110,876,000","93,864,000","79,659,000","55,616,000","243,779,000","224,559,000","250,091,000","242,866,000","-419,414,000","-455,174,000","-8,028,000","-339,470,000","-743,678,825","-760,338,339"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,257,000","34,909,000","74,748,000","74,748,000","74,748,000",,,,,,
CommonStockEquity,"227,784,000","276,204,000","249,595,000","220,257,000","183,641,000","180,477,000","145,324,000","120,907,000","105,829,000","132,957,000","118,653,000","105,081,000","89,782,000","135,044,000","128,432,000","110,778,000","93,072,000","109,923,000","156,146,000","146,677,000","139,541,000","131,711,000","126,511,000","124,124,000","120,921,000","130,045,000","122,451,000","118,392,000","109,817,000","110,876,000","93,864,000","79,659,000","42,359,000","8,870,000","-50,189,000","-24,657,000","-31,882,000","-709,414,000","-745,174,000","-297,401,000","-664,259,000","-743,678,825","-760,338,339"
CapitalLeaseObligations,"112,934,000","100,303,000","85,375,000","88,822,000","92,278,000","92,671,000","95,544,000","94,944,000","97,793,000","101,154,000","102,846,000","105,429,000","107,487,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
