name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016
OperatingIncome,"25,946,000","-9,306,000","19,126,000","11,795,000","4,331,000","3,450,000","5,432,000","7,506,000","7,336,000","1,218,000","3,849,000","7,030,000","4,661,000","2,251,000","2,640,000","3,404,000","2,331,000","-1,904,000","3,765,000","-1,310,000","-202,000","-1,553,000","4,265,000","788,000"
NetNonOperatingInterestIncomeExpense,"1,424,000","1,544,000","201,000","-158,000","-163,000","-140,000","-308,000","-93,000","92,000","224,000","-2,000","-110,000","-170,000","-130,000","-125,000","-109,000","-135,000","-100,000","-78,000","-31,000","-83,000","-76,000","-60,000","-60,000"
	InterestIncomeNonOperating,"2,261,000","1,805,000","392,000","33,000","31,000","49,000","63,000","179,000","320,000","335,000","205,000","95,000","24,000","9,000","9,000","3,000","14,000","3,000","2,000","2,000","3,000","2,000","3,000","7,000"
	InterestExpenseNonOperating,"837,000","261,000","191,000","191,000","194,000","189,000","371,000","272,000","228,000","111,000","207,000","205,000","194,000","139,000","134,000","112,000","149,000","103,000","80,000","33,000","86,000","78,000","63,000","67,000"
OtherIncomeExpense,"1,179,000","-3,692,000","2,443,000","-753,000","3,181,000","-258,000","1,276,000","860,000","-5,073,000","825,000","-831,000","1,841,000","696,000","-145,000","-70,000","1,019,000","1,183,000","-754,000","-246,000","-219,000","-228,000","-64,000","-814,000","-35,000"
	GainOnSaleOfSecurity,"-2,204,000","-3,858,000","-1,210,000","-919,000","3,783,000","-1,047,000","3,604,000","8,970,000",,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"4,246,000","-71,000","3,601,000","421,000","295,000","320,000","116,000","182,000","209,000","148,000","-92,000","-9,000","153,000","116,000","-112,000","117,000","117,000","1,000","17,000","20,000","0","0",,"0"
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,"-261,000","-239,000",,,"-814,000","-35,000"
	OtherNonOperatingIncomeExpenses,"-863,000","237,000","52,000","-255,000","-897,000","469,000","-2,444,000","-8,292,000","-5,282,000","677,000","-739,000","1,850,000","543,000","-261,000","42,000","902,000","1,066,000","-755,000","-263,000","-239,000","-228,000","-64,000","-814,000","-35,000"
PretaxIncome,"28,549,000","-11,454,000","21,770,000","10,884,000","7,349,000","3,052,000","6,400,000","8,273,000","2,355,000","2,267,000","3,016,000","8,761,000","5,187,000","1,976,000","2,445,000","4,314,000","3,379,000","-2,758,000","3,441,000","-1,560,000","-513,000","-1,693,000","3,391,000","693,000"
TaxProvision,"-1,107,000","-4,011,000","3,155,000","-266,000","15,000","-2,770,000","-2,798,000","-1,747,000","1,859,000","304,000","-1,185,000","-328,000","876,000","119,000","159,000","461,000","164,000","22,000","76,000","-278,000","-32,000","781,000","536,000","132,000"
NetIncomeCommonStockholders,"26,501,000","-5,786,000","15,565,000","10,155,000","6,567,000","5,470,000","8,529,000","8,627,000","-81,000","1,705,000","3,944,000","8,782,000","4,311,000","1,857,000","2,286,000","3,853,000","3,215,000","-2,780,000","3,384,000","-955,000","-658,000","-2,089,000","1,222,000","362,000"
	NetIncome,"26,501,000","-5,786,000","15,565,000","10,155,000","6,567,000","5,470,000","8,529,000","8,627,000","-81,000","1,705,000","3,944,000","8,782,000","4,311,000","1,857,000","2,286,000","3,853,000","3,215,000","-2,780,000","3,384,000","-955,000","-658,000","-2,089,000","1,222,000","362,000"
		NetIncomeIncludingNoncontrollingInterests,"29,656,000","-7,443,000","18,615,000","11,150,000","7,334,000","5,822,000","9,198,000","10,020,000","496,000","1,963,000","4,201,000","9,089,000","4,311,000","1,857,000","2,286,000","3,853,000","3,215,000","-2,780,000","3,365,000","-1,282,000","-481,000","-2,474,000","2,855,000","561,000"
			NetIncomeContinuousOperations,"29,656,000","-7,443,000","18,615,000","11,150,000","7,334,000","5,822,000","9,198,000","10,020,000","496,000","1,963,000","4,201,000","9,089,000","4,311,000","1,857,000","2,286,000","3,853,000","3,215,000","-2,780,000","3,365,000","-1,282,000","-481,000","-2,474,000","2,855,000","561,000"
		MinorityInterests,"-3,155,000","1,657,000","-3,050,000","-995,000","-767,000","-352,000","-669,000","-1,393,000","-577,000","-258,000","-257,000","-307,000",,,"0","0","0","0","19,000","327,000","-177,000","385,000","-1,633,000","-199,000"
DilutedNIAvailtoComStockholders,"26,501,000","-5,786,000","15,565,000","10,155,000","6,567,000","5,470,000","8,529,000","8,627,000","-81,000","1,705,000","3,944,000","8,782,000","4,311,000","1,857,000","2,286,000","3,853,000","3,215,000","-2,780,000","3,384,000","-955,000","-658,000","-2,089,000","1,222,000","362,000"
BasicEPS,,"-0.1","0.267","0.173","0.113","0.097","0.153","0.157","-0.001","0.03","0.073","0.173","0.09","0.04","0.047","0.08","0.067","-0.06","0.093","-0.021","-0.015","-0.088",,"0.015"
DilutedEPS,,"-0.1","0.233","0.153","0.1","0.083","0.13","0.133","-0.001","0.027","0.063","0.15","0.077","0.033","0.043","0.07","0.06","-0.06","0.077","-0.021","-0.015","-0.088",,"0.015"
BasicAverageShares,,"58,827,390","58,588,386","58,267,638","57,370,977","56,360,610","55,671,255","54,605,829","54,152,523","54,361,089","54,129,021","50,999,238","48,272,811","48,133,965","48,014,343","47,747,592","47,515,620","46,149,258","36,040,953","45,336,852","45,336,852","23,669,454",,"23,669,454"
DilutedAverageShares,,"65,950,922","66,325,821","66,127,548","65,423,232","65,604,840","65,382,609","64,665,888","64,548,525","63,199,908","61,120,008","58,062,642","55,813,041","54,675,951","54,345,213","54,509,421","54,359,199","46,149,258","44,936,994","45,336,852","45,336,852","23,669,454",,"23,669,454"
TotalOperatingIncomeAsReported,"25,946,000","-9,306,000","19,126,000","11,795,000","4,331,000","3,450,000","5,432,000","7,506,000","7,336,000","1,218,000","3,849,000","7,030,000","4,661,000","2,251,000","2,640,000","3,404,000","2,331,000","-1,904,000","3,765,000","-1,310,000","-202,000","-1,553,000","4,265,000","788,000"
TotalExpenses,"232,259,000","51,492,000","76,016,000","55,218,000","49,533,000","40,282,000","40,130,000","40,159,000","31,713,000","23,130,000","20,759,000","26,397,000","24,349,000","18,228,000","18,208,000","19,775,000","18,542,000","11,647,000","13,427,000","6,201,000","8,965,000","7,213,000","10,080,000","4,116,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"26,501,000","-5,786,000","15,565,000","10,155,000","6,567,000","5,470,000","8,529,000","8,627,000","-81,000","1,705,000","3,944,000","8,782,000","4,311,000","1,857,000","2,286,000","3,853,000","3,215,000","-2,780,000","3,384,000","-955,000","-658,000","-2,089,000","1,222,000","362,000"
NormalizedIncome,"27,823,400","-3,279,007.334","16,599,641.709","10,825,870","2,791,721.459","6,234,310","5,898,080","2,078,900","-81,000","1,705,000","3,944,000","8,782,000","4,311,000","1,857,000","2,286,000","3,853,000","3,215,000","-2,780,000","3,384,000","-955,000","-658,000","-2,089,000","1,222,000","362,000"
InterestIncome,"2,261,000","1,805,000","392,000","33,000","31,000","49,000","63,000","179,000","320,000","335,000","205,000","95,000","24,000","9,000","9,000","3,000","14,000","3,000","2,000","2,000","3,000","2,000","3,000","7,000"
InterestExpense,"837,000","261,000","191,000","191,000","194,000","189,000","371,000","272,000","228,000","111,000","207,000","205,000","194,000","139,000","134,000","112,000","149,000","103,000","80,000","33,000","86,000","78,000","63,000","67,000"
NetInterestIncome,"1,424,000","1,544,000","201,000","-158,000","-163,000","-140,000","-308,000","-93,000","92,000","224,000","-2,000","-110,000","-170,000","-130,000","-125,000","-109,000","-135,000","-100,000","-78,000","-31,000","-83,000","-76,000","-60,000","-60,000"
EBIT,"29,386,000","-11,193,000","21,961,000","11,075,000","7,543,000","3,241,000","6,771,000","8,545,000","2,583,000","2,378,000","3,223,000","8,966,000","5,381,000","2,115,000","2,579,000","4,426,000","3,528,000","-2,655,000","3,521,000","-1,527,000","-427,000","-1,615,000","3,454,000","760,000"
EBITDA,"32,406,000"
ReconciledCostOfRevenue,"141,708,000","22,500,000","49,696,000","37,328,000","32,184,000","25,687,000","25,888,000","27,324,000","19,693,000","14,120,000","12,165,000","17,173,000","15,879,000","11,653,000","10,532,000","12,892,000","12,149,000","4,621,000","8,019,000","2,692,000","5,312,000","3,258,000","6,761,000","1,989,000"
ReconciledDepreciation,"3,020,000","1,213,000","756,000","566,000","485,000","546,000","281,000","333,000","229,000","212,000","202,000","198,000","197,000","191,000","37,000","207,000","93,000","80,000","88,000","65,000","61,000","57,000","53,000","46,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"26,501,000","-5,786,000","15,565,000","10,155,000","6,567,000","5,470,000","8,529,000","8,627,000","-81,000","1,705,000","3,944,000","8,782,000","4,311,000","1,857,000","2,286,000","3,853,000","3,215,000","-2,780,000","3,384,000","-955,000","-658,000","-2,089,000","1,222,000","362,000"
TotalUnusualItemsExcludingGoodwill,"-2,204,000","-3,858,000","-1,210,000","-919,000","3,783,000","-1,047,000","3,604,000","8,970,000",,,,,,,,,,,"-261,000","-239,000",,,"-814,000","-35,000"
TotalUnusualItems,"-2,204,000","-3,858,000","-1,210,000","-919,000","3,783,000","-1,047,000","3,604,000","8,970,000",,,,,,,,,,,"-261,000","-239,000",,,"-814,000","-35,000"
NormalizedEBITDA,"34,610,000","-6,122,000","23,927,000","12,560,000","4,245,000","4,834,000","3,448,000","-92,000","2,812,000","2,590,000","3,425,000","9,164,000","5,578,000","2,306,000","2,616,000","4,633,000","3,621,000","-2,575,000","3,609,000","-1,462,000","-366,000","-1,558,000","3,507,000","806,000"
TaxRateForCalcs,"0.4","0.35","0.145","0.27","0.002","0.27","0.27","0.27","0.27","0.134","0.27","0.27","0.169","0.06","0.065","0.107","0.049","0.27","0.022","0.178","0.062","0.4","0.158","0.19"
TaxEffectOfUnusualItems,"-881,600","-1,351,007.334","-175,358.291","-248,130","7,721.459","-282,690","973,080","2,421,900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
