name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"-74,000,000","-43,000,000","-14,000,000","-12,000,000","-5,000,000","-16,000,000","13,000,000","16,000,000","-23,000,000","-41,000,000","16,000,000","9,000,000","-1,000,000","-12,000,000","17,000,000","-30,000,000","-22,000,000","-27,000,000","10,000,000","-3,000,000","-21,000,000","-53,000,000","19,000,000","-2,000,000","-9,000,000","-21,000,000","48,000,000","-39,000,000","-15,000,000","-89,000,000","8,000,000","-4,000,000","-88,000,000","-44,000,000","-145,000,000","-273,000,000","-1,000,000","-109,000,000","-84,000,000","-68,000,000","40,000,000","-191,000,000","-322,000,000","-525,000,000","285,000,000","140,000,000","-173,000,000","-471,000,000","822,000,000","-16,000,000","-158,000,000","-784,000,000","512,000,000","-49,000,000","458,000,000","-768,000,000","1,038,000,000","1,000,000","-371,000,000","-354,000,000","1,028,000,000","329,000,000","80,000,000","-481,000,000","1,268,000,000","370,000,000","-207,000,000","-223,000,000","702,000,000","429,000,000","68,000,000","-31,000,000","802,000,000","610,000,000","127,000,000","106,000,000","905,000,000","839,000,000","410,000,000","50,000,000","999,000,000","611,000,000","503,000,000","-48,000,000","559,000,000","652,000,000","98,000,000","-327,000,000","1,054,000,000","736,000,000","253,000,000","-110,000,000","1,045,000,000","527,000,000","49,000,000","-138,000,000","1,215,000,000","772,000,000","98,000,000","-5,000,000","1,035,000,000","816,000,000","209,000,000","424,000,000","1,191,000,000","928,000,000","307,000,000","204,000,000","792,000,000","657,000,000","103,000,000","90,000,000","1,421,000,000","1,076,000,000","146,000,000","-29,000,000","1,847,000,000","992,000,000","368,000,000","159,000,000","1,120,000,000","814,000,000","449,000,000","174,000,000","83,000,000","1,129,000,000","649,000,000","649,000,000","1,063,000,000","1,118,000,000"
	CashFlowFromContinuingOperatingActivities,"-74,000,000","-43,000,000","-14,000,000","-12,000,000","-5,000,000","-16,000,000","13,000,000","16,000,000","-23,000,000","-41,000,000","16,000,000","9,000,000","-1,000,000","-12,000,000","17,000,000","-30,000,000","-22,000,000","-27,000,000","10,000,000","-3,000,000","-21,000,000","-53,000,000","19,000,000","-2,000,000","-9,000,000","-21,000,000","48,000,000","-39,000,000","-15,000,000","-89,000,000","8,000,000","-4,000,000","-88,000,000","-44,000,000","-89,000,000","-274,000,000","-10,000,000","-139,000,000","-84,000,000","-68,000,000","40,000,000","-191,000,000","-322,000,000","-515,000,000","285,000,000","140,000,000","-173,000,000","-471,000,000","822,000,000","-16,000,000","-158,000,000","-784,000,000","512,000,000","-55,000,000","453,000,000","-768,000,000","1,173,000,000","4,000,000","429,000,000","-374,000,000","1,027,000,000","329,000,000","80,000,000","-481,000,000","1,240,000,000","370,000,000","-207,000,000","-223,000,000","702,000,000","411,000,000","60,000,000","-27,000,000","802,000,000","610,000,000","127,000,000","87,000,000","919,000,000","839,000,000","410,000,000","50,000,000","999,000,000","611,000,000","503,000,000","-48,000,000","559,000,000","652,000,000","98,000,000","-327,000,000","1,054,000,000","736,000,000","253,000,000","-110,000,000","1,045,000,000","527,000,000","49,000,000","-138,000,000","1,215,000,000","772,000,000","98,000,000","-5,000,000","1,035,000,000","816,000,000","209,000,000","424,000,000","1,191,000,000","928,000,000","307,000,000","204,000,000","792,000,000","657,000,000","103,000,000","90,000,000","1,421,000,000","1,076,000,000","146,000,000","-29,000,000","1,847,000,000","992,000,000","368,000,000","159,000,000","1,120,000,000","814,000,000","449,000,000","174,000,000","83,000,000","1,129,000,000","649,000,000","649,000,000","1,063,000,000","1,118,000,000"
		NetIncomeFromContinuingOperations,"15,000,000","-3,000,000","-6,000,000","8,000,000","16,000,000","6,000,000","20,000,000","-445,000,000","-5,000,000","-111,000,000","-62,000,000","-5,000,000","201,000,000","-18,000,000","-14,000,000","19,000,000","4,000,000","-25,000,000","129,000,000","-46,000,000","4,000,000","7,000,000","11,000,000","12,000,000","8,000,000","-15,000,000","23,000,000","-21,000,000","-23,000,000","-54,000,000","-41,000,000","21,000,000","-62,000,000","-36,000,000","-179,000,000","295,000,000","-400,000,000","-903,000,000","0","0","-764,000,000","0","246,000,000","-249,000,000","-584,000,000","-43,000,000","-167,000,000","119,000,000","424,000,000","-111,000,000","-185,000,000","-360,000,000","-918,000,000","96,000,000","495,000,000","-115,000,000","215,000,000","37,000,000","575,000,000","-151,000,000","16,000,000","-37,000,000","-282,000,000","-298,000,000","-43,000,000","-1,023,000,000","-154,000,000","-142,000,000","-105,000,000","479,000,000","154,000,000","28,000,000","19,000,000","122,000,000","112,000,000","12,000,000","113,000,000","334,000,000","284,000,000","39,000,000","-206,000,000","96,000,000","36,000,000","150,000,000","194,000,000","418,000,000","506,000,000","289,000,000","475,000,000","235,000,000","491,000,000","191,000,000","272,000,000","398,000,000","495,000,000","225,000,000","-744,000,000","232,000,000","368,000,000","149,000,000","164,000,000","410,000,000","440,000,000","274,000,000","275,000,000","338,000,000","377,000,000","262,000,000","271,000,000","193,000,000","265,000,000","94,000,000","202,000,000","-67,000,000","383,000,000","149,000,000","299,000,000","189,000,000","361,000,000","145,000,000","-400,000,000","-118,000,000","357,000,000","178,000,000","326,000,000","-206,000,000","384,000,000","199,000,000","-60,000,000","329,000,000"
		OperatingGainsLosses,"-92,000,000","-23,000,000","-24,000,000","-23,000,000","-22,000,000","-20,000,000","-13,000,000","411,000,000","-18,000,000","-83,000,000","21,000,000","-15,000,000","-234,000,000","-22,000,000","-33,000,000","-37,000,000","-34,000,000","-15,000,000","-39,000,000","-38,000,000","-41,000,000","-56,000,000","-28,000,000","-38,000,000","-42,000,000","-37,000,000","-26,000,000","-30,000,000","-30,000,000","-28,000,000","-63,000,000","0","-1,000,000","-21,000,000","0","-563,000,000","-8,000,000","10,000,000","-20,000,000","7,000,000","-8,000,000","0","-1,000,000","-71,000,000","94,000,000","-2,000,000","-104,000,000","106,000,000","-94,000,000","2,000,000","-7,000,000","-1,000,000","34,000,000","-43,000,000","-2,000,000","-3,000,000","-104,000,000","-112,000,000","-39,000,000","-9,000,000","-16,000,000","-43,000,000","-56,000,000","50,000,000","-103,000,000","31,000,000","129,000,000","9,000,000","53,000,000","-427,000,000","7,000,000","5,000,000","145,000,000","5,000,000","44,000,000","8,000,000","214,000,000",,,"-3,000,000","342,000,000","98,000,000","405,000,000","-15,000,000","6,000,000","-69,000,000","-22,000,000","-32,000,000","-110,000,000","335,000,000","-40,000,000","106,000,000","-17,000,000","9,000,000","-131,000,000","15,000,000","1,439,000,000","17,000,000","0","170,000,000","499,000,000","-6,000,000","27,000,000","13,000,000","43,000,000","-9,000,000","29,000,000","19,000,000","-243,000,000","18,000,000","87,000,000","14,000,000","90,000,000","-20,000,000","-74,000,000","11,000,000",,,,,"143,000,000","51,000,000","76,000,000","60,000,000","87,000,000","19,000,000","90,000,000","124,000,000","149,000,000","92,000,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,"1,000,000","7,000,000","-209,000,000","0","-6,000,000","-5,000,000","-1,000,000","-1,000,000","-6,000,000","0",,,"13,000,000","0","-7,000,000","0","0","0","-1,000,000","-3,000,000","-1,000,000","0","-1,000,000","-21,000,000","0","-569,000,000","-8,000,000","10,000,000","-20,000,000","0","-8,000,000","0","-1,000,000","-71,000,000",,,"-2,000,000","4,000,000",,,"-1,000,000","-1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,"-5,000,000","3,000,000","-4,000,000",,,"1,000,000","0","431,000,000","4,000,000","-53,000,000","39,000,000","5,000,000","-3,000,000","1,000,000",,"-5,000,000","-7,000,000","14,000,000","-5,000,000","-6,000,000","-14,000,000","-22,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"102,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,"-88,000,000","-26,000,000","-20,000,000","-21,000,000","-21,000,000","-21,000,000","-12,000,000","-22,000,000","-21,000,000","-22,000,000","-19,000,000","-27,000,000","-22,000,000","-23,000,000","-25,000,000","-27,000,000","-26,000,000","-28,000,000","-28,000,000","-32,000,000","-27,000,000","-32,000,000","-45,000,000","-38,000,000","-35,000,000","-37,000,000","-26,000,000","-27,000,000","-29,000,000","-25,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"30,000,000","7,000,000","8,000,000","7,000,000","8,000,000","8,000,000","8,000,000","9,000,000","10,000,000","10,000,000","12,000,000","14,000,000","14,000,000","15,000,000","15,000,000","19,000,000","20,000,000","19,000,000","18,000,000","21,000,000","22,000,000","19,000,000","23,000,000","25,000,000","27,000,000","30,000,000","32,000,000","36,000,000","39,000,000","38,000,000","38,000,000","49,000,000","56,000,000","56,000,000","29,000,000","50,000,000","59,000,000","59,000,000","58,000,000","66,000,000","71,000,000","72,000,000","76,000,000","75,000,000","89,000,000","96,000,000","92,000,000","101,000,000","99,000,000","109,000,000","106,000,000","113,000,000","120,000,000","128,000,000","125,000,000","127,000,000","176,000,000","163,000,000","198,000,000","248,000,000","315,000,000","300,000,000","345,000,000","371,000,000","465,000,000","396,000,000","274,000,000","267,000,000","377,000,000","227,000,000","212,000,000","214,000,000","210,000,000","225,000,000","193,000,000","202,000,000","217,000,000","215,000,000","201,000,000","185,000,000","233,000,000","224,000,000","232,000,000","230,000,000","236,000,000","219,000,000","218,000,000","216,000,000","248,000,000","228,000,000","213,000,000","229,000,000","234,000,000","214,000,000","211,000,000","194,000,000","228,000,000","210,000,000","197,000,000","193,000,000","242,000,000","219,000,000","229,000,000","213,000,000","275,000,000","212,000,000","210,000,000","219,000,000","270,000,000","232,000,000","130,000,000","251,000,000","284,000,000","276,000,000","199,000,000","352,000,000","407,000,000","398,000,000","372,000,000","362,000,000","410,000,000","378,000,000","354,000,000","335,000,000","355,000,000","325,000,000","309,000,000","320,000,000","350,000,000","374,000,000"
			DepreciationAndAmortization,"30,000,000","7,000,000","8,000,000","7,000,000","8,000,000","8,000,000","8,000,000","9,000,000","10,000,000","10,000,000","12,000,000","14,000,000","14,000,000","15,000,000","15,000,000","19,000,000","20,000,000","19,000,000","18,000,000","21,000,000","22,000,000","19,000,000","23,000,000","25,000,000","27,000,000","30,000,000","32,000,000","36,000,000","39,000,000","38,000,000","38,000,000","49,000,000","56,000,000","56,000,000","29,000,000","50,000,000","59,000,000","59,000,000","58,000,000","66,000,000","71,000,000","72,000,000","76,000,000","75,000,000","89,000,000","96,000,000","92,000,000","101,000,000","99,000,000","109,000,000","106,000,000","113,000,000","120,000,000","128,000,000","125,000,000","127,000,000","176,000,000","163,000,000","198,000,000","248,000,000","315,000,000","300,000,000","345,000,000","371,000,000","465,000,000","396,000,000","274,000,000","267,000,000","377,000,000","227,000,000","212,000,000","214,000,000","210,000,000","225,000,000","193,000,000","202,000,000","217,000,000","215,000,000","201,000,000","185,000,000","233,000,000","224,000,000","232,000,000","230,000,000","236,000,000","219,000,000","218,000,000","216,000,000","248,000,000","228,000,000","213,000,000","229,000,000","234,000,000","214,000,000","211,000,000","194,000,000","228,000,000","210,000,000","197,000,000","193,000,000","242,000,000","219,000,000","229,000,000","213,000,000","275,000,000","212,000,000","210,000,000","219,000,000","270,000,000","232,000,000","130,000,000","251,000,000","284,000,000","276,000,000","199,000,000","352,000,000","407,000,000","398,000,000","372,000,000","362,000,000","410,000,000","378,000,000","354,000,000","335,000,000","355,000,000","325,000,000","309,000,000","320,000,000","350,000,000","374,000,000"
		DeferredTax,,,"0","-1,000,000","0","0","0","0","-1,000,000","161,000,000","15,000,000","2,000,000","3,000,000","1,000,000","12,000,000","1,000,000","3,000,000","2,000,000","-111,000,000","-19,000,000","0","1,000,000","10,000,000","0","2,000,000","3,000,000","-2,000,000","3,000,000","5,000,000","0","16,000,000","-13,000,000","12,000,000","-10,000,000","49,000,000","18,000,000","-86,000,000","50,000,000","1,000,000","15,000,000","-100,000,000","74,000,000","36,000,000","2,000,000","-128,000,000","44,000,000","-10,000,000","3,000,000","-38,000,000","-46,000,000",,,"-163,000,000","77,000,000","69,000,000","33,000,000","-29,000,000","34,000,000","-126,000,000","14,000,000","48,000,000","85,000,000","-188,000,000","-49,000,000","-449,000,000","1,060,000,000","-127,000,000","-8,000,000","84,000,000","-54,000,000","-31,000,000","-36,000,000","-10,000,000","-20,000,000","6,000,000","10,000,000","-256,000,000","34,000,000","-4,000,000","2,000,000","-122,000,000","20,000,000","29,000,000","29,000,000","24,000,000","177,000,000","26,000,000","8,000,000","297,000,000","-85,000,000","48,000,000","-13,000,000","265,000,000","-34,000,000","-33,000,000","4,000,000","-426,000,000","-8,000,000","7,000,000","-75,000,000","9,000,000","-4,000,000","-23,000,000","1,000,000","186,000,000","15,000,000","83,000,000","-1,000,000","-118,000,000","4,000,000","-4,000,000","-8,000,000","-61,000,000","-56,000,000","1,000,000","-14,000,000","47,000,000","-94,000,000","9,000,000","39,000,000","-177,000,000","-139,000,000","183,000,000","-14,000,000","94,000,000","-330,000,000","30,000,000","41,000,000",,"55,000,000"
