name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
				Depreciation,"194,513,000","51,609,000","49,606,000","47,619,000","45,679,000","47,882,000","48,069,000","49,888,000","45,508,000","46,465,000","45,483,000","43,917,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,599,000","14,094,000","14,854,000","12,532,000","11,739,000","14,280,000","16,508,000","14,695,000","13,826,000","14,291,000","13,102,000","12,220,000","12,000,000","10,626,000","11,071,000","10,663,000","9,669,000","9,567,000","8,766,000","7,281,000","6,624,000","5,621,000",,"4,552,000","4,301,000","3,920,000",,"3,197,000","3,027,000","2,725,000",,"2,546,000","2,233,000","2,228,000",,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","280,000","44,000","404,000","32,000","78,000","43,000","41,000","-18,000","99,000","35,000","38,000","39,000","81,000","20,000","157,000","202,000","270,000","218,000","205,000","206,000","205,000",,"193,000","204,000","202,000",,"191,000","202,000","248,000",,"325,000","326,000","303,000",,,,,,,,,,,,,,,,,,,,,
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000","280,000","44,000","404,000","32,000","78,000","43,000","41,000","-18,000","99,000","35,000","38,000","39,000","81,000","20,000","157,000","202,000","270,000","218,000","205,000","206,000","205,000",,"193,000","204,000","202,000",,"191,000","202,000","248,000",,"325,000","326,000","303,000",,,,,,,,,,,,,,,,,,,,,
		DeferredTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,745,000","-2,081,000","-940,000","-856,000","412,000","-3,016,000","-6,153,000","-2,397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DeferredIncomeTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,745,000","-2,081,000","-940,000","-856,000","412,000","-3,016,000","-6,153,000","-2,397,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,,,,,,,,,"0","9,100,000","2,829,000","2,590,000","6,206,000","5,842,000","1,248,000","1,711,000","7,973,000","1,366,000","1,292,000","962,000","1,367,000","382,000",,,"0","0",,,,,,,"0","0",,,"250,000","0",,,"1,717,000","0","2,299,000","0","0","0","0","2,257,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,932,000","-565,000","-600,000","682,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"66,160,000","15,861,000","16,101,000","17,303,000","16,895,000","15,591,000","15,370,000","16,071,000","16,138,000","14,112,000","14,053,000","13,256,000","14,217,000","12,845,000","12,534,000","12,477,000","12,479,000","11,975,000","12,010,000","11,948,000","11,662,000","11,461,000","10,753,000","12,049,000","11,629,000","10,938,000","11,458,000","12,383,000","13,053,000","11,718,000","11,717,000","11,367,000","10,778,000","11,219,000","10,644,000","10,816,000","10,499,000","10,215,000","9,522,000","7,921,000","8,141,000","7,855,000","7,385,000","7,205,000","7,613,000","6,693,000","8,153,000","8,350,000","7,884,000","8,038,000","7,289,000","6,523,000","6,431,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,"13,312,000","-2,602,000","-8,174,000","-2,536,000","-4,221,000","-9,849,000","-8,314,000","-2,575,000","-4,947,000","-1,902,000","-7,245,000","-2,241,000","-5,550,000","-4,538,000","-4,459,000","-3,760,000",,,,,,,,,"-5,027,000","-2,979,000","-3,094,000","-2,069,000","-485,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,,,,,"0","-500,000",,,"0","0","1,000","-8,000","-14,000","0","-89,000","-183,000","28,000",,,,"0","-8,460,000",,,,,,,,,,,,,,,,,,,,"67,036,000","115,460,000","-2,070,000",,,,,"956,000","-255,000","987,000","1,759,000","16,940,000","-29,830,000","11,548,000","21,696,000","5,871,000","8,067,000","5,075,000","3,143,000","3,448,000","455,000","-1,653,000","3,308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,"0","-100,000",,,"0","100,000",
		ChangeInWorkingCapital,"-544,654,000","-133,405,000","-53,897,000","-329,966,000","-27,386,000","211,485,000","-88,550,000","-94,144,000","84,808,000","1,585,000","-159,911,000","-24,403,000","3,554,000","-30,292,000","-48,269,000","-102,047,000","-32,579,000","-4,085,000","80,349,000","-34,623,000","-2,496,000","-52,093,000","-5,607,000","-29,688,000","14,263,000","5,448,000","28,558,000","13,419,000","-15,459,000","-18,129,000","-7,389,000","-23,840,000","11,421,000","-10,097,000","-28,073,000","-15,297,000","14,065,000","1,087,000","-10,244,000","-14,081,000","13,700,000","-7,550,000","28,297,000","11,546,000","-12,740,000","7,926,000","-4,118,000","-14,580,000","-18,347,000","-12,664,000","-53,273,000","4,801,000","34,284,000","-14,306,000","-679,000","3,826,000","-5,975,000","-18,552,000","-26,822,000","-13,530,000","1,748,000","-37,390,000","-21,171,000","-12,882,000","8,621,000","-11,214,000","-23,905,000","-14,536,000","-8,986,000","-13,836,000","-1,150,000","-2,264,000","-6,323,000","7,844,000","-2,652,000","-3,402,000","1,201,000","3,286,000","-879,000","-5,396,000","-1,333,000","966,000","-7,287,000","-525,000","857,000","-4,574,000","-2,567,000","-3,132,000","-1,591,000","-2,943,000","-4,100,000","-2,800,000","-2,500,000","0","-600,000","-300,000","0","-2,700,000","-4,800,000","-1,600,000","300,000","-300,000","600,000","100,000","700,000"
			ChangeInReceivables,"8,862,000","15,689,000","48,765,000","33,704,000","-89,296,000","-20,640,000","-35,369,000","16,110,000","88,523,000","-33,865,000","-28,561,000","28,286,000","-16,531,000","-33,848,000","12,024,000","20,342,000","7,065,000","-13,276,000","-49,462,000","23,317,000","-30,811,000","-25,713,000","-43,287,000","36,207,000","-30,105,000","-21,735,000","-5,965,000","30,498,000","-13,445,000","-25,881,000","-9,737,000","20,804,000","-22,235,000","-34,934,000","-18,207,000","40,268,000","-28,053,000","-14,972,000","-12,639,000","18,397,000","-20,050,000","-26,553,000","12,020,000","14,290,000","-19,310,000","-13,209,000","-9,995,000","11,715,000","-11,514,000","-18,885,000","-1,569,000","7,226,000","-8,299,000","-13,459,000","-15,705,000","4,566,000","-13,964,000","-4,048,000","-1,943,000","3,872,000","-14,026,000","-8,591,000","-10,213,000","7,218,000","-8,087,000","-10,962,000","-10,007,000","769,000","-11,508,000","-12,540,000","-3,999,000","51,000","-3,890,000","-6,435,000","-2,593,000","-211,000","-2,086,000","-2,303,000","-1,342,000","-371,000","771,000","-6,811,000","-3,151,000","-574,000","970,000","-1,951,000","-2,126,000","-2,424,000","-1,373,000","-3,521,000","-500,000","-2,000,000","-2,400,000","-2,800,000","-2,000,000","1,700,000","-1,800,000","-1,700,000","-1,100,000","-500,000","-100,000","-1,100,000","-100,000","-400,000","-500,000"
				ChangesInAccountReceivables,"8,862,000","15,689,000","48,765,000","33,704,000","-89,296,000","-20,640,000","-35,369,000","16,110,000","88,523,000","-33,865,000","-28,561,000","28,286,000","-16,531,000","-33,848,000","12,024,000","20,342,000","7,065,000","-13,276,000","-49,462,000","23,317,000","-30,811,000","-25,713,000","-43,287,000","36,207,000","-30,105,000","-21,735,000","-5,965,000","30,498,000","-13,445,000","-25,881,000","-9,737,000","20,804,000","-22,235,000","-34,934,000","-18,207,000","40,268,000","-28,053,000","-14,972,000","-12,639,000","18,397,000","-20,050,000","-26,553,000","12,020,000","14,290,000","-19,310,000","-13,209,000","-9,995,000","11,715,000","-11,514,000","-18,885,000","-1,569,000","7,226,000","-8,299,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"-183,037,000","-70,227,000","-83,273,000","-55,976,000","26,439,000","-14,181,000","18,184,000","-52,396,000","-47,317,000","5,730,000","-14,090,000","-14,204,000","-29,186,000","-24,432,000","-14,909,000","-15,661,000","12,640,000","9,614,000","6,182,000","-26,942,000","-3,453,000","-2,042,000","-8,031,000","-28,073,000","4,480,000","17,261,000","25,945,000","-17,194,000","-18,731,000","-16,387,000","-26,509,000","-37,897,000","-116,000","13,899,000","-2,787,000","-26,847,000","17,280,000","26,360,000","201,000","-16,698,000","6,032,000","3,838,000","4,693,000","4,243,000","7,815,000","12,615,000","3,519,000","-12,555,000","2,634,000","-15,438,000","-7,601,000","-11,867,000","-35,000","-9,094,000","-4,944,000","-2,068,000","8,541,000","4,723,000","584,000","-4,243,000","2,780,000","-14,258,000","-13,801,000","-5,188,000","-7,298,000","-561,000","-6,630,000","-10,552,000","-8,195,000","-7,927,000","-2,433,000","-4,007,000","-783,000","-755,000","759,000","-5,943,000","3,003,000","-3,254,000","1,498,000","-4,235,000","-2,351,000","-406,000","-1,901,000","-2,405,000","-1,561,000","-2,217,000","-2,300,000","-2,052,000","1,454,000","-2,081,000","-2,200,000","-3,200,000","-500,000","200,000","-1,000,000","-1,600,000","-700,000","400,000","-1,400,000","-700,000","-900,000","300,000",,,"400,000"
			ChangeInPrepaidAssets,"-145,095,000","-106,588,000","-6,998,000","-14,391,000","-17,118,000","-11,161,000","-33,290,000","3,415,000","9,725,000","-1,906,000","-58,411,000","-8,407,000","-30,122,000","9,469,000","-19,219,000","-7,703,000","-88,394,000","-69,474,000","12,550,000","-15,408,000","9,297,000","-13,357,000","3,918,000","-19,115,000","12,022,000","-14,299,000","17,924,000","-3,526,000","-19,362,000","822,000","10,859,000","-15,168,000","9,834,000","-6,114,000","6,545,000","-4,451,000","-24,797,000","-1,131,000","-263,000","-2,487,000","1,725,000","-5,475,000","9,470,000","-31,036,000","-4,061,000","9,260,000","-1,942,000","5,421,000","-4,529,000","-5,982,000","-5,247,000","-254,000","21,106,000","-105,000","-4,601,000","4,516,000","12,872,000","284,000","-1,618,000","-896,000","20,245,000","-19,978,000","-5,906,000","-6,396,000","8,744,000","-985,000","-5,642,000","-4,549,000",,,"-556,000","371,000","1,062,000","-1,120,000","847,000","-774,000","-708,000","-59,000","-1,488,000","-78,000","11,221,000","-2,169,000","-1,240,000","-3,027,000",,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-225,384,000","27,721,000","-12,391,000","-293,303,000","52,589,000","257,467,000","-38,075,000","-61,273,000","33,877,000","31,626,000","-58,849,000","-30,078,000","79,393,000","18,519,000","-26,165,000","-99,025,000","36,110,000","69,051,000","111,079,000","-15,590,000","22,471,000","-10,981,000","41,793,000","-18,707,000","27,866,000","24,221,000","-9,346,000","3,641,000","36,079,000","23,317,000","17,998,000","8,421,000","23,938,000","17,052,000","-13,624,000","-24,267,000","49,635,000","-9,170,000","2,457,000","-13,293,000","25,993,000","20,640,000","2,114,000","24,049,000","2,816,000","-740,000","4,300,000","-19,161,000","-4,938,000","27,641,000","-38,856,000","9,696,000","21,512,000","8,352,000","24,571,000","-3,188,000","-13,424,000","-19,511,000","-23,845,000","-12,263,000","-7,251,000","5,437,000","8,749,000","-8,516,000","15,262,000","1,294,000","-1,626,000","-204,000",,,"5,838,000","1,321,000","-2,712,000","16,154,000","-1,665,000","3,526,000","992,000","8,902,000","453,000","-712,000","-10,974,000","10,352,000","-995,000","5,481,000","-2,838,000","539,000","2,793,000","2,139,000","-3,166,000","2,678,000","400,000","1,500,000","-2,000,000","3,300,000","3,100,000","-1,500,000","4,600,000","-1,700,000","-1,400,000","-500,000","0","700,000","600,000","1,100,000","500,000"
				ChangeInPayable,"-225,384,000","27,721,000","-12,391,000","-293,303,000","52,589,000","257,467,000","-38,075,000","-61,273,000","33,877,000","31,626,000","-58,849,000","-30,078,000","79,393,000","18,519,000","-26,165,000","-99,025,000","36,110,000","69,051,000","111,079,000","-15,590,000","22,471,000","-10,981,000","41,793,000","-18,707,000","27,866,000","24,221,000","-9,346,000","3,641,000","36,079,000","23,317,000","17,998,000","8,421,000","23,938,000","17,052,000","-13,624,000","-24,267,000","49,635,000","-9,170,000","2,457,000","-13,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"-225,384,000","27,721,000","-12,391,000","-293,303,000","52,589,000","257,467,000","-38,075,000","-61,273,000","33,877,000","31,626,000","-58,849,000","-30,078,000","79,393,000","18,519,000","-26,165,000","-99,025,000","36,110,000","69,051,000","111,079,000","-15,590,000","22,471,000","-10,981,000","41,793,000","-18,707,000","27,866,000","24,221,000","-9,346,000","3,641,000","36,079,000","23,317,000","17,998,000","8,421,000","23,938,000","17,052,000","-13,624,000","-24,267,000","49,635,000","-9,170,000","2,457,000","-13,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-934,000","-795,000","-653,000","-19,000","-1,800,000","900,000","100,000","-700,000","-700,000","1,100,000","-900,000","300,000","-900,000","100,000","1,300,000","-200,000","-200,000","-600,000","-200,000"
InvestingCashFlow,"-222,749,000","-49,495,000","-83,308,000","-41,874,000","-48,072,000","-58,619,000","-29,661,000","-22,110,000","-3,407,000","-99,612,000","-43,618,000","-33,224,000","-43,888,000","-225,407,000","-658,222,000","-148,189,000","-38,526,000","-19,619,000","-28,255,000","-15,424,000","-31,280,000","-17,918,000","-19,523,000","-13,169,000","-818,159,000","-83,733,000","-161,113,000","-62,749,000","-23,476,000","-18,997,000","-58,995,000","-41,603,000","-22,836,000","-23,201,000","-27,358,000","-21,592,000","-26,485,000","-21,004,000","-15,528,000","-14,983,000","-8,151,000","-5,811,000","-15,968,000","-71,685,000","-15,137,000","-14,596,000","-15,870,000","-30,908,000","-14,299,000","-9,407,000","-21,209,000","-13,396,000","-21,662,000","-22,631,000","-30,069,000","-34,937,000","-14,849,000","11,153,000","-7,380,000","-26,777,000","-19,314,000","-15,118,000","-20,773,000","-50,212,000","-22,792,000","-18,921,000","-30,160,000","-48,001,000","-16,727,000","-36,652,000","-34,340,000","941,000","-11,151,000","-23,044,000","-771,000","-31,871,000","-5,138,000","-10,255,000","4,944,000","-1,434,000","33,771,000","8,337,000","-4,564,000","-24,008,000","-106,327,000","-16,308,000","-2,462,000","-19,453,000","-5,342,000","-4,082,000","-4,500,000","-4,600,000","-4,200,000","-8,300,000","-8,400,000","-4,000,000","200,000","2,300,000","-4,800,000","2,600,000","-1,900,000","-1,900,000","-600,000","-900,000","-900,000"
