name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005
				ConstructionInProgress,,"9,032,000",,,,"3,292,000",,,,"8,290,000",,,,"9,129,000",,,,"4,595,000",,,,"3,748,000",,,,"2,702,000",,,,"3,240,000",,,,"6,894,000",,,,"5,558,000",,,,"5,381,000",,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,,,,,,,"0",,,,"2,417,000",,,,"3,217,000",,,,"3,217,000",,,,"3,217,000",,,,"3,217,000",,,,"3,217,000",,,,"3,217,000",,,,"3,217,000",,,,,,,,"2,417,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-966,277,000","-921,443,000","-892,843,000","-912,621,000","-898,337,000","-886,524,000","-889,251,000","-887,526,000","-869,967,000","-846,406,000","-824,734,000","-786,596,000","-756,568,000","-725,182,000","-704,963,000","-677,917,000","-653,236,000","-627,440,000","-613,617,000","-589,873,000","-570,341,000","-556,334,000","-541,209,000","-523,337,000","-505,006,000","-497,487,000","-493,231,000","-480,997,000","-462,229,000","-440,217,000","-427,583,000","-407,830,000","-395,551,000","-385,938,000","-380,769,000","-376,237,000","-371,287,000","-365,021,000","-364,391,000","-353,415,000","-347,669,000","-343,543,000","-334,376,000","-331,695,000","-321,421,000","-308,603,000","-296,600,000","-48,252,000","-277,681,000","-42,086,000","-257,645,000","-259,935,000","-256,300,000","-246,148,000","-236,050,000","-227,753,000","-220,587,000","-213,221,000","-207,577,000","-201,437,000","-193,481,000","-185,934,000","-176,279,000","-165,998,000","-161,209,000","-159,807,000","-150,219,000"
		GoodwillAndOtherIntangibleAssets,"87,135,000","88,128,000","89,120,000","95,827,000","96,819,000","97,812,000","98,804,000","99,797,000","100,789,000","164,390,000","177,616,000","178,658,000","177,219,000","134,223,000","135,128,000","136,058,000","97,584,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,416,000","31,635,000","31,854,000","32,074,000","32,560,000","33,063,000","33,574,000","34,085,000","34,111,000","34,200,000","34,324,000","34,448,000","34,571,000","34,711,000","34,859,000","35,007,000","44,126,000","44,274,000","44,422,000","44,570,000","67,407,000","68,047,000","65,045,000","65,373,000","65,831,000","30,573,000","30,573,000","30,573,000","30,455,000","30,454,000","26,066,000","8,572,000","8,572,000"
			Goodwill,"63,137,000","63,137,000","63,137,000","68,851,000","68,851,000","68,851,000","68,851,000","68,851,000","68,851,000","131,442,000","143,626,000","143,626,000","142,490,000","105,843,000","105,843,000","105,843,000","76,389,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,197,000","31,416,000","31,635,000","31,854,000","32,074,000","32,560,000","33,046,000","33,533,000","34,019,000","34,019,000","34,019,000","34,019,000","34,019,000","34,019,000","34,019,000","34,019,000","34,019,000","42,991,000","42,991,000","42,991,000","42,991,000","58,873,000","58,873,000","55,117,000","54,731,000","54,401,000","30,573,000","30,573,000","30,573,000","30,455,000","30,454,000","26,066,000",,
			OtherIntangibleAssets,"23,998,000","24,991,000","25,983,000","26,976,000","27,968,000","28,961,000","29,953,000","30,946,000","31,938,000","32,948,000","33,990,000","35,032,000","34,729,000","28,380,000","29,285,000","30,215,000","21,195,000",,,,,,,,,,,,,,,,,,,,,,,"17,000","41,000","66,000","92,000","181,000","305,000","429,000","552,000","692,000","840,000","988,000","1,135,000","1,283,000","1,431,000","1,579,000","8,534,000","9,174,000","9,928,000","10,642,000","11,430,000",,,,,,,"8,572,000","8,572,000"
		NonCurrentDeferredAssets,"1,283,000","1,458,000","1,633,000","1,807,000","1,983,000","2,157,000","2,332,000","2,507,000","2,682,000","2,857,000","3,032,000","3,207,000","3,347,000","3,000,000","3,188,000","3,375,000","3,563,000","3,772,000","1,576,000","1,558,000","1,761,000","1,964,000","2,167,000","2,370,000","2,574,000","4,353,000","4,615,000","4,878,000","5,140,000","4,664,000","4,884,000","4,986,000","4,421,000","4,689,000","4,957,000","5,263,000","5,333,000","5,049,000","14,313,000","5,754,000","6,091,000","5,640,000","5,986,000","6,334,000","6,680,000","7,027,000","7,374,000","4,836,000","5,190,000","5,545,000","5,900,000","6,255,000","6,609,000",,,,,,,,,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,964,000","7,287,000","7,651,000","8,264,000","8,628,000","9,023,000","9,777,000","9,348,000","9,330,000","9,449,000","7,286,000","7,836,000","8,184,000","8,634,000"
TotalLiabilitiesNetMinorityInterest,"1,812,201,000","1,777,065,000","1,791,491,000","1,775,429,000","1,820,787,000","1,742,251,000","1,469,736,000","1,517,375,000","1,619,040,000","1,667,091,000","1,774,917,000","1,784,656,000","1,743,593,000","1,470,378,000","1,483,568,000","1,470,292,000","1,299,553,000","1,250,924,000","1,162,398,000","1,150,840,000","1,122,263,000","1,098,846,000","1,152,413,000","1,165,993,000","1,135,590,000","1,158,499,000","1,193,224,000","1,222,394,000","1,214,040,000","1,225,437,000","1,193,116,000","1,110,955,000","1,057,609,000","995,528,000","995,239,000","997,090,000","962,462,000","893,763,000","902,933,000","579,718,000","518,057,000","489,098,000","478,498,000","480,719,000","471,425,000","480,171,000","483,157,000","466,805,000","463,086,000","484,202,000","499,049,000","560,560,000","612,678,000","676,427,000","706,127,000","729,909,000","709,929,000","724,775,000","698,055,000","570,260,000","532,841,000","524,358,000","518,292,000","481,365,000","463,325,000","535,837,000","514,786,000"
	CurrentLiabilities,"187,489,000","155,407,000","191,239,000","180,103,000","228,510,000","145,627,000","163,863,000","212,624,000","312,323,000","348,625,000","463,918,000","482,211,000","444,872,000","338,727,000","367,446,000","359,153,000","195,231,000","151,874,000","214,642,000","308,583,000","274,524,000","256,792,000","311,373,000","325,643,000","282,312,000","305,830,000","354,764,000","381,764,000","379,803,000","371,206,000","358,012,000","327,453,000","278,244,000","223,901,000","236,237,000","235,247,000","191,705,000","241,930,000","302,410,000","265,012,000","203,734,000","175,869,000","167,875,000","172,913,000","164,166,000","169,494,000","171,379,000","153,008,000","144,933,000","159,005,000","166,432,000","229,820,000","282,333,000","217,343,000","376,642,000","410,429,000","399,434,000","419,744,000","403,033,000","286,092,000","257,433,000","254,805,000","255,189,000","226,336,000","220,209,000","281,185,000","260,056,000"
		PayablesAndAccruedExpenses,"187,489,000","150,240,000","174,244,000","180,103,000","228,510,000","141,205,000","145,877,000","145,063,000","127,402,000","127,708,000","159,787,000","199,501,000","179,225,000","161,993,000","148,428,000","226,490,000","195,231,000","145,243,000","137,445,000","143,731,000","122,164,000","88,447,000","101,611,000","151,139,000","111,264,000","115,417,000","105,176,000","124,646,000","116,956,000","106,092,000","137,527,000","154,685,000","154,277,000","117,173,000","101,157,000","134,731,000","137,887,000","80,196,000","171,685,000","193,749,000","181,291,000","142,790,000","154,295,000","157,689,000","164,166,000","169,494,000","170,676,000","152,302,000","144,223,000","159,005,000","163,412,000","182,894,000","212,370,000","108,894,000","268,159,000","295,580,000","250,519,000","296,791,000","158,551,000","131,807,000","106,916,000","239,169,000","95,795,000","107,399,000","90,494,000","172,699,000","177,932,000"
			Payables,"187,489,000","107,489,000","174,244,000","180,103,000","228,510,000","100,486,000","145,877,000","145,063,000","127,402,000","72,164,000","159,787,000","199,501,000","179,225,000","114,030,000","148,428,000","226,490,000","195,231,000","101,469,000","137,445,000","143,731,000","122,164,000","51,266,000","101,611,000","151,139,000","111,264,000","77,349,000","105,176,000","124,646,000","116,956,000","63,169,000","137,527,000","154,685,000","154,277,000","78,164,000","101,157,000","134,731,000","137,887,000","45,618,000","171,685,000","193,749,000","181,291,000","126,776,000","154,295,000","157,689,000","164,166,000","169,494,000","170,676,000","152,302,000","144,223,000","159,005,000","163,412,000","182,894,000","212,370,000","93,667,000","224,548,000","247,420,000","207,451,000","247,834,000","108,929,000","94,325,000","73,523,000","209,514,000","62,174,000","77,411,000","53,870,000","149,901,000","123,236,000"
				AccountsPayable,"112,857,000","95,604,000","85,527,000","113,099,000","151,713,000","89,295,000","69,805,000","72,333,000","67,790,000","58,853,000","85,339,000","118,805,000","115,494,000","101,840,000","84,765,000","154,551,000","136,188,000","89,781,000","81,554,000","81,053,000","74,886,000","39,432,000","48,227,000","89,098,000","66,440,000","66,777,000","53,940,000","63,846,000","72,866,000","53,341,000","89,946,000","95,198,000","112,506,000","67,779,000","52,624,000","76,805,000","97,526,000","36,119,000","75,708,000","81,395,000","89,304,000","63,006,000","60,086,000","54,513,000","59,968,000","58,437,000","61,942,000","39,782,000","34,031,000","28,866,000","28,063,000","37,830,000","60,956,000","93,667,000","224,548,000","247,420,000","207,451,000","247,834,000","108,929,000","94,325,000","73,523,000","209,514,000","62,174,000","77,411,000","53,870,000","149,901,000","123,236,000"
				TotalTaxPayable,,"11,757,000",,,,"11,036,000",,,,"11,042,000",,,,"10,069,000",,,,"9,635,000",,,,"9,925,000",,,,"8,366,000",,,,"7,722,000",,,,"7,712,000",,,,"6,036,000",,,,"5,452,000",,,,,,,,,,,,,,,,,,,,,,,,,
