name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012
OperatingCashFlow,"17,760,000","-23,335,000","-27,647,000","45,298,000","23,445,000","20,860,000","71,394,000","33,267,000","14,690,000","-24,456,000","39,515,000","18,498,000","-14,929,000","24,453,000","30,582,000","21,899,000","-44,287,000","9,187,000","33,575,000","12,487,000","-11,470,000","-16,952,000","6,932,000","14,131,000","-13,132,000","-22,516,000","9,444,000","-8,273,000","39,060,000","-3,216,000","-268,000","-46,480,000","-61,934,000","-22,588,000","-25,338,000","-31,725,000","-18,156,000","5,457,000","10,855,000","7,397,000"
	CashFlowFromContinuingOperatingActivities,"-70,152,000","-23,335,000","-25,156,000","-14,221,000","-43,872,000","20,860,000","71,394,000","33,267,000","14,690,000","-24,456,000","39,515,000","18,498,000","-14,929,000","24,453,000","30,582,000","21,899,000","-44,287,000","9,187,000","33,575,000","12,487,000","-11,470,000","-16,952,000","6,932,000","14,131,000","-13,132,000","-22,516,000","9,444,000","-8,273,000","39,060,000","-3,216,000","-268,000","-46,480,000","-61,934,000","-22,588,000","-25,338,000","-31,725,000","-18,156,000","5,457,000","10,855,000","7,397,000"
		NetIncomeFromContinuingOperations,"-417,659,000","-92,014,000","-125,257,000","-101,247,000","-134,952,000","-50,644,000","-38,603,000","-39,118,000","-53,276,000","-76,306,000","-49,216,000","-65,495,000","-67,323,000","-75,375,000","-48,397,000","-50,037,000","-72,859,000","-71,830,000","-77,026,000","-72,945,000","-70,732,000","-82,988,000","-61,536,000","-123,373,000","-139,320,000","-155,900,000","-136,148,000","-135,530,000","-133,573,000","-133,964,000","-105,726,000","-120,030,000","-116,823,000","-101,211,000","-2,513,000","-50,926,000","-40,235,000","-26,961,000","-12,576,000","-8,852,000"
		OperatingGainsLosses,"19,995,000","21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,000","8,000","3,623,000","850,000","2,167,000","1,425,000","741,000"
			GainLossOnSaleOfPPE,"19,995,000","21,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52,000","8,000","63,000",,,"124,000","56,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3,560,000","811,000","2,167,000","1,301,000","685,000"
		DepreciationAmortizationDepletion,"88,458,000","17,505,000","27,275,000","20,800,000","19,035,000","27,613,000","25,146,000","23,500,000","23,497,000","24,241,000","27,067,000","28,136,000","24,269,000","23,833,000","19,817,000","22,087,000","22,212,000","22,389,000","24,805,000","25,839,000","26,408,000","26,365,000","28,415,000","29,625,000","30,724,000","30,503,000","29,802,000","27,985,000","27,588,000","26,581,000","26,505,000","24,905,000","22,020,000","20,706,000","8,414,000","5,249,000","3,861,000","3,234,000","2,461,000","2,284,000"
			DepreciationAndAmortization,"88,458,000","17,505,000","27,275,000","20,800,000","19,035,000","27,613,000","25,146,000","23,500,000","23,497,000","24,241,000","27,067,000","28,136,000","24,269,000","23,833,000","19,817,000","22,087,000","22,212,000","22,389,000","24,805,000","25,839,000","26,408,000","26,365,000","28,415,000","29,625,000","30,724,000","30,503,000","29,802,000","27,985,000","27,588,000","26,581,000","26,505,000","24,905,000","22,020,000","20,706,000","8,414,000","5,249,000","3,861,000","3,234,000","2,461,000","2,284,000"
		DeferredTax,"983,000","62,000","901,000","8,000","12,000","-126,000","-929,000","-63,000","11,000","143,000","404,000","-643,000","-493,000","475,000","-799,000","-71,000","0","-60,000","-1,234,000","-304,000","0","251,000","-90,000","88,000","-871,000","-11,053,000","-1,473,000","39,000","-1,000","82,000","-9,727,000","-11,182,000","-11,442,000","-7,518,000","-59,751,000","-1,277,000","0","0","-1,241,000","0"
			DeferredIncomeTax,"983,000","62,000","901,000","8,000","12,000","-126,000","-929,000","-63,000","11,000","143,000","404,000","-643,000","-493,000","475,000","-799,000","-71,000","0","-60,000","-1,234,000","-304,000","0","251,000","-90,000","88,000","-871,000","-11,053,000","-1,473,000","39,000","-1,000","82,000","-9,727,000","-11,182,000","-11,442,000","-7,518,000","-59,751,000","-1,277,000","0","0","-1,241,000","0"
