name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016
OperatingCashFlow,"-30,925,000","-18,550,000","-2,352,000","-2,457,000","-7,566,000","-3,873,000","-14,018,000","17,095,000","56,022,000","46,711,000","61,732,000","67,481,000","38,148,000","36,587,000","107,779,000","60,325,000","29,100,000","35,205,000","1,350,000","19,761,000","-16,074,000","-7,936,000","-2,947,000","-2,899,000","-5,443,000","16,420,000"
	CashFlowFromContinuingOperatingActivities,"-30,925,000","-18,550,000","-2,352,000","-2,457,000","-7,566,000","-3,873,000","-14,018,000","17,095,000","56,022,000","46,711,000","61,732,000","67,481,000","38,148,000","36,587,000","107,779,000","60,325,000","29,100,000","35,205,000","1,350,000","19,761,000","-16,074,000","-7,936,000","-2,947,000","-2,899,000","-5,443,000","16,420,000"
		NetIncomeFromContinuingOperations,"-14,679,000","7,985,000","11,155,000","-14,204,000","-19,615,000","-27,421,000","-21,208,000","-36,260,000","-53,044,000","-291,220,000","-12,504,000","7,172,000","8,068,000","1,400,000","-18,122,000","31,266,000","25,023,000","16,132,000","-14,950,000","2,593,000","-10,490,000","-12,280,000","-24,713,000","-35,204,000","-228,238,000","-25,793,000"
		OperatingGainsLosses,"244,000","-1,524,000","297,000","-186,000","1,657,000","579,000","1,088,000","-891,000","2,183,000","435,000","3,393,000","2,033,000","1,709,000","4,491,000","-844,000","-1,456,000","-2,057,000","554,000","-809,000","-208,000","-1,814,000","-1,105,000","-67,000","-492,000","-160,000","622,000"
			GainLossOnSaleOfBusiness,,,"0","0",,,"-1,000","0","411,000","0","414,000","-144,000","-1,308,000","4,714,000",,,,,,,,,,,,
			GainLossOnSaleOfPPE,"-164,000","-1,653,000","147,000","-315,000","1,657,000","579,000","1,089,000","-891,000","1,772,000","435,000","2,979,000","2,177,000","3,017,000","-223,000","-844,000","-1,456,000","-2,057,000","554,000","401,000","-208,000","-1,814,000","-1,105,000","-67,000","-492,000","-160,000","622,000"
			EarningsLossesFromEquityInvestments,"408,000","129,000","150,000",,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"97,226,000","27,067,000","25,051,000","23,466,000","21,642,000","22,299,000","23,901,000","24,562,000","26,342,000","26,867,000","29,187,000","29,215,000","29,749,000","32,518,000","38,201,000","32,837,000","31,252,000","31,423,000","34,993,000","23,795,000","23,011,000","21,650,000","21,589,000","21,976,000","26,766,000","26,776,000"
			DepreciationAndAmortization,"97,226,000","27,067,000","25,051,000","23,466,000","21,642,000","22,299,000","23,901,000","24,562,000","26,342,000","26,867,000","29,187,000","29,215,000","29,749,000","32,518,000","38,201,000","32,837,000","31,252,000","31,423,000","34,993,000","23,795,000","23,011,000","21,650,000","21,589,000","21,976,000","26,766,000","26,776,000"
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,"3,103,000","310,000","309,000","309,000","1,191,000","880,000","713,000","651,000"
		AssetImpairmentCharge,"317,000","571,000","612,000","-213,000","-653,000","354,000","330,000","1,519,000","7,669,000","281,633,000","3,584,000","520,000","1,088,000","5,722,000","23,491,000","554,000","2,673,000","2,485,000","444,000","390,000","374,000","334,000","706,000","200,026,000","187,000","158,000"
		ProvisionandWriteOffofAssets,,,,,,,,,,,,,,,"12,000",,,,"444,000","390,000","374,000","334,000","706,000","1,334,000","187,000","158,000"
		UnrealizedGainLossOnInvestmentSecurities,"253,000","40,000","638,000","237,000","-662,000","1,831,000",,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"11,322,000","3,275,000","3,221,000","2,302,000","2,524,000","1,422,000","1,706,000","2,242,000","1,242,000","574,000","3,611,000","3,566,000","4,129,000","4,179,000","2,341,000","2,565,000","2,984,000","2,481,000","5,910,000","549,000","589,000","643,000","0","-1,000","10,000","308,000"
