name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
TotalRevenue,"12,209,879,000","3,122,000,000","3,156,862,000","3,103,085,000","3,236,407,000","2,938,526,000","3,655,718,000","3,803,210,000","4,090,993,000","4,118,556,000","3,725,817,000","3,937,707,000","4,094,376,000","4,192,747,000","4,801,077,000","4,657,956,000","4,883,796,000","4,823,770,000","5,027,339,000","4,941,634,000","4,716,092,000","4,835,905,000","4,989,655,000","4,766,864,000","4,856,117,000","4,423,889,000","4,370,681,000","4,384,612,000","4,810,106,000","4,548,649,000","5,455,196,000","5,440,081,000","5,251,664,000","5,384,636,000","6,291,405,000","6,684,216,000","7,190,328,000","7,185,624,000","7,022,722,000","7,136,056,000","7,128,249,000","6,290,108,000","6,252,134,000","6,037,613,000","6,033,876,000","5,057,776,000","5,266,885,000","5,511,488,000","5,152,121,000","4,918,855,000","5,479,366,000","5,420,488,000","5,292,554,000","5,797,889,000","6,071,525,000","5,673,818,000","5,773,570,000","4,806,981,000","4,712,465,000","4,115,226,000","4,221,538,000","3,641,804,000","3,633,164,000","3,364,036,000","3,456,430,000","3,624,876,000","3,962,817,000","3,418,525,000","2,919,942,000","2,859,767,000","2,739,903,000","2,362,670,000","2,214,450,000","2,063,254,000","2,364,529,000","2,120,815,000","2,243,400,000","2,076,959,000","2,465,019,000","2,451,215,000","2,536,113,000","2,506,609,000","2,634,951,000","2,198,626,000","2,338,430,000","2,022,819,000"
	OperatingRevenue,"12,209,879,000","3,122,000,000","3,156,862,000","3,103,085,000","3,236,407,000","2,938,526,000","3,655,718,000","3,803,210,000","4,090,993,000","4,118,556,000","3,725,817,000","3,937,707,000","4,094,376,000","4,192,747,000","4,801,077,000","4,657,956,000","4,883,796,000","4,823,770,000","5,027,339,000","4,941,634,000","4,716,092,000","4,835,905,000","4,989,655,000","4,766,864,000","4,856,117,000","4,423,889,000","4,370,681,000","4,384,612,000","4,810,106,000","4,548,649,000","5,455,196,000","5,440,081,000","5,251,664,000","5,384,636,000","6,291,405,000","6,684,216,000","7,190,328,000","7,185,624,000","7,022,722,000","7,136,056,000","7,128,249,000","6,290,108,000","6,252,134,000","6,037,613,000","6,033,876,000","5,057,776,000","5,266,885,000","5,511,488,000","5,152,121,000","4,918,855,000","5,479,366,000","5,420,488,000","5,292,554,000","5,797,889,000","6,071,525,000","5,673,818,000","5,773,570,000","4,806,981,000","4,712,465,000","4,115,226,000","4,221,538,000","3,641,804,000","3,633,164,000","3,364,036,000","3,456,430,000","3,624,876,000","3,962,817,000","3,418,525,000","2,919,942,000","2,859,767,000","2,739,903,000","2,362,670,000","2,214,450,000","2,063,254,000","2,364,529,000","2,120,815,000","2,243,400,000","2,076,959,000","2,465,019,000","2,451,215,000","2,536,113,000","2,506,609,000","2,634,951,000","2,198,626,000","2,338,430,000","2,022,819,000"
CostOfRevenue,"11,768,284,000","2,999,000,000","3,003,993,000","2,996,602,000","3,176,942,000","2,845,750,000","3,533,002,000","3,669,535,000","4,023,530,000","4,057,159,000","3,597,592,000","3,869,606,000","4,706,302,000","4,131,060,000","4,624,891,000","4,432,165,000","4,673,644,000","4,765,975,000","4,812,389,000","4,720,071,000","4,684,116,000","4,685,904,000","4,740,637,000","4,729,637,000","4,607,868,000","4,168,067,000","4,118,219,000","4,133,819,000","4,516,125,000","4,251,189,000","5,093,928,000","5,059,960,000","4,906,352,000","5,072,304,000","5,955,475,000","6,329,685,000","6,857,472,000","6,843,750,000","7,038,364,000","6,829,781,000","6,809,783,000","6,014,210,000","5,942,381,000","5,775,527,000","5,727,032,000","4,787,543,000","5,167,767,000","5,449,681,000","4,868,354,000","4,658,297,000","5,156,752,000","5,108,144,000","4,975,649,000","5,448,616,000","5,748,440,000","5,349,528,000","5,460,397,000","4,557,832,000","4,464,233,000","3,925,705,000","4,034,329,000","3,464,320,000","3,469,263,000","3,317,401,000","3,294,870,000","3,440,499,000","3,858,182,000","3,237,647,000","2,888,095,000","2,741,199,000","2,613,901,000","2,267,135,000","2,114,767,000","1,964,433,000","2,249,623,000","2,023,254,000","2,146,339,000","1,980,261,000","2,349,047,000","2,336,284,000","2,439,409,000","2,420,045,000","2,551,522,000","2,106,573,000","2,253,144,000","1,908,558,000"
GrossProfit,"441,595,000","123,000,000","152,869,000","106,483,000","59,465,000","92,776,000","122,716,000","133,675,000","67,463,000","61,397,000","128,225,000","68,101,000","-611,926,000","61,687,000","176,186,000","225,791,000","210,152,000","57,795,000","214,950,000","221,563,000","31,976,000","150,001,000","249,018,000","37,227,000","248,249,000","255,822,000","252,462,000","250,793,000","293,981,000","297,460,000","361,268,000","380,121,000","345,312,000","312,332,000","335,930,000","354,531,000","332,856,000","341,874,000","-15,642,000","306,275,000","318,466,000","275,898,000","309,753,000","262,086,000","306,844,000","270,233,000","99,118,000","61,807,000","283,767,000","260,558,000","322,614,000","312,344,000","316,905,000","349,273,000","323,085,000","324,290,000","313,173,000","249,149,000","248,232,000","189,521,000","187,209,000","177,484,000","163,901,000","46,635,000","161,560,000","184,377,000","104,635,000","180,878,000","31,847,000","118,568,000","126,002,000","95,535,000","99,683,000","98,821,000","114,906,000","97,561,000","97,061,000","96,698,000","115,972,000","114,931,000","96,704,000","86,564,000","83,429,000","92,053,000","85,286,000","114,261,000"
OperatingExpense,"220,451,000","71,000,000","83,751,000","38,000,000","31,474,000","65,600,000","146,922,000","68,085,000","40,600,000","-14,052,000","43,663,000","10,362,000","53,356,000","61,051,000","8,173,000","64,738,000","17,776,000","57,271,000","53,851,000","45,973,000","47,315,000","45,048,000","56,176,000","27,144,000","52,640,000","55,113,000","44,269,000","35,165,000","47,785,000","41,110,000","53,096,000","35,131,000","56,711,000","37,773,000","64,558,000","46,070,000","31,918,000","32,602,000","41,078,000","40,884,000","31,206,000","37,842,000","61,271,000","37,258,000","31,106,000","33,825,000","57,970,000","39,563,000","27,827,000","30,908,000","61,480,000","49,622,000","42,003,000","25,415,000","83,367,000","44,584,000","61,698,000","39,520,000","51,813,000","44,931,000","51,752,000","45,366,000","50,097,000","32,647,000","54,302,000","41,771,000","52,850,000","25,112,000","27,652,000","38,109,000","57,886,000","23,725,000","32,979,000","27,798,000","39,862,000","33,551,000","31,348,000","36,704,000","51,816,000","43,206,000","31,606,000","33,469,000","44,682,000","29,385,000","31,361,000","91,791,000"
	SellingGeneralAndAdministration,"220,451,000","71,000,000","83,751,000","38,000,000","31,474,000","65,600,000","146,922,000","68,085,000","40,600,000","-14,052,000","43,663,000","10,362,000","53,356,000","61,051,000","8,173,000","64,738,000","17,776,000","57,271,000","53,851,000","45,973,000","47,315,000","45,048,000","56,176,000","27,144,000","52,640,000","55,113,000","44,269,000","35,165,000","47,785,000","41,110,000","53,096,000","35,131,000","56,711,000","37,773,000","64,558,000","46,070,000","31,918,000","32,602,000","41,078,000","40,884,000","31,206,000","37,842,000","61,271,000","37,258,000","31,106,000","33,825,000","57,970,000","39,563,000","27,827,000","30,908,000","61,480,000","49,622,000","42,003,000","25,415,000","83,367,000","44,584,000","61,698,000","39,520,000","51,813,000","44,931,000","51,752,000","45,366,000","50,097,000","32,647,000","54,302,000","41,771,000","52,850,000","25,112,000","27,652,000","38,109,000","57,886,000","23,725,000","32,979,000","27,798,000","39,862,000","33,551,000","31,348,000","36,704,000","51,816,000","43,206,000","31,606,000","33,469,000","44,682,000","29,385,000","31,361,000","61,533,000"
		GeneralAndAdministrativeExpense,"220,451,000","71,000,000","83,751,000","38,000,000","31,474,000","65,600,000","146,922,000","68,085,000","40,600,000","-14,052,000","43,663,000","10,362,000","53,356,000","61,051,000","8,173,000","64,738,000","17,776,000","57,271,000","53,851,000","45,973,000","47,315,000","45,048,000","56,176,000","27,144,000","52,640,000","55,113,000","44,269,000","35,165,000","47,785,000","41,110,000","53,096,000","35,131,000","56,711,000","37,773,000","64,558,000","46,070,000","31,918,000","32,602,000","41,078,000","40,884,000","31,206,000","37,842,000",,"37,258,000","31,106,000","33,825,000","57,970,000","39,563,000","27,827,000","30,908,000","61,480,000","49,622,000","42,003,000","25,415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SalariesAndWages,,"55,000,000",,"22,400,000",,"57,600,000",,,"26,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"223,451,000","16,000,000","187,651,000","15,600,000","31,474,000","8,000,000","146,922,000","68,085,000","13,900,000","-14,052,000","43,663,000","10,362,000","53,356,000","61,051,000","8,173,000","64,738,000","17,776,000","57,271,000","53,851,000","45,973,000","47,315,000","45,048,000","56,176,000","27,144,000","52,640,000","55,113,000","44,269,000","35,165,000","47,785,000","41,110,000","53,096,000","35,131,000","56,711,000","37,773,000","64,558,000","46,070,000","31,918,000","32,602,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,258,000"
