name,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,10/31/1992,07/31/1992,04/30/1992,07/31/1991,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989
TotalAssets,"2,718,272,000","2,742,528,000","2,728,017,000","2,553,586,000","2,398,720,000","2,436,386,000","2,469,416,000","2,269,814,000","2,798,961,000","2,565,137,000","2,928,607,000","2,712,436,000","2,446,544,000","2,208,058,000","2,551,068,000","2,236,634,000","2,040,563,000","1,915,177,000","2,259,053,000","2,042,051,000","1,803,788,000","1,851,944,000","1,423,441,000","1,259,520,000","1,106,681,000","1,184,070,000","1,416,492,000","1,189,479,000","952,050,000","1,046,718,000","1,224,401,000","1,079,167,000","803,135,000","830,897,000","1,004,600,000","857,360,000","664,225,000","717,772,000","934,881,000","662,343,000","532,273,000","546,103,000","769,461,000","626,877,000","420,844,000","456,403,000","620,909,000","457,329,000","300,370,000","332,015,000","464,417,000","373,099,000","244,568,000","280,960,000","472,629,000","375,832,000","236,583,000","237,698,000","327,447,000","240,690,000","187,537,000","173,529,000","298,120,000","207,154,000","116,549,000","138,317,000","243,672,000","184,621,000","74,866,000","80,595,000","137,413,000","106,437,000","73,375,000","80,696,000","146,552,000","115,017,000","65,659,000","70,956,000","135,766,000","115,135,000","69,235,000","67,701,000","120,707,000","147,901,000","94,679,000","71,952,000","107,214,000","103,141,000","57,087,000","59,601,000","88,700,000","75,800,000","42,600,000","44,900,000","79,700,000","87,800,000","49,500,000","46,700,000","66,800,000","63,100,000","40,900,000","44,500,000","75,500,000","72,400,000","39,300,000","41,300,000","58,700,000","77,900,000","50,900,000","54,600,000","103,000,000","82,800,000","67,600,000","92,500,000","95,300,000","67,500,000","85,100,000","88,800,000","66,700,000","60,100,000","68,400,000","39,000,000","35,000,000","41,200,000","38,100,000"
	CurrentAssets,"1,616,579,000","1,652,857,000","1,627,463,000","1,461,830,000","1,324,122,000","1,344,040,000","1,371,806,000","1,173,725,000","1,614,054,000","1,368,688,000","1,685,733,000","1,452,220,000","1,171,552,000","1,253,895,000","1,584,811,000","1,276,103,000","1,067,861,000","959,601,000","1,297,071,000","1,083,615,000","841,634,000","882,938,000","1,106,521,000","939,909,000","785,358,000","902,440,000","1,132,985,000","917,794,000","712,617,000","798,866,000","973,264,000","821,035,000","550,935,000","586,190,000","777,820,000","636,178,000","451,441,000","516,585,000","736,982,000","580,960,000","451,182,000","464,778,000","681,903,000","542,561,000","340,533,000","378,787,000","544,049,000","382,713,000","230,638,000","266,155,000","396,888,000","304,555,000","174,956,000","210,699,000","382,143,000","282,244,000","144,737,000","183,765,000","279,252,000","191,561,000","141,797,000","126,129,000","256,759,000","165,586,000","74,209,000","95,122,000","205,309,000","145,501,000","67,408,000","72,709,000","130,245,000","99,706,000","65,534,000","72,560,000","138,047,000","106,361,000","56,922,000","62,155,000","127,291,000","106,475,000","60,343,000","58,610,000","109,756,000","137,212,000","84,144,000","61,448,000","97,749,000","93,646,000","47,833,000","49,304,000","79,200,000","67,200,000","33,900,000","35,900,000","71,500,000","79,800,000","42,000,000","39,200,000","59,200,000","55,600,000","31,700,000","35,200,000","67,400,000","63,900,000","30,500,000","32,300,000","50,700,000","68,500,000","41,200,000","45,000,000","91,800,000","71,200,000","56,100,000","82,600,000","86,300,000","60,500,000","78,900,000","82,700,000","61,000,000","55,000,000","65,000,000","36,000,000","32,400,000","38,400,000","35,400,000"
		CashCashEquivalentsAndShortTermInvestments,"438,411,000","465,984,000","279,564,000","509,988,000","396,311,000","351,934,000","149,745,000","252,798,000","616,183,000","197,372,000","55,801,000","39,568,000","48,312,000","70,138,000","66,080,000","42,306,000","71,048,000","45,776,000","68,229,000","58,782,000","67,134,000","79,957,000","44,996,000","44,950,000","95,448,000","132,587,000","54,298,000","18,810,000","85,708,000","128,354,000","49,158,000","21,534,000","23,610,000","22,091,000","29,811,000","16,454,000","20,620,000","27,360,000","39,646,000","22,653,000","38,336,000","24,660,000","16,083,000","8,566,000","12,701,000","10,045,000","16,586,000","6,147,000","17,869,000","46,813,000","16,633,000","5,682,000","2,262,000","2,508,000","9,728,000","2,982,000","2,566,000","38,341,000","5,461,000","2,672,000","58,771,000","12,026,000","5,918,000","728,000","8,198,000","7,031,000","2,671,000","1,194,000","22,685,000","16,574,000","3,043,000","680,000","15,731,000","16,072,000","1,660,000","434,000","3,537,000","3,408,000","977,000","360,000","339,000","2,481,000","1,694,000","1,433,000","319,000","9,231,000","594,000","1,231,000","620,000","14,530,000","500,000","1,800,000","500,000","7,200,000","600,000","600,000","600,000","5,800,000","2,400,000","900,000","5,700,000","13,100,000","1,200,000","600,000","3,100,000","7,600,000","1,900,000","2,700,000","400,000","1,400,000","2,500,000","2,300,000","800,000","3,500,000","1,200,000","1,100,000","1,600,000","1,200,000","200,000","4,400,000","1,700,000","100,000","1,000,000","1,100,000","3,500,000"
			CashAndCashEquivalents,"438,411,000","465,984,000","279,564,000","509,988,000","396,311,000","351,934,000","149,745,000","252,798,000","616,183,000","197,372,000","55,801,000","39,568,000","48,312,000","70,138,000","66,080,000","42,306,000","71,048,000","45,776,000","68,229,000","58,782,000","67,134,000","79,957,000","44,996,000","44,950,000","95,448,000","132,587,000","54,298,000","18,810,000","85,708,000","128,354,000","49,158,000","21,534,000","23,610,000","22,091,000","29,811,000","16,454,000","20,620,000","27,360,000","39,646,000","22,653,000","38,336,000","24,660,000","16,083,000","8,566,000","12,701,000","10,045,000","16,586,000","6,147,000","17,869,000","46,813,000","16,633,000","5,682,000","2,262,000","2,508,000","9,728,000","2,982,000","2,566,000","38,341,000","5,461,000","2,672,000","58,771,000","12,026,000","5,918,000","728,000","8,198,000","7,031,000","2,671,000","1,194,000","22,685,000","16,574,000","3,043,000","680,000","15,731,000","16,072,000","1,660,000","434,000","3,537,000","3,408,000","977,000","360,000","339,000","2,481,000","1,694,000","1,433,000","319,000","9,231,000","594,000","1,231,000","620,000","14,530,000","500,000","1,800,000","500,000","7,200,000","600,000","600,000","600,000","5,800,000","2,400,000","900,000","5,700,000","13,100,000","1,200,000","600,000","3,100,000","7,600,000","1,900,000","2,700,000","400,000","1,400,000","2,500,000","2,300,000","800,000","3,500,000","1,200,000","1,100,000","1,600,000","1,200,000","200,000","4,400,000","1,700,000","100,000","1,000,000","1,100,000","3,500,000"
				CashFinancial,,,,,,,,,,,,,,,,,,"45,776,000","68,229,000","58,782,000",,"79,957,000","44,996,000","44,950,000","95,448,000","132,587,000","54,298,000","18,810,000","85,708,000","128,354,000","49,158,000","21,534,000","23,610,000","22,091,000","29,811,000","16,454,000","20,620,000","27,360,000","39,646,000","22,653,000","38,336,000",,,"8,566,000","12,701,000",,,,,,"16,633,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"573,613,000","605,512,000","844,382,000","385,047,000","509,430,000","492,698,000","720,975,000","276,502,000","421,143,000","530,137,000","899,029,000","464,663,000","478,371,000","502,133,000","819,636,000","447,576,000","429,146,000","294,430,000","601,179,000","287,570,000","256,212,000","263,881,000","537,073,000","243,108,000","213,752,000","221,500,000","537,458,000","238,659,000","208,769,000","198,635,000","453,571,000","193,282,000","145,010,000","160,010,000","397,546,000","162,563,000","151,841,000","178,216,000","362,724,000","184,816,000","176,530,000","162,510,000","368,087,000","171,541,000","128,218,000","138,341,000","297,101,000","119,662,000","82,887,000","73,456,000","235,943,000","90,897,000","52,307,000","69,695,000","217,686,000","83,467,000","49,460,000","66,944,000","181,346,000","61,016,000","25,613,000","60,960,000","175,940,000","58,301,000","14,018,000","45,751,000","140,115,000","53,078,000","7,788,000","24,783,000","81,698,000","34,195,000","10,155,000","19,304,000","87,794,000","35,449,000","12,421,000","19,157,000","69,953,000","29,033,000","4,845,000","9,922,000","51,199,000","44,719,000","7,497,000","11,528,000","57,436,000","36,207,000","8,671,000","16,597,000","56,300,000","26,300,000","7,200,000","10,600,000","42,500,000","33,700,000","6,500,000","11,400,000","32,500,000","23,200,000","3,000,000","7,200,000","44,300,000","26,900,000","5,200,000","11,800,000","27,000,000","27,100,000","4,700,000","15,300,000","46,700,000","11,800,000","15,200,000","43,100,000","28,100,000","9,500,000","35,400,000","28,600,000","9,400,000","22,900,000","32,500,000","10,300,000","15,800,000","27,200,000","19,400,000"
			AccountsReceivable,"573,613,000","605,512,000","844,382,000","385,047,000","509,430,000","492,698,000","720,975,000","276,502,000","421,143,000","530,137,000","899,029,000","464,663,000","478,371,000","502,133,000","819,636,000","447,576,000","429,146,000","294,430,000","601,179,000","287,570,000","256,212,000","263,881,000","537,073,000","243,108,000","213,752,000","221,500,000","537,458,000","238,659,000","208,769,000","198,635,000","453,571,000","193,282,000","145,010,000","160,010,000","397,546,000","162,563,000","151,841,000","178,216,000","362,724,000","184,816,000","176,530,000","162,510,000","368,087,000","171,541,000","128,218,000","138,341,000","297,101,000","119,662,000","82,887,000","73,456,000","235,943,000","90,897,000","52,307,000","69,695,000","217,686,000","83,467,000","49,460,000","66,944,000","181,346,000","61,016,000","25,613,000","60,960,000","175,940,000","58,301,000","14,018,000","45,751,000","140,115,000","53,078,000","7,788,000","24,783,000","81,698,000","34,195,000","10,155,000","19,304,000","87,794,000","35,449,000","11,768,000","19,157,000","69,953,000","29,033,000","4,845,000","9,922,000","51,199,000","44,719,000","7,497,000","11,528,000",,,,"16,597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"590,513,000","622,912,000","861,831,000","402,489,000","526,896,000","510,198,000","736,475,000","287,702,000","431,543,000","530,837,000",,,,"503,033,000",,,,"459,846,000",,"366,965,000","339,023,000","359,567,000","620,866,000","307,124,000","274,434,000","295,761,000","615,064,000","292,872,000","257,343,000","252,076,000","514,256,000","234,824,000","196,044,000","214,997,000","458,049,000","200,848,000","187,426,000","224,163,000","409,373,000","213,563,000","200,502,000","196,946,000","404,216,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-16,900,000","-17,400,000","-17,449,000","-17,442,000","-17,466,000","-17,500,000","-15,500,000","-11,200,000","-10,400,000","-700,000",,,,"-900,000",,,,"-165,416,000",,"-79,395,000","-82,811,000","-95,686,000","-83,793,000","-64,016,000","-60,682,000","-74,261,000","-77,606,000","-54,213,000","-48,574,000","-53,441,000","-60,685,000","-41,542,000","-51,034,000","-54,987,000","-60,503,000","-38,285,000","-35,585,000","-45,947,000","-46,649,000","-28,747,000","-23,972,000","-34,436,000","-36,129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46,649,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"653,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
