name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
TotalAssets,"660,751,000","688,783,000","623,888,000","687,254,000","779,082,000","767,219,000"
	CurrentAssets,"237,937,000","291,137,000","256,747,000","385,090,000","613,037,000","654,445,000"
		CashCashEquivalentsAndShortTermInvestments,"203,564,000","244,016,000","233,831,000","365,900,000","587,043,000","629,761,000"
			CashAndCashEquivalents,"203,564,000","244,016,000","233,831,000","365,900,000","587,043,000","629,761,000"
		Receivables,,"0","0","2,000","5,000","21,000"
			AccountsReceivable,,"0","0","2,000","5,000","21,000"
		PrepaidAssets,"34,373,000","47,121,000","22,916,000","19,188,000","25,989,000","24,663,000"
	TotalNonCurrentAssets,"422,814,000","397,646,000","367,141,000","302,164,000","166,045,000","112,774,000"
		NetPPE,"407,817,000","382,746,000","362,391,000","286,303,000","154,934,000","101,663,000"
			GrossPPE,"407,817,000","382,746,000","362,391,000","286,303,000","154,934,000","101,663,000"
				Properties,"0","0","0","0","0","0"
				LandAndImprovements,"326,000","326,000","326,000","326,000","326,000","326,000"
				BuildingsAndImprovements,"6,223,000","6,223,000","6,223,000","6,223,000","6,223,000","6,223,000"
				MachineryFurnitureEquipment,"39,130,000","39,073,000","39,056,000","38,981,000","38,585,000","38,585,000"
				ConstructionInProgress,"362,138,000","337,124,000","316,786,000","240,773,000","109,800,000","56,529,000"
			AccumulatedDepreciation,"0","0","0","0","0","0"
		GoodwillAndOtherIntangibleAssets,"1,000,000","1,000,000","0","11,111,000","11,111,000","11,111,000"
		OtherNonCurrentAssets,"13,997,000","13,900,000","4,750,000","4,750,000",,
TotalLiabilitiesNetMinorityInterest,"206,248,000","149,183,000","91,382,000","88,251,000","75,767,000","35,089,000"
	CurrentLiabilities,"203,059,000","147,605,000","87,853,000","81,378,000","67,002,000","34,074,000"
		PayablesAndAccruedExpenses,"53,059,000","47,605,000","87,853,000","81,378,000","67,002,000","34,074,000"
			Payables,"13,781,000","12,098,000","48,666,000","48,785,000","58,961,000","32,536,000"
				AccountsPayable,"13,781,000","12,098,000","48,666,000","48,785,000","58,961,000","32,536,000"
				DuetoRelatedPartiesCurrent,,,,,,"0"
			CurrentAccruedExpenses,"39,278,000","35,507,000","39,187,000","32,593,000","8,041,000","1,538,000"
		CurrentDeferredLiabilities,"150,000,000","100,000,000",,,,
			CurrentDeferredRevenue,"150,000,000","100,000,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,189,000","1,578,000","3,529,000","6,873,000","8,765,000","1,015,000"
		LongTermDebtAndCapitalLeaseObligation,,,,,"1,015,000","1,015,000"
			LongTermDebt,,,,,"1,015,000","1,015,000"
		DerivativeProductLiabilities,"3,189,000","1,578,000","3,529,000","6,873,000","7,750,000",
TotalEquityGrossMinorityInterest,"454,503,000","539,600,000","532,506,000","599,003,000","703,315,000","732,130,000"
	StockholdersEquity,"454,503,000","539,600,000","532,506,000","599,003,000","703,315,000","732,130,000"
		CapitalStock,"20,000","19,000","18,000","18,000","18,000","17,000"
			CommonStock,"20,000","19,000","18,000","18,000","18,000","17,000"
		AdditionalPaidInCapital,"1,088,925,000","1,084,390,000","996,146,000","966,837,000","962,949,000","843,061,000"
		RetainedEarnings,"-634,442,000","-544,809,000","-463,658,000","-367,852,000","-259,652,000","-110,948,000"
TotalCapitalization,"454,503,000","539,600,000","532,506,000","599,003,000","704,330,000","733,145,000"
CommonStockEquity,"454,503,000","539,600,000","532,506,000","599,003,000","703,315,000","732,130,000"
NetTangibleAssets,"453,503,000","538,600,000","532,506,000","587,892,000","692,204,000","721,019,000"
WorkingCapital,"34,878,000","143,532,000","168,894,000","303,712,000","546,035,000","620,371,000"
InvestedCapital,"454,503,000","539,600,000","532,506,000","599,003,000","704,330,000","733,145,000"
TangibleBookValue,"453,503,000","538,600,000","532,506,000","587,892,000","692,204,000","721,019,000"
TotalDebt,,,,,"1,015,000","1,015,000"
ShareIssued,"196,980,828","196,391,349","182,074,899","176,606,440","176,579,376","168,007,960"
OrdinarySharesNumber,"196,980,828","196,391,349","182,074,899","176,606,440","176,579,376","168,007,960"
