name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,"4,115,058,167","8,603,376,160","9,504,398,610","10,366,726,680","12,129,440,400","17,442,312,080","30,739,268,386"
EnterpriseValue,"2,866,678,167","7,233,067,160","8,028,596,610","8,861,939,680","10,608,807,400","16,457,224,080","30,671,968,386"
PbRatio,"2.681","5.354","5.743","6.882","9.374","16.748",
EnterprisesValueEBITDARatio,"-70.908","-86.897","-129.644","454.319","124.692","-390.88","-45.118"
