name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017
	TotalNonCurrentLiabilitiesNetMinorityInterest,"12,573,000","12,845,000","3,536,000","3,842,000","4,139,000","4,422,000","4,694,000","4,960,000","5,219,000","5,464,000","5,699,000","5,929,000","6,153,000","2,548,000","2,638,000","2,728,000","2,128,000","78,425,000"
		LongTermDebtAndCapitalLeaseObligation,"12,573,000","12,845,000","3,536,000","3,842,000","4,139,000","4,422,000","4,694,000","4,960,000","5,219,000","5,464,000","5,699,000","5,929,000","6,153,000",,,,,
			LongTermDebt,"9,675,000","9,622,000",,,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"2,898,000","3,223,000","3,536,000","3,842,000","4,139,000","4,422,000","4,694,000","4,960,000","5,219,000","5,464,000","5,699,000","5,929,000","6,153,000",,,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"0","0","0","0","2,548,000","2,638,000","2,728,000","2,128,000",
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,"0","0",,"0","77,931,000"
		OtherNonCurrentLiabilities,,,,,,,,,,,,,"6,153,000",,,,,"494,000"
TotalEquityGrossMinorityInterest,"232,315,000","196,876,000","119,481,000","129,886,000","140,637,000","140,978,000","150,323,000","158,318,000","122,654,000","78,046,000","86,497,000","94,603,000","102,145,000","108,797,000","114,127,000","119,341,000","47,442,000","-25,687,000"
	StockholdersEquity,"232,315,000","196,876,000","119,481,000","129,886,000","140,637,000","140,978,000","150,323,000","158,318,000","122,654,000","78,046,000","86,497,000","94,603,000","102,145,000","108,797,000","114,127,000","119,341,000","47,442,000","-25,687,000"
		CapitalStock,"60,000","56,000","49,000","48,000","48,000","46,000","46,000","46,000","38,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","13,000","1,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
			CommonStock,"60,000","56,000","49,000","48,000","48,000","46,000","46,000","46,000","38,000","19,000","19,000","19,000","19,000","19,000","19,000","19,000","13,000","1,000"
		AdditionalPaidInCapital,"429,715,000","377,765,000","286,069,000","281,973,000","279,747,000","267,093,000","265,472,000","262,041,000","217,032,000","162,505,000","161,405,000","160,295,000","159,093,000","158,176,000","157,681,000","157,192,000","78,538,000","451,000"
		RetainedEarnings,"-196,678,000","-180,654,000","-166,442,000","-151,980,000","-139,018,000","-126,024,000","-115,083,000","-103,794,000","-94,294,000","-84,282,000","-74,703,000","-65,555,000","-56,837,000","-49,195,000","-43,413,000","-37,750,000","-30,975,000","-26,028,000"
		GainsLossesNotAffectingRetainedEarnings,"-782,000","-291,000","-195,000","-155,000","-140,000","-137,000","-112,000","25,000","-122,000","-196,000","-224,000","-156,000","-130,000","-203,000","-160,000","-120,000","-134,000","-111,000"
			OtherEquityAdjustments,,"-291,000","-195,000","-155,000","-140,000","-137,000","-112,000","25,000","-122,000","-196,000","-224,000","-156,000","-130,000","-203,000","-160,000","-120,000","-134,000","-111,000"
TotalCapitalization,"241,990,000","206,498,000","119,481,000","129,886,000","140,637,000","140,978,000","150,323,000","158,318,000","122,654,000","78,046,000","86,497,000","94,603,000","102,145,000","108,797,000","114,127,000","119,341,000","47,442,000","-25,687,000"
CommonStockEquity,"232,315,000","196,876,000","119,481,000","129,886,000","140,637,000","140,978,000","150,323,000","158,318,000","122,654,000","78,046,000","86,497,000","94,603,000","102,145,000","108,797,000","114,127,000","119,341,000","47,442,000","-25,687,000"
CapitalLeaseObligations,"4,139,000","4,422,000","4,694,000","4,960,000","5,219,000","5,464,000","5,699,000","5,929,000","6,153,000","6,364,000","6,567,000","6,764,000","6,957,000",,,,,
NetTangibleAssets,"232,315,000","196,876,000","119,481,000","129,886,000","140,637,000","140,978,000","150,323,000","158,318,000","122,654,000","78,046,000","86,497,000","94,603,000","102,145,000","108,797,000","114,127,000","119,341,000","47,442,000","-25,687,000"
WorkingCapital,"239,018,000","203,442,000","116,881,000","127,402,000","138,117,000","138,369,000","147,618,000","155,518,000","119,761,000","75,129,000","83,476,000","91,501,000","99,031,000","106,468,000","111,823,000","116,982,000","45,636,000","50,842,000"
InvestedCapital,"241,990,000","206,498,000","119,481,000","129,886,000","140,637,000","140,978,000","150,323,000","158,318,000","122,654,000","78,046,000","86,497,000","94,603,000","102,145,000","108,797,000","114,127,000","119,341,000","47,442,000","-25,687,000"
TangibleBookValue,"232,315,000","196,876,000","119,481,000","129,886,000","140,637,000","140,978,000","150,323,000","158,318,000","122,654,000","78,046,000","86,497,000","94,603,000","102,145,000","108,797,000","114,127,000","119,341,000","47,442,000","-25,687,000"
TotalDebt,"13,814,000","14,044,000","4,694,000","4,960,000","5,219,000","5,464,000","5,699,000","5,929,000","6,153,000","6,364,000","6,567,000","6,764,000","6,957,000",,,,,
ShareIssued,"59,564,659","56,259,747","48,596,881","48,146,308","48,079,868","46,359,743","46,267,525","45,826,798","38,176,462","19,208,077","19,141,645","19,132,645","19,118,421","19,114,421","19,108,221","19,108,221","17,988,189","17,988,189"
OrdinarySharesNumber,"59,564,659","56,259,747","48,596,881","48,146,308","48,079,868","46,359,743","46,267,525","45,826,798","38,176,462","19,208,077","19,141,645","19,132,645","19,118,421","19,114,421","19,108,221","19,108,221","17,988,189","17,988,189"
