name,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018
TotalAssets,"1,375,510,000","1,365,684,000","1,351,802,000","1,326,092,000","1,497,163,000","1,448,809,000","1,397,597,000","1,446,463,000"
TotalLiabilitiesNetMinorityInterest,"293,919,000","271,356,000","271,200,000","277,344,000","416,206,000","377,329,000","375,609,000","343,937,000"
TotalEquityGrossMinorityInterest,"1,081,591,000","1,094,328,000","1,080,602,000","1,048,748,000","1,080,957,000","1,071,480,000","1,021,988,000","1,102,526,000"
	StockholdersEquity,"1,081,591,000","1,094,328,000","1,080,602,000","1,048,748,000","1,080,957,000","1,071,480,000","1,021,988,000","1,102,526,000"
		CapitalStock,"298,276,000","298,276,000","298,276,000","298,276,000","298,276,000","298,276,000","298,276,000","367,001,000"
			PreferredStock,"298,275,000","298,275,000","298,275,000","298,275,000","298,275,000","298,275,000","298,275,000","367,000,000"
			CommonStock,"1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000"
		AdditionalPaidInCapital,"661,716,000","660,470,000","658,144,000","657,450,000","655,123,000","654,360,000","651,991,000","640,046,000"
		RetainedEarnings,"121,599,000","135,582,000","124,182,000","93,022,000","127,558,000","118,844,000","71,721,000","17,605,000"
TotalCapitalization,"1,302,227,000","1,292,455,000","1,278,686,000","1,247,357,000","1,406,950,000","1,374,917,000","1,320,682,000","1,424,005,000"
PreferredStockEquity,"298,275,000","298,275,000","298,275,000","298,275,000","298,275,000","298,275,000","298,275,000","367,000,000"
CommonStockEquity,"783,316,000","796,053,000","782,327,000","750,473,000","782,682,000","773,205,000","723,713,000","735,526,000"
NetTangibleAssets,"1,081,591,000","1,094,328,000","1,080,602,000","1,048,748,000","1,080,957,000","1,071,480,000","1,021,988,000","1,102,526,000"
InvestedCapital,"1,003,952,000","994,180,000","980,411,000","949,082,000","1,108,675,000","1,076,642,000","1,022,407,000","1,057,005,000"
TangibleBookValue,"783,316,000","796,053,000","782,327,000","750,473,000","782,682,000","773,205,000","723,713,000","735,526,000"
TotalDebt,"220,636,000","198,127,000","198,084,000","198,609,000","325,993,000","303,437,000","298,694,000","321,479,000"
NetDebt,"220,635,000","191,712,000","198,083,000","198,609,000","325,993,000","303,436,000","298,694,000","321,479,000"
ShareIssued,"63,318,000","63,146,000","62,979,000","62,806,000","62,628,000","62,457,000","62,282,000","62,106,000"
OrdinarySharesNumber,"63,318,000","63,146,000","62,979,000","62,806,000","62,628,000","62,457,000","62,282,000","62,106,000"
PreferredSharesNumber,,,,,"12,618","12,618","12,618",
