name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
MarketCap,"5,514,733,615","6,373,485,730","5,998,720,030","4,953,590,400","4,404,188,500","3,817,987,905","5,420,145,900","3,879,001,250","3,014,595,870","2,186,065,580","2,362,144,520","2,192,344,800","2,753,349,409","3,045,785,491","2,066,465,940","3,617,152,549"
EnterpriseValue,"5,409,945,615","6,283,287,730","5,771,950,030","4,749,935,400","4,121,356,500","3,584,485,905","5,212,995,900","3,690,925,250","2,833,069,870","2,019,670,580","2,107,266,520","1,905,900,800","2,465,816,409","2,772,867,491","1,779,314,940","3,593,497,549"
PeRatio,,,,,,,,,,,"217.818",,,,,
ForwardPeRatio,"303.03","322.581","153.846","128.205","158.73","129.87",,,,,,,,,,
PsRatio,"9.298","11.362","11.348","9.903","9.192","8.303","12.422","9.314","7.695","5.919","9.061","6.981","9.515","11.028","8.384","15.683"
PbRatio,"24.297","29.601","30.288","26.71","25.615","25.341","41.335","34.893","30.033","22.103","19.175","18.125","21.55","25.014","15.589",
EnterprisesValueRevenueRatio,"9.371","39.426","38.733","34.255","31.64","29.097","44.147","32.872","26.426","19.676","21.713","20.75","28.879","34.531","23.654","51.75"
EnterprisesValueEBITDARatio,"-149.686","-462.142","-738.101","-688.197","-522.352","-1,200.431","2,712.277","-4,901.627","-355.244","-106.332","-83.367","-113.366","-118.737","-131.646","-98.966","-184.187"
