name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
TotalAssets,"20,963,958,000","20,945,333,000","18,602,462,000","18,013,477,000","17,335,116,000","16,584,779,000","16,233,424,000","15,920,944,000","14,038,503,000","14,079,524,000","13,757,760,000","13,090,808,000","13,064,436,000","13,095,145,000","12,956,596,000","12,628,586,000","12,530,636,000","12,716,886,000","9,814,578,000","9,685,110,000","9,527,272,000","9,509,607,000","9,586,754,000","9,353,651,000","9,035,932,000","8,951,697,000","8,755,984,000","8,518,019,000","8,552,902,000","8,578,846,000","7,466,081,000","7,297,458,000","7,237,053,000","7,161,582,000","7,150,297,000","7,070,465,000","4,905,011,000","4,906,335,000","4,903,049,000","4,789,413,000","4,815,432,000","4,785,945,000","4,755,832,000","4,429,143,000","4,264,319,000","4,256,363,000","4,245,260,000","4,289,115,000","4,133,812,000","3,200,930,000","3,167,028,000","3,021,857,000","3,045,757,000","3,097,079,000","3,104,980,000","3,169,607,000","3,246,586,000","3,178,713,000","3,122,744,000","2,660,946,000","2,676,204,000","2,553,131,000","2,507,450,000","2,544,598,000","2,460,453,000","2,377,322,000","2,323,216,000","2,326,564,000","2,243,739,000","2,177,550,000","1,936,048,000","1,861,623,000","1,801,353,000","1,744,347,000","1,698,956,000","1,724,798,000","1,758,587,000","1,699,613,000","1,661,370,000","1,590,862,000","1,593,698,000","1,498,294,000","1,478,215,000","1,455,859,000","1,483,871,000","1,496,495,000","1,439,498,000","1,381,515,000","1,320,186,000","1,237,200,000","1,216,400,000","1,146,900,000","1,087,500,000","1,059,900,000","1,007,000,000","953,700,000","902,100,000","864,600,000","710,300,000","655,100,000","608,500,000","588,900,000","530,900,000","481,600,000","458,900,000","425,200,000","404,300,000","383,300,000","347,800,000","319,100,000","299,700,000","278,400,000","255,500,000","235,900,000","214,000,000","168,600,000","145,600,000","139,500,000","133,800,000","122,600,000","102,200,000"
TotalLiabilitiesNetMinorityInterest,"18,603,179,000","18,356,591,000","16,279,195,000","15,680,231,000","15,060,053,000","14,237,172,000","13,931,443,000","13,644,189,000","11,824,901,000","11,919,562,000","11,596,183,000","10,957,170,000","10,975,816,000","11,061,496,000","10,975,201,000","10,663,705,000","10,582,713,000","10,766,964,000","8,486,150,000","8,387,796,000","8,251,929,000","8,258,595,000","8,310,019,000","8,079,172,000","7,775,144,000","7,709,569,000","7,501,848,000","7,281,805,000","7,308,459,000","7,350,671,000","6,369,870,000","6,205,307,000","6,162,562,000","6,108,333,000","6,104,500,000","6,039,791,000","4,135,351,000","4,142,327,000","4,141,072,000","4,030,701,000","4,062,729,000","4,026,607,000","4,005,866,000","3,701,463,000","3,550,236,000","3,549,485,000","3,540,568,000","3,513,820,000","3,595,091,000","2,672,791,000","2,639,108,000","2,609,986,000","2,630,040,000","2,681,694,000","2,768,545,000","2,825,337,000","2,894,919,000","2,836,982,000","2,792,775,000","2,401,173,000","2,414,875,000","2,300,784,000","2,261,649,000","2,312,357,000","2,229,316,000","2,151,080,000","2,101,343,000","2,111,776,000","2,038,985,000","1,974,396,000","1,766,109,000","1,705,949,000","1,638,337,000","1,593,975,000","1,554,428,000","1,579,927,000","1,620,993,000","1,567,229,000","1,533,671,000","1,467,872,000","1,475,718,000","1,379,328,000","1,334,809,000","1,334,666,000","1,365,517,000","1,382,672,000","1,328,320,000","1,275,136,000","1,217,856,000","1,138,000,000","1,120,300,000","1,053,700,000","995,800,000","970,300,000","920,200,000","869,900,000","821,000,000","786,200,000","646,000,000","592,800,000","548,500,000","529,900,000","494,000,000","447,800,000","426,200,000","393,200,000","373,300,000","353,100,000","318,400,000","290,200,000","271,200,000","250,000,000","226,600,000","206,100,000","182,800,000","154,900,000","134,200,000","129,200,000","123,600,000","113,100,000","97,100,000"
TotalEquityGrossMinorityInterest,"2,360,779,000","2,588,742,000","2,323,267,000","2,333,246,000","2,275,063,000","2,347,607,000","2,301,981,000","2,276,755,000","2,213,602,000","2,159,962,000","2,161,577,000","2,133,638,000","2,088,620,000","2,033,649,000","1,981,395,000","1,964,881,000","1,947,923,000","1,949,922,000","1,328,428,000","1,297,314,000","1,275,343,000","1,251,012,000","1,276,735,000","1,274,479,000","1,260,788,000","1,242,128,000","1,254,136,000","1,236,214,000","1,244,443,000","1,228,175,000","1,096,211,000","1,092,151,000","1,074,491,000","1,053,249,000","1,045,797,000","1,030,674,000","769,660,000","764,008,000","761,977,000","758,712,000","752,703,000","759,338,000","749,966,000","727,680,000","714,083,000","706,878,000","704,692,000","775,295,000","538,721,000","528,139,000","527,920,000","411,871,000","415,717,000","415,385,000","336,435,000","344,270,000","351,667,000","341,731,000","329,969,000","259,773,000","261,329,000","252,347,000","245,801,000","232,241,000","231,137,000","226,242,000","221,873,000","214,788,000","204,754,000","203,154,000","169,939,000","155,674,000","163,016,000","150,372,000","144,528,000","144,871,000","137,594,000","132,384,000","127,699,000","122,990,000","117,980,000","118,966,000","143,406,000","121,193,000","118,354,000","113,823,000","111,178,000","106,379,000","102,330,000","99,200,000","96,100,000","93,200,000","91,700,000","89,600,000","86,800,000","83,800,000","81,100,000","78,400,000","64,300,000","62,300,000","60,000,000","59,000,000","36,900,000","33,800,000","32,700,000","32,000,000","31,000,000","30,200,000","29,400,000","28,900,000","28,500,000","28,400,000","28,900,000","29,800,000","31,200,000","13,700,000","11,400,000","10,300,000","10,200,000","9,500,000","5,100,000"
	StockholdersEquity,"2,360,779,000","2,588,742,000","2,323,267,000","2,333,246,000","2,275,063,000","2,347,607,000","2,301,981,000","2,276,755,000","2,213,602,000","2,159,962,000","2,161,577,000","2,133,638,000","2,088,620,000","2,033,649,000","1,981,395,000","1,964,881,000","1,947,923,000","1,949,922,000","1,328,428,000","1,297,314,000","1,275,343,000","1,251,012,000","1,276,735,000","1,274,479,000","1,260,788,000","1,242,128,000","1,254,136,000","1,236,214,000","1,244,443,000","1,228,175,000","1,096,211,000","1,092,151,000","1,074,491,000","1,053,249,000","1,045,797,000","1,030,674,000","769,660,000","764,008,000","761,977,000","758,712,000","752,703,000","759,338,000","749,966,000","727,680,000","714,083,000","706,878,000","704,692,000","775,295,000","538,721,000","528,139,000","527,920,000","411,871,000","415,717,000","415,385,000","336,435,000","344,270,000","351,667,000","341,731,000","329,969,000","259,773,000","261,329,000","252,347,000","245,801,000","232,241,000","231,137,000","226,242,000","221,873,000","214,788,000","204,754,000","203,154,000","169,939,000","155,674,000","163,016,000","150,372,000","144,528,000","144,871,000","137,594,000","132,384,000","127,699,000","122,990,000","117,980,000","118,966,000","122,056,000","121,193,000","118,354,000","113,823,000","111,178,000","106,379,000","102,330,000","99,200,000","96,100,000","93,200,000","91,700,000","89,600,000","86,800,000","83,800,000","81,100,000","78,400,000","64,300,000","62,300,000","60,000,000","59,000,000","36,900,000","33,800,000","32,700,000","32,000,000","31,000,000","30,200,000","29,400,000","28,900,000","28,500,000","28,400,000","28,900,000","29,800,000","31,200,000","13,700,000","11,400,000","10,300,000","10,200,000","9,500,000","5,100,000"
		CapitalStock,"1,931,076,000","1,930,187,000","1,670,076,000","1,664,953,000","1,661,129,000","1,660,998,000","1,658,203,000","1,654,129,000","1,651,399,000","1,650,753,000","1,648,335,000","1,644,922,000","1,642,977,000","1,642,246,000","1,640,140,000","1,636,903,000","1,634,916,000","1,634,705,000","1,003,887,000","1,001,292,000","999,702,000","998,054,000","996,315,000","994,560,000","993,243,000","992,498,000","991,305,000","989,537,000","988,565,000","988,056,000","865,129,000","863,826,000","863,342,000","862,779,000","860,813,000","859,832,000","582,348,000","581,471,000",,,,,,,,"576,905,000","0","74,595,000","74,447,000","74,301,000","74,157,000","74,015,000","73,875,000","73,743,000",,,,,,,,"166,763,000",,,"164,363,000","162,973,000","162,636,000","161,186,000","160,238,000","159,693,000","129,966,000","129,452,000","114,584,000","112,675,000","112,280,000","111,922,000","111,310,000","111,028,000","110,814,000","110,603,000","102,285,000","101,892,000","106,282,000","109,747,000","93,080,000","92,673,000","91,731,000","91,331,000","78,457,000","78,300,000","78,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PreferredStock,,,,,,,,,,,,,,,,,,,"0","0","0","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","2,217,000","582,348,000","581,471,000",,,,,,,,"0","0","74,595,000","74,447,000","74,301,000","74,157,000","74,015,000","73,875,000","73,743,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,931,076,000","1,930,187,000","1,670,076,000","1,664,953,000","1,661,129,000","1,660,998,000","1,658,203,000","1,654,129,000","1,651,399,000","1,650,753,000","1,648,335,000","1,644,922,000","1,642,977,000","1,642,246,000","1,640,140,000","1,636,903,000","1,634,916,000","1,634,705,000","1,003,887,000","1,001,292,000","999,702,000","995,837,000","994,098,000","992,343,000","991,026,000","990,281,000","989,088,000","987,320,000","986,348,000","985,839,000","862,912,000","861,609,000","861,125,000","860,562,000","858,596,000","857,615,000",,"581,471,000",,,,,,,,"576,905,000",,,"423,993,000",,,,,,,,,,,,,"166,763,000",,,"164,363,000","162,973,000","162,636,000","161,186,000","160,238,000","159,693,000","129,966,000","129,452,000","114,584,000","112,675,000","112,280,000","111,922,000","111,310,000","111,028,000","110,814,000","110,603,000","102,285,000","101,892,000","106,282,000","109,747,000","93,080,000","92,673,000","91,731,000","91,331,000","78,457,000","78,300,000","78,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"581,001,000","580,358,000","579,894,000","579,136,000","578,828,000","578,046,000","577,588,000","0","576,438,000","579,049,000","349,546,000","348,706,000","348,431,000","234,016,000","233,704,000","233,192,000","229,680,000","228,826,000","228,156,000","226,550,000","224,804,000","168,401,000","168,033,000",,"166,420,000","165,464,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"728,314,000","694,227,000","651,308,000","642,018,000","607,040,000","575,248,000","537,011,000","512,383,000","495,830,000","519,676,000","493,738,000","463,429,000","442,597,000","426,708,000","411,264,000","383,899,000","361,140,000","337,442,000","330,474,000","302,550,000","288,247,000","271,957,000","263,915,000","259,108,000","255,202,000","255,925,000","250,005,000","243,888,000","241,592,000","234,498,000","231,577,000","224,765,000","216,192,000","202,514,000","188,192,000","180,052,000","170,593,000","162,388,000","152,498,000","152,519,000","149,348,000","155,069,000","145,451,000","128,949,000","122,290,000","117,692,000","105,478,000","103,397,000","99,843,000","93,316,000","93,150,000","95,939,000","102,753,000","103,061,000","102,965,000","114,810,000","115,932,000","110,169,000","105,913,000","99,701,000","93,904,000","89,037,000","83,104,000","77,175,000","72,176,000","66,051,000","59,368,000","53,146,000","47,758,000","42,552,000","37,177,000","32,692,000","42,689,000","38,210,000","33,450,000","29,224,000","25,127,000","20,696,000","16,224,000","12,537,000","17,351,000","17,779,000","14,610,000","11,138,000","24,778,000","21,649,000","21,785,000","18,066,000","27,012,000","23,900,000","20,300,000","17,000,000","22,700,000","20,600,000","18,000,000","15,400,000","12,800,000","10,400,000","3,400,000","1,400,000","3,700,000","2,700,000","1,400,000","1,000,000","2,100,000","1,300,000","300,000","-400,000","-1,000,000","-1,500,000","-2,000,000","-2,100,000","-1,700,000","-900,000","500,000","3,500,000","3,300,000","2,900,000","2,800,000","2,500,000","2,200,000"
		TreasuryStock,"70,834,000","70,834,000","70,834,000","70,834,000","70,834,000","70,834,000","70,834,000","70,834,000","70,834,000","50,834,000","45,380,000","21,863,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
