name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
				ChangesInAccountReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"778,794,000","-346,320,000","-387,705,000","-585,116,000","-7,385,000","-7,209,000","-1,697,000","-6,457,000","-1,436,000","3,142,000","-11,701,000","-8,719,000","-1,218,000","-2,419,000","-3,330,000"
			ChangeInPrepaidAssets,"188,000","213,000","400,000","325,000","-750,000","359,000","-191,000","-116,000","-227,000","3,748,000","-3,751,000","-461,000","68,000","633,000","218,000","-386,000","-382,000","792,000","-630,000","276,000","-144,000","-211,000","549,000","14,135,000","-5,663,000","-6,361,000","781,000","-159,000","5,499,000","-5,505,000","-2,750,000","287,000","-1,023,000","705,000","-138,000","136,000","-675,000","766,000","-119,000","-2,516,000","2,832,000","2,537,000","2,206,000","2,177,000","3,213,000","762,000","3,345,000","1,242,000","3,677,000","-454,000","1,099,000","528,000","1,472,000","-1,675,000","604,000","635,000","1,185,000","-779,000","860,000","-58,000","-317,000","-717,000","366,000","405,000","1,269,000","-3,236,000","305,000","-32,000","-3,338,000",,,"578,000","-1,377,000"
			ChangeInPayablesAndAccruedExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-47,879,000","100,931,000","-23,822,000","-500,000","21,597,000","-35,588,000","-157,650,000","192,797,000","-200,359,000","-337,543,000","-25,018,000","533,344,000","18,454,000","-2,348,000","-3,305,000","-21,883,000","-970,895,000","876,079,000","-1,008,826,000","1,955,000","2,965,000","557,000","-5,016,000","2,001,000","1,901,000","852,000","69,000","-5,974,000","-130,317,000","138,388,000","835,113,000","3,006,000","513,000","1,866,000"
				ChangeInPayable,"2,485,000","-10,684,000","6,213,000","2,124,000","4,832,000","-4,564,000","3,624,000","-4,918,000","3,444,000","-5,376,000","2,785,000","-4,176,000","5,245,000","-9,086,000","1,236,000","-5,142,000","5,795,000","-6,355,000","2,600,000","-3,307,000","5,332,000","-8,141,000","2,382,000","-12,040,000","2,856,000","-8,810,000","2,076,000","-12,553,000","4,643,000","111,115,000","-76,633,000","19,647,000","-46,343,000","22,375,000","-619,000","-160,000","78,865,000","23,251,000","-46,451,000","-47,612,000","100,850,000","-24,526,000","-2,304,000","20,702,000","-34,006,000","-155,441,000","187,520,000","-197,885,000","-337,060,000","-25,526,000","532,990,000","17,875,000","-1,415,000","-6,876,000","-20,572,000","-971,225,000","876,767,000","-1,007,926,000","679,000","2,131,000","543,000","219,664,000","3,405,000","-151,000","1,858,000","14,645,000","-5,690,000","-131,061,000","138,542,000","834,908,000","3,041,000","-432,000","1,866,000"
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"286,074,000","-46,317,000","-234,279,000","212,156,000","3,323,000","4,073,000","4,414,000","1,358,000","1,093,000","1,916,000","6,155,000","222,000","3,006,000","513,000","1,866,000"
				ChangeInAccruedExpense,"103,000","481,000","-1,863,000","1,028,000","457,000","-1,709,000","179,000","166,000","-638,000","220,000","222,000","59,000","-688,000","-29,000","780,000","657,000","-932,000","114,000","608,000","619,000","-1,084,000","1,114,000","-276,000","-1,159,000","556,000","207,000","177,000","-769,000","400,000","-232,000","534,000","-1,049,000","832,000","600,000","786,000","-1,957,000","928,000","1,198,000","-2,058,000","-267,000","81,000","1,103,000","1,804,000","895,000","-1,582,000","5,362,000","5,277,000","-2,474,000","-483,000",,,"579,000","-933,000","3,571,000","-1,311,000","330,000","-688,000","-900,000","1,276,000","834,000","14,000","-452,000","-1,404,000","2,052,000","-1,006,000","560,000","-284,000","744,000","-154,000","205,000","-35,000",,
					ChangeInInterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,082,000","-250,000","-512,000","-109,000","863,000","157,000","3,339,000",,,"304,000",,,"-146,000","-208,000","-3,719,000","-2,170,000","339,000","83,000",,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,"355,000","-355,000",,,"-225,000","0",,,,"-5,180,000",,,"342,755,000","254,936,000","369,157,000","173,944,000","383,285,000","725,376,000","-111,783,000","-57,273,000",,,,,,,,,,,,"778,794,000","-346,320,000","-387,705,000",,,,,,,,,,,,"-3,330,000"
			ChangeInOtherCurrentLiabilities,"-115,000","406,000","-1,014,000","1,581,000","-1,088,000","114,000","-120,000","461,000","497,000","156,000","-519,000","-110,000","174,000","420,000","-1,605,000","2,962,000","107,000","915,000","-568,000","-1,104,000","-1,116,000","94,000","-2,615,000","-237,000","642,000","-1,073,000","-1,388,000","-2,842,000","3,266,000","6,652,000","-271,000","1,144,000","-110,000","-365,000","1,690,000","-1,957,000","928,000","1,198,000",,,,,,,,,,,,,,,,,,,,"244,905,000","286,074,000","-46,317,000","-234,279,000",,,,,,,,,,,,"1,866,000"
			ChangeInOtherWorkingCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-395,184,000","-198,613,000","-184,259,000","-94,808,000","-402,858,000","-835,810,000",,,,,"-65,516,000",,,"39,000",,"37,685,000","2,715,000","-588,000",,,,,,,,,,,,,,,,
InvestingCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","403,152,000","-182,731,000","-220,421,000"
	CashFlowFromContinuingInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","403,152,000","-182,731,000","-220,421,000"
		NetInvestmentPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-182,731,000","-220,421,000"
			PurchaseOfInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-182,731,000","-220,421,000"
FinancingCashFlow,"-21,331,000","-56,153,000","-47,140,000","84,343,000","-2,381,000","-65,960,000","-131,556,000","-191,874,000","-70,310,000","-26,526,000","146,261,000","190,103,000","175,049,000","97,711,000","-14,554,000","-204,719,000","275,094,000","-144,954,000","-35,008,000","-102,907,000","28,137,000","-227,611,000","-25,591,000","-143,333,000","-253,480,000","-114,397,000","-55,889,000","-83,422,000","-172,233,000","-132,698,000","-32,838,000","-33,696,000","151,115,000","170,152,000","131,383,000","-103,883,000","103,648,000","84,535,000","55,562,000","-133,281,000","16,630,000","-266,501,000","-55,617,000","-66,167,000","146,894,000","-8,862,000","-135,591,000","38,973,000","100,831,000","80,813,000","92,688,000","-37,806,000","-41,333,000","-99,873,000","-567,821,000","661,211,000","-387,047,000","471,852,000","230,175,000","255,175,000","248,681,000","-25,933,000","220,939,000","97,345,000","169,534,000","179,955,000","107,612,000","270,522,000","-15,464,000","-11,715,000","-8,026,000","-1,672,000","870,153,000"
	CashFlowFromContinuingFinancingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-133,281,000","16,630,000","-266,501,000","-55,617,000","-66,167,000","146,894,000","-8,862,000","-135,591,000","38,973,000","100,831,000","80,813,000","92,688,000","-37,806,000","-41,333,000","-99,873,000","-567,821,000","661,211,000","-387,047,000","471,852,000","230,175,000","255,175,000","248,681,000","-25,933,000","220,939,000","97,345,000","169,534,000","179,955,000","107,612,000","270,522,000","-15,464,000","-11,715,000","-8,026,000","-1,672,000","870,153,000"
		NetIssuancePaymentsOfDebt,"93,444,000","-32,384,000","-10,999,000","113,689,000","23,138,000","-42,467,000","-97,891,000","-162,508,000","-40,943,000","18,774,000","184,542,000","234,942,000","221,395,000","133,944,000","49,203,000","-156,315,000","315,418,000","-100,726,000","2,500,000","-65,837,000","61,101,000","-194,644,000","28,683,000","-80,049,000","-201,691,000","-58,533,000","22,275,000","-14,657,000","-119,532,000","-81,979,000","14,552,000","13,889,000","198,644,000","111,485,000","176,965,000","-53,139,000","-32,353,000","125,284,000","101,984,000","-80,147,000","6,039,000","-209,265,000","-7,597,000","-16,296,000","196,634,000","40,280,000","-87,184,000","87,554,000","-58,512,000","124,703,000","26,329,000","-178,055,000","-4,355,000","-99,716,000","-493,865,000","735,166,000","-672,834,000","514,775,000","292,211,000","15,096,000","292,835,000","-425,816,000","254,177,000","127,534,000","198,263,000","-92,407,000","127,001,000",,,,,,
			NetLongTermDebtIssuance,"93,444,000","-32,384,000","-10,999,000","113,689,000","23,138,000","-42,467,000","-97,891,000","-162,508,000","-40,943,000","18,774,000","184,542,000","234,942,000","221,395,000","133,944,000","49,203,000","-156,315,000","315,418,000","-100,726,000","2,500,000","-65,837,000","61,101,000","-194,644,000","28,683,000","-80,049,000","-201,691,000","-58,533,000","22,275,000","-14,657,000","-119,532,000","-81,979,000","14,552,000","13,889,000","198,644,000","111,485,000","176,965,000","-53,139,000","-32,353,000","125,284,000","101,984,000","-80,147,000","6,039,000","-209,265,000","-7,597,000","-16,296,000","196,634,000","40,280,000","-87,184,000","87,554,000","-58,512,000","124,703,000","26,329,000","-178,055,000","-4,355,000","-99,716,000","-493,865,000","735,166,000","-672,834,000","514,775,000","292,211,000","15,096,000","292,835,000","-425,816,000","254,177,000","127,534,000","198,263,000","-92,407,000","127,001,000",,,,,,
				LongTermDebtIssuance,"494,694,000","64,689,000","52,000,000","289,465,000","88,540,000","105,000,000","20,000,000","20,481,000","40,000,000","223,466,000","427,831,000","465,242,000","333,892,000","213,287,000","206,360,000","224,685,000","328,918,000","228,500,000","273,000,000","203,966,000","418,517,000","180,676,000","235,000,000","291,558,000","215,189,000","417,760,000","612,781,000","472,152,000","539,821,000","752,559,000","663,881,000","803,696,000","956,000,000","927,775,000","618,253,000","309,501,000","681,559,000","522,001,000","517,200,000","130,529,000","205,210,000","143,641,000","192,136,000","548,395,000","1,150,480,000","953,335,000","386,661,000","455,588,000","465,211,000","543,013,000","481,000,000","109,945,000","151,145,000","111,213,000","380,454,000","991,169,000","256,666,000","764,000,000","502,025,000","895,096,000","829,192,000","929,112,000","560,538,000","282,450,000","407,763,000","275,471,000","194,701,000",,,,,,
				LongTermDebtPayments,"-401,250,000","-97,073,000","-62,999,000","-175,776,000","-65,402,000","-147,467,000","-117,891,000","-182,989,000","-80,943,000","-204,692,000","-243,289,000","-230,300,000","-112,497,000","-79,343,000","-157,157,000","-381,000,000","-13,500,000","-329,226,000","-270,500,000","-269,803,000","-357,416,000","-375,320,000","-206,317,000","-371,607,000","-416,880,000","-476,293,000","-590,506,000","-486,809,000","-659,353,000","-834,538,000","-649,329,000","-789,807,000","-757,356,000","-816,290,000","-441,288,000","-362,640,000","-713,912,000","-396,717,000","-415,216,000","-210,676,000","-199,171,000","-352,906,000","-199,733,000","-564,691,000","-953,846,000","-913,055,000","-473,845,000","-368,034,000","-523,723,000","-418,310,000","-454,671,000","-288,000,000","-155,500,000","-210,929,000","-874,319,000","-256,003,000","-929,500,000","-249,225,000","-209,814,000","-880,000,000","-536,357,000","-1,354,928,000","-306,361,000","-154,916,000","-209,500,000","-367,878,000","-67,700,000",,,,,,
		NetCommonStockIssuance,"-21,100,000","-770,000","-12,399,000","-5,905,000","-2,026,000","0","0","0","0","-14,954,000","-7,850,000","-14,215,000","-15,122,000","-4,781,000","-22,067,000","-16,105,000","-7,877,000","-11,145,000","-4,645,000","-3,956,000","0","-1,000","-13,574,000","-18,270,000","-6,073,000","-10,000,000","-31,244,000",,,"0","0","0","0","104,280,000","0","0","182,273,000","0","0","0","50,000,000","6,000","0",,,"427,000","0","0","203,848,000","738,000","107,496,000",,,"479,000","0","0","369,110,000","823,000","0",,,"443,714,000","30,000",,,,,,,"0","0","0","870,153,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","104,280,000","0","0","182,273,000","0","0","0","50,000,000","0","0","0","0","0","0","0","204,275,000","0","107,849,000","172,974,000","0","0","0","0","369,589,000","0","0",,,,,,"0","294,056,000","0","0","0","0","0","0","871,875,000"
			CommonStockPayments,"-21,100,000","-770,000","-12,399,000","-5,905,000","-2,026,000","0","0","0","0","-14,954,000","-7,850,000","-14,215,000","-15,122,000","-4,781,000","-22,067,000","-16,105,000","-7,877,000","-11,145,000","-4,645,000","-3,956,000","0","-1,000","-13,574,000","-18,270,000","-6,073,000","-10,000,000","-31,244,000",,,,,,,,,,,,,"0","0","0","0",,,"194,000","0","0","-427,000","120,000","-353,000","-385,000","0","-158,000","0","0","-479,000","362,000","0",,,"-877,000","30,000","-139,000","0","-154,000","0","0","0","0","0","0","-1,722,000"
		CashDividendsPaid,"-93,342,000","-22,999,000","-23,409,000","-23,441,000","-23,493,000","-23,493,000","-23,494,000","-29,366,000","-29,367,000","-29,946,000","-30,171,000","-30,624,000","-31,040,000","-31,302,000","-31,942,000","-32,289,000","-32,447,000","-32,738,000","-32,856,000","-32,954,000","-32,954,000","-32,954,000","-33,314,000","-45,014,000","-45,231,000","-45,634,000","-46,850,000","-47,349,000","-47,348,000","-47,348,000","-47,348,000","-47,349,000","-47,348,000","-44,948,000","-44,948,000","-44,949,000","-40,578,000","-40,579,000","-40,578,000","-40,578,000","-39,409,000","-55,172,000","-50,084,000","-49,872,000","-49,733,000","-49,336,000","-48,407,000","-48,581,000","-44,505,000","-44,010,000","-41,137,000","-32,340,000","-36,978,000","1,000","-73,956,000","-73,955,000","-83,323,000","-43,285,000","-62,036,000","-44,643,000","-44,154,000","-42,845,000","-33,268,000","-30,050,000","-28,729,000","-21,540,000","-19,389,000","-20,685,000","-15,464,000","-11,715,000","-8,026,000",,
			CommonStockDividendPaid,"-93,342,000","-22,999,000","-23,409,000","-23,441,000","-23,493,000","-23,493,000","-23,494,000","-29,366,000","-29,367,000","-29,946,000","-30,171,000","-30,624,000","-31,040,000","-31,302,000","-31,942,000","-32,289,000","-32,447,000","-32,738,000","-32,856,000","-32,954,000","-32,954,000","-32,954,000","-33,314,000","-45,014,000","-45,231,000","-45,634,000","-46,850,000","-47,349,000","-47,348,000","-47,348,000","-47,348,000","-47,349,000","-47,348,000","-44,948,000","-44,948,000","-44,949,000","-40,578,000","-40,579,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12,556,000",,,"-2,064,000",,,"-7,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"30,598,000","30,598,000","34,467,000","27,518,000","47,317,000","54,624,000","54,174,000","31,334,000","44,394,000","43,676,000","42,226,000","36,438,000","30,570,000","41,189,000","29,937,000","21,123,000","16,895,000","20,349,000","19,645,000","39,215,000","32,690,000","11,280,000","58,921,000","70,112,000","60,320,000","18,905,000","12,527,000","12,516,000","12,908,000","8,417,000","27,670,000","11,682,000","11,563,000","14,736,000","14,847,000","6,084,000","17,084,000","6,197,000","43,690,000","10,409,000","102,790,000","2,678,000","635,000","7,698,000","9,205,000","6,354,000","211,611,000","27,704,000","218,948,000","487,585,000","508,126,000","3,913,000","5,116,000","6,607,000","3,208,000","411,157,000","904,127,000","414,983,000","835,792,000","700,176,000","779,407,000","1,097,952,000","347,913,000","651,983,000","715,640,000","904,959,000","454,435,000","502,943,000","743,113,000","878,264,000","814,569,000","1,142,264,000","649,132,000"
	ChangesInCash,"-24,008,000","-3,757,000","6,752,000","-19,743,000","-7,260,000","1,253,000","22,024,000","-13,028,000","722,000","1,521,000","5,652,000","5,934,000","-10,680,000","11,330,000","8,785,000","4,225,000","-3,440,000","730,000","-19,597,000","6,556,000","21,377,000","-47,678,000","-11,158,000","9,721,000","41,517,000","6,336,000","22,000","-304,000","4,199,000","-19,190,000","16,069,000","182,000","-3,157,000","-105,000","8,747,000","-11,141,000","11,022,000","-37,494,000","33,285,000","-92,068,000","99,794,000","2,045,000","-7,118,000","-1,444,000","2,843,000","-205,249,000","183,901,000","-191,306,000","-268,567,000","-20,566,000","504,213,000","-1,189,000","-1,493,000","3,393,000","-407,942,000","-492,971,000","489,136,000","-420,799,000","135,665,000","-79,279,000","-318,544,000","750,037,000","-304,074,000","-63,645,000","-189,327,000","450,523,000","-48,507,000","-240,170,000","-135,151,000","63,695,000","-327,695,000","493,132,000","649,131,000"
	EffectOfExchangeRateChanges,"-18,000","-112,000","197,000","-56,000","-47,000","-803,000","816,000","-32,000","-4,000","-71,000","136,000","-66,000","61,000","-78,000","29,000","3,000","-14,000","-26,000","27,000","-31,000","33,000","37,000","-33,000","71,000","-102,000","42,000","-11,000","-88,000","292,000","-63,000","-81,000","-63,000","-16,000","-6,000","16,000","141,000","-135,000","1,000","-4,000","-313,000","318,000","-2,000","55,000","-63,000","8,000","-8,000","6,000","62,000","-70,000","25,000","0","-14,000","2,000","6,000","-7,000","1,000","8,000","-10,000","-49,000","48,000","-1,000","2,000","4,000","-12,000","8,000",,,,,,,,
	BeginningCashPosition,"54,624,000","34,467,000","27,518,000","47,317,000","54,624,000","54,174,000","31,334,000","44,394,000","43,676,000","42,226,000","36,438,000","30,570,000","41,189,000","29,937,000","21,123,000","16,895,000","20,349,000","19,645,000","39,215,000","32,690,000","11,280,000","58,921,000","70,112,000","60,320,000","18,905,000","12,527,000","12,516,000","12,908,000","8,417,000","27,670,000","11,682,000","11,563,000","14,736,000","14,847,000","6,084,000","17,084,000","6,197,000","43,690,000","10,409,000","102,790,000","2,678,000","635,000","7,698,000","9,205,000","6,354,000","211,611,000","27,704,000","218,948,000","487,585,000","508,126,000","3,913,000","5,116,000","6,607,000","3,208,000","411,157,000","904,127,000","414,983,000","835,792,000","700,176,000","779,407,000","1,097,952,000","347,913,000","651,983,000","715,640,000","904,959,000","454,435,000","502,943,000","743,113,000","878,264,000","814,569,000","1,142,264,000","649,132,000","1,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","104,280,000","0","0","182,273,000","0","0","0","50,000,000","0","0","0","0","0","0","0","204,275,000","0","107,849,000","172,974,000","0","0","0","0","369,589,000","0","0",,,,,,"0","294,056,000","0","0","0","0","0","0","871,875,000"
