name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996
OperatingCashFlow,"50,682,000","609,000","18,043,000","-7,256,000","39,286,000","14,212,000","4,319,000","21,644,000","13,370,000","1,208,000","38,332,000","13,280,000","42,331,000","22,056,000","37,929,000","22,895,000","46,339,000","25,754,000","37,982,000","17,434,000","30,194,000","21,426,000","29,728,000","37,687,000","24,127,000","46,817,000","27,592,000","43,160,000","25,643,000","30,829,000","25,604,000","25,052,000","20,003,000","29,381,000","10,841,000","26,614,000","20,964,000","37,125,000","9,151,000","30,113,000","25,583,000","22,232,000","34,720,000","15,933,000","30,570,000","7,395,000","30,824,000","16,454,000","22,873,000","4,518,000","24,497,000","17,595,000","19,634,000","6,600,000","22,144,000","10,112,000","24,802,000","1,453,000","20,005,000","4,955,000","13,988,000","-3,623,000","12,420,000","11,249,000","7,203,000","1,015,000","10,915,000","9,191,000","6,241,000","2,236,000","4,705,000","5,966,000","3,154,000","2,568,000","2,949,000","1,989,000","3,713,000","-9,000","2,081,000","540,000","3,095,000","1,174,000","806,561","1,506,346","1,709,965","765,624","769,501","2,683,640","1,227,044","1,872,062","74,051","700,000","900,000","600,000","900,000","100,000","600,000","500,000","-700,000","400,000","0","200,000","700,000"
	CashFlowFromContinuingOperatingActivities,"50,682,000","609,000","18,043,000","-7,256,000","39,286,000","14,212,000","4,319,000","21,644,000","13,370,000","1,208,000","38,332,000","13,280,000","42,331,000","22,056,000","37,929,000","22,895,000","46,339,000","25,754,000","37,982,000","17,434,000","30,194,000","21,426,000","29,728,000","37,687,000","24,127,000","46,817,000","27,592,000","43,160,000","25,643,000","30,829,000","25,604,000","25,052,000","20,003,000","29,381,000","10,841,000","26,614,000","20,964,000","37,125,000","9,151,000","30,113,000","25,583,000","22,232,000","34,720,000","15,933,000","30,570,000","7,395,000","30,824,000","16,454,000","22,873,000","4,518,000","24,497,000","17,595,000","19,634,000","6,600,000","22,144,000","10,112,000","24,802,000","1,453,000","20,005,000","4,955,000","13,988,000","-3,623,000","12,420,000","11,249,000","7,203,000","1,015,000","10,915,000","9,191,000","6,241,000","2,236,000","4,705,000","5,966,000","3,154,000","2,568,000","2,949,000","1,989,000","3,713,000","-9,000","2,081,000","540,000","3,095,000","1,174,000","806,561","1,506,346","1,709,965","765,624","769,501","2,683,640","1,227,044","1,872,062","74,051","700,000","900,000","600,000","900,000","100,000","600,000","500,000","-700,000","400,000","0","200,000","700,000"
		NetIncomeFromContinuingOperations,"995,000","1,460,000","-4,658,000","-2,176,000","6,369,000","-3,141,000","-18,084,000","-6,584,000","-28,950,000","-4,267,000","14,511,000","3,671,000","14,192,000","12,864,000","10,685,000","8,516,000","16,945,000","14,664,000","23,486,000","2,389,000","9,639,000","9,266,000","12,887,000","7,237,000","13,789,000","11,644,000","10,908,000","12,364,000","12,438,000","9,615,000","8,253,000","6,482,000","8,004,000","4,658,000","504,000","3,648,000","8,597,000","8,273,000",,,,,,,,"7,195,000","6,937,000","5,541,000","6,334,000","4,350,000","1,721,000","3,169,000","4,389,000","3,759,000","2,255,000","2,040,000","2,893,000","3,120,000","3,692,000","3,113,000","3,274,000","1,626,000","2,822,000","2,372,000","2,340,000","2,311,000","2,315,000","2,309,000","2,061,000","1,666,000","1,283,000","1,203,000","1,403,000","2,376,000","719,000","968,000","1,078,000","828,000","-393,000","414,000","910,000","736,000","565,437","863,338","984,574","763,522","769,358","803,250","198,737","172,909","-203,352","400,000",,,"-200,000",,,"-200,000",,,"100,000","-200,000","-900,000"
		OperatingGainsLosses,"3,830,000","157,000","721,000","2,700,000","252,000","273,000","2,639,000","177,000","11,420,000","2,905,000","244,000","931,000","1,042,000","1,645,000","999,000","865,000","1,123,000","1,061,000","607,000","1,070,000","2,411,000","687,000","705,000","810,000","707,000","749,000","1,195,000","689,000","641,000","383,000","839,000","283,000","419,000","422,000","3,231,000","79,000","469,000","100,000","-402,000","-289,000","397,000","54,000","-500,000","257,000","283,000","385,000","140,000","884,000","0","140,000",,,,,"-92,000","596,000",,,"0","0","0","2,004,000",,,,"459,000","30,000","670,000","49,000","104,000","209,000","58,000","276,000","-1,604,000","200,000","161,000",,,,,,,"-99,940","112,849","-7,931","7,249","1,389,903","27,564","94,121","8,423","-33,280","100,000","100,000","100,000","0",,,,,,,,
			GainLossOnSaleOfPPE,,,,,,,,,,"2,905,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-508,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"72,526,000","17,976,000","18,093,000","18,224,000","18,233,000","18,203,000","18,389,000","18,037,000","18,353,000","18,345,000","18,362,000","18,163,000","17,839,000","17,642,000","17,679,000","17,686,000","17,620,000","17,454,000","17,434,000","17,430,000","17,052,000","16,749,000","16,345,000","16,292,000","16,040,000","15,598,000","15,409,000","15,093,000","14,554,000","14,361,000","14,132,000","13,981,000","13,822,000","13,452,000","13,133,000","12,465,000","11,940,000","11,469,000","11,199,000","10,562,000","10,060,000","9,526,000","9,228,000","8,644,000","8,256,000","7,947,000","7,751,000","7,366,000","7,030,000","6,731,000","6,414,000","6,104,000","5,891,000","5,710,000","5,440,000","4,992,000","4,484,000","4,268,000","4,084,000","3,850,000","3,435,000","3,052,000","2,916,000","2,620,000","2,291,000","2,156,000","2,082,000","1,835,000","1,662,000","1,405,000","1,578,000","1,330,000","1,183,000","1,158,000","1,058,000","993,000","964,000","913,000","883,000","657,000","592,000","582,000","633,591","475,125","494,748","513,989","593,728","520,256","462,144","425,881","417,428","400,000","300,000","400,000","400,000","400,000","400,000","500,000","400,000","400,000","300,000","300,000","800,000"
			DepreciationAndAmortization,"72,526,000","17,976,000","18,093,000","18,224,000","18,233,000","18,203,000","18,389,000","18,037,000","18,353,000","18,345,000","18,362,000","18,163,000","17,839,000","17,642,000","17,679,000","17,686,000","17,620,000","17,454,000","17,434,000","17,430,000","17,052,000","16,749,000","16,345,000","16,292,000","16,040,000","15,598,000","15,409,000","15,093,000","14,554,000","14,361,000","14,132,000","13,981,000","13,822,000","13,452,000","13,133,000","12,465,000","11,940,000","11,469,000","11,199,000","10,562,000","10,060,000","9,526,000","9,228,000","8,644,000","8,256,000","7,947,000","7,751,000","7,366,000","7,030,000","6,731,000","6,414,000","6,104,000","5,891,000","5,710,000","5,440,000","4,992,000","4,484,000","4,268,000","4,084,000","3,850,000","3,435,000","3,052,000","2,916,000","2,620,000","2,291,000","2,156,000","2,082,000","1,835,000","1,662,000","1,405,000","1,578,000","1,330,000","1,183,000","1,158,000","1,058,000","993,000","964,000","913,000","883,000","657,000","592,000","582,000","633,591","475,125","494,748","513,989","593,728","520,256","462,144","425,881","417,428","400,000","300,000","400,000","400,000","400,000","400,000","500,000","400,000","400,000","300,000","300,000","800,000"
		DeferredTax,"-22,691,000","-10,315,000","-5,536,000","-5,438,000","-1,402,000","-6,299,000","2,338,000","-4,705,000","-17,125,000","-6,899,000","1,009,000","-2,175,000","-1,263,000","-344,000","1,812,000","-1,471,000","-663,000","-2,490,000","-15,972,000","-2,088,000","-40,000","1,614,000","2,956,000","-209,000","2,435,000","1,891,000","1,826,000","1,254,000","2,074,000","165,000","1,468,000","170,000","1,182,000","1,596,000","-3,562,000","-3,089,000","1,135,000","2,068,000","2,495,000","782,000","1,659,000","1,828,000","1,913,000","1,286,000","1,397,000","1,473,000","1,005,000","1,653,000","804,000","671,000","1,780,000","783,000","1,098,000","1,375,000","2,224,000","131,000","-624,000","480,000","-103,000","2,407,000","276,000","-309,000","-691,000","-43,000","-77,000","-122,000","-1,092,000","-86,000","32,000","800,000","310,000","120,000","36,000","486,000","-1,236,000","619,000","86,000","53,000","-332,000","550,000",,,"-424,526","506,133","450,243","403,999",,,,,,,,,,,,,,,,,
			DeferredIncomeTax,"-22,691,000","-10,315,000","-5,536,000","-5,438,000","-1,402,000","-6,299,000","2,338,000","-4,705,000","-17,125,000","-6,899,000","1,009,000","-2,175,000","-1,263,000","-344,000","1,812,000","-1,471,000","-663,000","-2,490,000","-15,972,000","-2,088,000","-40,000","1,614,000","2,956,000","-209,000","2,435,000","1,891,000","1,826,000","1,254,000","2,074,000","165,000","1,468,000","170,000","1,182,000","1,596,000","-3,562,000","-3,089,000","1,135,000","2,068,000","2,495,000","782,000","1,659,000","1,828,000","1,913,000","1,286,000","1,397,000","1,473,000","1,005,000","1,653,000","804,000","671,000","1,780,000","783,000","1,098,000","1,375,000","2,224,000","131,000","-624,000","480,000","-103,000","2,407,000","276,000","-309,000","-691,000","-43,000","-77,000","-122,000","-1,092,000","-86,000","32,000","800,000","310,000","120,000","36,000","486,000","-1,236,000","619,000","86,000","53,000","-332,000","550,000",,,"-424,526","506,133","450,243","403,999",,,,,,,,,,,,,,,,,
