name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
			RawMaterials,"159,700,000","145,200,000","129,100,000","104,600,000","87,500,000","69,900,000","64,700,000","59,100,000","64,400,000","64,900,000","57,900,000","58,700,000","52,700,000","30,800,000","21,800,000","21,700,000","22,900,000","20,000,000","19,200,000","16,300,000","17,500,000","20,100,000","17,500,000","18,400,000","23,400,000","16,000,000","10,700,000","9,100,000","6,300,000","7,600,000","6,200,000","5,100,000","4,500,000","4,800,000","3,500,000","3,100,000","2,900,000","2,500,000","3,551,000","4,177,000","4,294,000","4,577,000","3,139,000","2,460,000","3,240,000","5,041,000","3,934,000","2,105,000","1,778,000","1,613,000","977,000","699,000","1,104,000","1,426,000","1,552,000","1,338,000","1,063,000","649,000","774,000","889,000","1,105,000","1,051,988",,,,,,,
			WorkInProcess,"15,800,000","16,200,000","18,400,000","13,600,000","16,900,000","14,200,000","17,100,000","15,000,000","17,700,000","11,100,000","8,200,000","11,400,000","10,000,000","11,200,000","10,600,000","9,700,000","9,000,000","8,200,000","8,300,000","4,100,000","3,700,000","2,300,000","2,600,000","3,400,000","2,900,000","2,600,000","2,500,000","700,000","1,300,000","1,000,000","1,200,000","1,000,000","900,000","300,000","1,300,000","700,000","600,000","400,000","1,203,000","933,000","931,000","601,000","1,420,000","740,000","458,000","575,000","529,000","353,000","271,000","398,000","207,000","260,000","245,000","198,000","148,000","283,000","212,000","130,000","122,000","121,000","85,000","95,875",,,,,,,
			FinishedGoods,"166,700,000","195,900,000","203,800,000","201,100,000","185,300,000","150,600,000","118,900,000","91,200,000","59,800,000","43,800,000","54,300,000","47,800,000","38,400,000","28,700,000","22,800,000","14,800,000","19,700,000","17,000,000","15,800,000","22,400,000","25,300,000","23,000,000","24,600,000","21,100,000","19,800,000","16,600,000","17,400,000","12,600,000","10,800,000","7,400,000","6,900,000","5,500,000","3,500,000","3,900,000","5,200,000","3,500,000","4,000,000","4,500,000","2,387,000","2,268,000","2,819,000","2,993,000","1,896,000","3,058,000","2,727,000","2,496,000","1,890,000","1,629,000","1,802,000","630,000","748,000","404,000","1,016,000","822,000","890,000","1,150,000","549,000","360,000","139,000","244,000","267,000","265,161",,,,,,,
		PrepaidAssets,"171,700,000","81,600,000","77,900,000","86,500,000","79,400,000","53,900,000","62,600,000","62,400,000","42,600,000","30,000,000","30,500,000","31,500,000","27,000,000","16,500,000","20,400,000","21,700,000","19,900,000","16,600,000","13,300,000","15,700,000","17,000,000","9,200,000","9,800,000","8,700,000","7,500,000","6,800,000","4,000,000","5,000,000","3,800,000","3,900,000","2,800,000","4,000,000","3,500,000","3,400,000","2,500,000","2,800,000","2,200,000","2,000,000","2,688,000","2,527,000","2,051,000","1,781,000","2,457,000","3,011,000","2,304,000","2,690,000","1,460,000","1,614,000","1,436,000","2,773,000","1,239,000","1,819,000","1,344,000","1,426,000","1,382,000","1,757,000","1,118,000","1,614,000","1,598,000","1,939,000","1,251,000","1,313,907","1,210,043","1,408,929","567,414","488,015","1,012,670","760,046","158,052"
		RestrictedCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","989,000","1,214,000","1,439,000","1,664,000",,,,,,,,,,,,,,,,,,,,,,"17,107,586"
	TotalNonCurrentAssets,"1,310,400,000","1,179,200,000","1,119,700,000","1,029,600,000","944,700,000","865,700,000","596,100,000","488,800,000","452,200,000","425,600,000","370,000,000","321,700,000","283,200,000","216,500,000","200,200,000","171,500,000","167,500,000","159,400,000","150,000,000","138,800,000","136,700,000","122,800,000","103,300,000","91,800,000","72,000,000","60,700,000","53,000,000","48,000,000","43,100,000","38,700,000","36,000,000","34,200,000","31,300,000","29,400,000","28,400,000","28,100,000","27,500,000","28,400,000","27,225,000","26,529,000","25,140,000","16,065,000","13,561,000","12,389,000","12,123,000","11,139,000","9,617,000","10,122,000","9,305,000","10,028,000","10,580,000","10,978,000","11,440,000","12,308,000","13,291,000","14,098,000","15,115,000","9,968,000","8,406,000","9,008,000","9,379,000","7,196,685","7,592,480","7,571,203","6,326,458","5,713,491","3,810,465","2,732,089","3,454,998"
		NetPPE,"938,800,000","889,900,000","833,500,000","770,800,000","688,700,000","608,600,000","556,100,000","455,900,000","419,900,000","392,800,000","335,600,000","289,000,000","249,100,000","183,100,000","169,600,000","156,800,000","152,400,000","145,600,000","136,100,000","125,000,000","123,400,000","109,400,000","88,400,000","77,000,000","65,900,000","54,700,000","46,600,000","40,600,000","35,700,000","31,200,000","28,000,000","26,000,000","22,900,000","20,700,000","19,700,000","19,100,000","18,300,000","18,900,000","18,613,000","17,768,000","16,206,000","15,019,000","12,524,000","12,016,000","11,748,000","10,763,000","9,240,000","7,775,000","6,880,000","6,422,000","6,731,000","6,495,000","6,403,000","6,105,000","6,442,000","6,543,000","6,854,000","6,649,000","5,058,000","5,565,000","5,819,000","6,117,685","6,678,480","6,657,203","6,026,458","5,463,491","3,560,465","2,482,089","1,928,612"
			GrossPPE,"1,203,700,000","1,121,400,000","1,036,500,000","957,600,000","860,700,000","762,800,000","692,800,000","577,200,000","526,900,000","497,800,000","437,200,000","388,000,000","337,500,000","262,900,000","241,900,000","222,300,000","211,300,000","200,400,000","188,400,000","173,700,000",,"156,600,000",,,,"92,900,000",,,,"64,000,000",,,,"47,300,000",,,,"40,000,000",,,,"31,563,000",,,,"25,787,000",,,,"19,221,000",,,,"16,650,000","13,950,000","14,051,000","14,362,000","14,157,000","9,665,000","10,172,000","10,426,000","10,724,401","8,587,284","8,566,007","7,935,262","7,372,295","4,404,262","3,325,886","2,772,409"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,
				LandAndImprovements,"15,200,000","15,600,000","15,600,000","15,600,000","15,600,000","15,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,"54,300,000","49,100,000","49,100,000","49,100,000","49,100,000","49,200,000","49,100,000","15,500,000","15,500,000","15,500,000","15,500,000","15,500,000","15,300,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000",,"6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,764,000",,,,"3,931,000",,,,"1,761,204",,,,"1,478,894",,,
				MachineryFurnitureEquipment,"418,200,000","356,300,000","314,700,000","297,600,000","265,100,000","249,900,000","237,300,000","211,200,000","174,000,000","175,700,000","142,500,000","145,200,000","123,200,000","118,900,000","104,700,000","98,000,000","87,500,000","65,100,000","63,300,000","60,400,000",,"59,900,000",,,,"71,900,000",,,,"49,300,000",,,,"36,800,000",,,,"30,700,000",,,,"24,542,000",,,,"19,879,000",,,,"14,378,000",,,,"11,886,000",,,,"10,226,000",,,,"8,963,197",,,,"5,893,401",,,
				OtherProperties,"82,300,000","88,100,000","91,300,000","94,800,000","98,800,000","93,300,000","94,300,000","71,600,000","73,800,000","71,500,000","34,600,000","35,800,000","27,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"374,200,000","360,700,000","323,400,000","275,500,000","283,700,000","219,000,000","181,000,000","158,200,000","144,100,000","132,600,000","148,000,000","96,100,000","88,100,000","57,300,000","53,100,000","39,200,000","66,200,000","87,600,000","78,900,000","74,200,000",,"65,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"259,500,000","251,600,000","242,400,000","225,000,000","148,400,000","135,800,000","131,100,000","120,700,000","119,500,000","102,500,000","96,600,000","95,400,000","83,200,000","80,700,000","78,100,000","79,100,000","51,600,000","41,700,000","40,200,000","33,100,000",,"25,600,000",,,,"21,000,000",,,,"14,700,000",,,,"10,500,000",,,,"9,300,000",,,,"7,021,000",,,,"5,908,000",,,,"4,843,000",,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-264,900,000","-231,500,000","-203,000,000","-186,800,000","-172,000,000","-154,200,000","-136,700,000","-121,300,000","-107,000,000","-105,000,000","-101,600,000","-99,000,000","-88,400,000","-79,800,000","-72,300,000","-65,500,000","-58,900,000","-54,800,000","-52,300,000","-48,700,000",,"-47,200,000",,,,"-38,200,000",,,,"-32,800,000",,,,"-26,600,000",,,,"-21,100,000",,,,"-16,544,000",,,,"-15,024,000",,,,"-12,799,000",,,,"-10,545,000","-7,508,000","-7,508,000","-7,508,000","-7,508,000","-4,607,000","-4,607,000","-4,607,000","-4,606,716","-1,908,804","-1,908,804","-1,908,804","-1,908,804","-843,797","-843,797","-843,797"
		GoodwillAndOtherIntangibleAssets,"58,000,000","68,500,000","69,900,000","19,100,000","18,900,000","19,300,000","19,000,000","18,700,000","18,600,000","18,600,000","18,400,000","18,700,000","18,600,000","18,700,000","18,400,000","11,900,000","12,300,000","12,100,000","12,000,000","11,900,000","11,400,000","11,500,000","13,400,000","13,600,000","5,700,000","5,900,000","6,100,000","6,200,000","5,800,000","5,900,000","6,300,000","6,500,000","6,600,000","6,800,000","6,900,000","7,100,000","7,200,000","7,400,000","7,475,000","7,624,000","7,772,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"26,600,000","26,500,000","23,900,000","19,100,000","18,900,000","19,300,000","19,000,000","18,700,000","18,600,000","18,600,000","18,400,000","18,700,000","18,600,000","18,700,000","18,400,000","11,900,000","12,300,000","12,100,000","12,000,000","11,900,000","11,400,000","11,300,000","11,800,000","11,800,000","3,700,000","3,700,000","3,700,000","3,700,000","3,200,000","3,200,000","3,200,000","3,200,000","3,200,000","3,200,000","3,200,000","3,200,000","3,200,000","3,200,000","3,162,000","3,162,000","3,162,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"31,400,000","42,000,000","46,000,000",,,,,,,,,,,,,,,,,,,"200,000","1,600,000","1,800,000","2,000,000","2,200,000","2,400,000","2,500,000","2,600,000","2,700,000","3,100,000","3,300,000","3,400,000","3,600,000","3,700,000","3,900,000","4,000,000","4,200,000","4,313,000","4,462,000","4,610,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"290,800,000","220,800,000","216,300,000","216,400,000","216,700,000","216,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"290,800,000","220,800,000","216,300,000","216,400,000","216,700,000","216,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"22,800,000",,,"23,300,000","20,400,000","21,400,000","21,000,000","14,200,000","13,700,000","14,200,000","16,000,000","14,000,000","15,500,000","14,700,000","12,200,000","2,800,000","2,800,000","1,700,000","1,900,000","1,900,000","1,900,000","1,900,000","1,500,000","1,200,000","400,000","100,000","300,000","1,200,000","1,600,000","1,600,000","1,700,000","1,700,000","1,800,000","1,900,000","1,800,000","1,900,000","2,000,000","2,100,000","1,137,000","1,137,000","1,162,000","1,046,000","1,037,000","373,000","375,000","376,000","377,000","2,347,000","2,425,000","3,606,000","3,849,000","4,483,000","5,037,000","6,203,000","6,849,000","7,555,000","8,261,000","3,319,000","3,348,000","3,443,000","3,560,000","1,079,000","914,000","914,000","300,000","250,000","250,000","250,000","1,526,386"
TotalLiabilitiesNetMinorityInterest,"2,867,700,000","2,612,100,000","2,639,800,000","2,506,200,000","2,486,600,000","2,464,000,000","2,333,900,000","2,167,900,000","1,513,400,000","1,512,400,000","1,421,400,000","1,377,600,000","1,305,400,000","1,252,700,000","552,100,000","525,400,000","475,100,000","484,700,000","458,900,000","441,900,000","189,400,000","119,000,000","100,100,000","86,400,000","68,200,000","70,800,000","63,400,000","47,700,000","40,700,000","44,400,000","44,400,000","40,100,000","34,900,000","38,400,000","35,400,000","30,000,000","25,200,000","29,000,000","22,543,000","19,214,000","18,411,000","15,985,000","15,728,000","14,794,000","13,193,000","16,171,000","18,861,000","19,547,000","21,587,000","65,393,000","63,057,000","63,124,000","62,792,000","82,979,000","70,368,000","71,761,000","71,854,000","70,144,000","68,165,000","69,850,000","69,059,000","7,724,341","9,190,508","6,615,299","7,205,849","7,314,195","3,160,654","3,015,432","80,012,037"
	CurrentLiabilities,"711,400,000","720,800,000","734,900,000","600,700,000","604,100,000","614,100,000","506,400,000","400,100,000","342,800,000","360,200,000","322,400,000","288,200,000","235,400,000","222,400,000","193,900,000","170,800,000","125,100,000","138,900,000","118,200,000","105,100,000","171,700,000","102,400,000","86,100,000","73,900,000","64,100,000","66,900,000","58,800,000","44,200,000","37,000,000","40,600,000","40,600,000","35,600,000","29,700,000","32,100,000","27,400,000","21,100,000","16,200,000","19,500,000","20,404,000","16,961,000","16,076,000","14,741,000","14,743,000","13,776,000","11,595,000","15,129,000","17,008,000","15,514,000","15,828,000","18,796,000","17,535,000","16,624,000","14,997,000","14,996,000","7,827,000","8,609,000","8,097,000","8,447,000","6,107,000","7,447,000","6,498,000","5,228,678","6,568,046","4,924,346","6,967,657","7,074,096","2,918,646","2,868,567","2,797,681"
		PayablesAndAccruedExpenses,"656,300,000","649,800,000","686,400,000","546,600,000","584,000,000","595,400,000","489,100,000","383,300,000","326,500,000","344,900,000","302,600,000","268,800,000","219,300,000","219,500,000","190,400,000","164,000,000","122,200,000","132,700,000","115,900,000","103,600,000","95,500,000","99,000,000","85,600,000","73,200,000","61,800,000","61,700,000","54,700,000","41,000,000","33,300,000","36,100,000","37,700,000","33,000,000","26,900,000","28,100,000","25,000,000","19,200,000","14,700,000","17,100,000","10,520,000","7,532,000","7,980,000","6,346,000","6,045,000","4,965,000","8,937,000","11,080,000","12,698,000","10,567,000","9,160,000","5,745,000","7,933,000","7,276,000","5,961,000","6,714,000","5,385,000","6,167,000","5,655,000","7,072,000","4,732,000","6,072,000","5,209,000","4,320,878","6,028,046","4,774,346","6,967,657","7,074,096","2,918,646","2,868,567","2,797,681"
			Payables,"183,800,000","236,700,000","244,000,000","183,800,000","172,800,000","178,600,000","167,800,000","129,800,000","124,000,000","116,300,000","121,700,000","113,700,000","102,600,000","87,200,000","76,000,000","75,300,000","47,700,000","53,800,000","33,900,000","30,400,000","25,700,000","29,000,000","30,000,000","25,700,000","24,400,000","21,100,000","19,200,000","13,500,000","12,700,000","11,500,000","9,400,000","8,600,000","5,900,000","5,400,000","4,700,000","3,800,000","3,100,000","4,600,000","4,765,000","2,853,000","2,593,000","2,807,000","2,652,000","2,812,000","2,001,000","1,758,000","7,075,000","5,684,000","5,112,000","2,600,000","2,490,000","956,000","1,368,000","1,123,000","2,663,000","1,239,000","3,245,000","1,532,000","2,088,000","3,966,000","3,018,000","834,897","3,064,669","2,216,212","4,821,490","6,008,194","1,969,243","2,136,014","1,202,846"
				AccountsPayable,"150,100,000","196,000,000","210,000,000","165,900,000","152,200,000","163,300,000","147,600,000","108,400,000","110,200,000","102,300,000","101,400,000","97,100,000","90,300,000","75,500,000","57,700,000","59,900,000","38,900,000","46,700,000","23,300,000","16,800,000","17,900,000","24,500,000","26,300,000","22,400,000","21,500,000","19,000,000","16,700,000","11,700,000","10,900,000","9,900,000","7,900,000","7,000,000","4,800,000","4,200,000","3,800,000","2,800,000","2,200,000","3,900,000","3,796,000","2,021,000","1,952,000","2,807,000","2,652,000","2,083,000","2,001,000","1,758,000",,,,"2,600,000","2,024,000","956,000","1,368,000","1,123,000","2,663,000","1,239,000","3,245,000","1,532,000","2,088,000","3,966,000","3,018,000","834,897","3,064,669","2,216,212","4,821,490","6,008,194","1,969,243","2,136,014","1,202,846"
				TotalTaxPayable,"33,700,000","40,700,000","34,000,000","17,900,000","20,600,000","15,300,000","20,200,000","21,400,000","13,800,000","14,000,000","20,300,000","16,600,000","12,300,000","11,700,000","18,300,000","15,400,000","8,800,000","7,100,000","10,600,000","13,600,000","7,800,000","4,500,000","3,700,000","3,300,000","2,900,000","2,100,000","2,500,000","1,800,000","1,800,000","1,600,000","1,500,000","1,600,000","1,100,000","1,200,000","900,000","1,000,000","900,000","700,000","969,000","832,000","641,000",,,"729,000",,,,,,,"466,000",,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"472,500,000","413,100,000","442,400,000","362,800,000","411,200,000","416,800,000","321,300,000","253,500,000","202,500,000","228,600,000","180,900,000","155,100,000","116,700,000","132,300,000","114,400,000","88,700,000","74,500,000","78,900,000","82,000,000","73,200,000","69,800,000","70,000,000","55,600,000","47,500,000","37,400,000","40,600,000","35,500,000","27,500,000","20,600,000","24,600,000","28,300,000","24,400,000","21,000,000","22,700,000","20,300,000","15,400,000","11,600,000","12,500,000","5,755,000","4,679,000","5,387,000","3,539,000","3,393,000","2,153,000","6,936,000","9,322,000","5,623,000","4,883,000","4,048,000","3,145,000","5,443,000","6,320,000","4,593,000","5,591,000","2,722,000","4,928,000","2,410,000","5,540,000","2,644,000","2,106,000","2,191,000","3,485,981","2,963,377","2,558,134","2,146,167","1,065,902","949,403","732,553","1,594,835"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"831,000","119,000","831,000","119,000",,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,"700,000","1,800,000","1,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"31,500,000","33,400,000","26,900,000","33,500,000",,,,,,,,,,,,,,"3,000,000",,,,"2,500,000",,,,"2,100,000",,,,"1,500,000",,,,"1,100,000",,,,"800,000","8,662,000","7,930,000","6,251,000","6,804,000","6,961,000","6,403,000",,,,,,,,,,,,,,,,,,,,,,,,,
