name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004
	TotalNonCurrentAssets,"738,700,000","729,900,000","725,300,000","748,800,000","767,800,000","775,100,000","775,900,000","785,700,000","820,200,000","801,200,000","793,200,000","807,000,000","819,100,000","776,800,000","792,700,000","809,800,000","826,200,000","825,600,000","876,200,000","876,600,000","817,200,000","805,900,000","812,600,000","821,700,000","827,300,000","835,100,000","851,700,000","861,600,000","867,800,000","858,000,000","781,800,000","761,200,000","740,100,000","731,000,000","748,600,000","742,100,000","733,300,000","747,300,000","772,798,000","760,587,000","759,939,000","758,544,000","692,725,000","705,674,000","686,633,000","700,771,000","700,797,000","704,394,000","769,598,000","772,874,000","721,351,000","778,507,000","795,393,000","839,771,000","790,736,000","793,352,000","792,307,000","724,353,000","850,425,000","753,924,000","720,203,000","707,424,000","705,332,000","734,880,000","691,267,000","649,818,000","631,845,000","609,111,000","621,083,000","6,931,727,000","605,177,000","661,685,000"
		NetPPE,"181,100,000","186,500,000","187,500,000","193,200,000","197,200,000","203,200,000","150,500,000","158,200,000","169,600,000","176,100,000","178,600,000","183,300,000","187,600,000","193,900,000","201,100,000","200,800,000","206,300,000","214,900,000","215,000,000","212,100,000","204,800,000","201,000,000","201,300,000","196,800,000","195,500,000","199,700,000","198,100,000","192,000,000","174,700,000","165,600,000","145,500,000","140,000,000","133,600,000","134,800,000","125,900,000","126,400,000","127,400,000","127,900,000","119,906,000","117,032,000","116,883,000","116,341,000","108,005,000","111,125,000","111,100,000","115,111,000","113,844,000","121,069,000","122,766,000","127,972,000","128,110,000","143,712,000","149,192,000","156,263,000","157,484,000","160,676,000","163,148,000","171,008,000","164,459,000","155,565,000","152,909,000","148,849,000","136,775,000","128,800,000","117,855,000","105,545,000","98,429,000","98,765,000","97,450,000","88,154,000","90,273,000","91,254,000"
			GrossPPE,"181,100,000","724,900,000","187,500,000","193,200,000","197,200,000","728,300,000","150,500,000","158,200,000","169,600,000","671,000,000","178,600,000","183,300,000","187,600,000","637,000,000","201,100,000","200,800,000","206,300,000","620,700,000","215,000,000","212,100,000","204,800,000","571,500,000","201,300,000","196,800,000","195,500,000","537,800,000","198,100,000","192,000,000","174,700,000","505,700,000","145,500,000","140,000,000","133,600,000","442,700,000","440,600,000","454,700,000","445,400,000","435,000,000","437,642,000","424,104,000","415,214,000","410,819,000","403,036,000","395,396,000",,"377,631,000",,,,"380,314,000",,,,"384,822,000",,,,,,,,,,,,,,,,"204,557,000","210,923,000","205,045,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0",,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","410,000","410,000","410,000","594,000","594,000",,"2,907,000",,,,"2,907,000",,,,"2,907,000",,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"549,400,000",,,,"541,200,000",,,,"532,000,000",,,,"490,900,000",,,,"461,700,000",,,,"401,300,000",,,,"367,200,000",,,,"303,600,000",,,,"248,800,000","234,700,000","253,500,000","248,600,000","242,000,000","412,237,000","398,816,000","391,083,000","382,847,000","375,254,000","368,116,000",,"350,777,000",,,,"356,029,000",,,,"363,393,000",,,,,,,,,,,,,,,,"122,845,000","210,923,000","205,045,000"
				OtherProperties,"181,100,000","153,400,000","187,500,000","193,200,000","197,200,000","160,100,000","150,500,000","158,200,000","169,600,000","112,500,000","178,600,000","183,300,000","187,600,000","118,800,000","201,100,000","200,800,000","206,300,000","130,400,000","215,000,000","212,100,000","204,800,000","145,500,000","201,300,000","196,800,000","195,500,000","145,900,000","198,100,000","192,000,000","174,700,000","167,000,000","145,500,000","140,000,000","133,600,000","165,400,000","178,500,000","173,400,000","170,300,000","166,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,712,000",,
				Leases,,"22,100,000",,,,"27,000,000",,,,"26,500,000",,,,"27,300,000",,,,"28,600,000",,,,"24,700,000",,,,"24,700,000",,,,"35,100,000",,,,"28,500,000","27,400,000","27,800,000","26,500,000","26,400,000","25,405,000","24,878,000","23,721,000","27,562,000","27,188,000","26,686,000",,"23,947,000",,,,"21,378,000",,,,"18,522,000",,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-538,400,000",,,,"-525,100,000",,,,"-494,900,000",,,,"-443,100,000",,,,"-405,800,000",,,,"-370,500,000",,,,"-338,100,000",,,,"-340,100,000",,,,"-307,900,000","-314,700,000","-328,300,000","-318,000,000","-307,100,000","-317,736,000","-307,072,000","-298,331,000","-294,478,000","-295,031,000","-284,271,000",,"-262,520,000",,,,"-252,342,000",,,,"-228,559,000",,,,,,,,,,,,,,,,"-116,403,000","-120,650,000","-113,791,000"
		GoodwillAndOtherIntangibleAssets,"442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","443,800,000","442,200,000","442,200,000","442,200,000","444,000,000","442,200,000","442,200,000","442,200,000","445,500,000","442,200,000","442,200,000","442,200,000","447,700,000","442,200,000","442,200,000","442,200,000","451,200,000","442,100,000","442,500,000","442,100,000","454,400,000","440,300,000","434,900,000","434,900,000","443,500,000","431,800,000","428,700,000","429,500,000","429,600,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","435,399,000","436,009,000","436,638,000","433,310,000","440,066,000","445,235,000","449,873,000","448,885,000","458,809,000","454,136,000","455,299,000","456,444,000","433,895,000","434,933,000","435,846,000","436,769,000","438,020,000","437,491,000","417,019,000","417,518,000","417,079,000","417,613,000","410,213,000","410,736,000","411,881,000","414,283,000"
			Goodwill,"442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,200,000","442,100,000","442,500,000","442,100,000","442,500,000","440,300,000","434,900,000","434,900,000","435,200,000","431,800,000","428,700,000","428,700,000","428,700,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","428,691,000","428,702,000","425,630,000","428,117,000","432,591,000","436,349,000","434,337,000","443,758,000","438,839,000","438,839,000","438,839,000","421,078,000","421,078,000","421,371,000","421,316,000","419,657,000","418,073,000","404,270,000","404,270,000","403,364,000","403,364,000","395,526,000",,,
			OtherIntangibleAssets,,,,,,,,,,"1,600,000",,,,"1,800,000",,,,"3,300,000",,,,"5,500,000",,,,"9,000,000",,,,"11,900,000",,,,"8,300,000",,,"800,000","900,000",,,,,,,,,"6,708,000","7,318,000","7,936,000","7,680,000","11,949,000","12,644,000","13,524,000","14,548,000","15,051,000","15,297,000","16,460,000","17,605,000","12,817,000","13,855,000","14,475,000","15,453,000","18,363,000","19,418,000","12,749,000","13,248,000","13,715,000","14,249,000","14,687,000","410,736,000","411,881,000","414,283,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"145,168,000",,"189,133,000",,,,"324,942,000",,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,
		FinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,647,000","7,878,000","25,014,000","17,155,000","24,191,000","27,376,000","48,651,000","40,979,000","28,743,000",,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","152,742,000","55,001,000","32,398,000","11,677,000","44,055,000","58,478,000","49,865,000","37,477,000","36,045,000","22,937,000","34,103,000","31,841,000",,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","152,742,000","55,001,000","32,398,000","11,677,000","44,055,000","58,478,000","49,865,000","37,477,000","36,045,000","22,937,000","34,103,000","31,841,000",,
		OtherNonCurrentAssets,"115,400,000","101,200,000","95,600,000","113,400,000","128,400,000","129,700,000","183,200,000","185,300,000","208,400,000","181,300,000","172,400,000","181,500,000","189,300,000","138,900,000","149,400,000","166,800,000","177,700,000","165,200,000","219,000,000","222,300,000","170,200,000","157,200,000","169,100,000","182,700,000","189,600,000","184,200,000","211,500,000","227,100,000","251,000,000","238,000,000","196,000,000","186,300,000","171,600,000","152,700,000","190,900,000","187,000,000","176,400,000","189,800,000","224,201,000","214,864,000","214,365,000","213,512,000","156,029,000","165,858,000","146,842,000","156,969,000","151,554,000","147,316,000","210,194,000","211,592,000","153,175,000","189,560,000","196,328,000","234,623,000","174,443,000","178,540,000","173,860,000","95,254,000","91,451,000","83,411,000","81,895,000","85,938,000","59,106,000","61,460,000","65,549,000","60,535,000","80,292,000","69,796,000","79,317,000","6,400,996,000","103,023,000","156,148,000"
TotalLiabilitiesNetMinorityInterest,"4,614,100,000","4,661,500,000","4,669,800,000","4,641,200,000","4,846,800,000","4,911,100,000","4,743,100,000","4,686,300,000","4,163,400,000","4,425,400,000","4,487,000,000","4,620,300,000","4,647,600,000","4,564,900,000","4,779,900,000","4,763,400,000","4,741,900,000","5,017,800,000","4,730,100,000","4,602,600,000","4,636,800,000","4,805,800,000","4,634,600,000","4,512,000,000","4,504,300,000","4,728,000,000","4,755,600,000","4,713,300,000","4,840,700,000","4,824,900,000","4,757,400,000","4,926,500,000","4,800,900,000","4,863,900,000","5,039,500,000","5,224,000,000","5,063,700,000","5,312,000,000","5,410,608,000","5,301,165,000","5,228,664,000","5,285,776,000","5,108,479,000","5,207,186,000","5,931,814,000","6,058,218,000","6,191,555,000","6,379,195,000","6,560,988,000","6,812,676,000","6,771,028,000","7,044,660,000","7,049,048,000","7,424,032,000","8,104,313,000","8,632,960,000","8,674,380,000","8,423,528,000","8,558,740,000","8,644,117,000","8,549,665,000","8,607,074,000","8,282,453,000","8,539,394,000","8,305,247,000","8,451,035,000","8,594,408,000","8,796,334,000","7,992,482,000","8,065,544,000","7,958,270,000","8,471,906,000"
	CurrentLiabilities,"121,100,000","160,000,000","134,300,000","135,400,000","188,000,000","216,800,000","257,400,000","252,900,000","264,600,000","260,600,000","243,200,000","263,000,000","260,200,000","213,500,000","268,400,000","252,700,000","258,000,000","255,500,000","236,500,000","224,900,000","150,900,000","168,700,000","170,400,000","161,100,000","158,300,000","183,500,000","178,700,000","169,000,000","220,600,000","202,100,000","203,700,000","189,700,000","172,100,000","185,500,000","209,800,000","176,700,000","149,400,000","199,900,000","281,513,000","218,567,000","146,747,000","149,261,000","96,683,000","107,297,000","91,944,000","113,647,000","128,083,000","120,394,000","176,126,000","188,933,000","140,183,000","110,415,000","88,599,000","121,586,000","200,393,000","203,375,000","156,729,000","188,778,000","187,730,000","177,264,000","159,535,000","139,848,000","157,114,000","141,589,000","135,133,000","131,186,000","107,477,000","89,209,000","87,740,000","209,900,000","92,731,000","272,801,000"
		PayablesAndAccruedExpenses,"121,100,000","160,000,000","134,300,000","135,400,000","188,000,000","216,800,000","257,400,000","252,900,000","264,600,000","260,600,000","243,200,000","263,000,000","260,200,000","213,500,000","268,400,000","252,700,000","258,000,000","255,500,000","236,500,000","224,900,000","150,900,000","168,700,000","170,400,000","161,100,000","158,300,000","183,500,000","178,700,000","169,000,000","220,600,000","202,100,000","203,700,000","189,700,000","172,100,000","185,500,000","209,800,000","176,700,000","149,400,000","199,900,000","281,513,000","218,567,000","146,747,000","149,261,000","96,683,000","107,297,000","91,944,000","113,647,000","128,083,000","120,394,000","176,126,000","188,933,000","140,183,000","110,415,000","88,599,000","121,586,000","200,393,000","203,375,000","156,729,000","188,778,000","187,730,000","177,264,000","159,535,000","139,848,000","157,114,000","141,589,000","135,133,000","131,186,000","107,477,000","89,209,000","87,740,000","99,239,000","92,731,000","272,801,000"
			Payables,"121,100,000","160,000,000","134,300,000","135,400,000","188,000,000","216,800,000","257,400,000","252,900,000","264,600,000","260,600,000","243,200,000","263,000,000","260,200,000","213,500,000","268,400,000","252,700,000","258,000,000","255,500,000","236,500,000","224,900,000","150,900,000","168,700,000","170,400,000","161,100,000","158,300,000","183,500,000","178,700,000","169,000,000","220,600,000","202,100,000","203,700,000","189,700,000","172,100,000","185,500,000","209,800,000","176,700,000","149,400,000","199,900,000","281,513,000","218,567,000","146,747,000","149,261,000","96,683,000","107,297,000","91,944,000","113,647,000","128,083,000","120,394,000","176,126,000","188,933,000","140,183,000","110,415,000","88,599,000","121,586,000","200,393,000","203,375,000","156,729,000","188,778,000","187,730,000","177,264,000","159,535,000","139,848,000","157,114,000","141,589,000","135,133,000","131,186,000","107,477,000","89,209,000","87,740,000","99,239,000","92,731,000","272,801,000"
				AccountsPayable,"121,100,000","160,000,000","134,300,000","135,400,000","188,000,000","216,800,000","257,400,000","252,900,000","264,600,000","260,600,000","243,200,000","263,000,000","260,200,000","213,500,000","268,400,000","252,700,000","258,000,000","255,500,000","236,500,000","224,900,000","150,900,000","168,700,000","170,400,000","161,100,000","158,300,000","183,500,000","178,700,000","169,000,000","220,600,000","202,100,000","203,700,000","189,700,000","172,100,000","185,500,000","209,800,000","176,700,000","149,400,000","199,900,000","281,513,000","218,567,000","146,747,000","149,261,000","96,683,000","107,297,000","91,944,000","113,647,000","128,083,000","120,394,000","176,126,000","188,933,000","140,183,000","110,415,000","88,599,000","121,586,000","200,393,000","203,375,000","156,729,000","188,778,000","187,730,000","177,264,000","159,535,000","139,848,000","157,114,000","141,589,000","135,133,000","131,186,000","107,477,000","89,209,000","87,740,000","99,239,000","92,731,000","272,801,000"
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,"0",,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,058,191,000","4,142,961,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,370,377,000",,"5,654,461,000",,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"797,531,000",,"879,171,000",,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"797,531,000",,"879,171,000",,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,572,846,000",,"4,775,290,000",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,943,000",,,,,,,,,,,"0",,"0",,,,"0",,,,"110,661,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,493,000,000","4,501,500,000","4,535,500,000","4,505,800,000","4,658,800,000","4,694,300,000","4,485,700,000","4,433,400,000","3,898,800,000","4,164,800,000","4,243,800,000","4,357,300,000","4,387,400,000","4,351,400,000","4,511,500,000","4,510,700,000","4,483,900,000","4,762,300,000","4,493,600,000","4,377,700,000","4,485,900,000","4,637,100,000","4,464,200,000","4,350,900,000","4,346,000,000","4,544,500,000","4,576,900,000","4,544,300,000","4,620,100,000","4,622,800,000","4,553,700,000","4,736,800,000","4,628,800,000","4,678,400,000","4,829,700,000","5,047,300,000","4,914,300,000","5,112,100,000","5,129,095,000","5,082,598,000","5,081,917,000","5,136,515,000","5,011,796,000","5,099,889,000","5,839,870,000","5,944,571,000","6,063,472,000","6,258,801,000","6,384,862,000","6,623,743,000","6,630,845,000","6,934,245,000","6,960,449,000","7,302,446,000","7,903,920,000","8,429,585,000","8,517,651,000","8,234,750,000","8,371,010,000","8,466,853,000","8,390,130,000","8,467,226,000","8,125,339,000","8,397,805,000","8,170,114,000","8,319,849,000","8,486,931,000","8,707,125,000","7,904,742,000","7,855,644,000","7,865,539,000","8,199,105,000"
		LongTermDebtAndCapitalLeaseObligation,"839,500,000","843,000,000","858,500,000","824,400,000","916,800,000","916,900,000","856,700,000","855,600,000","877,500,000","850,300,000","846,400,000","842,100,000","899,200,000","901,000,000","902,800,000","904,600,000","906,300,000","908,100,000","909,900,000","911,700,000","913,400,000","915,200,000","937,300,000","939,000,000","940,800,000","942,600,000","956,100,000","958,500,000","961,000,000","963,500,000","965,900,000","968,300,000","840,800,000","842,900,000","845,000,000","847,100,000","849,200,000","809,900,000","810,112,000","810,365,000","810,623,000","810,888,000","839,199,000","839,166,000","640,090,000","639,946,000","712,161,000","740,584,000","797,531,000","796,791,000","879,171,000","909,046,000","978,952,000","978,881,000","978,869,000","978,804,000","978,789,000","345,000,000","347,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000"
			LongTermDebt,"786,000,000","786,700,000","801,900,000","766,100,000","858,800,000","857,800,000","856,700,000","855,600,000","877,500,000","850,300,000","846,400,000","842,100,000","899,200,000","901,000,000","902,800,000","904,600,000","906,300,000","908,100,000","909,900,000","911,700,000","913,400,000","915,200,000","937,300,000","939,000,000","940,800,000","942,600,000","956,100,000","958,500,000","961,000,000","963,500,000","965,900,000","968,300,000","840,800,000","842,900,000","845,000,000","847,100,000","849,200,000","809,900,000","810,112,000","810,365,000","810,623,000","810,888,000","839,199,000","839,166,000","640,090,000","639,946,000","712,161,000","740,584,000","797,531,000","796,791,000","879,171,000","909,046,000","978,952,000","978,881,000","978,869,000","978,804,000","978,789,000","345,000,000","347,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000"
			LongTermCapitalLeaseObligation,"53,500,000","56,300,000","56,600,000","58,300,000","58,000,000","59,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
