name,ttm,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,10/31/2020,07/31/2020,04/30/2020,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,07/31/1988,04/30/1988,01/31/1988,10/31/1987,07/31/1987,04/30/1987,01/31/1987,10/31/1986,07/31/1986,04/30/1986
OperatingIncome,"103,660,000","-13,541,000","67,478,000","-4,127,000","53,850,000","122,552,000","130,970,000","42,500,000","145,590,000","74,435,000","125,546,000","-8,080,000","13,181,000","25,645,000","148,417,000","-9,563,000","34,318,000","45,337,000","167,881,000","5,804,000","47,960,000","79,708,000","144,532,000","1,945,000","38,926,000","62,570,000","154,708,000","-2,158,000","30,537,000","52,645,000","153,418,000","-4,057,000","27,942,000","47,185,000","112,921,000","-11,985,000","32,811,000","56,692,000","196,960,000","-6,692,000","39,344,000","68,842,000","190,630,000","8,906,000","59,761,000","86,298,000","177,164,000","26,903,000","63,203,000","90,075,000","169,497,000","47,577,000","47,653,000","60,283,000","133,180,000","20,125,000","43,461,000","58,157,000","137,862,000","22,732,000","33,423,000","42,463,000","136,968,000","2,316,000","7,250,000","21,280,000","67,354,000","-34,673,000","-19,188,000","26,951,000","86,886,000","-26,038,000","-7,487,000","14,164,000","123,399,000","-4,727,000","-9,538,000","21,194,000","114,351,000","-2,916,000","10,208,000","25,009,000","1,471,000","-19,976,000","-12,843,000","4,089,000","119,343,000","18,647,000","20,267,000","-19,482,000","195,418,000","-22,000,000","-1,700,000","-1,400,000","200,500,000","-18,700,000","16,400,000","5,400,000","218,400,000","13,800,000","9,100,000","-7,200,000","193,400,000","800,000","-5,100,000","7,300,000","71,200,000","19,300,000","15,600,000","6,000,000","65,000,000","16,400,000","13,000,000","4,200,000","47,900,000","13,000,000","12,400,000","2,700,000","38,900,000","9,600,000","9,300,000","6,400,000","28,700,000","4,700,000","4,700,000","200,000","12,000,000","3,500,000","3,700,000","-4,000,000","9,000,000","900,000","133,000,000","131,600,000","-369,100,000","147,200,000","136,200,000","127,400,000","-372,500,000","144,500,000","137,000,000","117,200,000","-257,200,000","102,200,000","87,100,000","103,900,000"
NetNonOperatingInterestIncomeExpense,"-9,463,000","-2,750,000","-2,133,000","-2,284,000","-2,296,000","-2,568,000","-2,575,000","-2,586,000","-2,548,000","-3,322,000","-3,170,000","-5,359,000","-4,565,000","-3,733,000","-3,217,000","-3,138,000","-2,407,000","-1,576,000","-2,006,000","-2,077,000","-1,619,000","-1,009,000","-1,298,000","-1,665,000","-1,494,000","-634,000","-946,000","-1,272,000","-969,000","-496,000","-972,000","-756,000","-510,000","-350,000","-841,000","-1,039,000","-733,000","-726,000","-1,470,000","-1,491,000","-895,000","-336,000","-773,000","-922,000","-1,334,000","-389,000","-767,000","-705,000","-326,000","-163,000","-370,000","-493,000","-487,000","-315,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112,000","41,000","51,000","177,000","343,000","136,000","14,000","19,000","6,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"9,463,000","2,750,000","2,133,000","2,284,000","2,296,000","2,568,000","2,575,000","2,586,000","2,548,000","3,322,000","3,170,000","5,359,000","4,565,000","3,733,000","3,217,000","3,138,000","2,407,000","1,576,000","2,006,000","2,077,000","1,619,000","1,009,000","1,298,000","1,665,000","1,494,000","634,000","946,000","1,272,000","969,000","496,000","972,000","756,000","510,000","350,000","841,000","1,039,000","733,000","726,000","1,470,000","1,491,000","895,000","336,000","773,000","922,000","1,334,000","501,000","808,000","756,000","503,000","506,000","506,000","507,000","506,000","321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"1,419,000","1,040,000","227,000","285,000","-133,000","960,000","1,533,000","-484,000","464,410,000","-3,317,000","-250,000","178,212,000","-789,000","910,000","-1,274,000","59,000","149,000","508,000","389,000","405,000","435,000","-517,000","359,000","698,000","-377,000","679,000","-2,812,000","-673,000","-1,742,000","28,000",,,,,"-802,000","-147,000","-118,000","-146,000","6,000","46,000","-38,000","37,000","-120,000","-219,000","54,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,900,000","-400,000","-900,000","-100,000","-1,600,000","1,400,000","100,000","200,000","-2,100,000","-100,000","300,000","200,000","-300,000","100,000","200,000","800,000","600,000","100,000","-100,000","800,000","700,000","200,000","400,000","300,000","100,000","100,000","400,000",,"500,000","100,000","100,000","300,000","-16,700,000","100,000",,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","0","0",,"0","0","463,053,000",,"0","178,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-219,000","54,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-44,900,000","-400,000","-900,000","-100,000","-1,600,000","1,400,000","100,000","200,000","-2,100,000","-100,000","300,000","200,000","-300,000","100,000","200,000","800,000","600,000","100,000","-100,000","800,000","700,000","200,000","400,000","300,000","100,000","100,000","400,000",,"500,000","100,000","100,000","300,000","-16,700,000","100,000",,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,"463,053,000",,"0","178,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,"0","0","0",,"0","0","463,053,000",,"0","178,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"1,419,000","1,040,000","227,000","285,000","-133,000","960,000","1,533,000","-484,000","1,357,000","-3,317,000","-250,000","-322,000","-789,000","910,000","-1,274,000","59,000","149,000","508,000","389,000","405,000","435,000","-517,000","359,000","698,000","-377,000","679,000","-2,812,000","-673,000","-1,742,000","28,000",,,,,"-802,000","-147,000","-118,000","-146,000","6,000","46,000","-38,000","37,000","-120,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"95,616,000","-15,251,000","65,572,000","-6,126,000","51,421,000","120,944,000","129,928,000","39,430,000","607,452,000","67,796,000","122,126,000","164,773,000","7,827,000","22,822,000","143,926,000","-12,642,000","32,060,000","44,269,000","166,264,000","4,132,000","46,776,000","78,182,000","143,593,000","978,000","37,055,000","62,615,000","150,950,000","-4,103,000","27,826,000","52,177,000","152,446,000","-4,813,000","27,432,000","46,835,000","111,278,000","-13,171,000","31,960,000","55,820,000","195,496,000","-8,137,000","38,411,000","68,543,000","189,737,000","7,765,000","58,481,000","85,909,000","176,397,000","26,198,000","62,877,000","89,912,000","169,127,000","47,084,000","47,166,000","59,968,000","132,080,000","18,500,000","42,369,000","56,757,000","135,837,000","23,075,000","34,910,000","45,381,000","138,825,000","2,192,000","7,889,000","21,584,000","66,212,000","-37,032,000","-20,503,000","12,237,000","85,365,000","-39,996,000","-11,983,000","9,912,000","119,729,000","-8,459,000","-13,172,000","16,848,000","109,436,000","-8,390,000","5,319,000","20,176,000","-3,221,000","-27,048,000","-17,685,000","493,000","112,650,000","10,860,000","15,333,000","-23,019,000","194,031,000","-27,200,000","-7,300,000","-6,100,000","194,700,000","-27,400,000","10,600,000","1,300,000","167,600,000","5,200,000","1,300,000","-12,000,000","189,500,000","-4,800,000","-10,600,000","5,700,000","67,000,000","16,300,000","14,200,000","4,800,000","62,900,000","13,700,000","11,400,000","4,100,000","47,200,000","11,300,000","11,000,000","2,200,000","38,100,000","8,400,000","8,300,000","5,500,000","27,300,000","2,900,000","3,500,000","-1,300,000","10,600,000","800,000","1,300,000","-6,100,000","-10,800,000","-2,100,000",,,,,,,,,,,,,,
