name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
MarketCap,"666,779,100","1,483,892,740","1,883,036,280","2,652,800,240","3,072,948,720","3,540,330,965","3,692,977,334","1,648,085,892","1,661,872,560","1,430,055,687","1,844,364,768","2,068,036,015","2,324,881,330","1,932,224,899","1,720,496,105","1,983,090,120","1,867,722,702","1,718,831,426","1,296,530,546","1,239,687,436","1,335,161,907","1,395,376,387","1,294,888,795","1,383,775,746","1,307,594,006","897,484,842","1,022,320,440","732,706,336","790,029,192","739,750,435","819,470,866","592,702,104","716,136,072","956,955,412","742,615,889","732,755,362","599,418,470","492,154,806","527,453,153","466,328,456","297,155,086","292,052,363","219,949,153","253,965,793","305,756,668","175,285,074","148,821,995","136,652,353","79,469,360","91,600,177","94,164,885","55,170,754","37,616,423","35,584,429","29,794,491","54,222,233","70,879,806","60,825,923","55,239,869","78,647,055","85,870,085","90,186,874","71,897,381","65,093,848","60,058,742","106,991,990","112,957,546","109,282,447","89,902,309","89,874,371","190,734,213","174,960,000","97,012,638","134,871,506","168,269,549","41,026,621","14,237,685","6,292,088","6,259,373","10,811,644","9,609,067","24,276,264","25,045,091","16,674,453","41,208,220","20,634,020","48,136,875","228,672,000","301,920,000","680,160,375","96,990,625","89,160,825","64,156,172","59,297,544","86,040,000","39,167,766","74,953,125","107,058,000","164,485,644","170,155,125"
EnterpriseValue,"1,068,184,100","1,767,059,740","2,143,158,280","2,917,304,240","3,323,913,720","3,793,896,965","3,936,561,334","1,884,350,892","1,880,884,560","1,592,949,687","1,955,766,768","2,009,840,015","2,194,434,330","1,817,392,899","1,591,587,105","1,838,630,120","1,715,460,702","1,557,854,426","1,129,480,546","1,061,882,436","1,160,172,907","1,222,725,387","1,125,144,795","1,216,702,746","1,144,744,006","742,899,842","873,173,440","575,740,336","612,935,192","551,861,435","633,903,866","410,692,104","609,796,072","782,940,412","681,361,889","674,941,362","547,149,470","445,632,806","480,931,153","428,086,456","272,787,086","270,136,363","200,845,153","234,861,793","286,880,668","156,884,074","128,315,995","118,777,353","61,377,360","73,544,177","77,094,885","39,049,754","22,131,423","19,208,429","13,599,491","38,450,233","56,046,806","46,258,923","40,900,869","67,210,055","73,938,085","78,760,874","58,407,381","49,273,848","44,238,742","88,006,990","93,518,546","89,843,447","65,285,309","58,324,371","168,013,213","146,831,000","75,674,638","121,622,506","155,081,549","28,608,621","1,819,685","-6,125,912","-6,158,627","-1,606,356","-2,808,933","11,858,264","12,627,091","1,208,453","23,320,220","-7,038,980","11,614,875","184,912,000","258,160,000","637,082,375","82,709,625","72,633,825","46,227,172","43,487,544","68,976,000","20,801,766","52,576,125","80,321,000","131,298,644","133,742,125"
PeRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,"834.511","448",,,,"404","135.125","101.5","100.7","43.368","6.402","6.897","6.074","4.242","38.182","35.222","45.111","44.455","28.1","26.444","26.875","17.857","24.167",,,,,"15.933","17.398","114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28",,
ForwardPeRatio,"31.25","34.965","59.88","86.957","67.568","294.118","217.391",,,,,,,,,,,"232.558","175.439","227.273","90.909","58.824","54.945","57.143","52.083","47.847","74.074","57.143","68.966","43.103","104.167","58.14","65.36","75.188","71.429","48.077","40.323","33.784","31.949","28.329","13.123","22.422","15.848","19.724","22.573","17.212","14.577",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,"0.921",,,,,,,,,,,,,,,,,,,,,,,,,,,"1.436","3.47","1.936","2.172","2.502","2.378","1.606","1.616","1.35","1.278","1.133","0.525","0.759","0.634","0.788",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.998","2.322","3.149","4.49","5.512","6.653","7.258","3.358","3.586","3.254","4.529","5.399","6.462","5.603","5.176","6.319","6.222","6.021","4.752","4.675","5.187","5.583","5.437","6.185","6.175","4.602","5.613","4.358","5.056","4.979","5.609","4.165","5.131","6.743","6.498","6.731","5.72","4.93","5.312","5.119","3.434","3.601","2.854","3.655","4.505","2.638","2.289","2.093","1.232","1.447","1.487","0.867","0.586","0.549","0.458","0.836","1.121","0.987","0.925","1.411","1.616","1.828","1.62","1.702","1.574","3.355","4.994","5.48","5.833","6.458","17.79","14.447","9.948","12.308","13.089","4.392","1.521","0.57","0.604","0.84","0.631","1.434","1.484","1.03","2.247","0.985","2.118","8.946","11.927","21.09","3.553","2.753","2.101","1.822","2.387","0.924","1.716","2.127","3.042","3.233"
PbRatio,"3.656","12.664","12.344","16.919","19.146","21.149","21.168","9.214","8.713","6.515","7.721","8.986","9.332","8.526","7.188","7.997","8.537","7.856","4.224","3.981","4.626","4.943","4.603","4.996","4.75","3.333","3.819","2.651","2.902","2.589","2.881","2.111","2.574","3.475","5.11","5.19","4.374","3.687","3.937","3.654","2.509","5.512","4.569","5.275","16.784","11.051","8.594","9.194","5.339","6.887","7.811","5.079","3.963","3.941","2.879","5.442","7.512","7.75","8.245","12.906","15.97","8.638","5.524","4.334","3.999","5.325","5.891","5.7","3.644","3.022","8.27","10.045","4.558","10.548","14.212","13.879","16.81","2.908","1.054","1.143","0.726","1.507","1.555","0.957","1.905","0.312","0.626","5.108","6.744","14.352","5.023","4.545","3.089","3.15","3.221","1.307","2.257","2.938","4.589","4.807"
EnterprisesValueRevenueRatio,"1.674","9.743","13.662","19.249","22.409","26.216","28.8","14.592","15.442","13.113","16.495","18.352","22.699","19.382","17.702","21.459","20.612","19.634","14.945","14.65","16.79","18.39","17.67","19.257","19.066","12.958","16.423","11.302","12.798","12.678","15.322","10.372","16.084","21.878","20.808","21.903","18.236","15.554","17.591","16.233","10.803","11.163","8.628","11.85","15.501","8.628","7.218","6.839","3.646","4.635","4.835","2.436","1.423","1.218","0.839","2.341","3.442","2.832","2.588","4.551","5.015","5.474","4.417","3.719","3.605","8.51","11.024","12.72","10.872","14.913","56.685","57.967","36.611","61.737","47.152","11.793","1.121","-2.107","-2.581","-0.658","-0.86","5.339","2.554","0.308","6.478","-1.597","2.83","47.511","44.335","97.383","13.259","10.825","7.843","7.907","6.844","2.311","7.405","6.622","8.673","12.277"
EnterprisesValueEBITDARatio,"-10.117","-67.779","-80.67","-114.082","-121.413","-130.558","-165.729","-86.725","-70.998","-45.332","-58.168","-69.473","-88.133","-84.232","-90.39","-112.606","-158.765","-167.026","-234.235","-1,277.837","-670.62","-1,366.174","1,406.431","556.334","683.021","-1,274.271","-4,745.508","919.713","295.533","322.726","264.017","138.094","319.265","841.871","-915.809","204.962","130.15","119.89","126.528","114.217","82.99","91.665","60.973","181.922","145.625","65.314","72.128","52.164","55.047","66.137","51.022","23.854","31.04","-5.18","34.693","441.957","39.166","47.107","-1,859.13","-22.463","-348.765","-42.968","-20.987","-19.24","-7.769","-13.155","-13.943","-16.095","-12.507","-8.12","-28.309","-38.783","-27.133","-79.027","-230.091","650.196","-1.615","4.616","3.466","0.807","1.664","-4.504","23.47","-1.814","-6.877","1.116","-1.668","-29.7","-94.082","-72.951","-46.861","-63.77","-14.779","-5.09","-19.866","-5.262","-12.33","-248.672","-342.816","-347.382"
