name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"531,755,895","532,900,276","436,500,053","469,131,902","448,548,129","438,780,771","401,540,918","261,777,645","426,763,557","152,076,000","777,423,000","778,734,000","736,820,000"
EnterpriseValue,"1,241,513,895","1,200,959,276","915,935,053","948,769,902","984,644,129","985,374,771","961,156,918","773,693,645","861,751,557","565,861,000","878,471,000","777,209,000","726,525,000"
PeRatio,"15.142","16.233","13.678","14.111","18.447","14.327","11.65","6.637","6.191","1.601","7.962","7.496","33.232"
ForwardPeRatio,"12.755","12.255","9.407","10.977","10.163","9.328","7.746","8.993","13.175","4.653","17.483","16.208","19.011"
PsRatio,"1.385","1.434","1.169","1.231","1.201","1.097","0.944","0.569","0.88","0.339","2.079","2.53","11.653"
PbRatio,"1.523","1.514","1.19","1.243","1.192","1.134","1.002","0.65","0.576","0.206","1.05","1.071","2.126"
EnterprisesValueRevenueRatio,"3.096","11.608","9.175","9.825","9.736","9.973","8.799","8.014","9.712","4.373","7.01","6.734","6.5"
EnterprisesValueEBITDARatio,"5.293","19.76","15.972","16.533","16.679","18.828","15.213","14.05","31.256","7.695","13.321","12.208","11.067"
