name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994
TotalAssets,"57,308,153,000","57,577,564,000","57,337,805,000","55,930,936,000","47,003,250,000","45,846,768,000","44,274,830,000","40,789,703,000","42,042,262,000","40,016,738,000","39,171,980,000","38,478,538,000","38,810,310,000","39,267,823,000","37,669,838,000","38,309,592,000","38,395,732,000","36,361,510,000","35,316,470,000","34,654,010,000","34,397,013,000","33,919,272,000","33,656,200,000","31,914,243,000","32,495,355,000","30,755,802,000","27,736,157,000","27,333,504,000","27,005,530,000","24,904,916,000","21,532,183,000","20,630,606,000","20,361,247,000","19,796,095,000","18,918,638,000","16,579,332,000","16,111,431,000","15,495,532,000","15,444,126,000","15,747,592,000","15,645,036,000","15,978,266,000","14,982,671,000","14,855,729,000","14,681,016,000","14,132,319,000","14,434,843,000","14,003,785,000","13,822,288,000","13,556,271,000","13,572,740,000","12,735,751,000","12,549,716,000","12,561,146,000","12,217,786,000","11,988,340,000","12,572,976,000","12,611,757,000","12,310,064,000","12,891,220,000","13,586,772,000","13,042,918,000","12,783,920,000","12,867,042,000","12,781,568,000","12,575,878,000","11,381,174,000","11,406,961,000","11,632,812,000","11,310,270,000","11,654,003,000","12,242,551,000","12,427,058,000","11,809,978,000","12,040,125,000","12,609,772,000","12,323,639,000","11,959,172,000","11,213,012,000","10,432,694,000","10,600,219,000","10,933,320,000","10,291,245,000","2,887,944,000","2,784,410,000","2,955,757,000","2,458,567,000","2,402,780,000","2,101,696,000","2,344,500,000","2,060,600,000","1,914,900,000","1,719,500,000","1,806,900,000","1,552,300,000","1,576,000,000","1,631,200,000","1,780,100,000","1,745,000,000","1,502,300,000","1,519,500,000","1,355,400,000","1,188,000,000","1,092,000,000","1,083,100,000","1,014,600,000","838,700,000","844,200,000","840,300,000","915,700,000"
	CurrentAssets,"39,409,740,000","39,378,885,000","38,802,609,000","37,259,766,000","35,469,149,000","34,700,221,000","33,055,702,000","29,918,572,000","31,180,650,000","28,954,816,000","28,132,054,000","27,401,778,000","27,622,183,000","27,476,207,000","25,894,372,000","26,404,401,000","26,397,211,000","25,296,432,000","24,303,299,000","23,677,224,000","23,493,921,000","23,078,756,000","22,851,847,000","21,457,255,000","22,070,068,000","20,361,675,000","20,334,488,000","19,902,034,000","19,556,823,000","20,144,710,000","16,800,205,000","15,891,386,000","15,760,027,000","15,228,345,000","14,393,651,000","12,139,073,000","11,724,784,000","11,022,199,000","10,987,151,000","11,170,422,000","11,603,641,000","11,955,780,000","11,217,623,000","11,121,305,000","10,956,246,000","10,428,173,000","10,748,350,000","10,338,003,000","10,167,030,000","9,916,131,000","9,953,753,000","9,138,380,000","9,005,379,000","9,007,069,000","8,669,761,000","8,447,791,000","8,808,756,000","8,838,836,000","8,714,300,000","9,150,181,000","9,874,810,000","9,331,881,000","9,210,407,000","9,304,575,000","9,205,113,000","9,166,460,000","7,987,692,000","8,001,915,000","8,245,901,000","7,947,422,000","8,295,389,000","8,909,094,000","9,148,240,000","8,596,361,000","8,858,518,000","9,470,237,000","9,304,657,000","9,095,771,000","8,349,637,000","7,687,496,000","7,838,901,000","8,158,750,000","7,512,502,000","2,731,129,000","2,627,465,000","2,807,749,000","2,320,619,000","2,266,194,000","1,969,070,000","2,205,900,000","1,920,000,000","1,795,900,000","1,581,800,000","1,667,700,000","1,418,300,000","1,447,100,000","1,512,900,000","1,664,700,000","1,624,700,000","1,383,300,000","1,397,800,000","1,283,800,000","1,115,100,000","1,018,100,000","1,004,600,000","948,500,000","773,200,000","778,400,000","776,600,000","855,900,000"
		CashCashEquivalentsAndShortTermInvestments,"2,960,759,000","3,168,881,000","2,547,142,000","2,553,217,000","6,641,180,000","4,890,918,000","4,597,746,000","3,420,272,000","3,691,938,000","3,232,604,000","3,374,194,000","2,999,559,000","2,875,750,000","2,540,156,000","2,492,516,000","2,388,928,000","2,091,359,000","3,037,747,000","2,435,115,000","1,311,467,000","2,404,433,000","1,791,134,000","2,741,832,000","1,865,202,000","2,525,287,000","978,090,000","2,167,442,000","2,555,183,000","2,336,979,000","2,298,756,000","1,808,513,000","1,261,864,000","696,730,000","347,465,000","1,231,006,000","1,567,585,000","1,347,297,000","417,404,000","1,066,608,000","1,655,748,000","2,327,094,000","2,370,335,000","1,825,990,000","2,000,453,000","1,912,436,000","1,400,895,000","1,658,182,000","1,310,716,000","1,199,872,000","979,567,000","1,009,368,000","912,924,000","655,329,000","470,917,000","878,114,000","583,086,000","591,360,000","524,139,000","1,107,623,000","1,441,209,000","1,608,837,000","1,244,042,000","1,329,108,000","1,658,340,000","1,835,670,000","1,506,088,000","1,315,683,000","993,731,000","1,153,432,000","529,539,000","871,343,000","903,171,000","663,764,000","283,225,000","800,036,000","224,823,000","225,956,000","366,776,000","663,340,000","363,406,000","463,815,000","256,689,000","297,626,000","94,298,000","126,268,000","162,360,000","120,818,000","36,160,000","49,240,000","56,900,000","59,500,000","46,100,000","119,100,000","44,400,000","48,500,000","51,600,000","48,200,000","57,100,000","60,000,000","83,900,000","61,200,000","38,700,000","65,600,000","59,600,000","63,800,000","49,800,000","32,200,000","24,000,000","25,000,000","29,300,000"
			CashAndCashEquivalents,"2,960,759,000","3,168,881,000","2,547,142,000","2,553,217,000","6,641,180,000","4,890,918,000","4,597,746,000","3,420,272,000","3,691,938,000","3,232,604,000","3,374,194,000","2,999,559,000","2,875,750,000","2,540,156,000","2,492,516,000","2,388,928,000","2,091,359,000","3,037,747,000","2,435,115,000","1,311,467,000","2,404,433,000","1,791,134,000","2,741,832,000","1,865,202,000","2,525,287,000","978,090,000","2,167,442,000","2,555,183,000","2,336,979,000","2,298,756,000","1,808,513,000","1,261,864,000","696,730,000","347,465,000","1,231,006,000","1,567,585,000","1,347,297,000","417,404,000","1,066,608,000","1,655,748,000","2,327,094,000","2,370,335,000","1,825,990,000","2,000,453,000","1,912,436,000","1,400,895,000","1,658,182,000","1,310,716,000","1,199,872,000","979,567,000","1,009,368,000","912,924,000","655,329,000","470,917,000","878,114,000","583,086,000","591,360,000","524,139,000","640,204,000","487,009,000","778,382,000","798,389,000","1,261,268,000","1,658,340,000","1,051,725,000","1,506,088,000","1,315,683,000","993,731,000","1,153,432,000","529,539,000","871,343,000","903,171,000","663,764,000","283,225,000","800,036,000","224,823,000","225,956,000","366,776,000","663,340,000","363,406,000","463,815,000","256,689,000","297,626,000","94,298,000","126,268,000","162,360,000","120,818,000","36,160,000","49,240,000","56,900,000","59,500,000","46,100,000","119,100,000","44,400,000","48,500,000","51,600,000","48,200,000","57,100,000","60,000,000","83,900,000","61,200,000","38,700,000","65,600,000","59,600,000","63,800,000","49,800,000","32,200,000","24,000,000","25,000,000","29,300,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"467,419,000","954,200,000","830,455,000","445,653,000","67,840,000",,"783,945,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"18,246,365,000","17,329,294,000","18,389,050,000","17,949,235,000","14,465,617,000","15,203,908,000","14,334,729,000","13,144,423,000","14,909,664,000","12,568,816,000","12,386,879,000","11,989,030,000","12,222,271,000","11,979,382,000","11,314,226,000","11,764,614,000","11,265,014,000","10,127,783,000","10,303,324,000","10,553,258,000","9,583,520,000","9,696,200,000","9,175,876,000","8,984,533,000","8,766,994,000","8,380,652,000","8,222,951,000","7,596,558,000","7,560,122,000","7,144,031,000","6,312,883,000","6,133,228,000","6,506,412,000","6,214,193,000","6,051,920,000","4,585,488,000","4,180,449,000","4,361,266,000","3,938,597,000","3,943,347,000","3,868,647,000","3,724,456,000","3,837,203,000","3,907,112,000","3,802,240,000","3,551,315,000","3,827,484,000","3,887,827,000","3,948,478,000","3,540,919,000","3,916,509,000","3,746,643,000","3,734,251,000","3,537,704,000","3,480,267,000","3,667,083,000","3,648,094,000","3,461,562,000","3,472,358,000","3,549,026,000","3,633,713,000","3,422,833,000","3,427,139,000","3,146,606,000","2,990,279,000","2,663,779,000","2,640,646,000","2,455,124,000","2,450,124,000","2,210,474,000","2,260,973,000","2,391,514,000","2,848,634,000","2,623,384,000","2,295,437,000","2,500,776,000","2,163,665,000","2,328,398,000","2,222,156,000","2,131,273,000","2,061,331,000","2,106,068,000","2,142,663,000","677,180,000","676,654,000","722,930,000","623,961,000","595,397,000","642,485,000","700,900,000","612,500,000","485,900,000","480,300,000","522,000,000","458,200,000","449,000,000","462,400,000","560,200,000","533,300,000","490,600,000","499,900,000","478,400,000","390,300,000","332,000,000","340,300,000","340,000,000","318,700,000","276,100,000","286,500,000","302,800,000"
			AccountsReceivable,"18,111,080,000","17,146,056,000","18,167,175,000","17,695,170,000","14,134,326,000","14,886,252,000","13,846,301,000","12,548,399,000","14,210,170,000","12,568,816,000","12,386,879,000","11,989,030,000","12,222,271,000","11,979,382,000","11,314,226,000","11,764,614,000","11,265,014,000","10,127,783,000","10,303,324,000","10,553,258,000","9,583,520,000","9,696,200,000","9,175,876,000","8,984,533,000","8,766,994,000","8,380,652,000","8,222,951,000","7,596,558,000","7,560,122,000","7,144,031,000","6,312,883,000","6,133,228,000","6,506,412,000","6,214,193,000","6,051,920,000","4,585,488,000","4,180,449,000","4,361,266,000","3,938,597,000","3,943,347,000","3,868,647,000","3,724,456,000","3,837,203,000","3,907,112,000","3,802,240,000","3,551,315,000","3,827,484,000","3,887,827,000","3,948,478,000","3,540,919,000","3,916,509,000","3,746,643,000","3,734,251,000","3,537,704,000","3,480,267,000","3,667,083,000","3,648,094,000","3,461,562,000","3,472,358,000","3,549,026,000","3,633,713,000","3,422,833,000","3,427,139,000","3,146,606,000","2,990,279,000","2,663,779,000","2,640,646,000","2,455,124,000","2,450,124,000","2,210,474,000","2,260,973,000","2,391,514,000","2,848,634,000","2,623,384,000","2,295,437,000","2,500,776,000","2,163,665,000","2,328,398,000","2,222,156,000","2,131,273,000","2,061,331,000","2,106,068,000","2,142,663,000","677,180,000","676,654,000",,,"595,397,000",,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"19,650,194,000","18,593,149,000","19,523,859,000","19,015,635,000","15,452,969,000","16,185,711,000","15,263,609,000","13,980,927,000","15,599,982,000","13,934,393,000","13,609,785,000","13,059,212,000","13,266,662,000","13,019,114,000","12,350,559,000","12,823,741,000","12,346,020,000","11,265,115,000","11,353,685,000","11,491,704,000","10,485,275,000","10,607,118,000","10,081,221,000","9,894,066,000","9,658,364,000","9,259,985,000","9,122,715,000","8,508,285,000","8,444,932,000","8,075,353,000","7,311,266,000","6,931,430,000","6,893,662,000","6,565,434,000","6,410,081,000","4,936,709,000","4,531,095,000","4,711,703,000","4,284,005,000","4,293,007,000","4,198,929,000","4,061,700,000","4,188,585,000","4,274,752,000","4,187,508,000",,"4,193,961,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-1,539,114,000","-1,447,093,000","-1,356,684,000","-1,320,465,000","-1,318,643,000","-1,299,459,000","-1,417,308,000","-1,432,528,000","-1,389,812,000","-1,365,577,000","-1,222,906,000","-1,070,182,000","-1,044,391,000","-1,039,732,000","-1,036,333,000","-1,059,127,000","-1,081,006,000","-1,137,332,000","-1,050,361,000","-938,446,000","-901,755,000","-910,918,000","-905,345,000","-909,533,000","-891,370,000","-879,333,000","-899,764,000","-911,727,000","-884,810,000","-931,322,000","-998,383,000","-798,202,000","-387,250,000","-351,241,000","-358,161,000","-351,221,000","-350,646,000","-350,437,000","-345,408,000","-349,660,000","-330,282,000","-337,244,000","-351,382,000","-367,640,000","-385,268,000",,"-366,477,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,"135,285,000","183,238,000","221,875,000","254,065,000","331,291,000","317,656,000","488,428,000","596,024,000","699,494,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
