name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015
TotalRevenue,"1,712,773,000","384,870,000","389,463,000","479,599,000","458,841,000","404,680,000","465,571,000","474,113,000","373,817,000","356,636,000","422,113,000","383,836,000","330,771,000","299,780,000","290,057,000","254,976,000","230,610,000","253,981,000","247,139,000","243,354,000","248,186,000","191,602,000","185,574,000","198,938,000","194,255,000","176,110,000","178,946,000","161,578,000","149,739,000","95,589,000"
	OperatingRevenue,"1,712,773,000","384,870,000","389,463,000","479,599,000","458,841,000","404,680,000","465,571,000","474,113,000","373,817,000","356,636,000","422,113,000","383,836,000","330,771,000","299,780,000","290,057,000","254,976,000","230,610,000","253,981,000","247,139,000","243,354,000","248,186,000","191,602,000","185,574,000","198,938,000","194,255,000","176,110,000","178,946,000","161,578,000","149,739,000","95,589,000"
CostOfRevenue,"1,753,250,000","386,497,000","429,509,000","486,729,000","450,515,000","397,410,000","433,325,000","433,640,000","378,564,000","360,509,000","391,311,000","357,905,000","308,220,000","301,216,000","277,492,000","238,009,000","215,559,000","225,723,000","219,862,000","210,493,000","213,635,000","173,582,000","166,527,000","176,736,000","171,437,000","163,172,000","157,737,000","153,743,000","137,589,000","95,038,000"
GrossProfit,"-40,477,000","-1,627,000","-40,046,000","-7,130,000","8,326,000","7,270,000","32,246,000","40,473,000","-4,747,000","-3,873,000","30,802,000","25,931,000","22,551,000","-1,436,000","12,565,000","16,967,000","15,051,000","28,258,000","27,277,000","32,861,000","34,551,000","18,020,000","19,047,000","22,202,000","22,818,000","12,938,000","21,209,000","7,835,000","12,150,000","551,000"
OperatingExpense,"28,184,000","7,860,000","5,427,000","8,185,000","6,712,000","8,922,000","7,850,000","9,263,000","6,887,000","9,496,000","12,115,000","10,608,000","9,208,000","10,220,000","16,215,000","9,756,000","10,989,000","11,163,000","12,000,000","9,315,000","10,752,000","8,306,000","9,738,000","14,065,000","5,340,000","4,749,000","4,596,000","3,423,000","2,899,000","3,208,000"
	SellingGeneralAndAdministration,"28,184,000","7,860,000","5,427,000","8,185,000","6,712,000","8,922,000","7,850,000","9,263,000","6,887,000","9,496,000","12,115,000","10,608,000","9,208,000","10,220,000","16,215,000","9,756,000","10,989,000","11,163,000","12,000,000","9,315,000","10,752,000","8,306,000","9,738,000","14,065,000","5,340,000","4,749,000","4,596,000","3,423,000","2,899,000","3,208,000"
		GeneralAndAdministrativeExpense,"28,184,000","7,860,000","5,427,000","8,185,000","6,712,000","8,922,000","7,850,000","9,263,000","6,887,000","9,496,000","12,115,000","10,608,000","9,208,000","10,220,000","16,215,000","9,756,000","10,989,000","11,163,000","12,000,000","9,315,000","10,752,000","8,306,000","9,738,000","14,065,000","5,340,000","4,749,000","4,596,000","3,423,000","2,899,000","3,208,000"
			OtherGandA,"28,184,000","7,860,000","5,427,000","8,185,000","6,712,000","8,922,000","7,850,000","9,263,000","6,887,000","9,496,000","12,115,000","10,608,000","9,208,000","10,220,000","16,215,000","9,756,000","10,989,000","11,163,000","12,000,000","9,315,000","10,752,000","8,306,000","9,738,000","14,065,000","5,340,000","4,749,000","4,596,000","3,423,000","2,899,000","3,208,000"
OperatingIncome,"-68,661,000","-9,487,000","-45,473,000","-15,315,000","1,614,000","-1,652,000","24,396,000","31,210,000","-11,634,000","-13,369,000","18,687,000","15,323,000","13,343,000","-11,656,000","-3,650,000","7,211,000","4,062,000","17,095,000","15,277,000","23,546,000","23,799,000","9,714,000","9,309,000","8,137,000","17,478,000","8,189,000","16,613,000","4,412,000","9,251,000","-2,657,000"
NetNonOperatingInterestIncomeExpense,"-11,687,000","-769,000","-5,565,000","-2,662,000","-2,691,000","-2,704,000","-2,990,000","-3,093,000","-2,545,000","-1,771,000","-1,744,000","-2,087,000","-2,243,000","-1,948,000","-1,989,000","-2,278,000","-2,672,000","-3,297,000","-3,149,000","-3,206,000","-2,924,000","-3,007,000","-4,637,000","-4,636,000","-4,106,000","-3,891,000","-3,659,000","-3,609,000","-3,644,000","-3,492,000"
