name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018
OperatingCashFlow,"-129,502,000","-49,803,000","-6,998,000","-43,808,000","-28,893,000","-21,179,000","-22,945,000","-22,781,000","-15,789,000","-8,341,000","-6,820,000","-8,416,000","-9,573,000","-6,114,000","-6,864,000","-2,131,000","-5,681,000","-701,000"
	CashFlowFromContinuingOperatingActivities,"-129,502,000","-49,803,000","-6,998,000","-43,808,000","-28,893,000","-21,179,000","-22,945,000","-22,781,000","-15,789,000","-8,341,000","-6,820,000","-8,416,000","-9,573,000","-6,114,000","-6,864,000","-2,131,000","-5,681,000","-701,000"
		NetIncomeFromContinuingOperations,"-171,526,000","-58,218,000","-27,960,000","-50,932,000","-34,416,000","-30,497,000","-24,009,000","-18,841,000","-17,046,000","-8,658,000","-7,774,000","-9,038,000","-15,140,000","-12,005,000","-8,327,000","-6,238,000","-539,000","-2,408,000"
		OperatingGainsLosses,,,,"0","0","677,000",,,,,"0","0","0","135,000","-11,000","2,641,000","-2,266,000","80,000"
			GainLossOnInvestmentSecurities,"135,000",,,,,,,,,,"0","0","0","135,000","-11,000","2,641,000","-2,266,000","80,000"
		DepreciationAmortizationDepletion,"642,000","248,000","236,000","106,000","52,000","112,000","48,000","43,000","33,000","21,000","21,000","15,000","12,000","10,000","4,000","0","1,000","1,000"
			DepreciationAndAmortization,"642,000","248,000","236,000","106,000","52,000","112,000","48,000","43,000","33,000","21,000","21,000","15,000","12,000","10,000","4,000","0","1,000","1,000"
		AmortizationOfSecurities,"1,127,000","285,000","328,000","312,000","202,000","221,000",,,,,,,,,,,,
		StockBasedCompensation,"34,625,000","10,636,000","8,320,000","8,203,000","7,466,000","5,822,000","4,467,000","4,144,000","3,226,000","1,634,000","981,000","1,642,000","6,841,000","3,104,000","441,000","407,000","56,000","54,000"
		OtherNonCashItems,"-326,000",,,,,,,"-199,000","358,000","-462,000","-473,000","-505,000","257,000","395,000","191,000","1,132,000","392,000","868,000"
		ChangeInWorkingCapital,"5,605,000","-2,754,000","12,053,000","-1,497,000","-2,197,000","2,486,000","-4,416,000","-7,928,000","-2,360,000","-876,000","425,000","-530,000","-1,543,000","2,247,000","838,000","-73,000","-3,325,000","704,000"
			ChangeInReceivables,"-81,000","1,685,000","-1,645,000","-193,000",,,,,,,,,,,,,,
				ChangesInAccountReceivables,"0","1,750,000",,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"-2,654,000","166,000","9,123,000","-7,069,000","-4,874,000","3,546,000","-5,946,000","-8,985,000","-3,756,000","132,000","-986,000","-606,000","-1,486,000","1,478,000","542,000","-107,000","-2,015,000","46,000"
			ChangeInPayablesAndAccruedExpense,"7,844,000","-4,540,000","4,813,000","5,539,000","1,755,000","-155,000","1,546,000","1,024,000","1,375,000","-1,027,000","1,423,000","90,000","-79,000","659,000","194,000","34,000","-1,310,000","658,000"
				ChangeInPayable,"268,000","-481,000","66,000","-96,000","779,000","322,000","-260,000","412,000","142,000","24,000","389,000","-364,000","-332,000","585,000","73,000","176,000","-1,646,000","868,000"
					ChangeInAccountPayable,"268,000","-481,000","66,000","-96,000","779,000","322,000","-260,000","412,000","142,000","24,000","389,000","-364,000","-332,000","585,000","73,000","176,000","-1,646,000","868,000"
