name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019
MarketCap,"1,317,565,864","1,448,189,026","1,490,535,978","1,918,060,854","1,657,076,354","1,744,299,388","2,157,042,894","2,277,684,865","1,407,927,047","988,334,652","1,262,087,681","1,001,142,629","1,486,371,177"
EnterpriseValue,"1,274,212,864","1,387,943,026","1,417,421,978","1,839,490,854","1,570,450,354","1,646,200,388","2,049,121,894","2,165,701,865","1,356,068,047","942,524,652","1,195,344,681","928,315,629","1,515,459,177"
PsRatio,"12.155","14.093","15.546","20.966","20.596","22.196","27.9","30.389","18.917","11.407","22.116","20.506","35.175"
PbRatio,"19.46","18.276","16.904","19.951","16.382","16.226","18.015","17.923","22.014","13.748","16.297","11.865",
EnterprisesValueRevenueRatio,"11.859","49.532","50.148","74.47","59.361","74.647","96.959","107.924","89.842","49.782","64.152","54.523","101.518"
EnterprisesValueEBITDARatio,"-24.938","-90.15","-105.072","-144.195","-166.132","-170.167","-131.48","-247.424","-153.802","-112.085","-177.062","-142.577","-145.187"
