name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
TotalAssets,"280,497,572","266,060,119","144,685,626","135,108,226","126,646,553","122,099,958","125,153,280","125,250,538","125,525,647","120,759,919","120,740,141","116,478,861","120,858,082","84,160,408","89,129,776","86,952,212","84,720,563","84,305,474","82,285,706","82,595,961","80,467,748","86,985,968","86,243,750","87,370,088","82,545,092","95,338,688","106,970,541","120,230,689","117,429,460","133,822,231","132,929,943","139,873,327","66,377,073","64,546,356","51,645,461","52,409,675","49,338,065","49,102,377","50,580,833","19,002,293","21,364,798","16,733,971","17,813,897","12,863,217","11,178,165","8,139,345","8,026,086","8,703,550","7,315,836","7,547,987","5,696,583","4,473,263","6,993,915","7,639,018","8,084,200","8,834,234","9,842,332","11,296,388","12,101,962","21,903,256","23,528,768","25,088,206","37,355,964","39,902,123","21,923,571","20,980,908","17,440,169","17,848,300","10,522,489","6,786,477","5,032,145","2,000","2,000","1,000","2,000","1,000","4,000","1,000","0","69,000","75,000","76,000","83,000","84,000","117,000","79,000","233,000","344,000","307,000"
	CurrentAssets,"241,115,559","234,151,548","113,144,368","43,811,140","35,403,755","29,785,389","32,925,710","33,329,501","33,757,186","27,406,908","25,428,731","19,551,332","24,121,541","23,542,912","26,977,097","24,357,538","22,312,948","20,471,452","17,346,939","16,977,847","14,666,428","21,185,452","19,466,950","17,747,588","10,962,167","23,166,774","18,934,492","31,642,656","28,170,762","33,749,232","55,527,328","62,883,087","25,458,789","24,095,621","17,266,340","18,261,742","15,127,071","14,331,308","16,369,954","14,889,706","17,382,383","12,674,254","15,699,515","10,804,262","9,231,863","6,229,089","6,113,809","6,755,386","5,445,607","5,796,983","3,986,006","2,845,820","6,993,915","7,634,299","8,079,480","8,798,980","9,772,895","11,224,567","10,863,121","11,888,402","13,177,076","14,517,946","16,686,811","19,556,269","2,385,398","3,389,343","2,147,245","6,087,486","1,752,326","1,222,705","1,926,275","2,000","2,000","1,000","2,000","1,000","4,000","1,000","0","48,000","54,000","55,000","52,000","53,000","86,000","63,000","217,000","328,000","291,000"
		CashCashEquivalentsAndShortTermInvestments,"24,050,252","36,129,941","12,112,577","14,966,612","12,426,704","10,895,044","15,552,980","17,754,312","16,295,062","4,099,655","2,303,725","498,219","1,676,808","1,349,831","1,840,345","1,718,830","52,876","1,105,787","1,124,839","458,374","6,596","1,701,435","3,753,119","3,973,631","1,782,395","765,364","4,020,161","5,717,543","3,680,841","6,017,076","1,229,746","19,651,831","5,016,444","2,678,628","531,226","297,228","1,316,831","807,940","1,151,016","4,177,443","4,296,459","675,188","1,317,177","2,526,326","1,207,465","744,313","1,018,627","2,557,996","71,345","514,136","164,023","399,800","5,848,182","7,577,949","7,753,969","8,399,454","8,965,973","9,804,618","10,550,290","11,705,038","13,033,032","14,330,840","16,550,676","19,350,519","1,778,821","2,864,377","2,002,962","6,033,425","1,681,941","1,128,502","1,789,702","2,000","2,000","1,000","2,000","1,000","4,000","1,000",,"47,000","49,000","36,000","14,000","16,000","51,000","11,000","60,000","125,000","108,000"
			CashAndCashEquivalents,"24,050,252","36,129,941","12,112,577","14,966,612","12,426,704","10,895,044","15,552,980","17,754,312","16,295,062","4,099,655","2,303,725","498,219","1,676,808","1,349,831","1,840,345","1,718,830","52,876","1,105,787","1,124,839","458,374","6,596","1,701,435","3,753,119","3,973,631","1,782,395","765,364","4,020,161","5,717,543","3,680,841","6,017,076","1,229,746","19,651,831","5,016,444","2,678,628","531,226","297,228","1,316,831","807,940","1,151,016","4,177,443","4,296,459","675,188","1,317,177","2,526,326","1,207,465","744,313","1,018,627","2,557,996","71,345","514,136","164,023","399,800","5,848,182","7,577,949","7,753,969","3,856,488","4,390,335","2,711,200","1,574,760","1,893,855","13,033,032","14,330,840","16,550,676","19,350,519","1,778,821","2,864,377","2,002,962","6,033,425","1,681,941","1,128,502","1,789,702","2,000","2,000","1,000","2,000","1,000","4,000","1,000",,"47,000","49,000","36,000","14,000","16,000","51,000","11,000","60,000","125,000","108,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,"4,542,966","4,575,638","7,093,418","8,975,530","9,811,183",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"5,957,642","5,296,867","5,796,484","18,549,747","12,995,738","11,138,933","9,090,927","9,163,208","9,990,711","12,206,684","10,611,529","11,706,325","13,912,983","9,165,202","14,517,476","12,863,798","11,511,720","11,288,991","8,897,445","9,621,028","7,017,873","10,952,219","7,652,739","7,362,563","3,678,156","6,315,414","8,897,650","14,033,513","11,855,044","13,866,233","33,133,824","23,288,126","11,417,226","11,714,813","7,955,601","8,091,270","7,383,050","7,160,780","8,489,904","3,779,044","6,003,164","5,438,465","5,504,442","2,117,567","1,964,408","1,482,510","2,588,555","2,027,675","2,675,125","2,188,423","1,257,985","928,456","1,000,000",,,,,,,,,"12,517","11,279",,,,,"584",,,,,,,,,,,,"1,000","5,000","19,000","38,000","37,000","35,000","4,000","31,000","22,000","63,000"
			AccountsReceivable,"5,957,642","5,296,867","5,796,484","18,379,672","12,995,738","11,138,933","9,090,927","9,163,208","9,853,500","12,138,078","10,405,711","11,500,507","13,707,165","9,027,990","14,380,264","12,589,375","11,237,297","11,288,991","8,897,445","9,621,028","7,017,873","10,952,219","6,377,739","7,362,563","3,678,156","6,315,414","7,897,650","13,033,513","10,855,044","13,086,948","21,675,824","23,288,126","11,417,226","11,714,813","7,955,601","8,091,270","7,383,050","7,160,780","8,489,904","3,779,044","6,003,164","5,438,465","5,504,442","2,117,567","1,964,408","1,482,510","2,588,555","2,027,675","2,675,125","2,188,423","1,257,985","928,456",,,,,,,,,,"12,517","11,279",,,,,"584",,,,,,,,,,,,"1,000","5,000","19,000","38,000","37,000","35,000","4,000",,,
				GrossAccountsReceivable,"6,944,054","6,296,550","6,779,049","19,696,183","13,593,869","11,751,679","9,441,141","9,548,277","10,282,023","12,540,553","10,817,099","11,966,601","14,231,953","9,859,758","15,672,859","14,214,081","12,867,367","12,925,059","10,537,719","11,261,302","8,658,147","12,598,493","8,254,858","9,239,682","5,643,500","8,280,749","8,374,511","13,350,228","11,171,759","13,403,663",,,,"11,714,813",,,,"7,160,780",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-986,412","-999,683","-982,565","-1,316,511","-598,131","-612,746","-350,214","-385,069","-428,523","-402,475","-411,388","-466,094","-524,788","-831,768","-1,292,595","-1,624,706","-1,630,070","-1,636,068","-1,640,274","-1,640,274","-1,640,274","-1,646,274","-1,877,119","-1,877,119","-1,965,344","-1,965,335","-476,861","-316,715","-316,715","-316,715",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000","1,000,000","1,000,000",,"11,458,000",,,,,,,,,,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
