name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
			DeferredIncomeTax,"5,013,000","3,014,000","1,101,000",,,"-15,913,000","-922,000","-2,530,000","-501,000","-2,211,000","2,543,000","-1,981,000","-5,309,000",,,,,,,,,"-6,800,000",,,,"6,050,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-316,000","5,000","0","21,000","2,088,000","-43,000","2,479,000","-559,000","1,481,000","-57,000","9,000","-95,000","4,881,000","-521,000","-464,000","134,000","3,756,000","1,916,000","-1,911,000","-4,508,000","2,273,000","-84,000","-86,000","9,000","-1,797,000","0",,,"-7,700,000","700,000","0","-300,000","-200,000","0","0","-100,000","3,500,000","-100,000","-100,000","300,000","-3,000,000","-100,000","0","-100,000",,,,,,,,,"3,100,000","200,000",,,,,,
		AssetImpairmentCharge,"7,953,000","2,809,000","0","0","5,144,000","20,941,000","0","0","1,028,000","2,000","1,876,000","0","48,721,000","0","0","0","21,170,000","2,455,000","218,000","0","0","71,935,000","908,000","739,000","1,766,000","15,981,000","85,035,000","252,000","-25,000","4,061,000","1,020,000","163,000","675,000","668,000","537,000","1,348,000","327,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProvisionandWriteOffofAssets,"-861,000","-581,000","-394,000","658,000","-544,000","4,918,000","1,885,000","-136,000","1,193,000","2,619,000","-389,000","-479,000","-1,378,000","3,105,000","2,671,000","901,000","-352,000","2,125,000","-174,000","-240,000","928,000","-17,000","4,496,000","4,331,000","2,571,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"24,359,000","5,097,000","6,455,000","5,979,000","6,828,000","7,110,000","6,287,000","5,952,000","6,167,000","5,399,000","5,325,000","5,000,000","4,730,000","4,445,000","4,782,000","4,582,000","3,379,000","5,665,000","3,161,000","2,856,000","1,343,000","2,542,000","2,373,000","2,395,000","1,840,000","750,000","2,316,000","719,000","3,164,000","3,876,000","3,281,000","3,449,000","3,489,000","3,417,000","3,248,000","3,403,000","3,013,000","3,038,000","2,917,000","2,597,000","2,417,000","2,559,000","2,026,000","2,300,000","2,401,000","2,665,000","4,056,000","1,892,000","2,197,000","2,692,000","2,583,000","2,213,000","2,779,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ExcessTaxBenefitFromStockBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-1,375,000","1,375,000","0","2,825,000","107,000","569,000","285,000","-1,257,000","1,568,000","498,000","840,000","289,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"19,457,000","179,000","1,964,000","1,581,000","15,733,000","-1,200,000","989,000","296,000","66,000","-3,179,000","1,805,000","90,000","50,000","-1,454,000","-239,000","1,258,000","19,000","1,294,000","86,000","-346,000","658,000","-25,000","452,000","176,000","257,000","251,000","-4,685,000","301,000","305,000","-3,408,000","472,000","460,000","571,000","-802,000","1,227,000","4,146,000","548,000",,,"6,146,000","10,355,000","16,607,000","18,537,000","12,109,000","17,645,000","77,804,000","506,000","-2,296,000","1,042,000","-2,178,000","790,000","-418,000","-1,319,000","-5,828,000","1,392,000","3,896,000","4,352,000","317,000","929,000","3,211,000","1,400,000","-9,576,000","14,140,000","-449,000","3,027,000",,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","-300,000","100,000","-200,000","-100,000",,,,,,,"-200,000","0","200,000","-100,000","0",,,"100,000","200,000","-200,000",,,,,,,,,,"-100,000","-300,000","0","0","100,000"
		ChangeInWorkingCapital,"-15,177,000","22,978,000","5,708,000","-4,046,000","-39,817,000","-26,892,000","6,511,000","-11,909,000","-27,392,000","-3,426,000","11,172,000","-29,164,000","-63,144,000","-49,401,000","4,728,000","6,613,000","-24,690,000","17,705,000","46,370,000","14,334,000","1,570,000","-4,306,000","7,296,000","-10,143,000","12,970,000","3,491,000","-3,478,000","-10,218,000","-15,996,000","24,408,000","-17,164,000","-2,451,000","-8,248,000","17,265,000","3,794,000","-16,083,000","-4,739,000","-13,023,000","-11,137,000","6,273,000","-23,509,000","-4,271,000","-4,398,000","-1,854,000","-4,959,000","-6,795,000","10,595,000","-2,786,000","-20,026,000","3,210,000","-388,000","5,239,000","-3,984,000","17,414,000","2,474,000","-615,000","-14,189,000","8,939,000","2,483,000","-15,244,000","-6,883,000","-4,970,000","856,000","-2,724,000","-1,579,000","2,518,000","-2,212,000","-8,700,000","-6,048,000","3,640,000","1,443,000","-852,000","-4,743,000","8,731,000","8,891,000","5,483,000","-8,962,000","-43,000","190,000","-3,839,000","-11,258,000","-6,471,000","-7,886,000","-5,035,000","-6,340,000","10,908,000","-5,418,000","8,028,000","-7,596,000","12,266,000","-13,000,000","7,100,000","-2,300,000","17,800,000","-8,500,000","5,800,000","-5,000,000","7,300,000","3,700,000","-8,300,000","-18,100,000","-12,200,000","5,900,000","-2,300,000","-13,500,000","2,700,000","7,200,000","4,700,000","-5,700,000","-4,700,000","-8,700,000","-6,200,000","-13,100,000","-1,300,000","500,000","-4,900,000","-7,900,000","-3,000,000","4,700,000","2,400,000","-4,900,000","8,000,000","-10,500,000","-4,600,000","700,000"
			ChangeInReceivables,"-34,974,000","-6,238,000","-14,162,000","-9,232,000","-5,342,000","25,533,000","-3,803,000","-2,676,000","25,067,000","5,056,000","6,001,000","-14,712,000","22,518,000","-18,312,000","-6,426,000","-11,749,000","-1,577,000","-3,117,000","-2,535,000","8,536,000","2,203,000","-723,000","-2,929,000","-1,432,000","8,239,000","-6,720,000","-3,851,000","-6,331,000","6,574,000","-5,587,000","4,277,000","2,227,000","7,918,000","-14,278,000","11,743,000","-5,411,000","14,100,000","-5,915,000","-9,479,000","-30,706,000","8,020,000","-9,078,000","-129,000","-9,271,000","7,939,000","-3,680,000","597,000","-1,492,000","655,000","181,000","2,397,000","564,000","1,222,000","7,938,000","-586,000","3,098,000","-10,448,000","-4,852,000","-6,651,000","-6,086,000","-640,000","-4,084,000","-965,000","5,700,000","-574,000","-91,000","-4,152,000","-444,000","-5,618,000","4,150,000","868,000","731,000","-2,724,000","2,966,000","3,203,000","1,349,000","-3,821,000","2,349,000","168,000","-9,306,000","-907,000","546,000","1,195,000","-4,554,000","-2,167,000","270,000","-249,000","-1,741,000","169,000","11,360,000","-12,900,000","1,900,000","3,200,000","700,000","-4,300,000","-2,100,000","1,600,000","16,900,000","-1,500,000","-1,500,000","-4,200,000","-8,300,000","-800,000","-2,700,000","-5,300,000","1,200,000","3,900,000","-5,400,000","-1,600,000","-400,000","-3,200,000","-4,000,000","-2,300,000","-2,700,000","400,000","-2,300,000","-3,300,000","-3,200,000","3,000,000","-1,700,000","-1,800,000","-1,400,000","-4,600,000","600,000","600,000"
				ChangesInAccountReceivables,"-34,974,000","-6,238,000","-14,162,000","-9,232,000","-5,342,000","25,533,000","-3,803,000","-2,676,000","25,067,000","5,056,000","6,001,000","-14,712,000","22,518,000","-18,312,000","-6,426,000","-11,749,000","-1,577,000","-3,117,000","-2,535,000","8,536,000","2,203,000","-723,000","-2,929,000","-1,432,000","8,239,000","-6,720,000","-3,851,000","-6,331,000","6,574,000","-5,587,000","4,277,000","2,227,000","7,918,000","-14,278,000","11,743,000","-5,411,000","14,100,000","-5,915,000","-9,479,000","-30,706,000","8,020,000","-9,078,000","-129,000","-9,271,000","7,939,000","-3,680,000","597,000","-1,492,000","655,000","181,000","2,397,000","564,000","1,222,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,"24,307,000","12,718,000","17,064,000","3,078,000","-8,553,000","-5,181,000","4,461,000","-13,632,000","-24,557,000","-16,470,000","-8,812,000","-22,025,000","-37,414,000","-27,698,000","-7,712,000","11,146,000","-15,058,000","-3,075,000","10,176,000","5,867,000","1,417,000","12,408,000","-1,299,000","-8,940,000","-3,721,000","5,628,000","3,758,000","3,228,000","-718,000","974,000","-4,721,000","-3,616,000","-9,569,000","11,943,000","-5,289,000","-6,493,000","-12,845,000","-5,953,000","-9,284,000","13,592,000","-17,040,000","-9,481,000","-7,657,000","-5,102,000","-10,288,000","-2,433,000","3,773,000","267,000","-4,167,000","-1,962,000","-1,774,000","1,446,000","625,000","-2,316,000","-1,073,000","-2,982,000","-4,865,000","-315,000","2,491,000","2,999,000","-8,049,000","-2,028,000","-1,051,000","-3,752,000","-1,689,000","1,751,000","435,000","-3,247,000","-4,440,000","-2,399,000","437,000","-528,000","-2,240,000","2,793,000","2,850,000","3,486,000","138,000","1,721,000","1,681,000","-1,494,000","-7,394,000","-4,996,000","-2,690,000","-6,102,000","-4,556,000","4,755,000","-2,010,000","1,556,000","2,116,000","-1,743,000","-400,000","-900,000","1,200,000","3,300,000","4,500,000","-2,400,000","-2,900,000","-8,800,000","3,600,000","-6,500,000","-3,000,000","-10,100,000","5,400,000","5,900,000","-2,100,000","-1,000,000","1,000,000","-500,000","300,000","0","-5,200,000","-4,200,000","-4,100,000","0","-5,800,000","-3,700,000","-1,100,000","-400,000","-200,000","400,000","1,300,000","900,000","-3,800,000","-800,000","-3,000,000"
			ChangeInPrepaidAssets,"2,870,000","-1,530,000","1,923,000","356,000","2,121,000","-5,003,000","1,816,000","2,909,000","-3,544,000",,,,"-3,228,000","-3,593,000","348,000","-421,000","72,000","631,000","29,000","-41,000","817,000","527,000","1,192,000","608,000","-932,000","-1,648,000","1,179,000","187,000","-369,000","10,881,000","1,809,000","-1,715,000","-313,000","3,299,000","-665,000","3,268,000","-4,727,000","-2,352,000","524,000","-1,742,000","-455,000","-11,891,000","2,666,000","4,290,000","7,993,000","-8,889,000","3,720,000","232,000","6,617,000","1,802,000","-455,000","-830,000","6,737,000","-1,597,000","-1,049,000","372,000","-639,000","-8,733,000","167,000","1,975,000","-1,491,000","3,546,000","37,000","414,000","-222,000","1,114,000","-1,146,000","-55,000","274,000","-2,290,000","-669,000","-182,000","-1,133,000","1,474,000","4,120,000","-279,000","-907,000","2,598,000","-4,315,000","631,000","-229,000","-1,296,000","-910,000","-169,000","-122,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"7,642,000","27,040,000","6,051,000","3,850,000","-29,299,000","-34,904,000","3,252,000","453,000","-25,223,000","282,000","10,881,000","8,341,000","-36,812,000","11,808,000","10,513,000","2,328,000","-6,913,000","23,343,000","24,873,000","5,050,000","-11,865,000","739,000","14,164,000","-2,089,000","8,258,000","9,732,000","-12,898,000","-1,891,000","-25,182,000","7,319,000","-7,855,000","8,224,000","-5,695,000","18,344,000","-2,147,000","-6,404,000","-7,377,000","2,895,000","9,742,000","22,549,000","-9,605,000","21,601,000","-129,000","5,841,000","-7,900,000","12,596,000","-9,136,000","-3,065,000","-19,078,000","15,663,000","-2,918,000","1,626,000","-9,108,000","13,187,000","-2,717,000","2,817,000","6,817,000","5,649,000","-1,784,000","2,707,000","3,883,000","808,000","-342,000","-7,733,000","5,346,000","1,407,000","1,491,000","-3,423,000","3,075,000","3,117,000","-1,285,000","-215,000","1,729,000","1,684,000","-1,185,000","630,000","855,000","-6,233,000","2,515,000","4,897,000","-1,764,000","-2,018,000","-6,096,000","5,575,000","-1,415,000","4,796,000","-2,647,000","6,035,000","-8,884,000","-1,849,000","700,000","4,700,000","-9,500,000","11,700,000","-3,200,000","3,100,000","-2,400,000","-1,800,000","5,500,000","100,000","-6,500,000","13,900,000","1,700,000","600,000","-1,800,000","1,000,000","1,900,000","8,900,000","-5,500,000","-2,400,000","100,000","2,200,000","-6,000,000","2,700,000","5,000,000",,,"5,500,000","2,600,000",,,"2,700,000","-900,000","2,600,000","1,100,000"
				ChangeInPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,918,000","1,626,000","-9,108,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,918,000","1,626,000","-9,108,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,531,000","661,000",,,,"-375,000","-882,000","1,489,000","1,764,000","-1,409,000","-2,847,000","141,000","1,433,000","-964,000","1,293,000","615,000","215,000","1,920,000","1,303,000","-512,000","2,178,000","-997,000","4,498,000","-400,000","1,400,000","2,800,000","2,100,000","-5,500,000","7,400,000","-1,500,000","1,000,000","-3,900,000","-400,000","-4,400,000","-7,700,000","-400,000","-6,100,000","-4,300,000","1,500,000","400,000","1,700,000","1,100,000","-1,900,000","-400,000","-200,000","-700,000","-2,500,000","900,000","-500,000","-600,000","-4,900,000","-5,700,000","2,500,000","-3,800,000","5,800,000","-1,200,000","-7,000,000","2,000,000"
