name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010
			GrossPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"399,311,000","327,107,000","258,314,000","264,584,000","219,904,000","200,571,000","143,255,000","136,363,000","12,814,000","12,814,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,775,000","0","0","0","0","0","0","0","0","0"
				LandAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,286,000","170,687,000","135,412,000","133,464,000","111,424,000","102,595,000","75,069,000","71,861,000","6,182,000","6,182,000"
				BuildingsAndImprovements,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"187,250,000","156,420,000","122,902,000","116,287,000","96,211,000","86,940,000","59,697,000","56,222,000","6,632,000","6,632,000"
				OtherProperties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,833,000","12,269,000","11,036,000","8,489,000","8,280,000",,
			AccumulatedDepreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-12,906,000","-10,818,000","-8,811,000","-7,063,000","-5,392,000","-3,844,000","-2,635,000","-1,502,000","-209,000","-8,000"
		GoodwillAndOtherIntangibleAssets,"113,578,000","114,126,000","101,175,000","96,559,000","92,856,000","88,859,000","86,210,000","87,791,000","87,657,000","88,594,000","89,926,000","86,183,000","82,844,000","79,270,000","79,414,000","76,594,000","76,027,000","76,029,000","70,407,000","68,084,000","62,161,000","62,580,000","60,652,000","57,240,000","55,687,000","55,369,000","55,810,000","54,324,000","53,075,000","42,918,000","36,474,000","36,149,000","34,187,000","32,093,000","26,224,000","24,158,000","23,587,000","23,020,000","22,177,000","17,913,000","15,157,000",,,,,,,
			OtherIntangibleAssets,,,"101,175,000","96,559,000","92,856,000","88,859,000","86,210,000","87,791,000","87,657,000","88,594,000","89,926,000","86,183,000","82,844,000","79,270,000","79,414,000","76,594,000","76,027,000","76,029,000","70,407,000","68,084,000","62,161,000","62,580,000","60,652,000","57,240,000","55,687,000","55,369,000","55,810,000","54,324,000","53,075,000","42,918,000","36,474,000","36,149,000","34,187,000","32,093,000","26,224,000","24,158,000","23,587,000","23,020,000","22,177,000","17,913,000","15,157,000",,,,,,,
		InvestmentProperties,"2,609,628,000","2,553,638,000","2,225,274,000","2,069,764,000","2,004,926,000","1,904,296,000","1,859,163,000","1,849,558,000","1,853,669,000","1,857,321,000","1,840,390,000","1,711,448,000","1,657,787,000","1,596,734,000","1,555,974,000","1,492,535,000","1,487,373,000","1,421,087,000","1,319,148,000","1,277,522,000","1,168,381,000","1,171,101,000","1,129,025,000","1,089,364,000","1,065,868,000","1,046,910,000","981,904,000","955,601,000","946,993,000","812,909,000","690,638,000","667,776,000","623,211,000","592,643,000","498,216,000","463,769,000","417,623,000","406,680,000",,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,"750,000","846,000","3,132,000","2,657,000","2,795,000","2,986,000","2,432,000","2,577,000","1,743,000","1,896,000","2,071,000","2,243,000","2,412,000","1,887,000","1,944,000","1,956,000","1,542,000","770,000","878,000","767,000","709,000","796,000","393,000","429,000"
		OtherNonCurrentAssets,"57,029,000","51,650,000","53,050,000","44,953,000","43,504,000","38,829,000","35,306,000","37,448,000","32,313,000","33,952,000","35,699,000","33,990,000","41,385,000","31,529,000","30,924,000","30,104,000","29,150,000","27,955,000","27,079,000","32,909,000","29,075,000","26,822,000","25,243,000","32,777,000","22,664,000","18,926,000","18,813,000","17,463,000","15,908,000","14,074,000","13,158,000","12,343,000","10,668,000","9,143,000","9,559,000","8,505,000","6,291,000","5,744,000","7,150,000","6,239,000","4,964,000","3,370,000","2,472,000","3,543,000","4,395,000","1,472,000","925,000","554,000"
TotalLiabilitiesNetMinorityInterest,"866,060,000","866,252,000","721,031,000","552,170,000","537,974,000","551,636,000","552,196,000","546,140,000","543,687,000","591,341,000","539,365,000","531,380,000","527,030,000","548,707,000","564,219,000","543,540,000","573,344,000","540,377,000","537,823,000","453,655,000","427,306,000","467,176,000","436,636,000","417,843,000","416,267,000","419,056,000","380,870,000","323,959,000","333,591,000","329,730,000","197,930,000","180,828,000","241,437,000","206,489,000","176,612,000","179,094,000","124,350,000","190,044,000","170,509,000","140,056,000","77,871,000","108,038,000","67,118,000","44,092,000","29,283,000","28,883,000","7,945,000","7,733,000"
	CurrentLiabilities,"69,475,000","70,643,000","64,597,000","55,865,000","44,079,000","54,040,000","54,483,000","46,861,000","43,251,000","57,490,000","53,714,000","48,310,000","46,507,000","70,584,000","68,012,000","48,215,000","77,227,000","45,275,000","45,069,000","60,916,000","51,197,000","89,942,000","59,886,000","30,045,000","28,328,000","26,220,000","21,862,000","18,842,000","18,682,000","16,358,000","32,658,000","14,384,000","78,993,000","40,454,000","10,939,000","12,576,000","7,192,000","72,062,000","8,004,000","7,382,000","7,013,000","6,038,000","5,635,000","4,364,000","3,132,000","2,425,000","822,000","733,000"
		PayablesAndAccruedExpenses,"69,475,000","70,643,000","64,597,000","55,865,000","44,079,000","54,040,000","54,483,000","46,861,000","43,251,000","57,490,000","53,714,000","48,310,000","46,507,000","51,584,000","46,162,000","42,865,000","36,877,000","45,275,000","45,069,000","39,916,000","35,197,000","38,442,000","39,886,000","30,045,000","23,328,000","26,220,000","21,862,000","18,842,000","18,682,000","16,358,000","17,658,000","14,384,000","11,493,000","9,454,000","10,939,000","9,076,000","7,192,000","6,633,000","8,004,000","7,382,000","7,013,000","6,038,000","5,635,000","4,364,000","3,132,000","2,425,000","822,000","610,000"
			Payables,"69,475,000","70,643,000","64,597,000","55,865,000","44,079,000","54,040,000","54,483,000","46,861,000","43,251,000","57,490,000","53,714,000","48,310,000","46,507,000","51,584,000","46,162,000","42,865,000","36,877,000","45,275,000","45,069,000","39,916,000","35,197,000","38,442,000","39,886,000","30,045,000","23,328,000","26,220,000","21,862,000","18,842,000","18,682,000","16,358,000","17,658,000","14,384,000","11,493,000","9,454,000","10,939,000","9,076,000","7,192,000","6,633,000","8,004,000","7,382,000","7,013,000","6,038,000","5,635,000","4,364,000","3,132,000","2,425,000","822,000","610,000"
				AccountsPayable,"43,795,000","45,025,000","40,358,000","35,437,000","23,988,000","26,688,000","29,187,000","23,307,000","19,987,000","27,699,000","25,432,000","23,612,000","24,812,000","24,893,000","22,666,000","22,013,000","18,016,000","21,270,000","22,387,000","20,701,000","19,064,000","18,220,000","30,603,000","21,755,000","15,514,000","18,424,000","14,931,000","11,957,000","11,822,000","9,499,000","13,025,000","9,751,000","8,239,000","6,205,000","7,690,000","6,575,000","4,885,000","6,633,000","8,004,000","7,382,000","7,013,000","6,038,000","5,635,000","4,364,000","3,132,000","2,425,000","822,000","610,000"
				DividendsPayable,"25,680,000","25,618,000","24,239,000","20,428,000","20,091,000","19,870,000","19,829,000","18,485,000","18,314,000","18,158,000","18,093,000","15,719,000","15,109,000","14,643,000","14,186,000","12,843,000","12,220,000","12,181,000","12,005,000","10,473,000","9,903,000","9,483,000","9,283,000","8,290,000","7,814,000","7,796,000","6,931,000","6,885,000","6,860,000","6,859,000","4,633,000","4,633,000","3,254,000","3,249,000","3,249,000","2,501,000","2,307,000",,,,,,,,,,,
				OtherPayable,,,,,,"7,482,000","5,467,000","5,069,000","4,950,000","11,633,000","10,189,000","8,979,000","6,586,000","12,048,000","9,310,000","8,009,000","6,641,000","11,824,000","10,677,000","8,742,000","6,230,000","10,739,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,"19,000,000","21,850,000","5,350,000","40,350,000",,,"21,000,000","16,000,000","51,500,000","20,000,000",,"5,000,000",,,,,,"15,000,000",,"67,500,000","31,000,000",,"3,500,000",,"65,429,000",,,,,,,,,,
			CurrentDebt,,,,,,,,,,,,,,"19,000,000","21,850,000","5,350,000","40,350,000",,,"21,000,000","16,000,000","51,500,000","20,000,000",,"5,000,000",,,,,,"15,000,000",,"67,500,000","31,000,000",,"3,500,000",,"65,429,000",,,,,,,,,,
				LineOfCredit,"0",,"0","0","0","0","0","0","0","0","0","0","0","19,000,000","21,850,000","5,350,000","40,350,000","0","0","21,000,000","16,000,000","51,500,000","20,000,000","0","5,000,000","0","0","0","0","0","15,000,000","0","67,500,000","31,000,000","0","3,500,000","0","65,429,000",,,"0",,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"796,585,000","795,609,000","656,434,000","496,305,000","493,895,000","497,596,000","497,713,000","499,279,000","500,436,000","533,851,000","485,651,000","483,070,000","480,523,000","478,123,000","496,207,000","495,325,000","496,117,000","495,102,000","492,754,000","392,739,000","376,109,000","377,234,000","376,750,000","387,798,000","387,939,000","392,836,000","359,008,000","305,117,000","314,909,000","313,372,000","165,272,000","166,444,000","162,444,000","166,035,000","165,673,000","166,518,000","117,158,000","117,982,000","162,505,000","132,674,000","70,858,000","102,000,000","61,483,000","39,728,000","26,151,000","26,458,000","7,123,000","7,000,000"
		LongTermDebtAndCapitalLeaseObligation,"720,864,000","720,670,000","596,623,000","448,154,000","448,004,000","459,118,000","459,083,000","459,044,000","459,008,000","491,575,000","442,486,000","442,694,000","442,898,000","443,097,000","460,804,000","461,107,000","461,405,000","461,683,000","461,971,000","363,077,000","363,440,000","363,827,000","364,208,000","375,534,000","376,215,000","381,475,000","347,721,000","293,740,000","303,618,000","304,501,000","157,336,000","158,089,000","154,384,000","158,313,000","159,151,000","159,976,000","110,795,000","111,615,000","158,326,000","129,441,000","68,071,000","99,315,000","59,632,000","38,010,000","17,471,000","17,676,000",,
			LongTermDebt,"720,864,000","720,670,000","596,623,000","448,154,000","448,004,000","459,118,000","459,083,000","459,044,000","459,008,000","491,575,000","442,486,000","442,694,000","442,898,000","443,097,000","460,804,000","461,107,000","461,405,000","461,683,000","461,971,000","363,077,000","363,440,000","363,827,000","364,208,000","375,534,000","376,215,000","381,475,000","347,721,000","293,740,000","303,618,000","304,501,000","157,336,000","158,089,000","154,384,000","158,313,000","159,151,000","159,976,000","110,795,000","111,615,000","158,326,000","129,441,000","68,071,000","99,315,000","59,632,000","38,010,000","17,471,000","17,676,000",,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000,000","7,000,000","7,000,000","7,000,000"
		OtherNonCurrentLiabilities,"75,721,000","74,939,000","59,811,000","48,151,000","45,891,000","38,478,000","38,630,000","40,235,000","41,428,000","42,276,000","43,165,000","40,376,000","37,625,000","35,026,000","35,403,000","34,218,000","34,712,000","33,419,000","30,783,000","29,662,000","12,669,000","13,407,000","12,542,000","12,264,000","11,724,000","11,361,000","11,287,000","11,377,000","11,291,000","8,871,000","7,936,000","8,355,000","8,060,000","7,722,000","6,522,000","6,542,000","6,363,000","6,367,000","4,179,000","3,233,000","2,787,000","2,685,000","1,851,000","1,718,000","1,680,000","1,782,000","123,000",
TotalEquityGrossMinorityInterest,"2,054,281,000","2,057,963,000","1,750,472,000","1,701,814,000","1,633,717,000","1,588,184,000","1,584,497,000","1,589,266,000","1,542,722,000","1,517,123,000","1,505,886,000","1,436,178,000","1,333,176,000","1,247,797,000","1,167,029,000","1,143,102,000","1,030,712,000","1,027,494,000","998,184,000","957,098,000","864,362,000","811,805,000","792,753,000","789,805,000","734,605,000","733,082,000","740,944,000","744,448,000","738,032,000","747,036,000","568,862,000","570,668,000","436,433,000","438,835,000","439,042,000","341,691,000","343,729,000","255,274,000","254,036,000","211,378,000","212,258,000","159,011,000","159,980,000","161,024,000","164,388,000","165,499,000","168,282,000","169,389,000"
	StockholdersEquity,"2,054,281,000","2,057,963,000","1,750,472,000","1,701,814,000","1,633,717,000","1,588,184,000","1,584,497,000","1,589,266,000","1,542,722,000","1,517,123,000","1,505,886,000","1,436,178,000","1,333,176,000","1,247,797,000","1,167,029,000","1,143,102,000","1,030,712,000","1,027,494,000","998,184,000","957,098,000","864,362,000","811,805,000","792,753,000","789,805,000","734,605,000","733,082,000","740,944,000","744,448,000","738,032,000","747,036,000","568,862,000","570,668,000","436,433,000","438,835,000","439,042,000","341,691,000","343,729,000","255,274,000","254,036,000","211,378,000","212,258,000","159,011,000","159,980,000","161,024,000","164,388,000","165,499,000","168,282,000","169,389,000"
		CapitalStock,"752,000","752,000","712,000","704,000","693,000","686,000","684,000","684,000","677,000","673,000","670,000","656,000","632,000","610,000","592,000","584,000","556,000","553,000","546,000","46,524,000","46,496,000","46,474,000","46,464,000","46,461,000","46,435,000","46,430,000","46,430,000","46,430,000","46,428,000","46,428,000","46,330,000","46,330,000","46,249,000","46,249,000","46,249,000","46,192,000","46,192,000","46,133,000","46,133,000","133,000","132,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000"
			PreferredStock,,,,,,,,,,,,,,,,,,"0","0","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","0","0","0","0","0","0","0","0","0"
			CommonStock,"752,000","752,000","712,000","704,000","693,000","686,000","684,000","684,000","677,000","673,000","670,000","656,000","632,000","610,000","592,000","584,000","556,000","553,000","546,000","524,000","496,000","474,000","464,000","461,000","435,000","430,000","430,000","430,000","428,000","428,000","330,000","330,000","249,000","249,000","249,000","192,000","192,000","133,000","133,000","133,000","132,000","91,000","91,000","91,000","91,000","91,000","91,000","91,000"
		AdditionalPaidInCapital,"2,083,475,000","2,069,604,000","1,768,794,000","1,717,265,000","1,645,876,000","1,589,301,000","1,579,344,000","1,587,057,000","1,552,592,000","1,514,266,000","1,499,779,000","1,426,860,000","1,318,634,000","1,233,763,000","1,161,395,000","1,133,468,000","1,028,478,000","1,023,184,000","992,570,000","911,662,000","818,886,000","766,229,000","747,395,000","744,454,000","689,167,000","687,448,000","695,096,000","698,331,000","692,743,000","700,755,000","522,532,000","524,338,000","390,184,000","392,586,000","394,907,000","298,937,000","301,797,000","214,195,000","216,510,000","220,374,000","221,512,000","168,039,000","168,814,000","169,590,000","170,993,000","170,798,000","170,279,000","170,055,000"
		RetainedEarnings,"-3,214,000","2,804,000","-3,837,000","-958,000","2,092,000","5,926,000","12,283,000","9,389,000","-2,837,000","2,621,000","5,958,000","9,268,000","14,608,000","14,185,000","5,856,000","9,934,000","2,640,000","4,803,000","6,148,000","0","0","0",,"0","0","0","0","0","-845,000","0","0","0","0","0","-2,114,000","-3,438,000","-4,260,000","-5,054,000","-8,607,000","-9,129,000","-9,386,000","-9,119,000","-8,925,000","-8,657,000","-6,696,000","-5,390,000","-2,088,000","-757,000"
		GainsLossesNotAffectingRetainedEarnings,,,"0","0","-77,000","-183,000","-268,000","-318,000","-364,000","-437,000","-521,000","-606,000","-698,000","-761,000","-814,000","-884,000","-962,000","-1,046,000","-1,080,000","-1,088,000","-1,020,000","-898,000","-1,106,000","-1,110,000","-997,000","-796,000","-582,000","-313,000","-294,000","-147,000",,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"-26,732,000","-15,197,000","-15,197,000","-15,197,000","-14,867,000","-7,546,000","-7,546,000","-7,546,000","-7,346,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"2,775,145,000","2,778,633,000","2,347,095,000","2,149,968,000","2,081,721,000","2,047,302,000","2,043,580,000","2,048,310,000","2,001,730,000","2,008,698,000","1,948,372,000","1,878,872,000","1,776,074,000","1,690,894,000","1,627,833,000","1,604,209,000","1,492,117,000","1,489,177,000","1,460,155,000","1,320,175,000","1,227,802,000","1,175,632,000","1,156,961,000","1,165,339,000","1,110,820,000","1,114,557,000","1,088,665,000","1,038,188,000","1,041,650,000","1,051,537,000","726,198,000","728,757,000","590,817,000","597,148,000","598,193,000","501,667,000","454,524,000","366,889,000","412,362,000","340,819,000","280,329,000","258,326,000","219,612,000","199,034,000","181,859,000","183,175,000","168,282,000","169,389,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,"46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000","46,000,000",,,,,,,,,
CommonStockEquity,"2,054,281,000","2,057,963,000","1,750,472,000","1,701,814,000","1,633,717,000","1,588,184,000","1,584,497,000","1,589,266,000","1,542,722,000","1,517,123,000","1,505,886,000","1,436,178,000","1,333,176,000","1,247,797,000","1,167,029,000","1,143,102,000","1,030,712,000","1,027,494,000","998,184,000","911,098,000","818,362,000","765,805,000","746,753,000","743,805,000","688,605,000","687,082,000","694,944,000","698,448,000","692,032,000","701,036,000","522,862,000","524,668,000","390,433,000","392,835,000","393,042,000","295,691,000","297,729,000","209,274,000","208,036,000","211,378,000","212,258,000","159,011,000","159,980,000","161,024,000","164,388,000","165,499,000","168,282,000","169,389,000"
NetTangibleAssets,"1,940,703,000","1,943,837,000","1,649,297,000","1,605,255,000","1,540,861,000","1,499,325,000","1,498,287,000","1,501,475,000","1,455,065,000","1,428,529,000","1,415,960,000","1,349,995,000","1,250,332,000","1,168,527,000","1,087,615,000","1,066,508,000","954,685,000","951,465,000","927,777,000","889,014,000","802,201,000","749,225,000","732,101,000","732,565,000","678,918,000","677,713,000","685,134,000","690,124,000","684,957,000","704,118,000","532,388,000","534,519,000","402,246,000","406,742,000","412,818,000","317,533,000","320,142,000","232,254,000","231,859,000","193,465,000","197,101,000","159,011,000","159,980,000","161,024,000","164,388,000","165,499,000","168,282,000","169,389,000"
WorkingCapital,"70,631,000","134,158,000","27,407,000","-13,157,000","-13,674,000","53,796,000","101,531,000","113,748,000","69,519,000","71,107,000","25,522,000","87,627,000","31,683,000","18,387,000","-3,076,000","39,194,000","-65,721,000","-2,475,000","74,304,000","-28,678,000","-19,146,000","-71,464,000","-45,417,000","-1,778,000","-22,425,000","3,867,000","40,293,000","19,520,000","34,170,000","187,521,000","-8,568,000","18,267,000","-70,932,000","-30,905,000","68,645,000","9,534,000","10,974,000","-64,075,000","-1,135,000","1,655,000","11,950,000","-650,000","3,601,000","-285,000","44,815,000","54,828,000","161,482,000","162,600,000"
InvestedCapital,"2,775,145,000","2,778,633,000","2,347,095,000","2,149,968,000","2,081,721,000","2,047,302,000","2,043,580,000","2,048,310,000","2,001,730,000","2,008,698,000","1,948,372,000","1,878,872,000","1,776,074,000","1,709,894,000","1,649,683,000","1,609,559,000","1,532,467,000","1,489,177,000","1,460,155,000","1,295,175,000","1,197,802,000","1,181,132,000","1,130,961,000","1,119,339,000","1,069,820,000","1,068,557,000","1,042,665,000","992,188,000","995,650,000","1,005,537,000","695,198,000","682,757,000","612,317,000","582,148,000","552,193,000","459,167,000","408,524,000","386,318,000","366,362,000","340,819,000","280,329,000","258,326,000","219,612,000","199,034,000","181,859,000","183,175,000","168,282,000","169,389,000"
TangibleBookValue,"1,940,703,000","1,943,837,000","1,649,297,000","1,605,255,000","1,540,861,000","1,499,325,000","1,498,287,000","1,501,475,000","1,455,065,000","1,428,529,000","1,415,960,000","1,349,995,000","1,250,332,000","1,168,527,000","1,087,615,000","1,066,508,000","954,685,000","951,465,000","927,777,000","843,014,000","756,201,000","703,225,000","686,101,000","686,565,000","632,918,000","631,713,000","639,134,000","644,124,000","638,957,000","658,118,000","486,388,000","488,519,000","356,246,000","360,742,000","366,818,000","271,533,000","274,142,000","186,254,000","185,859,000","193,465,000","197,101,000","159,011,000","159,980,000","161,024,000","164,388,000","165,499,000","168,282,000","169,389,000"
TotalDebt,"720,864,000","720,670,000","596,623,000","448,154,000","448,004,000","459,118,000","459,083,000","459,044,000","459,008,000","491,575,000","442,486,000","442,694,000","442,898,000","462,097,000","482,654,000","466,457,000","501,755,000","461,683,000","461,971,000","384,077,000","379,440,000","415,327,000","384,208,000","375,534,000","381,215,000","381,475,000","347,721,000","293,740,000","303,618,000","304,501,000","172,336,000","158,089,000","221,884,000","189,313,000","159,151,000","163,476,000","110,795,000","177,044,000","158,326,000","129,441,000","68,071,000","99,315,000","59,632,000","38,010,000","17,471,000","17,676,000",,
NetDebt,"614,586,000","516,266,000","527,891,000","408,199,000","418,627,000","351,938,000","303,759,000","310,775,000","389,275,000","381,493,000","387,933,000","325,506,000","383,148,000","431,093,000","479,067,000","438,756,000","494,279,000","425,973,000","352,913,000","379,596,000","368,367,000","401,119,000","373,289,000","353,338,000","377,635,000","359,025,000","298,067,000","267,050,000","268,412,000","113,900,000","151,221,000","128,463,000","216,684,000","182,324,000","97,147,000","158,839,000","95,083,000","171,114,000","153,707,000","124,736,000","51,293,000","96,066,000","52,903,000","33,931,000",,,,
ShareIssued,"75,102,276","75,068,575","71,015,523","70,191,398","69,102,008","68,376,364","68,233,344","68,322,213","67,695,805","67,252,787","67,012,010","65,495,713","63,128,894","61,013,711","59,136,072","58,379,493","55,543,670","55,368,737","54,569,238","52,362,553","49,562,579","47,414,365","46,415,327","46,053,976","43,460,616","43,310,272","43,310,559","43,028,129","42,875,085","42,869,463","33,094,789","33,094,789","25,028,649","24,990,120","24,990,446","19,240,739","19,224,946","13,434,558","13,434,889","13,434,889","13,413,473","9,308,670","9,309,232","9,309,232","9,290,960","9,262,778","9,263,430","9,263,430"
