name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004
		Inventory,"324,403,000","315,845,000","311,414,000","319,734,000","315,749,000","300,623,000","305,634,000","312,205,000","324,675,000","312,419,000","308,893,000","297,136,000","288,539,000","273,244,000","271,347,000","259,819,000","257,982,000","247,245,000","249,003,000","236,839,000","223,075,000","208,249,000","212,784,000","201,901,000","200,711,000","168,140,000","164,867,000","163,651,000","163,413,000","154,638,000","159,708,000","157,361,000","147,721,000","136,937,000","140,709,000","137,394,000","129,583,000","126,335,000","132,958,000","128,559,000","122,027,000","119,313,000","122,588,000","117,952,000","114,388,000","107,577,000","98,789,000","93,106,000","90,553,000","90,191,000","85,892,000","87,130,000","82,236,000","68,834,000","58,418,000","52,185,000","45,684,000","36,280,000","29,291,000","26,763,000","21,606,000","18,636,000","17,081,000","16,052,000","13,960,000","11,870,000","13,353,000","9,311,000","6,150,000","5,249,000","7,328,000","4,853,000","4,553,000"
			RawMaterials,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"543,000",,,"2,120,000"
			FinishedGoods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,550,000",,,"3,706,000"
			InventoriesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-844,000",,,"-1,273,000"
		PrepaidAssets,"31,074,000","26,090,000","25,003,000","24,961,000","26,928,000","24,476,000","28,898,000","36,348,000","34,922,000","27,351,000","34,938,000","30,805,000","30,039,000","30,638,000","41,623,000","41,775,000","37,979,000","36,001,000","29,001,000","31,886,000","34,082,000","41,956,000","56,477,000","50,993,000","52,765,000","49,330,000","7,279,000","8,423,000","8,992,000","21,646,000","10,216,000","11,774,000","11,273,000","10,947,000","10,100,000","9,016,000","9,078,000","8,516,000","7,264,000","8,130,000","9,209,000","19,904,000","5,100,000","4,724,000","4,750,000","4,082,000","4,520,000","3,768,000","4,237,000","3,757,000","3,925,000","3,825,000","2,675,000","3,466,000","3,352,000","2,947,000","2,280,000","1,240,000","1,617,000","1,628,000","1,213,000","1,716,000","1,354,000","2,315,000","1,118,000","1,496,000","1,359,000","1,333,000","717,000","826,000","643,000","943,000","425,000"
		RestrictedCash,,,,,,,,,,,,,,"0","0",,"0","3,901,000","2,402,000","2,402,000",,,,,,,,"32,755,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,420,000","83,978,000","59,608,000","47,912,000","37,049,000","37,105,000","37,091,000","37,076,000","31,136,000","31,136,000","31,136,000","28,236,000","54,550,000","54,550,000","54,550,000","54,550,000","4,425,000","4,425,000","4,425,000","4,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,"73,420,000","83,978,000","59,608,000","47,912,000","37,049,000","37,105,000","37,091,000","37,076,000","31,136,000","31,136,000","31,136,000","28,236,000","54,550,000","54,550,000","54,550,000","54,550,000","4,425,000","4,425,000","4,425,000","4,425,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalNonCurrentAssets,"1,368,287,000","1,351,651,000","1,363,672,000","1,380,725,000","1,383,225,000","1,130,898,000","1,134,635,000","1,192,454,000","1,162,122,000","1,120,954,000","1,129,011,000","1,141,000,000","1,144,775,000","1,089,650,000","1,095,747,000","1,100,758,000","1,113,323,000","1,080,077,000","1,099,063,000","1,014,156,000","1,006,867,000","995,361,000","1,019,148,000","893,936,000","876,955,000","586,822,000","573,454,000","601,434,000","662,745,000","637,588,000","639,753,000","666,989,000","618,837,000","643,560,000","652,256,000","661,665,000","640,876,000","650,036,000","669,086,000","648,443,000","519,186,000","531,725,000","531,742,000","545,663,000","414,238,000","430,258,000","358,827,000","341,399,000","331,286,000","336,662,000","301,777,000","298,085,000","205,307,000","185,428,000","184,240,000","156,830,000","105,255,000","79,509,000","72,189,000","69,690,000","66,390,000","41,466,000","40,026,000","32,279,000","27,383,000","26,972,000","25,250,000","22,831,000","12,443,000","8,754,000","3,525,000","3,751,000","4,313,000"
		NetPPE,"414,345,000","406,651,000","406,785,000","401,762,000","388,136,000","388,639,000","385,333,000","385,025,000","387,362,000","333,250,000","330,263,000","319,862,000","308,933,000","238,841,000","237,491,000","231,733,000","227,573,000","215,326,000","220,809,000","214,601,000","203,677,000","181,524,000","179,913,000","171,291,000","152,988,000","141,441,000","140,474,000","142,076,000","139,541,000","128,565,000","131,217,000","134,863,000","128,857,000","128,064,000","130,796,000","130,591,000","122,897,000","125,123,000","131,158,000","129,435,000","131,041,000","124,754,000","118,125,000","115,566,000","105,066,000","102,165,000","101,120,000","89,801,000","83,816,000","82,602,000","77,543,000","77,830,000","75,399,000","73,686,000","73,159,000","64,876,000","54,287,000","43,538,000","36,203,000","33,917,000","29,757,000","30,573,000","29,079,000","23,259,000","18,432,000","17,974,000","16,203,000","14,631,000","12,296,000","8,725,000","3,449,000","3,685,000","3,394,000"
			GrossPPE,"414,345,000","909,166,000","406,785,000","401,762,000","388,136,000","841,718,000","385,333,000","385,025,000","387,362,000","726,529,000","330,263,000","319,862,000","308,933,000","576,382,000",,,,"492,572,000",,,,"404,689,000",,,,"332,622,000",,,,"302,869,000",,,,"277,319,000",,,,"251,584,000",,,,"227,257,000",,,,"184,113,000",,,,"138,988,000",,,,"113,029,000","98,099,000","64,876,000","79,227,000","68,478,000","51,817,000","49,531,000","45,371,000","46,187,000","38,616,000","32,796,000","27,969,000","27,511,000","21,661,000","20,089,000","17,754,000","14,183,000","7,756,000","7,992,000","7,701,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0"
				LandAndImprovements,,"1,277,000",,,,"1,277,000",,,,"1,277,000",,,,"1,277,000",,,,"1,277,000",,,,"541,000",,,,"1,288,000",,,,"541,000",,,,"541,000",,,,"541,000",,,,"541,000",,,,"541,000",,,,"5,511,000",,,,"5,333,000",,,,"4,896,000",,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"22,681,000",,,,"23,207,000",,,,"22,921,000",,,,"20,216,000",,,,"20,146,000",,,,"16,558,000",,,,"10,875,000",,,,"7,507,000",,,,"7,371,000",,,,"7,195,000",,,,"7,089,000",,,,"6,871,000",,,,,,,,,,,,"3,861,000",,,,"7,724,000",,,,"2,555,000",,,,"654,000",,,"450,000"
				MachineryFurnitureEquipment,,"270,987,000",,,,"254,896,000",,,,"224,547,000",,,,"195,085,000",,,,"160,182,000",,,,"116,720,000",,,,"88,235,000",,,,"84,964,000",,,,"76,128,000",,,,"63,153,000",,,,"200,494,000",,,,"158,847,000",,,,"118,321,000",,,,"92,226,000",,,,"59,721,000",,,,"38,463,000",,,,"24,956,000",,,,"12,102,000",,,"7,251,000"
				OtherProperties,"414,345,000","575,234,000","406,785,000","401,762,000","388,136,000","526,966,000","385,333,000","385,025,000","387,362,000","448,242,000","330,263,000","319,862,000","308,933,000","326,831,000",,,,"287,435,000",,,,"249,592,000",,,,"214,893,000",,,,"189,774,000",,,,"171,454,000",,,,"159,960,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,427,000",,,
				Leases,,"38,987,000",,,,"35,372,000",,,,"29,542,000",,,,"32,973,000",,,,"23,532,000",,,,"21,278,000",,,,"17,331,000",,,,"20,083,000",,,,"21,825,000",,,,"20,735,000",,,,"19,133,000",,,,"17,854,000",,,,"15,156,000",,,,"15,470,000",,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-502,515,000",,,,"-453,079,000",,,,"-393,279,000",,,,"-337,541,000",,,,"-277,246,000",,,,"-223,165,000",,,,"-191,181,000",,,,"-174,304,000",,,,"-149,255,000",,,,"-126,461,000",,,,"-102,503,000",,,,"-81,948,000",,,,"-56,386,000",,,,"-39,343,000","-24,940,000",,"-24,940,000","-24,940,000","-15,614,000","-15,614,000","-15,614,000","-15,614,000","-9,537,000","-9,537,000","-9,537,000","-9,537,000","-5,458,000","-5,458,000","-5,458,000","-5,458,000","-4,307,000","-4,307,000","-4,307,000"
		GoodwillAndOtherIntangibleAssets,"870,004,000","876,142,000","889,537,000","914,824,000","932,936,000","711,817,000","724,484,000","736,695,000","750,435,000","762,156,000","775,236,000","788,965,000","801,898,000","813,414,000","823,346,000","837,069,000","850,646,000","817,700,000","832,755,000","754,905,000","765,945,000","776,828,000","802,614,000","669,176,000","670,396,000","239,357,000","240,514,000","244,283,000","246,913,000","250,998,000","226,722,000","229,949,000","244,243,000","248,930,000","247,950,000","252,029,000","256,048,000","255,468,000","267,419,000","265,873,000","266,052,000","267,489,000","203,114,000","204,505,000","208,887,000","210,191,000","203,608,000","202,771,000","204,871,000","206,220,000","206,865,000","193,230,000","102,987,000","57,099,000","57,041,000","25,955,000","26,159,000","24,496,000","24,864,000","25,335,000","25,745,000","8,441,000","8,581,000","8,725,000","8,759,000","8,894,000","9,029,000","8,160,000",,,,,
			Goodwill,"636,703,000","633,467,000","633,121,000","636,727,000","636,422,000","559,553,000","558,985,000","559,088,000","559,299,000","561,064,000","560,744,000","561,420,000","561,235,000","561,366,000","560,401,000","560,751,000","563,046,000","536,926,000","538,310,000","486,439,000","486,342,000","485,685,000","498,686,000","405,569,000","404,307,000","154,281,000","154,324,000","154,305,000","154,273,000","154,443,000","154,512,000","154,637,000","154,650,000","154,944,000","154,913,000","154,846,000","154,056,000","154,106,000","162,333,000","160,745,000","160,745,000","159,349,000","103,070,000","103,070,000","103,070,000","103,070,000","101,938,000","101,938,000","102,882,000","102,882,000","102,264,000","87,265,000","32,437,000",,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"233,301,000","242,675,000","256,416,000","278,097,000","296,514,000","152,264,000","165,499,000","177,607,000","191,136,000","201,092,000","214,492,000","227,545,000","240,663,000","252,048,000","262,945,000","276,318,000","287,600,000","280,774,000","294,445,000","268,466,000","279,603,000","291,143,000","303,928,000","263,607,000","266,089,000","85,076,000","86,190,000","89,978,000","92,640,000","96,555,000","72,210,000","75,312,000","89,593,000","93,986,000","93,037,000","97,183,000","101,992,000","101,362,000","105,086,000","105,128,000","105,307,000","108,140,000","100,044,000","101,435,000","105,817,000","107,121,000","101,670,000","100,833,000","101,989,000","103,338,000","104,601,000","105,965,000","70,550,000","57,099,000","57,041,000","25,955,000","26,159,000","24,496,000","24,864,000","25,335,000","25,745,000","8,441,000","8,581,000","8,725,000","8,759,000","8,894,000","9,029,000","8,160,000",,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,"0","0","13,654,000","18,381,000","112,332,000","113,793,000","27,921,000","27,501,000","43,042,000","83,752,000","102,920,000","52,209,000","79,829,000","92,999,000","100,072,000","80,829,000","84,412,000","42,416,000","23,707,000","4,999,000","32,503,000","46,593,000","4,603,000","32,814,000","50,635,000","39,629,000","34,046,000","30,059,000","39,968,000","10,032,000","19,351,000","18,430,000","45,305,000",,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,"0","0","13,654,000","18,381,000","112,332,000","113,793,000","27,921,000","27,501,000","43,042,000","83,752,000","102,920,000","52,209,000","79,829,000","92,999,000","100,072,000","80,829,000","84,412,000","42,416,000","23,707,000","4,999,000","32,503,000","46,593,000","4,603,000","32,814,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,"44,936,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,098,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"61,294,000","48,003,000","48,851,000","46,699,000","47,301,000","15,755,000","9,291,000","10,036,000","9,354,000","9,162,000","4,023,000","4,885,000","4,369,000","5,263,000","4,939,000","4,955,000","5,277,000","6,440,000","6,093,000","5,961,000","5,977,000","5,810,000","4,633,000","14,698,000","8,176,000","67,051,000","49,614,000","42,035,000","65,196,000","65,330,000","46,827,000","46,886,000","42,874,000","42,863,000","39,719,000","37,677,000","37,676,000","40,575,000","19,857,000","19,857,000","19,857,000","19,857,000","76,260,000","52,033,000","52,033,000","52,033,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"61,294,000","48,003,000","48,851,000","46,699,000","47,301,000","15,755,000","9,291,000","10,036,000","9,354,000","9,162,000","4,023,000","4,885,000","4,369,000","5,263,000","4,939,000","4,955,000","5,277,000","6,440,000","6,093,000","5,961,000","5,977,000","5,810,000","4,633,000","14,698,000","8,176,000","67,051,000","49,614,000","42,035,000","65,196,000","65,330,000","46,827,000","46,886,000","42,874,000","42,863,000","39,719,000","37,677,000","37,676,000","40,575,000","19,857,000","19,857,000","19,857,000","19,857,000","76,260,000","52,033,000","52,033,000","52,033,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"22,644,000","20,855,000","18,499,000","17,440,000","14,852,000","14,687,000","15,527,000","15,762,000","14,971,000","16,386,000","19,489,000","27,288,000","29,575,000","32,132,000","29,971,000","27,001,000","29,827,000","40,611,000","39,406,000","38,689,000","31,268,000","31,199,000","31,988,000","25,117,000","27,014,000","26,641,000","29,059,000","145,119,000","183,594,000","149,653,000","151,235,000","152,371,000","150,654,000","143,874,000","140,792,000","141,296,000","143,426,000","144,458,000","208,236,000","209,571,000","97,237,000","87,122,000","87,650,000","168,956,000","15,438,000","15,234,000","14,470,000","14,781,000","12,540,000","7,872,000","7,337,000","7,674,000","8,491,000","9,338,000","54,040,000","65,999,000","24,809,000","11,475,000","11,122,000","10,438,000","10,888,000","2,452,000","2,366,000","295,000","192,000","104,000","18,000","40,000","147,000","29,000","76,000","66,000","919,000"
TotalLiabilitiesNetMinorityInterest,"1,348,580,000","1,358,868,000","1,309,837,000","1,305,572,000","1,329,398,000","1,774,164,000","1,757,187,000","1,755,079,000","1,334,322,000","970,083,000","963,238,000","942,586,000","911,096,000","873,334,000","871,779,000","891,174,000","908,736,000","839,913,000","868,721,000","882,778,000","871,407,000","870,280,000","913,231,000","898,055,000","917,434,000","587,447,000","580,272,000","610,403,000","632,127,000","695,101,000","636,974,000","625,813,000","620,600,000","574,690,000","562,121,000","551,005,000","558,032,000","626,210,000","642,829,000","634,236,000","629,093,000","618,812,000","649,638,000","750,709,000","349,450,000","355,797,000","350,352,000","342,595,000","342,191,000","343,913,000","350,783,000","342,408,000","319,875,000","299,775,000","293,467,000","263,487,000","265,285,000","29,109,000","24,552,000","21,286,000","20,446,000","19,881,000","19,599,000","26,431,000","13,808,000","13,354,000","13,405,000","13,555,000","10,899,000","9,355,000","7,869,000","7,360,000","12,202,000"
	CurrentLiabilities,"248,729,000","200,891,000","195,362,000","193,732,000","224,876,000","836,362,000","820,627,000","793,434,000","782,136,000","206,917,000","193,115,000","184,638,000","161,781,000","179,460,000","168,235,000","204,001,000","231,264,000","160,668,000","185,649,000","246,824,000","234,310,000","242,497,000","280,399,000","301,733,000","128,060,000","99,617,000","99,315,000","132,439,000","113,959,000","214,899,000","169,245,000","159,190,000","156,790,000","117,152,000","107,937,000","100,234,000","100,679,000","164,275,000","192,725,000","188,579,000","287,652,000","207,380,000","204,891,000","101,758,000","102,697,000","108,976,000","59,608,000","53,909,000","52,993,000","54,747,000","61,366,000","52,450,000","73,325,000","45,487,000","36,241,000","32,897,000","34,296,000","27,990,000","23,437,000","20,174,000","19,037,000","18,482,000","18,207,000","25,046,000","12,132,000","11,689,000","11,745,000","11,861,000","10,887,000","9,342,000","7,869,000","7,360,000","10,441,000"
		PayablesAndAccruedExpenses,"172,632,000","183,038,000","178,267,000","176,924,000","166,422,000","175,895,000","166,157,000","146,107,000","131,565,000","185,623,000","177,484,000","167,025,000","146,779,000","170,485,000","152,712,000","144,487,000","126,404,000","133,566,000","126,374,000","144,251,000","123,248,000","131,054,000","114,419,000","137,142,000","108,563,000","99,617,000","96,312,000","90,589,000","99,209,000","184,899,000","139,245,000","129,190,000","126,790,000","117,152,000","107,937,000","100,234,000","93,179,000","89,964,000","95,887,000","93,522,000","194,759,000","50,386,000","52,191,000","52,447,000","54,899,000","76,261,000","59,608,000","53,909,000","52,993,000","54,358,000","45,952,000","40,100,000","48,672,000","45,487,000","33,931,000","30,805,000","32,443,000","7,765,000","21,933,000","18,750,000","17,651,000","15,584,000","18,207,000","14,546,000","12,132,000","11,689,000","11,745,000","11,861,000","10,882,000","9,337,000","7,762,000","7,188,000","5,884,000"
			Payables,"116,784,000","43,371,000","112,526,000","112,022,000","107,802,000","45,616,000","113,152,000","104,215,000","91,392,000","33,310,000","111,440,000","108,533,000","101,955,000","38,173,000","104,914,000","93,359,000","87,035,000","32,655,000","74,409,000","94,928,000","84,597,000","33,092,000","73,409,000","101,874,000","78,287,000","27,124,000","63,545,000","61,099,000","71,507,000","86,094,000","107,956,000","102,224,000","102,571,000","64,518,000","81,820,000","78,298,000","72,227,000","39,568,000","63,498,000","61,232,000","61,470,000","29,457,000",,,,"30,214,000","46,417,000","40,821,000","40,839,000","28,823,000","25,384,000","23,636,000","33,300,000","28,355,000","20,078,000","20,012,000","22,096,000","1,680,000","11,226,000","10,694,000","9,543,000","3,543,000","11,774,000","9,266,000","8,145,000","6,102,000","7,424,000","8,231,000","8,417,000","6,202,000","5,341,000","4,503,000","3,448,000"
