name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,09/30/1989
					AmortizationOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-234,000","-201,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AmortizationOfSecurities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-245,000","-245,000","-244,000","-245,000","-244,000","-245,000","-245,000","-244,000","-245,000","-245,000","-245,000","-245,000","-244,000","-244,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetImpairmentCharge,"0",,,,,,,"0",,,"0","135,000",,,,,,,,,,,"970,000",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"18,059,000","4,407,000","6,433,000","3,477,000","3,742,000","3,823,000","3,867,000","3,878,000","3,454,000","3,122,000","3,228,000","3,626,000","2,206,000","5,107,000","4,525,000","4,410,000","4,025,000","3,847,000","2,867,000","2,657,000","3,136,000","2,665,000","4,497,000","4,580,000","7,283,000","4,602,000","5,783,000","2,911,000","3,702,000","3,692,000","5,410,000","3,685,000","3,847,000","3,753,000","4,795,000","2,912,000","2,991,000","2,928,000","3,920,000","2,393,000","2,338,000","2,953,000","2,568,000","1,510,000","1,208,000","1,582,000","1,478,000","1,199,000","1,096,000","1,241,000","1,104,000","1,173,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCashItems,"-16,266,000","-1,115,000","-1,969,000","-563,000","-12,619,000","-10,901,000","-17,691,000","-12,442,000","-7,994,000","-7,295,000","-9,959,000","-8,927,000","-6,594,000","-5,056,000","-6,886,000","-5,898,000","-4,705,000","-4,129,000","-4,346,000","-3,096,000","-2,914,000","-4,013,000","-1,062,000","-780,000","-2,367,000","-1,205,000","-512,000","-13,000","117,000","909,000","485,000","450,000","13,186,000","-31,000","-6,000","706,000","-272,000","24,676,000","-25,219,000","-22,442,000","-18,696,000","-12,780,000","-19,510,000","-58,320,000","27,141,000","-14,219,000","-12,880,000","-13,391,000","-12,116,000","-12,989,000","-12,361,000","-10,798,000","-23,374,000","1,879,000","1,806,000","530,000","2,023,000","1,478,000","536,000","621,000","626,000","629,000","664,000","2,578,000",,,,,"-1,990",,,,,,,,,,,,,,,,,,,,,,,"300,000","-400,000",,,"-100,000","300,000","-300,000","-100,000","-500,000","-2,800,000","-300,000","100,000",,"500,000",,,"200,000",,,,,"100,000","-200,000","0","-300,000","400,000",,,,,,,"-200,000","-100,000"
		ChangeInWorkingCapital,"-40,532,000","-21,022,000","-13,628,000","-1,079,000","-4,803,000","-4,043,000","-9,561,000","-233,000","111,000","5,126,000","-30,536,000","-9,063,000","13,064,000","52,259,000","1,511,000","7,303,000","4,449,000","-13,557,000","-17,251,000","79,491,000","31,296,000","-15,952,000","-9,046,000","7,702,000","-499,000","-5,549,000","-4,003,000","-2,173,000","23,931,000","-35,142,000","-3,901,000","2,273,000","6,197,000","-6,733,000","-18,318,000","5,559,000","-8,527,000","-964,000","-621,000","2,751,000","21,384,000","-3,545,000","4,419,000","-296,000","330,000","45,369,000","-4,329,000","1,421,000","-624,000","1,869,000","-1,152,000","-1,743,000","-376,000","6,700,000","3,516,000","-7,922,000","14,687,000","2,757,000","-6,215,000","-1,408,000","277,000","-1,652,000","339,000","-2,211,000","-752,000","1,287,000","-116,000","1,485,848","1,466,152","531,324","2,879,676","-7,607,938","1,600,285","-4,892,402","10,339,117","-1,170,507","-1,634,402","3,000,009","-2,735,607","-1,323,643","1,690,178","809,546","-2,625,161","-2,667,007","311,028","5,348,101","-545,312","2,050,646","2,518,577","1,400,000","-4,100,000","200,000","300,000","0","-300,000","200,000","-600,000","400,000","100,000","-100,000","-500,000","300,000","0","-200,000","100,000","700,000","-700,000","300,000","-800,000","-500,000","2,300,000","0","-1,600,000","900,000","1,000,000","100,000","-400,000",,,"-200,000","100,000","-200,000","-200,000","500,000","200,000"
			ChangeInReceivables,"-2,335,000","1,979,000","-2,385,000","-3,193,000","1,264,000","-5,452,000","5,009,000","-3,695,000","1,437,000","9,335,000","-9,029,000","-629,000","1,741,000","-1,397,000","318,000","-2,595,000","2,331,000","2,357,000","-108,000","-2,290,000","3,113,000","2,860,000","516,000","-1,161,000","557,000","6,023,000","-1,909,000","-4,512,000","2,397,000","-1,065,000","603,000","-1,202,000","3,699,000","2,046,000","-5,647,000","5,430,000","-4,259,000","-993,000","-974,000","1,389,000","19,475,000","-21,090,000","5,057,000","-1,476,000","-1,357,000","218,000","-258,000","-1,115,000","856,000","33,000","-857,000","-1,213,000","2,172,000","1,238,000","-636,000","2,670,000","-556,000","1,238,000","296,000","615,000","581,000","-1,344,000","-380,000","-60,000","-217,000","899,000","-1,157,000","3,086,537","-2,396,537","135,617","3,235,383","-5,498,590","896,521","-3,230,374","-1,903,147","806,938","197,575","1,191,334","-429,909","-1,154,675","-165,990","1,074,978","-1,606,225","-693,835","17,274","5,023,337","-4,993,259",,"2,552,152","1,500,000","-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangesInAccountReceivables,"-1,097,000","3,277,000","-4,246,000","-214,000","86,000","-58,000","5,015,000","-4,737,000","-259,000","7,446,000","-7,406,000","-94,000","233,000","1,468,000","414,000","-2,096,000","15,000","2,615,000","-128,000","-1,497,000","2,869,000","-1,867,000","567,000","-779,000","699,000","6,009,000","-1,724,000","-4,334,000","2,355,000","-1,271,000","58,000","-1,860,000","3,782,000","1,971,000","-5,789,000","5,446,000","-4,160,000","-433,000","-724,000","1,301,000","19,784,000","-21,213,000","4,667,000","-2,397,000","-1,197,000","833,000","-112,000","-1,414,000","1,600,000","208,000","-443,000","-1,580,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInInventory,,,,,,,,,,,"0","0","0","0","1,938,000","-48,000","-1,522,000","670,000","1,205,000","1,239,000","-257,000","-1,033,000","-1,120,000","1,000","629,000","-291,000","1,689,000","-233,000","-783,000","196,000","835,000","-466,000","524,000","-1,337,000","-968,000","-591,000","338,000","-280,000","1,118,000","-357,000","175,000","41,000","-667,000","247,000","905,000","-132,000","-258,000","-17,000","9,000","138,000","464,000","-141,000","-1,215,000","1,339,000","297,000","-1,004,000","911,000","1,065,000","179,000","-986,000","-284,000","-76,000","-686,000","198,000","-14,000","-748,000","696,000","303,476","2,141,524","1,301,311","1,371,689","1,724,647","-1,452,449","-1,318,208","28,657","-644,265","-600,353","-259,501","-1,228,146","348,828","1,305,527","-1,651,011","-730,796","-1,367,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPrepaidAssets,"6,614,000","-1,485,000","7,008,000","174,000","917,000","-7,520,000","-26,000","-1,449,000","1,227,000","-2,228,000","-464,000","1,688,000","61,000","-2,248,000","1,858,000","3,573,000","-4,213,000","-2,713,000","1,778,000","13,000","1,636,000","-1,008,000","-2,600,000","2,453,000","-716,000","-2,538,000","95,000","-1,388,000","-634,000","-358,000","525,000","1,184,000","-873,000","819,000","-559,000","-958,000","297,000","491,000","-11,000","189,000","-994,000","-316,000","1,374,000","53,000","-1,349,000","-255,000","513,000","101,000","-554,000","-189,000","256,000","824,000","521,000","-2,057,000","1,024,000","382,000","477,000","-76,000","-1,024,000","63,000","-470,000","30,000","184,000","170,000","-514,000","48,000","396,000","-830,041","105,041","-35,701","189,701","88,711","-386,678","57,666","395,012","145,091","217,653","1,383,366","-590,019","-59,148","-210,767","276,178","83,310","-137,599",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInPayablesAndAccruedExpense,"-2,687,000","2,715,000","-4,620,000","4,171,000","-4,953,000","7,289,000","8,114,000","2,808,000","389,000","4,604,000","2,618,000","-1,264,000","-6,778,000","-1,767,000","-2,812,000","3,551,000","1,077,000","4,690,000","3,358,000","3,380,000","176,000","-1,768,000","-2,082,000","2,263,000","-888,000","-840,000","680,000","4,425,000","640,000","1,335,000","167,000","-234,000","1,523,000","-424,000","-938,000","434,000","-147,000","-1,420,000","2,717,000","1,342,000","2,044,000","-1,635,000","-458,000","777,000","1,310,000","874,000","-2,208,000","2,172,000","-945,000","1,369,000","617,000","-1,172,000","-2,857,000","682,000","309,000","-8,091,000","7,334,000","276,000","-334,000","24,000","1,109,000","-775,000","522,000","-131,000","537,000","-412,000","-747,000","-1,179,745","1,604,745","74,821","-546,821","-1,317,658","1,242,551","-51,061","1,133,510","-2,576,131","1,874,042","277,535","178,423","-1,199,374","1,099,163","-365,060","17,363","-88,015","310,017","-340,987","70,493","52,180","69,243",,,,,,"-100,000","200,000","-300,000",,,,,"0","300,000","-500,000","400,000","300,000","-500,000",,"-600,000","-800,000","500,000","900,000","-1,200,000",,,"200,000","-300,000",,,,,,,,"200,000"
				ChangeInPayable,"3,038,000","-2,308,000","7,794,000","-1,128,000","-1,320,000","3,802,000","209,000","-3,189,000","2,810,000","-649,000","2,706,000","-552,000","-501,000","-2,698,000","1,247,000","-2,451,000","4,628,000","-757,000","1,764,000","1,401,000","149,000","-2,543,000","-2,120,000","1,853,000","-2,378,000","1,623,000","1,551,000","1,816,000","709,000","656,000","138,000","76,000","931,000","690,000","-1,376,000","1,775,000","-1,983,000","1,490,000","-179,000","760,000","1,151,000","-1,366,000","-363,000","644,000","800,000","677,000","-1,972,000","1,784,000","-701,000","930,000","-193,000","-1,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					ChangeInAccountPayable,"3,038,000","-2,308,000","7,794,000","-1,128,000","-1,320,000","3,802,000","209,000","-3,189,000","2,810,000","-649,000","2,706,000","-552,000","-501,000","-2,698,000","1,247,000","-2,451,000","4,628,000","-757,000","1,764,000","1,401,000","149,000","-2,543,000","-2,120,000","1,853,000","-2,378,000","1,623,000","1,551,000","1,816,000","709,000","656,000","138,000","76,000","931,000","690,000","-1,376,000","1,775,000","-1,983,000","1,490,000","-179,000","760,000","1,151,000","-1,366,000","-363,000","644,000","800,000","677,000","-1,972,000","1,784,000","-701,000","930,000","-193,000","-1,227,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ChangeInAccruedExpense,"-5,725,000","5,023,000","-12,414,000","5,299,000","-3,633,000","3,487,000","7,905,000","5,997,000","-2,421,000","5,253,000","-88,000","-712,000","-6,277,000","931,000","-4,059,000","6,002,000","-3,551,000","5,447,000","1,594,000","1,979,000","27,000","775,000","38,000","410,000","1,490,000","-2,463,000","-871,000","2,609,000","-69,000","679,000","29,000","-310,000","592,000","-1,114,000","438,000","-1,341,000","1,836,000","-2,910,000","2,896,000","582,000","893,000","-269,000","-95,000","133,000","510,000","197,000","-236,000","388,000","-244,000","439,000","810,000","55,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,"413,000","543,000","177,000","812,000","-1,119,000","4,085,000","-2,011,000","-592,000","-390,000","-2,694,000","-34,000","-1,233,000","2,131,000","392,000","232,000","496,000","244,000","-884,000","-684,000","35,000","45,000","-173,000","292,000","-505,000","17,000","-2,030,000","62,000","-931,000","6,000","59,000","105,000","117,000","70,000","-197,000","14,000","-34,000","13,000",,,,,,,,,,,,,,,,,,,"-34,000","-700,000",,,,,,,,,,"48,000",,,,,,,,,"-321,000","321,000","0","-290,000",,,,,,,"-203,213","310,585","-308,685",,,,,,,"-100,000","-100,000","-300,000","200,000","300,000",,,"200,000","-100,000",,,"200,000","-100,000","0","100,000","0","900,000","-600,000","100,000","-100,000","100,000",,,,,,,,,,
			ChangeInOtherCurrentLiabilities,"-2,970,000","-756,000","-622,000","-767,000","-825,000","-802,000","-781,000","-756,000","-733,000","-702,000","-682,000","-644,000","-623,000","-556,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,520,000","-932,000","-8,376,000","3,624,000","1,148,000","-2,399,000","-1,340,000","730,000","1,743,000","502,000","-386,000","237,000","1,500,000","648,000","86,621","11,379","-944,724","-1,370,276","-2,605,048","1,300,340","-350,425","10,685,085","1,418,860","-3,644,319","407,275","-375,956","719,057","-316,086","1,474,461","-388,813","-380,058","2,555,952","868,964","4,066,869","2,359,303","-53,977","0","-100,000",,"200,000","-200,000","-100,000","100,000","0","0","-200,000","100,000","0","0","-200,000","0","-200,000","200,000","-100,000","200,000","-300,000","300,000","900,000","-300,000","-500,000","0",,,"-100,000",,,,"100,000","-200,000","-200,000","-100,000",
			ChangeInOtherWorkingCapital,"-39,567,000","-24,018,000","-13,186,000","-2,276,000","-87,000","-1,643,000","-19,866,000","3,451,000","-1,819,000","-3,189,000","-22,945,000","-6,981,000","16,532,000","57,835,000","-23,000","2,326,000","6,532,000","-17,677,000","-22,800,000","77,114,000","26,583,000","-14,830,000","-4,052,000","4,651,000","-98,000","-5,873,000","-4,620,000","466,000","22,305,000","-35,309,000","-6,136,000","2,874,000","1,254,000","-7,640,000","-10,220,000","1,278,000","-4,769,000","1,260,000","-3,471,000","188,000","684,000","19,455,000","-887,000","-4,000","821,000","44,664,000","-2,118,000","280,000","10,000","518,000","-1,632,000","-41,000","1,639,000","3,930,000","3,454,000","6,531,000","3,597,000","2,883,000","-2,933,000","216,000","-1,389,000","-1,230,000","197,000","-2,002,000","-781,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
