name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003
TotalRevenue,"467,972,000","126,132,000","126,742,000","104,187,000","110,910,000","87,283,000","77,372,000","63,423,000","28,417,000","108,536,000","135,033,000","103,009,000","110,243,000","119,741,000","127,159,000","99,015,000","109,635,000","116,526,000","124,103,000","85,167,000","100,015,000","105,538,000","107,629,000","83,774,000","92,654,000","101,890,000","104,748,000","80,292,000","91,049,000","97,344,000","43,398,000","91,443,000","102,992,000","109,743,000","108,891,000","88,582,000","101,816,000","107,360,000","115,079,000","84,795,000","97,713,000","101,034,000","99,641,000","80,186,000","92,604,000","98,839,000","94,117,000","79,842,000","88,958,000","94,709,000","81,392,000","77,785,000","88,424,000","97,546,000","99,807,000","99,277,000","108,117,000","98,583,000","89,014,000","70,224,000","78,435,000","81,499,000","87,976,000","58,258,000","60,581,000","65,429,000","58,742,000","46,475,000","52,668,000","56,653,000","52,597,000","42,200,000","47,500,000","49,900,000","45,780,000","37,400,000","41,200,000","43,400,000"
	OperatingRevenue,"458,563,000","123,443,000","124,147,000","102,279,000","108,693,000","85,428,000","75,795,000","62,105,000","27,934,000","106,666,000","132,104,000","101,154,000","108,438,000","117,544,000","125,057,000","97,518,000","107,995,000","114,781,000","122,072,000","83,660,000","98,402,000","103,845,000","106,044,000","82,688,000","91,278,000","100,438,000","103,348,000","79,214,000","89,882,000","96,092,000","42,165,000","90,382,000","101,711,000","108,413,000","109,982,000","87,874,000","98,782,000","106,457,000","115,079,000","84,795,000","97,713,000","101,034,000","99,641,000","80,186,000","92,604,000","98,839,000","94,117,000","79,842,000","88,958,000","94,709,000","81,392,000","77,785,000","88,424,000","97,546,000","99,807,000","99,277,000","108,117,000","98,583,000","100,344,000","67,046,000","73,646,000","81,499,000","87,976,000","58,258,000","60,581,000","65,429,000","58,742,000","46,475,000","52,668,000","56,653,000","52,597,000","42,200,000","47,500,000","49,900,000","45,780,000","37,400,000","41,200,000","43,400,000"
CostOfRevenue,"340,868,000","93,251,000","91,179,000","79,431,000","77,007,000","60,504,000","54,464,000","50,776,000","34,303,000","86,180,000","96,650,000","80,033,000","80,179,000","85,451,000","88,148,000","76,066,000","79,071,000","83,084,000","86,747,000","67,914,000","73,119,000","74,026,000","75,026,000","64,272,000","68,409,000","72,367,000","74,691,000","63,030,000","66,426,000","69,801,000","21,637,000","75,819,000","80,296,000","83,025,000","83,710,000","73,250,000","76,711,000","81,455,000","87,827,000","71,065,000","76,550,000","78,698,000","78,705,000","67,522,000","71,987,000","76,285,000","73,615,000","66,233,000","69,696,000","73,529,000","62,072,000","64,958,000","69,136,000","78,315,000","82,162,000","81,786,000","83,186,000","75,921,000","66,412,000","55,086,000","57,543,000","59,868,000","61,041,000","45,129,000","43,056,000","47,264,000","41,825,000","35,355,000","38,712,000","39,811,000","19,868,000","38,900,000","42,700,000","42,900,000","18,941,000","35,500,000","37,500,000","37,800,000"
GrossProfit,"127,104,000","32,881,000","35,563,000","24,756,000","33,903,000","26,779,000","22,908,000","12,647,000","-5,886,000","22,356,000","38,383,000","22,976,000","30,064,000","34,290,000","39,011,000","22,949,000","30,564,000","33,442,000","37,356,000","17,253,000","26,896,000","31,512,000","32,603,000","19,502,000","24,245,000","29,523,000","30,057,000","17,262,000","24,623,000","27,543,000","21,761,000","15,624,000","22,696,000","26,718,000","25,181,000","15,332,000","25,105,000","25,905,000","27,252,000","13,730,000","21,163,000","22,336,000","20,936,000","12,664,000","20,617,000","22,554,000","20,502,000","13,609,000","19,262,000","21,180,000","19,320,000","12,827,000","19,288,000","19,231,000","17,645,000","17,491,000","24,931,000","22,662,000","22,602,000","15,138,000","20,892,000","21,631,000","26,935,000","13,129,000","17,525,000","18,165,000","16,917,000","11,120,000","13,956,000","16,842,000","32,729,000","3,300,000","4,800,000","7,000,000","26,839,000","1,900,000","3,700,000","5,600,000"
OperatingExpense,"73,509,000","19,830,000","20,708,000","15,723,000","17,249,000","14,697,000","17,906,000","14,180,000","14,379,000","17,768,000","19,983,000","17,405,000","18,418,000","17,447,000","20,299,000","18,095,000","18,859,000","17,054,000","17,547,000","14,266,000","15,351,000","15,267,000","17,540,000","13,901,000","13,784,000","13,089,000","17,059,000","13,107,000","13,219,000","11,335,000","9,400,000","12,152,000","12,512,000","12,900,000","16,080,000","12,671,000","14,219,000","12,860,000","21,703,000","11,905,000","12,285,000","12,333,000","13,778,000","11,004,000","12,179,000","12,545,000","13,685,000","12,018,000","12,117,000","11,981,000","15,659,000","11,454,000","14,603,000","12,370,000","13,994,000","16,061,000","20,193,000","13,403,000","14,512,000","11,212,000","11,866,000","13,381,000","14,829,000","9,849,000","10,008,000","9,139,000","10,485,000","7,780,000","7,639,000","7,208,000",,,,,,,,
	SellingGeneralAndAdministration,"50,962,000","14,156,000","14,643,000","10,157,000","12,006,000","9,189,000","12,154,000","8,461,000","8,553,000","11,469,000","13,134,000","11,509,000","13,050,000","12,380,000","14,906,000","12,622,000","13,914,000","12,453,000","13,101,000","10,293,000","11,447,000","10,583,000","13,692,000","9,892,000","9,676,000","9,634,000","13,481,000","9,754,000","9,893,000","8,040,000","7,590,000","8,447,000","9,016,000","9,363,000","12,592,000","9,293,000","10,939,000","9,254,000","13,798,000","8,328,000","8,646,000","8,626,000","9,895,000","7,388,000","8,530,000","8,834,000","9,887,000","8,179,000","8,260,000","8,094,000","10,592,000","7,237,000","9,528,000","8,131,000","9,082,000","11,353,000","15,821,000","9,856,000","11,193,000","8,165,000","8,968,000","10,253,000","11,487,000","7,647,000","7,916,000","7,115,000","5,816,000","6,168,000","6,039,000","5,591,000",,,,,,,,
		GeneralAndAdministrativeExpense,"34,576,000","9,241,000","8,840,000","7,721,000","8,774,000","7,196,000","10,580,000","7,572,000","7,066,000","8,031,000","8,627,000","8,335,000","8,929,000","8,751,000","10,197,000","8,809,000","9,274,000","8,976,000","9,433,000","7,096,000","8,035,000","8,137,000","9,420,000","7,346,000","7,058,000","7,664,000","8,908,000","7,442,000","7,445,000","6,447,000","4,866,000","5,914,000","6,411,000","7,120,000","8,555,000","7,257,000","7,339,000","7,253,000","8,951,000","6,114,000","6,227,000","6,886,000","5,790,000","5,783,000","5,353,000","5,877,000","6,496,000","5,380,000","5,359,000","5,570,000","7,111,000","5,417,000","5,624,000","5,625,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"34,576,000","9,241,000","8,840,000","7,721,000","8,774,000","7,196,000","10,580,000","7,572,000","7,066,000","8,031,000","8,627,000","8,335,000","8,929,000","8,751,000","10,197,000","8,809,000","9,274,000","8,976,000","9,433,000","7,096,000","8,035,000","8,137,000","9,420,000","7,346,000","7,058,000","7,664,000","8,908,000","7,442,000","7,445,000","6,447,000","4,866,000","5,914,000","6,411,000","7,120,000","8,555,000","7,257,000","7,339,000","7,253,000","8,951,000","6,114,000","6,227,000","6,886,000","5,790,000","5,783,000","5,353,000","5,877,000","6,496,000","5,380,000","5,359,000","5,570,000","7,111,000","5,417,000","5,624,000","5,625,000",,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"16,386,000","4,915,000","5,803,000","2,436,000","3,232,000","1,993,000","1,574,000","889,000","1,487,000","3,438,000","4,507,000","3,174,000","4,121,000","3,629,000","4,709,000","3,813,000","4,640,000","3,477,000","3,668,000","3,197,000","3,412,000","2,446,000","4,272,000","2,546,000","2,618,000","1,970,000","4,573,000","2,312,000","2,448,000","1,593,000","2,724,000","2,533,000","2,605,000","2,243,000","4,037,000","2,036,000","3,600,000","2,001,000","4,847,000","2,214,000","2,419,000","1,740,000","4,105,000","1,605,000","3,177,000","2,957,000","3,391,000","2,799,000","2,901,000","2,524,000","3,481,000","1,820,000","3,904,000","2,506,000",,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"20,217,000","4,793,000","5,356,000","4,985,000","5,084,000","5,063,000","5,304,000","5,316,000","5,522,000","5,822,000","5,901,000","5,361,000","5,124,000","4,969,000","4,776,000","4,628,000","4,673,000","4,461,000","3,906,000","3,852,000","3,731,000","3,505,000","3,527,000","3,435,000","3,371,000","3,101,000","3,173,000","3,241,000","3,187,000","2,919,000","1,104,000","3,304,000","3,383,000","3,127,000","3,256,000","3,061,000","3,138,000","3,605,000","3,633,000","3,577,000","3,639,000","3,707,000","3,883,000","3,616,000","3,649,000","3,711,000","3,777,000","3,839,000","3,857,000","3,887,000","4,124,000","4,130,000","4,150,000","4,095,000","4,506,000","4,606,000","4,372,000","3,547,000","3,198,000","3,035,000","2,858,000","2,918,000","2,372,000","2,202,000","2,092,000","2,024,000","1,788,000","1,612,000","1,600,000","1,617,000",,,,,,,,
