name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014
				BuildingsAndImprovements,,"15,769,000",,,,"15,405,000",,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"27,674,000",,,,"14,633,000",,,,"15,568,000",,,,"11,192,000",,,,"9,298,000",,,,"7,682,000",,,,"7,245,000",,,,"5,764,000"
				ConstructionInProgress,,"12,989,000",,,,"2,853,000",,,,"16,188,000",,,,"1,962,000",,,,"183,000",,,,"201,000",,,,"12,000",,,,"70,000"
				Leases,,"18,047,000",,,,"9,876,000",,,,"9,021,000",,,,"7,929,000",,,,"7,005,000",,,,"6,081,000",,,,"5,457,000",,,,"5,117,000"
			AccumulatedDepreciation,,"-22,804,000",,,,"-17,647,000",,,,"-15,763,000",,,,"-12,745,000",,,,"-10,660,000",,,,"-8,965,000",,,,"-8,121,000",,,,"-7,329,000"
		GoodwillAndOtherIntangibleAssets,"99,558,000","99,879,000","100,203,000","97,341,000","97,666,000","97,990,000","97,918,000","95,115,000","95,471,000","95,798,000","96,113,000","95,927,000","96,257,000","96,588,000","96,921,000","97,255,000","95,821,000","94,824,000","95,161,000","94,068,000","94,405,000","94,742,000","95,107,000","95,446,000","95,785,000","96,124,000","96,467,000","96,810,000","97,153,000","97,496,000"
			Goodwill,"56,877,000","56,877,000","56,877,000","53,690,000","53,690,000","53,690,000","53,290,000","50,160,000","50,188,000","50,188,000","50,172,000","49,655,000","49,655,000","49,655,000","49,655,000","49,655,000","47,888,000","46,557,000","46,557,000","45,128,000","45,128,000","45,128,000","45,128,000","45,128,000","45,128,000","45,128,000","45,128,000","45,128,000","45,128,000","45,128,000"
			OtherIntangibleAssets,"42,681,000","43,002,000","43,326,000","43,651,000","43,976,000","44,300,000","44,628,000","44,955,000","45,283,000","45,610,000","45,941,000","46,272,000","46,602,000","46,933,000","47,266,000","47,600,000","47,933,000","48,267,000","48,604,000","48,940,000","49,277,000","49,614,000","49,979,000","50,318,000","50,657,000","50,996,000","51,339,000","51,682,000","52,025,000","52,368,000"
		OtherNonCurrentAssets,"26,191,000","24,672,000","22,243,000","12,617,000","8,488,000","13,007,000","12,292,000","11,323,000","11,761,000","12,283,000","12,480,000","12,321,000","12,479,000","4,917,000","5,814,000","6,122,000","4,249,000","3,278,000","3,073,000","857,000","900,000","943,000","991,000","238,000","255,000","805,000","859,000","996,000","1,127,000","997,000"
TotalLiabilitiesNetMinorityInterest,"931,523,000","558,728,000","574,531,000","556,507,000","549,499,000","552,875,000","403,228,000","393,786,000","391,462,000","375,541,000","379,642,000","366,393,000","371,928,000","364,579,000","264,095,000","264,769,000","267,192,000","168,088,000","178,798,000","175,811,000","180,416,000","186,428,000","192,288,000","116,857,000","121,381,000","130,815,000","131,490,000","134,826,000","168,119,000","129,230,000"
	CurrentLiabilities,"171,368,000","39,681,000","59,309,000","51,645,000","48,178,000","50,473,000","57,420,000","47,579,000","45,291,000","32,929,000","36,991,000","23,861,000","29,019,000","26,482,000","23,474,000","21,018,000","20,241,000","18,879,000","19,347,000","15,879,000","16,361,000","16,732,000","15,860,000","9,563,000","14,080,000","12,570,000","11,798,000","10,218,000","17,038,000","16,436,000"
		PayablesAndAccruedExpenses,"125,080,000","26,035,000","4,382,000","3,812,000","3,666,000","23,418,000","2,343,000","2,890,000","3,881,000","18,616,000","2,359,000","2,524,000","2,190,000","13,826,000","2,133,000","1,898,000","2,214,000","8,566,000","2,149,000","1,778,000","1,797,000","8,216,000","1,693,000","1,616,000","1,353,000","7,052,000","6,702,000","4,774,000","6,263,000","6,638,000"
			Payables,"125,080,000","5,414,000","4,382,000","3,812,000","3,666,000","3,658,000","2,343,000","2,890,000","3,881,000","3,870,000","2,359,000","2,524,000","2,190,000","3,148,000","2,133,000","1,898,000","2,214,000","1,915,000","2,149,000","1,778,000","1,797,000","2,353,000","1,693,000","1,616,000","1,353,000","1,360,000","1,331,000","1,193,000","1,743,000","1,502,000"
				AccountsPayable,"4,931,000","5,414,000","4,382,000","3,812,000","3,666,000","3,658,000","2,343,000","2,890,000","3,881,000","3,348,000","2,359,000","2,524,000","2,190,000","2,750,000","2,133,000","1,898,000","2,214,000","1,752,000","2,149,000","1,778,000","1,797,000","1,458,000","1,693,000","1,616,000","1,353,000","1,360,000","1,331,000","1,193,000","1,743,000","1,502,000"
				TotalTaxPayable,,,,,,,,,,"522,000",,,,"398,000",,,,"163,000",,,,"895,000",,,,,,,,
				DividendsPayable,"120,149,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"20,621,000",,,,"19,760,000",,,,"14,746,000",,,,"10,678,000",,,,"6,651,000",,,,"5,863,000",,,,"5,692,000","5,371,000","3,581,000","4,520,000","5,136,000"
				InterestPayable,,"810,000",,,,"2,222,000",,,,,,,,,,,,,,,,"29,000",,,,"660,000","751,000","0","737,000","749,000"
		CurrentDebtAndCapitalLeaseObligation,"4,850,000","2,443,000",,"1,200,000","4,800,000","5,985,000","16,000,000","16,000,000","16,000,000","5,006,000","8,200,000","3,200,000","3,200,000","2,400,000","3,750,000","5,000,000","5,000,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000",,,,,,"4,969,000","4,869,000"
			CurrentDebt,"4,850,000",,,"1,200,000","4,800,000","3,600,000","16,000,000","16,000,000","16,000,000","3,200,000","8,200,000","3,200,000","3,200,000","2,400,000","3,750,000","5,000,000","5,000,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000","3,500,000",,,,,,"4,969,000","4,869,000"
				OtherCurrentBorrowings,"4,850,000",,,"1,200,000","4,800,000","3,600,000","16,000,000","16,000,000","16,000,000","3,200,000",,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"2,443,000",,,,"2,385,000",,,,"1,806,000",,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"5,006,000",,,,"4,584,000",,,,"4,380,000",,,,"5,125,000",,,,"3,869,000",,,,"2,483,000",,,,"1,744,000","1,686,000","1,639,000","1,661,000","1,759,000"
			CurrentDeferredRevenue,,"5,006,000",,,,"4,584,000",,,,"4,380,000",,,,"5,125,000",,,,"3,869,000",,,,"2,483,000",,,,"1,744,000","1,686,000","1,639,000","1,661,000","1,759,000"
		OtherCurrentLiabilities,"41,438,000","6,197,000","54,927,000","46,633,000","39,712,000","16,486,000","39,077,000","28,689,000","25,410,000","4,927,000","26,432,000","18,137,000","23,629,000","5,131,000","17,591,000","14,120,000","13,027,000","2,944,000","13,698,000","10,601,000","11,064,000","2,533,000","10,667,000","7,947,000","12,727,000","3,774,000","3,410,000","3,805,000","4,145,000","3,170,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"760,155,000","519,047,000","515,222,000","504,862,000","501,321,000","502,402,000","345,808,000","346,207,000","346,171,000","342,612,000","342,651,000","342,532,000","342,909,000","338,097,000","240,621,000","243,751,000","246,951,000","149,209,000","159,451,000","159,932,000","164,055,000","169,696,000","176,428,000","107,294,000","107,301,000","118,245,000","119,692,000","124,608,000","151,081,000","112,794,000"
		LongTermDebtAndCapitalLeaseObligation,"710,918,000","469,394,000","469,084,000","468,774,000","466,056,000","466,933,000","311,240,000","310,846,000","310,461,000","307,669,000","308,081,000","308,511,000","308,931,000","309,374,000","211,100,000","214,569,000","217,788,000","129,841,000","136,685,000","137,529,000","141,373,000","147,217,000","153,933,000","85,069,000","85,042,000","95,500,000","95,500,000","100,500,000","127,531,000","88,852,000"
			LongTermDebt,"710,918,000","469,394,000","469,084,000","468,774,000","466,056,000","466,933,000","311,240,000","310,846,000","310,461,000","307,669,000","308,081,000","308,511,000","308,931,000","309,374,000","211,100,000","214,569,000","217,788,000","129,841,000","136,685,000","137,529,000","141,373,000","147,217,000","153,933,000","85,069,000","85,042,000","95,500,000","95,500,000","100,500,000","127,531,000","88,852,000"
		NonCurrentDeferredLiabilities,"33,835,000","35,456,000","33,629,000","31,572,000","30,643,000","29,442,000","29,178,000","28,323,000","28,106,000","26,828,000","26,413,000","25,576,000","25,840,000","26,751,000","27,508,000","27,125,000","27,062,000","17,226,000","20,584,000","20,179,000","20,416,000","20,172,000","20,222,000","19,956,000","20,019,000","20,641,000","22,092,000","22,137,000","22,023,000","22,409,000"
			NonCurrentDeferredTaxesLiabilities,"6,942,000","7,432,000","6,475,000","5,416,000","5,377,000","4,480,000","6,090,000","6,043,000","5,988,000","4,485,000","4,355,000","4,223,000","4,652,000","4,866,000","5,642,000","5,763,000","5,958,000","8,799,000","12,039,000","12,155,000","12,373,000","12,304,000","12,950,000","12,887,000","13,025,000","13,018,000","14,657,000","14,804,000","15,045,000","15,250,000"
			NonCurrentDeferredRevenue,"26,893,000","28,024,000","27,154,000","26,156,000","25,266,000","24,962,000","23,088,000","22,280,000","22,118,000","22,343,000","22,058,000","21,353,000","21,188,000","21,885,000","21,866,000","21,362,000","21,104,000","8,427,000","8,545,000","8,024,000","8,043,000","7,868,000","7,272,000","7,069,000","6,994,000","7,623,000","7,435,000","7,333,000","6,978,000","7,159,000"
		OtherNonCurrentLiabilities,"15,402,000","14,197,000","12,509,000","4,516,000","4,622,000","6,027,000","5,390,000","7,038,000","7,604,000","8,115,000","8,157,000","8,445,000","8,138,000","1,972,000","2,013,000","2,057,000","2,101,000","2,142,000","2,182,000","2,224,000","2,266,000","2,307,000","2,273,000","2,269,000","2,240,000","2,104,000","2,100,000","1,971,000","1,527,000","1,533,000"
TotalEquityGrossMinorityInterest,"-424,227,000","-309,525,000","-314,132,000","-322,243,000","-331,728,000","-341,310,000","-183,537,000","-192,672,000","-202,948,000","-209,428,000","-211,575,000","-216,368,000","-220,478,000","-224,830,000","-136,259,000","-140,697,000","-146,510,000","-48,252,000","-57,674,000","-61,230,000","-67,261,000","-74,628,000","-79,949,000","-99,000","-4,774,000","-9,673,000","-14,304,000","-17,447,000","-54,048,000","-8,994,000"
	StockholdersEquity,"-424,227,000","-309,525,000","-314,132,000","-322,243,000","-331,728,000","-341,310,000","-183,537,000","-192,672,000","-202,948,000","-209,428,000","-211,575,000","-216,368,000","-220,478,000","-224,830,000","-136,259,000","-140,697,000","-146,510,000","-48,252,000","-57,674,000","-61,230,000","-67,261,000","-74,628,000","-79,949,000","-99,000","-4,774,000","-9,673,000","-14,304,000","-17,447,000","-54,048,000","-8,994,000"
		CapitalStock,"299,000","299,000","299,000","298,000","298,000","297,000","297,000","296,000","296,000","295,000","295,000","295,000","294,000","293,000","293,000","293,000","292,000","291,000","291,000","291,000","290,000","287,000","287,000","287,000","286,000","286,000","286,000","286,000","262,000","261,000"
			CommonStock,"299,000","299,000","299,000","298,000","298,000","297,000","297,000","296,000","296,000","295,000","295,000","295,000","294,000","293,000","293,000","293,000","292,000","291,000","291,000","291,000","290,000","287,000","287,000","287,000","286,000","286,000","286,000","286,000","262,000","261,000"
		AdditionalPaidInCapital,"409,000","463,000","1,067,000","594,000","26,000","421,000","496,000","43,000","219,000","552,000","337,000","892,000","206,000","1,036,000","100,000","38,000","45,000","262,000","1,337,000","2,793,000","2,028,000","1,194,000","185,000","38,074,000","37,479,000","36,870,000","36,034,000","36,064,000","71,000","2,313,000"
		RetainedEarnings,"-424,613,000","-310,031,000","-315,326,000","-323,026,000","-332,052,000","-342,028,000","-184,330,000","-193,011,000","-203,463,000","-210,275,000","-212,207,000","-217,555,000","-220,978,000","-226,159,000","-136,652,000","-141,028,000","-146,847,000","-48,805,000","-59,302,000","-64,314,000","-69,579,000","-76,109,000","-80,421,000","-38,460,000","-42,539,000","-46,829,000","-50,624,000","-53,797,000","-54,381,000","-11,568,000"
		GainsLossesNotAffectingRetainedEarnings,"-322,000","-256,000","-172,000","-109,000",,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"286,691,000","159,869,000","154,952,000","146,531,000","134,328,000","125,623,000","127,703,000","118,174,000","107,513,000","98,241,000","96,506,000","92,143,000","88,453,000","84,544,000","74,841,000","73,872,000","71,278,000","81,589,000","79,011,000","76,299,000","74,112,000","72,589,000","73,984,000","84,970,000","80,268,000","85,827,000","81,196,000","83,053,000","73,483,000","79,858,000"
CommonStockEquity,"-424,227,000","-309,525,000","-314,132,000","-322,243,000","-331,728,000","-341,310,000","-183,537,000","-192,672,000","-202,948,000","-209,428,000","-211,575,000","-216,368,000","-220,478,000","-224,830,000","-136,259,000","-140,697,000","-146,510,000","-48,252,000","-57,674,000","-61,230,000","-67,261,000","-74,628,000","-79,949,000","-99,000","-4,774,000","-9,673,000","-14,304,000","-17,447,000","-54,048,000","-8,994,000"
CapitalLeaseObligations,,"2,443,000",,,,"2,385,000",,,,"1,806,000",,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-523,785,000","-409,404,000","-414,335,000","-419,584,000","-429,394,000","-439,300,000","-281,455,000","-287,787,000","-298,419,000","-305,226,000","-307,688,000","-312,295,000","-316,735,000","-321,418,000","-233,180,000","-237,952,000","-242,331,000","-143,076,000","-152,835,000","-155,298,000","-161,666,000","-169,370,000","-175,056,000","-95,545,000","-100,559,000","-105,797,000","-110,771,000","-114,257,000","-151,201,000","-106,490,000"
WorkingCapital,"152,865,000","30,468,000","29,493,000","33,063,000","32,966,000","22,147,000","24,865,000","19,877,000","7,557,000","-2,739,000","-4,808,000","9,555,000","5,396,000","3,424,000","-5,736,000","-6,651,000","-5,397,000","-2,971,000","-2,138,000","-1,664,000","-3,504,000","-5,616,000","-4,490,000","6,706,000","1,968,000","7,050,000","3,552,000","6,027,000","-4,640,000","1,685,000"
InvestedCapital,"291,541,000","159,869,000","154,952,000","147,731,000","139,128,000","129,223,000","143,703,000","134,174,000","123,513,000","101,441,000","104,706,000","95,343,000","91,653,000","86,944,000","78,591,000","78,872,000","76,278,000","85,089,000","82,511,000","79,799,000","77,612,000","76,089,000","77,484,000","84,970,000","80,268,000","85,827,000","81,196,000","83,053,000","78,452,000","84,727,000"
TangibleBookValue,"-523,785,000","-409,404,000","-414,335,000","-419,584,000","-429,394,000","-439,300,000","-281,455,000","-287,787,000","-298,419,000","-305,226,000","-307,688,000","-312,295,000","-316,735,000","-321,418,000","-233,180,000","-237,952,000","-242,331,000","-143,076,000","-152,835,000","-155,298,000","-161,666,000","-169,370,000","-175,056,000","-95,545,000","-100,559,000","-105,797,000","-110,771,000","-114,257,000","-151,201,000","-106,490,000"
TotalDebt,"715,768,000","471,837,000","469,084,000","469,974,000","470,856,000","472,918,000","327,240,000","326,846,000","326,461,000","312,675,000","316,281,000","311,711,000","312,131,000","311,774,000","214,850,000","219,569,000","222,788,000","133,341,000","140,185,000","141,029,000","144,873,000","150,717,000","157,433,000","85,069,000","85,042,000","95,500,000","95,500,000","100,500,000","132,500,000","93,721,000"
NetDebt,"428,755,000","420,811,000","418,959,000","426,470,000","430,863,000","429,675,000","279,010,000","281,080,000","295,431,000","298,020,000","306,809,000","294,636,000","298,506,000","299,281,000","211,827,000","216,422,000","218,940,000","129,278,000","135,596,000","136,582,000","141,437,000","146,967,000","153,605,000","75,055,000","76,726,000","84,810,000","89,783,000","95,625,000","129,598,000","83,998,000"
ShareIssued,"29,876,479","29,837,454","29,825,763","29,743,375","29,736,838","29,687,123","29,683,465","29,596,347","29,583,394","29,457,228","29,453,374","29,442,728","29,399,276","29,296,939","29,296,047","29,271,543","29,155,823","29,092,669","29,093,736","29,072,401","28,977,030","28,747,392","28,731,042","28,680,544","28,635,138","28,581,182","28,581,182","28,581,182","28,581,182","28,581,182"
OrdinarySharesNumber,"29,876,479","29,837,454","29,825,763","29,743,375","29,736,838","29,687,123","29,683,465","29,596,347","29,583,394","29,457,228","29,453,374","29,442,728","29,399,276","29,296,939","29,296,047","29,271,543","29,155,823","29,092,669","29,093,736","29,072,401","28,977,030","28,747,392","28,731,042","28,680,544","28,635,138","28,581,182","28,581,182","28,581,182","28,581,182","28,581,182"
