name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
TotalAssets,"93,864,000,000","93,394,000,000","94,897,000,000","97,038,000,000","98,664,000,000","99,830,000,000","98,122,000,000","98,306,000,000","104,073,000,000","101,450,000,000","102,822,000,000","103,201,000,000","103,562,000,000","103,461,000,000","119,730,000,000","121,896,000,000","120,787,000,000","120,232,000,000","120,051,000,000","119,416,000,000","120,802,000,000","120,480,000,000","121,080,000,000","121,684,000,000","123,273,000,000","122,973,000,000","121,792,000,000","22,074,000,000","23,134,000,000","22,947,000,000","22,803,000,000","23,345,000,000","23,361,000,000","23,148,000,000","23,126,000,000","23,064,000,000","23,267,000,000","23,329,000,000","22,284,000,000","21,889,000,000","22,095,000,000","21,539,000,000"
	CurrentAssets,"9,275,000,000","8,994,000,000","9,557,000,000","11,385,000,000","13,136,000,000","10,822,000,000","10,065,000,000","8,776,000,000","11,708,000,000","8,097,000,000","9,125,000,000","9,168,000,000","8,835,000,000","9,075,000,000","7,590,000,000","9,501,000,000","7,437,000,000","7,266,000,000","7,228,000,000","7,108,000,000","8,875,000,000","8,753,000,000","8,943,000,000","9,347,000,000","9,812,000,000","9,780,000,000","10,411,000,000","3,901,000,000","5,004,000,000","4,791,000,000","4,622,000,000","5,111,000,000","5,157,000,000","4,908,000,000","4,835,000,000","4,819,000,000","4,954,000,000","4,823,000,000","3,905,000,000","3,634,000,000","3,816,000,000","3,272,000,000"
		CashCashEquivalentsAndShortTermInvestments,"2,978,000,000","3,445,000,000","2,273,000,000","3,941,000,000","2,360,000,000","3,417,000,000","2,720,000,000","2,812,000,000","5,403,000,000","2,279,000,000","2,315,000,000","1,452,000,000","1,096,000,000","1,130,000,000","1,366,000,000","3,369,000,000","1,794,000,000","1,629,000,000","1,441,000,000","1,445,000,000","3,242,000,000","4,204,000,000","3,920,000,000","4,237,000,000","4,199,000,000","4,837,000,000","4,437,000,000","408,000,000","1,178,000,000","1,293,000,000","935,000,000","1,370,000,000","1,482,000,000","1,686,000,000","1,231,000,000","1,164,000,000","1,181,000,000","1,255,000,000","244,000,000","3,000,000","3,000,000","0"
			CashAndCashEquivalents,"2,978,000,000","3,445,000,000","2,273,000,000","3,941,000,000","2,360,000,000","3,417,000,000","2,720,000,000","2,812,000,000","5,403,000,000","2,279,000,000","2,315,000,000","1,452,000,000","1,096,000,000","1,130,000,000","1,366,000,000","3,369,000,000","1,794,000,000","1,629,000,000","1,441,000,000","1,445,000,000","3,242,000,000","4,204,000,000","3,920,000,000","4,237,000,000","4,199,000,000","4,837,000,000","4,437,000,000","408,000,000","1,178,000,000","1,293,000,000","935,000,000","1,370,000,000","1,482,000,000","1,686,000,000","1,231,000,000","1,164,000,000","1,181,000,000","1,255,000,000","244,000,000","3,000,000","3,000,000","0"
		Receivables,"2,067,000,000","1,957,000,000","1,958,000,000","2,008,000,000","2,079,000,000","2,063,000,000","1,979,000,000","2,045,000,000","2,321,000,000","2,146,000,000","2,078,000,000","2,154,000,000","2,095,000,000","2,281,000,000","2,227,000,000","2,164,000,000","1,724,000,000","1,856,000,000","1,365,000,000","1,434,000,000","1,474,000,000","898,000,000","1,063,000,000","1,260,000,000","1,744,000,000","1,454,000,000","1,613,000,000","1,223,000,000","1,219,000,000","1,080,000,000","1,086,000,000","1,186,000,000","1,204,000,000","1,048,000,000","1,106,000,000","1,223,000,000","1,278,000,000","1,089,000,000","1,157,000,000","1,102,000,000","1,175,000,000","903,000,000"
			AccountsReceivable,"2,067,000,000","1,957,000,000","1,958,000,000","2,008,000,000","2,079,000,000","2,063,000,000","1,979,000,000","2,045,000,000","2,321,000,000","1,973,000,000","1,959,000,000","2,049,000,000","2,010,000,000","2,129,000,000","2,032,000,000","1,987,000,000","1,574,000,000","1,274,000,000","1,365,000,000","1,434,000,000","1,474,000,000","898,000,000","1,063,000,000","1,260,000,000","1,744,000,000","1,454,000,000","1,613,000,000","1,223,000,000","1,219,000,000","1,080,000,000","1,086,000,000","1,186,000,000","1,204,000,000","1,048,000,000","1,106,000,000","1,223,000,000","1,278,000,000","1,089,000,000","1,180,000,000","1,123,000,000","1,198,000,000","926,000,000"
				GrossAccountsReceivable,"2,117,000,000","2,005,000,000","2,003,000,000","2,052,000,000","2,124,000,000","2,111,000,000","2,036,000,000","2,099,000,000","2,364,000,000","2,006,000,000","1,994,000,000","2,081,000,000","2,037,000,000","2,153,000,000","2,056,000,000","2,011,000,000","1,598,000,000","1,297,000,000","1,394,000,000","1,462,000,000","1,504,000,000","918,000,000","1,091,000,000","1,292,000,000","1,776,000,000","1,486,000,000","1,645,000,000","1,244,000,000","1,240,000,000","1,101,000,000","1,108,000,000","1,212,000,000","1,230,000,000","1,074,000,000","1,132,000,000","1,249,000,000","1,305,000,000","1,117,000,000",,,,
				AllowanceForDoubtfulAccountsReceivable,"-50,000,000","-48,000,000","-45,000,000","-44,000,000","-45,000,000","-48,000,000","-57,000,000","-54,000,000","-43,000,000","-33,000,000","-35,000,000","-32,000,000","-27,000,000","-24,000,000","-24,000,000","-24,000,000","-24,000,000","-23,000,000","-29,000,000","-28,000,000","-30,000,000","-20,000,000","-28,000,000","-32,000,000","-32,000,000","-32,000,000","-32,000,000","-21,000,000","-21,000,000","-21,000,000","-22,000,000","-26,000,000","-26,000,000","-26,000,000","-26,000,000","-26,000,000","-27,000,000","-28,000,000",,,,
			TaxesReceivable,,,,,,,,,,"173,000,000","119,000,000","105,000,000","85,000,000","152,000,000","195,000,000","177,000,000","150,000,000","582,000,000",,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-23,000,000","-21,000,000","-23,000,000","-23,000,000"
