name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
TotalAssets,"14,877,023,000","14,658,278,000","14,236,485,000","13,933,992,000","13,821,915,000","13,705,277,000","13,399,488,000","13,028,408,000","12,928,986,000","9,361,985,000","9,340,970,000","9,180,350,000","7,080,950,000","6,964,496,000","6,757,101,000","6,570,345,000","6,403,708,000","6,332,463,000","6,545,381,000","6,383,699,000","6,235,595,000","6,158,991,000","6,036,025,000","5,922,839,000","5,815,443,000","5,741,038,000","5,701,345,000","5,600,278,000","5,477,732,000","5,406,752,000","5,307,181,000","5,191,525,000","5,099,767,000","5,051,817,000","5,074,098,000","4,958,317,000","4,865,324,000","4,858,517,000","4,487,154,000","4,420,247,000","4,319,342,000","4,348,420,000","4,228,069,000","4,193,182,000","4,112,326,000","4,072,466,000","3,913,282,000","3,867,379,000","3,778,487,000","3,762,597,000","3,624,641,000","3,530,264,000","3,481,969,000","3,485,022,000","3,364,039,000","3,294,237,000","3,225,883,000","3,226,912,000","3,134,335,000","3,076,534,000","3,005,517,000","2,877,903,000","2,756,154,000","2,712,794,000","2,691,133,000","2,626,725,000","2,511,511,000","2,467,629,000","2,348,552,000","2,340,248,000","2,298,783,000","2,266,830,000","2,080,738,000","2,069,736,000","2,049,300,000","1,753,645,000","1,731,694,000","1,717,069,000","1,657,094,000","1,620,564,000","1,577,230,000","1,560,339,000","1,509,612,000","1,468,797,000","1,436,895,000","1,414,010,000","1,359,462,000","1,331,800,000","1,290,106,000","1,280,800,000","1,202,000,000","1,186,100,000","1,157,300,000","701,500,000","675,700,000","662,900,000","647,600,000","618,500,000","599,300,000","590,700,000","583,900,000","582,900,000","528,900,000","525,300,000","516,400,000","518,100,000","510,400,000","491,900,000","458,300,000","458,200,000","450,600,000","445,200,000","441,100,000"
	CurrentAssets,"443,515,000","437,795,000","352,504,000","304,732,000","348,109,000","380,220,000","311,238,000","312,454,000","368,008,000","2,012,738,000","2,178,893,000","2,117,920,000","143,775,000","147,172,000","149,277,000","189,374,000","124,142,000","131,246,000","138,342,000","138,091,000","122,463,000","128,650,000","141,401,000","132,432,000","122,733,000","128,370,000","168,307,000","175,360,000","164,225,000","152,522,000","207,521,000","201,818,000","213,630,000","171,669,000","211,556,000","221,586,000","212,973,000","260,894,000","230,985,000","147,237,000","243,524,000","320,453,000","335,950,000","178,029,000","156,893,000","145,419,000","149,165,000","119,163,000","110,492,000","121,571,000","124,882,000","122,530,000","114,731,000","121,041,000","129,871,000","119,862,000","110,119,000","115,511,000","128,743,000","119,099,000","108,207,000","134,700,000","108,845,000","105,930,000","125,760,000","89,956,000","93,379,000","82,828,000","86,313,000","90,127,000","103,304,000","92,749,000","83,491,000","83,969,000","100,826,000","73,381,000","72,822,000","70,908,000","75,052,000","64,037,000","67,340,000","69,872,000","70,859,000","70,698,000","65,775,000","70,678,000","65,922,000","64,358,000","59,427,000","59,500,000","55,500,000","59,500,000","53,000,000","31,000,000","31,900,000","30,600,000","27,100,000","27,100,000","27,600,000","26,700,000","24,400,000","26,000,000","26,500,000","27,000,000","24,700,000","26,900,000","31,200,000","22,700,000","19,100,000","21,000,000","22,400,000","23,000,000","20,300,000"
		CashCashEquivalentsAndShortTermInvestments,"58,298,000","10,567,000","9,736,000","8,404,000","18,046,000","4,827,000","8,494,000","7,227,000","31,848,000","1,868,922,000","2,030,568,000","1,974,076,000","4,053,000","3,627,000","4,264,000","52,948,000","3,202,000","4,204,000","4,139,000","7,811,000","4,425,000","3,763,000","3,712,000","4,923,000","3,981,000","3,229,000","4,071,000","4,615,000","9,274,000","4,138,000","4,843,000","3,858,000","17,508,000","5,058,000","6,393,000","4,272,000","19,353,000","5,521,000","6,122,000","5,047,000","5,203,000","8,204,000","7,988,000","6,917,000","7,259,000","5,934,000","13,554,000","13,112,000","14,786,000","21,869,000","18,015,000","13,822,000","16,744,000","14,944,000","15,968,000","14,800,000","16,509,000","14,540,000","15,582,000","11,498,000","15,102,000","44,039,000","14,085,000","9,299,000","51,445,000","11,872,000","9,475,000","5,365,000","17,415,000","13,116,000","18,640,000","12,406,000","13,668,000","10,757,000","20,797,000","6,600,000","8,736,000","5,915,000","3,957,000","876,000","4,586,000","1,010,000","1,135,000","6,876,000","7,468,000","8,049,000","3,642,000","7,889,000","6,481,000","4,700,000","6,500,000","6,900,000","6,000,000","700,000","1,400,000","1,200,000","1,200,000","700,000","1,400,000","1,000,000","800,000","1,500,000","3,000,000","1,400,000","1,800,000","2,400,000","6,400,000","-900,000","-100,000","-600,000","-300,000","-700,000","-600,000"
			CashAndCashEquivalents,"58,298,000","10,567,000","9,736,000","8,404,000","18,046,000","4,827,000","8,494,000","7,227,000","31,848,000","1,868,922,000","2,030,568,000","1,974,076,000","4,053,000","3,627,000","4,264,000","52,948,000","3,202,000","4,204,000","4,139,000","7,811,000","4,425,000","3,763,000","3,712,000","4,923,000","3,981,000","3,229,000","4,071,000","4,615,000","9,274,000","4,138,000","4,843,000","3,858,000","17,508,000","5,058,000","6,393,000","4,272,000","19,353,000","5,521,000","6,122,000","5,047,000","5,203,000","8,204,000","7,988,000","6,917,000","7,259,000","5,934,000","13,554,000","13,112,000","14,786,000","21,869,000","18,015,000","13,822,000","16,744,000","14,944,000","15,968,000","14,800,000","16,509,000","14,540,000","15,582,000","11,498,000","15,102,000","44,039,000","14,085,000","9,299,000","51,445,000","11,872,000","9,475,000","5,365,000","17,415,000","13,116,000","18,640,000","12,406,000","13,668,000","10,757,000","20,797,000","6,600,000","8,736,000","5,915,000","3,957,000","876,000","4,586,000","1,010,000","1,135,000","6,876,000","7,468,000","8,049,000","3,642,000","7,889,000","6,481,000","4,700,000","6,500,000","6,900,000","6,000,000","700,000","1,400,000","1,200,000","1,200,000","700,000","1,400,000","1,000,000","800,000","1,500,000","3,000,000","1,400,000","1,800,000","2,400,000","6,400,000","-900,000","-100,000","-600,000","-300,000","-700,000","-600,000"
		Receivables,"287,127,000","260,921,000","171,689,000","193,063,000","253,164,000","273,313,000","189,773,000","213,737,000","263,551,000","107,620,000","116,979,000","110,741,000","96,410,000","101,225,000","114,286,000","103,931,000","91,818,000","98,596,000","104,894,000","98,890,000","89,409,000","97,394,000","109,986,000","99,718,000","91,761,000","99,146,000","111,076,000","109,478,000","95,405,000","96,999,000","105,744,000","100,474,000","91,103,000","103,229,000","114,385,000","114,395,000","105,572,000","109,003,000","103,715,000","99,027,000","77,857,000","81,056,000","120,310,000","127,179,000","112,732,000","119,481,000","114,832,000","85,597,000","73,690,000","78,742,000","86,075,000","84,851,000","77,280,000","84,523,000","94,086,000","81,864,000","73,674,000","82,921,000","94,356,000","89,432,000","73,660,000","72,149,000","74,408,000","67,900,000","57,600,000","62,690,000","69,603,000","64,701,000","57,180,000","64,538,000","70,960,000","67,575,000","58,452,000","62,320,000","68,542,000","59,766,000","56,714,000","57,680,000","61,443,000","53,222,000","51,928,000","56,331,000","60,586,000","54,144,000","47,451,000","51,223,000","53,805,000","48,585,000","44,508,000","44,400,000","41,900,000","42,900,000","37,600,000","27,200,000","28,100,000","26,300,000","23,300,000","23,500,000","23,400,000","23,000,000","21,200,000","21,900,000","20,400,000","21,600,000","20,600,000","22,100,000","21,900,000","19,600,000","16,900,000","19,300,000","19,800,000","19,500,000","18,600,000"
			AccountsReceivable,"182,587,000","197,815,000","108,210,000","129,151,000","168,464,000","189,280,000","126,774,000","152,902,000","179,572,000","69,205,000","75,573,000","110,741,000","96,410,000","68,347,000","114,286,000","103,931,000","91,818,000","65,695,000","104,894,000","98,890,000","89,409,000","63,518,000","109,986,000","99,718,000","91,761,000","56,876,000","111,076,000","109,478,000","95,405,000","55,537,000","105,744,000","100,474,000","89,892,000","56,569,000","98,303,000","98,313,000","89,490,000","54,294,000","103,715,000",,,"81,056,000","86,710,000","93,579,000","79,132,000","85,881,000","96,467,000","85,597,000","73,690,000","78,742,000","86,075,000","84,851,000","77,280,000","84,523,000","94,086,000","81,864,000","73,674,000","82,921,000","94,356,000","89,432,000","73,660,000","72,149,000","74,408,000","67,900,000","57,600,000","62,690,000","69,603,000","64,701,000","57,180,000","64,538,000","70,960,000","67,575,000","58,452,000","62,320,000","68,542,000","59,766,000","56,714,000","57,680,000","61,443,000","53,222,000","51,928,000","56,331,000","60,586,000","54,144,000","47,451,000","51,223,000","53,805,000","48,585,000","44,508,000","44,400,000","41,900,000","42,900,000","37,600,000","27,200,000","28,100,000","26,300,000","23,300,000","23,500,000","23,400,000","23,000,000","21,200,000","21,900,000","20,400,000","21,600,000","20,600,000","22,100,000","21,900,000","19,600,000","16,900,000","19,300,000","19,800,000","19,500,000","18,600,000"
				GrossAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,005,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,949,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			TaxesReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"1,211,000","7,873,000","16,082,000","16,082,000","16,082,000","16,082,000",,,,"0","33,600,000","33,600,000","33,600,000","33,600,000","18,365,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,"1,283,000",,,,"5,594,000",,,,"5,285,000",,,,"4,392,000",,,,"4,930,000",,,,"6,336,000",,,,"10,867,000",,,,"11,261,000",,,,"9,593,000",,,,"9,358,000",,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0","0","0",,,,,"0",,,,,,"0",,,,,,,,,"0",,,,,,,,"0",,,,,,,,,,
