name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001
OperatingCashFlow,"67,332,000","-188,000,000","244,881,000","-65,671,000","76,675,000","-230,553,000","41,644,000","80,152,000","127,831,000","-63,743,000","152,120,000","-24,537,000","108,911,000","-17,476,000","173,449,000","121,315,000","3,402,000","-136,002,000","51,334,000","122,711,000","157,691,000","270,235,000","253,435,000","361,940,000","-24,111,000","114,655,000","278,709,000","366,234,000","164,907,000","39,282,000","235,225,000","-18,380,000","239,015,000","186,714,000","76,256,000","470,321,000","264,053,000","-21,724,000","118,076,000","428,639,000","128,741,000","-47,078,000","178,590,000","283,269,000","57,377,000","370,533,000","340,498,000","437,800,000","25,178,000","-252,562,000","359,379,000","159,980,000","303,868,000","76,085,000","95,911,000","173,620,000","468,715,000","212,863,000","231,909,000","157,426,000","347,945,000","167,762,000","110,106,000","429,943,000","-85,589,000","-158,299,000","-250,840,000","482,675,000","139,905,000","36,935,000","-98,794,000","-200,000","57,921,000","-40,442,000","-156,930,000","14,539,000","-8,286,000","-149,861,000","-47,024,000","21,309,000","147,574,000","85,002,000","250,968,000","150,954,000","217,385,000","58,421,000"
	CashFlowFromContinuingOperatingActivities,"67,332,000","-188,000,000","244,881,000","-65,671,000","76,675,000","-230,553,000","41,644,000","80,152,000","127,831,000","-63,743,000","152,120,000","-24,537,000","108,911,000","-17,476,000","173,449,000","121,315,000","3,402,000","-136,002,000","51,334,000","122,711,000","157,691,000","270,235,000","253,435,000","361,940,000","-24,111,000","114,655,000","282,453,000","372,195,000","164,907,000","345,772,000","238,603,000","-16,815,000","242,130,000","186,714,000","76,256,000","470,321,000","264,053,000","-21,724,000","118,076,000","428,639,000","128,741,000","-47,078,000","178,590,000","283,269,000","57,377,000","370,533,000","340,498,000","437,800,000","25,178,000","-252,562,000","359,379,000","159,980,000","303,868,000","76,085,000","95,911,000","173,620,000","468,715,000","212,863,000","231,909,000","157,426,000","347,945,000","167,762,000","110,106,000","429,943,000","-85,589,000","-158,299,000","-250,840,000","482,675,000","139,905,000","36,935,000","-98,794,000","-200,000","57,921,000","-40,442,000","-156,930,000","14,539,000","-8,286,000","-149,861,000","-47,024,000","21,309,000","147,574,000","85,002,000","250,968,000","150,954,000","217,385,000","58,421,000"
		NetIncomeFromContinuingOperations,"-291,746,000","56,000,000","-263,274,000","37,350,000","-121,910,000","-53,912,000","-115,719,000","23,640,000","-18,262,000","-256,450,000","-186,791,000","-729,539,000","-593,486,000","-43,308,000","77,830,000","96,025,000","131,164,000","-12,061,000","80,858,000","112,889,000","-6,632,000","77,354,000","70,978,000","17,406,000","120,054,000","119,011,000","-32,477,000","186,793,000","160,744,000","165,604,000","234,872,000","228,749,000","195,163,000","193,310,000","185,079,000","217,351,000","207,340,000","213,256,000","29,033,000","172,338,000","192,521,000","177,175,000","183,826,000","161,589,000","191,459,000","161,213,000","139,081,000","-30,088,000","178,417,000","153,672,000","161,245,000","174,004,000","176,339,000","221,287,000","190,097,000","183,099,000","209,250,000","138,012,000","259,463,000","93,676,000","95,564,000","84,616,000","80,708,000","27,338,000","66,552,000","88,854,000","65,123,000","131,189,000","-16,432,000","47,393,000","47,917,000","47,262,000","44,790,000","46,726,000","51,420,000","44,124,000","44,994,000","16,912,000","48,201,000","31,249,000","42,975,000","41,190,000","28,493,000","-54,514,000","34,239,000","11,192,000"
		OperatingGainsLosses,"201,751,000","-3,000,000","186,350,000","15,137,000","13,019,000","-6,755,000","-12,744,000","-1,474,000","9,015,000","406,000","142,330,000","7,861,000","4,082,000","257,000","-6,063,000","-134,603,000","-5,129,000","-299,000","-7,779,000","-7,129,000","-2,396,000","-2,593,000","-6,397,000","-6,796,000","13,254,000","-9,485,000","235,181,000","-70,905,000","-9,184,000","-16,227,000","-5,220,000","-16,244,000","-11,745,000","2,784,000","15,030,000","0","505,000","-4,394,000","-35,862,000","-1,802,000","2,475,000","-7,667,000","-56,999,000","-15,116,000","9,115,000","12,644,000","23,212,000","6,774,395,000","-6,781,345,000","18,345,000","11,035,000","5,071,000","14,855,000","-11,130,000","-10,471,000","-10,256,000","-61,481,000","-9,615,000","-23,965,000","24,529,000","-7,867,000","-9,143,000","-35,010,000","-161,000","-15,999,000","-16,492,000","-72,729,000","-42,662,000","-312,000","4,114,000","9,806,000","-8,762,000","6,134,000","893,000","-115,955,000","69,577,000","16,109,000","32,915,000","-107,063,000","43,457,000","-14,160,000","982,000","607,403,000","0","10,686,000","-14,554,000"
			GainLossOnSaleOfBusiness,,,,,,,,,,,"0",,,,"0",,,,,,,,"0",,,,"0","-68,162,000",,,"0","0",,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnSaleOfPPE,,,,,"-18,339,000","1,729,000","318,000","1,747,000","-1,627,000","-948,000","1,594,000","9,242,000","-1,694,000","-1,858,000","-6,537,000","-8,248,000","-5,194,000","-2,153,000","-11,006,000","-4,755,000","-3,320,000","-3,665,000","-6,196,000","-5,226,000","-3,394,000","-6,788,000","-8,943,000","-4,295,000","-9,193,000","-8,841,000","-10,608,000","-11,124,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			GainLossOnInvestmentSecurities,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,"-11,757,000","-3,000,000","-73,000","-5,694,000","-2,912,000","922,000","-1,876,000","-3,221,000","-138,000","1,354,000","2,838,000","-1,381,000","5,776,000","2,115,000","474,000","-1,413,000","65,000","1,854,000","3,227,000","-2,374,000","924,000","1,072,000","-201,000","-1,570,000","16,648,000","-2,697,000","4,228,000","1,552,000","9,000","-7,386,000","5,388,000","-5,120,000","-1,757,000","2,784,000","17,825,000","1,311,000","773,000","-4,879,000","2,917,000","-5,162,000","-1,736,000","-7,857,000","452,000","13,311,000","-1,551,000","7,013,000","-5,929,000","-4,087,000","5,235,000","17,124,000","9,814,000","-2,047,000","-688,000","-10,778,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PensionAndEmployeeBenefitExpense,,,,,,"-9,406,000",,,,,"137,394,000","6,000","1,750,000","-3,577,000","80,000","-13,496,000","2,179,000","-5,235,000","-1,751,000","-87,000","596,000","-7,604,000","6,124,000","810,000","1,435,000","-10,125,000","213,147,000","-18,024,000","3,577,000","3,391,000","-4,183,000","-32,282,000","3,678,000","-7,306,000","8,150,000","3,955,000","2,875,000","-4,394,000","-54,638,000","3,360,000","4,211,000","190,000","-57,451,000","-28,427,000","10,666,000","5,631,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"65,356,000","15,000,000","13,863,000","17,698,000","18,795,000","24,000,000","26,282,000","22,371,000","28,204,000","28,717,000","28,435,000","45,132,000","47,083,000","49,831,000","51,737,000","53,013,000","55,252,000","56,654,000","57,314,000","56,514,000","55,664,000","55,777,000","58,374,000","58,958,000","61,212,000","47,369,000","48,109,000","46,489,000","47,114,000","48,026,000","48,100,000","49,185,000","46,594,000","48,715,000","44,258,000","53,614,000","54,287,000","54,939,000","55,345,000","53,207,000","51,673,000","52,156,000","51,727,000","50,595,000","50,812,000","48,805,000","50,421,000","48,029,000","45,815,000","46,319,000","46,982,000","46,143,000","45,243,000","44,027,000","40,643,000","43,245,000","32,855,000","46,562,000","15,830,000","59,948,000","28,996,000","42,035,000","12,579,000","39,191,000","37,945,000","36,443,000","13,985,000","30,900,000","30,758,000","28,481,000","28,381,000","20,750,000","20,553,000","22,204,000","19,775,000","19,367,000","19,709,000","20,825,000","19,628,000","18,979,000","20,309,000","19,073,000","-19,848,000","29,545,000","31,956,000","30,258,000"
