name,12/31/2021,06/30/2021,12/31/2020,06/30/2020,12/31/2019,06/30/2019,12/31/2018,06/30/2018
TotalAssets,"584,870,636","796,241,835","851,623,853","868,402,920","929,625,595","959,274,002","957,503,985","948,227,299"
TotalLiabilitiesNetMinorityInterest,"23,707,246","14,224,422","32,443,041","33,001,406","24,247,336","12,693,584","12,516,216","5,906,126"
TotalEquityGrossMinorityInterest,"561,163,390","782,017,413","819,180,812","835,401,514","905,378,259","946,580,418","944,987,769","942,321,173"
	StockholdersEquity,"561,163,390","782,017,413","819,180,812","835,401,514","905,378,259","946,580,418","944,987,769","942,321,173"
		CapitalStock,"699,078,779","987,421,362","987,421,362","1,016,016,456","1,016,016,456","1,016,013,989","1,016,013,989","1,013,251,661"
			CommonStock,"699,078,779","987,421,362","987,421,362","1,016,016,456","1,016,016,456","1,016,013,989","1,016,013,989","1,013,251,661"
		RetainedEarnings,"-137,915,389","-205,403,949","-168,240,550","-180,614,942","-110,638,197","-69,433,571","-71,026,220","-12,994,340"
CommonStockEquity,"561,163,390","782,017,413","819,180,812","835,401,514","905,378,259","946,580,418","944,987,769","942,321,173"
NetTangibleAssets,"561,163,390","782,017,413","819,180,812","835,401,514","905,378,259","946,580,418","944,987,769","942,321,173"
TangibleBookValue,"561,163,390","782,017,413","819,180,812","835,401,514","905,378,259","946,580,418","944,987,769","942,321,173"
ShareIssued,"102,796,927","134,144,158","134,144,158","134,144,158","134,144,158","134,144,158","134,144,158","134,144,158"
OrdinarySharesNumber,"102,796,927","134,144,158","134,144,158","134,144,158","134,144,158","134,144,158","134,144,158","134,144,158"
