name,01/31/2022,07/31/2021,01/31/2021,07/31/2020,01/31/2020,07/31/2019,01/31/2019,07/31/2018,01/31/2018
TotalAssets,"3,124,243,799","3,266,764,427","3,169,764,641","2,935,151,417","3,367,174,118","3,154,323,872","2,936,870,904","3,053,097,575","3,169,572,644"
TotalLiabilitiesNetMinorityInterest,"1,185,246,350","1,237,792,192","1,193,295,254","1,087,917,925","1,273,844,498","1,149,876,915","1,039,005,495","1,070,187,450","1,067,105,651"
TotalEquityGrossMinorityInterest,"1,938,997,449","2,028,972,235","1,976,469,387","1,847,233,492","2,093,329,620","2,004,446,957","1,897,865,409","1,982,910,125","2,102,466,993"
	StockholdersEquity,"1,938,997,449","2,028,972,235","1,976,469,387","1,847,233,492","2,093,329,620","2,004,446,957","1,897,865,409","1,982,910,125","2,102,466,993"
		CapitalStock,"2,057,109","2,047,606","2,037,901","2,037,799","2,037,799","2,037,799","2,037,799","2,038,179","2,038,179"
			CommonStock,"2,057,109","2,047,606","2,037,901","2,037,799","2,037,799","2,037,799","2,037,799","2,038,179","2,038,179"
		AdditionalPaidInCapital,"1,877,845,371","1,868,452,920","1,859,003,197","1,858,910,171","1,839,186,122","1,869,240,793","1,882,019,851","1,882,300,812","2,198,860,599"
		RetainedEarnings,"59,094,969","158,471,709","115,428,289","-13,714,478","252,105,699","133,168,365","13,807,759","-7,510,114","-2,417,773"
TotalCapitalization,"3,087,675,102","3,177,461,798","3,094,769,387","2,835,533,492","3,311,629,620","3,117,746,957","2,921,165,409","3,028,210,125","3,147,766,993"
CommonStockEquity,"1,938,997,449","2,028,972,235","1,976,469,387","1,847,233,492","2,093,329,620","2,004,446,957","1,897,865,409","1,982,910,125","2,102,466,993"
NetTangibleAssets,"1,938,997,449","2,028,972,235","1,976,469,387","1,847,233,492","2,093,329,620","2,004,446,957","1,897,865,409","1,982,910,125","2,102,466,993"
InvestedCapital,"3,087,675,102","3,177,461,798","3,094,769,387","2,835,533,492","3,311,629,620","3,117,746,957","2,921,165,409","3,028,210,125","3,147,766,993"
TangibleBookValue,"1,938,997,449","2,028,972,235","1,976,469,387","1,847,233,492","2,093,329,620","2,004,446,957","1,897,865,409","1,982,910,125","2,102,466,993"
TotalDebt,"1,148,677,653","1,148,489,563","1,118,300,000","988,300,000","1,218,300,000","1,113,300,000","1,023,300,000","1,045,300,000","1,045,300,000"
NetDebt,"1,148,159,169","1,138,359,719","1,118,300,000","988,194,999","1,218,194,999","1,113,300,000","1,023,300,000","1,044,897,761","1,039,716,666"
ShareIssued,"205,710,932","204,760,555","203,790,147","203,779,868","203,779,868","203,779,868","203,779,868","203,817,868","203,817,868"
OrdinarySharesNumber,"205,710,932","204,760,555","203,790,147","203,779,868","203,779,868","203,779,868","203,779,868","203,817,868","203,817,868"
