name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989
OperatingCashFlow,"986,000,000","343,000,000","213,000,000","161,000,000","269,000,000","294,000,000","336,000,000","311,000,000","232,000,000","244,000,000","272,000,000","320,000,000","323,000,000","127,000,000","313,996,000","348,165,000","247,954,000","146,885,000","335,679,000","348,700,000","191,232,000","180,946,000","332,593,000","343,994,000","172,658,000","153,731,000","253,974,000","366,425,000","213,296,000","156,209,000","296,981,000","334,367,000","160,948,000","167,518,000","246,070,000","353,605,000","210,406,000","176,417,000","240,086,000","337,889,000","131,982,000","106,238,000","186,137,000","250,502,000","191,078,000","118,391,000","104,474,000","205,687,000","173,093,000","113,191,000","222,657,000","277,129,000","190,094,000","42,516,000","194,749,000","216,595,000","105,414,000","13,308,000","131,123,000","157,418,000","97,921,000","82,413,000","123,771,000","212,459,000","73,647,000","26,876,000","148,967,000","169,002,000","101,886,000","12,688,000","101,169,000","145,221,000","67,330,000","92,767,000","161,011,000","138,400,000","45,043,000","49,654,000","28,679,000","166,337,000","39,435,000","69,019,000","115,720,000","225,977,000","75,284,000","93,813,000","113,181,000","79,365,000","38,631,000","46,580,000","-11,900,000","63,300,000","-18,400,000","-3,300,000","87,300,000","125,000,000","72,100,000","50,200,000","113,800,000","146,900,000","63,900,000","101,500,000","59,700,000","61,800,000","75,100,000","74,800,000","106,700,000","58,000,000","-45,600,000","7,200,000","87,000,000","67,900,000","300,000","36,200,000","58,500,000","41,700,000","20,700,000","41,600,000","86,900,000","80,900,000","33,200,000","-4,600,000","43,400,000","75,300,000","17,500,000","14,400,000","80,900,000","89,700,000","11,200,000","1,000,000","34,900,000","45,600,000"
	CashFlowFromContinuingOperatingActivities,"986,000,000","343,000,000","213,000,000","161,000,000","269,000,000","294,000,000","336,000,000","311,000,000","232,000,000","244,000,000","272,000,000","320,000,000","323,000,000","127,000,000","313,996,000","348,165,000","247,954,000","146,885,000","335,679,000","348,700,000","191,232,000","180,946,000","332,593,000","343,994,000","172,658,000","153,731,000","253,974,000","366,425,000","213,296,000","156,209,000","296,981,000","334,367,000","160,948,000","167,518,000","246,070,000","353,605,000","210,406,000","176,417,000","240,086,000","337,889,000","131,982,000","106,238,000","186,137,000","250,502,000","191,078,000","118,391,000","104,474,000","205,687,000","173,093,000","113,191,000","222,657,000","277,129,000","190,094,000","42,516,000","194,749,000","216,595,000","105,414,000","13,308,000","131,123,000","157,418,000","97,921,000","82,413,000","123,771,000","212,459,000","73,647,000","26,876,000","148,967,000","169,002,000","101,886,000","12,688,000","101,169,000","145,221,000","67,330,000","92,767,000","161,011,000","138,400,000","45,043,000","49,654,000","28,679,000","166,337,000","39,435,000","69,019,000","115,720,000","225,977,000","75,284,000","93,813,000","113,181,000","79,365,000","38,631,000","46,580,000","-11,900,000","63,300,000","-18,400,000","-3,300,000","87,300,000","125,000,000","72,100,000","50,200,000","113,800,000","146,900,000","63,900,000","101,500,000","59,700,000","61,800,000","75,100,000","74,800,000","106,700,000","58,000,000","-45,600,000","7,200,000","87,000,000","67,900,000","300,000","36,200,000","58,500,000","41,700,000","20,700,000","41,600,000","86,900,000","80,900,000","33,200,000","-4,600,000","43,400,000","75,300,000","17,500,000","14,400,000","80,900,000","89,700,000","11,200,000","1,000,000","34,900,000","45,600,000"
		NetIncomeFromContinuingOperations,"1,244,000,000","385,000,000","301,000,000","315,000,000","243,000,000","255,000,000","185,000,000","256,000,000","129,000,000","185,000,000","117,000,000","244,000,000","272,000,000","262,000,000","219,427,000","115,045,000","247,743,000","240,785,000","161,815,000","170,816,000","106,959,000","182,853,000","68,340,000","193,409,000","179,445,000","191,644,000","149,171,000","196,622,000","225,235,000","214,146,000","151,114,000","233,050,000","209,077,000","219,055,000","159,393,000","213,076,000","220,753,000","214,527,000","158,486,000","157,804,000","193,101,000","189,458,000","151,708,000","184,047,000","171,569,000","159,088,000","133,201,000","151,297,000","129,667,000","99,417,000","97,364,000","144,564,000","92,466,000","96,378,000","107,915,000","140,023,000","113,179,000","114,238,000","104,392,000","109,150,000","104,791,000","101,787,000","98,933,000","104,494,000","93,739,000","86,233,000","103,834,000","88,109,000","81,589,000","72,792,000","90,056,000","67,689,000","66,619,000","62,559,000","61,738,000","56,836,000","55,993,000","52,404,000","62,578,000","59,953,000","30,578,000","58,458,000","61,513,000","56,022,000","14,820,000","42,175,000","47,923,000","48,107,000","55,662,000","41,211,000","28,100,000","45,800,000","50,500,000","56,300,000","66,000,000","56,100,000","59,200,000","57,200,000","63,200,000","56,400,000","57,600,000","54,600,000","56,600,000","52,200,000","49,600,000","50,100,000","51,200,000","49,100,000","39,500,000","46,900,000","1,000,000","43,000,000","42,400,000","41,500,000","41,000,000","38,700,000","35,500,000","34,100,000","35,800,000","37,100,000","36,000,000","28,300,000","34,700,000","31,600,000","33,100,000","28,300,000","34,300,000","31,600,000","32,000,000","28,900,000","32,900,000","28,800,000"
		OperatingGainsLosses,,,"-3,000,000","1,000,000","1,000,000","-5,000,000","2,000,000","-6,000,000","107,000,000","3,000,000","-1,000,000","0","-3,000,000","-2,000,000","-2,001,000","-4,408,000","-5,374,000","5,783,000","-7,450,000","9,394,000","29,624,000","-2,592,000","7,453,000","8,968,000","-2,672,000","-1,077,000","4,941,000","5,313,000",,,"25,880,000","581,000",,,,,,,,,,,,,,,,,,"147,000","8,592,000","-3,000","3,000","50,000","-6,928,000","-500,000","-3,393,000","-2,053,000","-1,770,000","-2,519,000","-7,185,000","-958,000","-3,773,000","-1,885,000","-20,483,000","9,855,000","-1,222,000","4,425,000","770,000","-831,000","225,000","5,651,000","4,195,000","4,385,000","6,416,000","2,989,000","-2,040,000","6,433,000","499,000","5,529,000","30,828,000","-1,959,000","9,918,000","9,969,000","37,505,000","10,391,000","15,883,000","5,277,000","-22,601,000","3,553,000","3,300,000","3,600,000","3,700,000","3,000,000","500,000","3,300,000","3,400,000","3,100,000","700,000","3,300,000","3,000,000","3,000,000","1,100,000","2,300,000","2,700,000","3,000,000","-1,100,000",,,"2,600,000","70,900,000","1,900,000","2,800,000","2,700,000","2,500,000","2,500,000","3,500,000","-500,000","-7,900,000","13,000,000","1,100,000","4,800,000","2,900,000","3,400,000","3,400,000","3,200,000","1,100,000","3,000,000","2,900,000","2,800,000","8,500,000","0"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,000","8,592,000","-3,000","3,000","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			EarningsLossesFromEquityInvestments,,,,,,,,,,,,"0","0","0","729,000","3,731,000","3,043,000","11,497,000","12,641,000","10,635,000","6,121,000","8,374,000","9,046,000","10,332,000","5,427,000","6,388,000","1,467,000","5,971,000",,,,,,,,,,,,,,,,,,,,,,"80,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"194,000,000","52,000,000","48,000,000","45,000,000","49,000,000","43,000,000","45,000,000","42,000,000","50,000,000","45,000,000","58,000,000","58,000,000","56,000,000","57,000,000","65,398,000","63,871,000","63,800,000","63,931,000","69,726,000","66,143,000","65,946,000","62,249,000","71,462,000","63,899,000","57,202,000","56,294,000","63,767,000","57,263,000","54,526,000","52,411,000","60,575,000","53,955,000","48,020,000","45,776,000","54,449,000","45,351,000","41,868,000","38,945,000","45,711,000","39,896,000","36,763,000","36,679,000","45,627,000","37,529,000","33,473,000","32,571,000","40,455,000","37,322,000","36,052,000","35,849,000","43,438,000","35,588,000","34,872,000","33,633,000","38,805,000","35,870,000","33,339,000","31,556,000","38,400,000","32,872,000","30,804,000","29,923,000","34,196,000","29,548,000","27,707,000","27,117,000","29,433,000","26,553,000","26,362,000","26,434,000","21,917,000","25,643,000","24,343,000","26,353,000","18,598,000","22,182,000","24,577,000","24,896,000","22,522,000","23,186,000","23,596,000","24,184,000","27,110,000","24,841,000","25,786,000","25,472,000","24,277,000","26,706,000","26,958,000","28,952,000","23,500,000","25,900,000","24,600,000","24,200,000","13,700,000","21,000,000","24,400,000","19,800,000","19,300,000","19,500,000","20,000,000","20,900,000","19,000,000","17,100,000","18,400,000","19,800,000","16,500,000","16,500,000","18,800,000","19,100,000","27,100,000","4,600,000","17,800,000","17,200,000","12,600,000","15,800,000","20,400,000","10,400,000","22,800,000","4,300,000","13,100,000","8,900,000","8,000,000","7,700,000","8,200,000","9,100,000","7,000,000","8,500,000","8,800,000","8,800,000","7,400,000","8,100,000"
			DepreciationAndAmortization,"194,000,000","52,000,000","48,000,000","45,000,000","49,000,000","43,000,000","45,000,000","42,000,000","50,000,000","45,000,000","58,000,000","58,000,000","56,000,000","57,000,000","65,398,000","63,871,000","63,800,000","63,931,000","69,726,000","66,143,000","65,946,000","62,249,000","71,462,000","63,899,000","57,202,000","56,294,000","63,767,000","57,263,000","54,526,000","52,411,000","60,575,000","53,955,000","48,020,000","45,776,000","54,449,000","45,351,000","41,868,000","38,945,000","45,711,000","39,896,000","36,763,000","36,679,000","45,627,000","37,529,000","33,473,000","32,571,000","40,455,000","37,322,000","36,052,000","35,849,000","43,438,000","35,588,000","34,872,000","33,633,000","38,805,000","35,870,000","33,339,000","31,556,000","38,400,000","32,872,000","30,804,000","29,923,000","34,196,000","29,548,000","27,707,000","27,117,000","29,433,000","26,553,000","26,362,000","26,434,000","21,917,000","25,643,000","24,343,000","26,353,000","18,598,000","22,182,000","24,577,000","24,896,000","22,522,000","23,186,000","23,596,000","24,184,000","27,110,000","24,841,000","25,786,000","25,472,000","24,277,000","26,706,000","26,958,000","28,952,000","23,500,000","25,900,000","24,600,000","24,200,000","13,700,000","21,000,000","24,400,000","19,800,000","19,300,000","19,500,000","20,000,000","20,900,000","19,000,000","17,100,000","18,400,000","19,800,000","16,500,000","16,500,000","18,800,000","19,100,000","27,100,000","4,600,000","17,800,000","17,200,000","12,600,000","15,800,000","20,400,000","10,400,000","22,800,000","4,300,000","13,100,000","8,900,000","8,000,000","7,700,000","8,200,000","9,100,000","7,000,000","8,500,000","8,800,000","8,800,000","7,400,000","8,100,000"
				Depreciation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,936,000","29,141,000","27,033,000","25,333,000","31,726,000","26,595,000","24,630,000","23,888,000","29,407,000","24,957,000","23,483,000","23,128,000","27,345,000","24,078,000","23,226,000","23,438,000","18,792,000","22,818,000","21,485,000","22,471,000","16,027,000","19,374,000","19,359,000","19,823,000","17,650,000","18,749,000","19,139,000","19,688,000",,,"23,046,000","19,577,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AmortizationCashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,869,000","6,729,000","6,306,000","6,223,000","6,674,000","6,277,000","6,174,000","6,035,000","4,789,000","4,591,000","4,224,000","3,989,000","2,088,000","2,475,000","3,136,000","2,996,000","3,125,000","2,825,000","2,858,000","3,882,000","2,571,000","2,808,000","5,218,000","5,073,000","4,872,000","4,437,000","4,457,000","4,496,000",,,"2,740,000","5,895,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
