name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
MarketCap,"4,846,544,545","5,071,860,428","4,141,532,268","1,478,137,142","1,451,856,498","744,603,445","402,822,257"
EnterpriseValue,"5,220,826,545","5,349,387,428","4,289,479,268","1,681,590,142","1,441,500,498","749,882,445","453,285,257"
PeRatio,"9.801","12.597","14.235","23.366","41.289","7.218","10.068"
ForwardPeRatio,"4.371","5.063","6.309","5.777","8.299",,
PsRatio,"1.835","2.422","2.655","3.19","4.254","3.426","1.71"
PbRatio,"1.045","1.09","2.922","1.067","1.387","0.712","0.41"
EnterprisesValueRevenueRatio,"3.118","6.541","8.403","8.852","9.238","10.112","7.237"
EnterprisesValueEBITDARatio,"6.759","17.44","11.592","17.914","812.571","40.187","23.452"
