name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015
MarketCap,"3,632,958,384","3,915,816,120","8,885,124,600","10,535,314,720","10,047,177,940","8,877,642,200","8,580,912,960","6,160,699,440","3,974,689,620","2,348,548,720","2,627,988,450","2,323,880,000","1,919,606,584","1,301,695,565","866,678,680","1,459,003,669","1,025,927,978","502,279,821","483,383,121","686,044,843","577,838,880","468,406,960","613,400,398","575,295,920","618,406,246","485,890,270","543,736,800","541,968,350"
EnterpriseValue,"3,284,477,384","3,398,768,120","8,246,869,600","10,340,746,720","9,779,988,940","8,421,461,200","8,049,191,960","5,866,329,440","3,722,506,620","2,063,372,720","2,546,754,450","2,244,170,000","1,950,926,584","1,271,337,565","824,671,680","1,499,139,669","1,035,493,978","506,589,821","460,454,121","633,940,843","511,867,880","371,914,960","479,834,398","409,418,920","430,029,246","297,447,270","342,431,800","507,491,350"
PsRatio,"5.245","5.89","14.597","18.843","21","21.038","21.652","16.097","11.109","6.87","7.761","7.611","6.315","4.63","3.21","5.54","4.529","2.356","2.304","3.326","2.807","2.107","2.687","2.717","3.006","1.311","2.88","2.569"
PbRatio,"6.699","5.994","11.706","35.222","26.976","18.258","16.009","20.248","15.351","8.426","31.029","24.964","387.389","40.609","15.32",,,,"16.095","13.599","7.843","4.399","4.395","3.512","3.405","2.63","2.639",
EnterprisesValueRevenueRatio,"4.922","17.507","47.662","65.4","68.861","55.289","71.626","59.773","43.049","21.948","30.595","28.805","26.238","19.025","12.315","22.965","16.418","8.126","8.564","11.189","9.547","7.93","9.733","7.597","8.272","4.805","6.472","11.297"
EnterprisesValueEBITDARatio,"-6.249","-25.519","-60.854","-70.863","-88.111","-142.502","-115.535","-113.143","-69.744","-66.434","-82.655","-121.622","-75.711","-43.283","-30.339","-60.396","-35.303","-17.763","-11.186","-26.659","-20.004","-10.947","-13.434","-17.046","-19.726","-40.326","-15.575","-33.689"
