name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"7,771,813,000","7,751,054,000","8,132,945,000","7,675,800,000","7,712,203,000","7,637,844,000","7,634,697,000","7,632,928,000","7,647,050,000","7,434,867,000","7,627,684,000","7,252,801,000","7,136,988,000","7,103,438,000","7,358,723,000","6,744,941,000","6,660,656,000","6,560,534,000","6,626,220,000","6,337,128,000","6,114,772,000","6,334,151,000","5,856,363,000","5,785,290,000","5,552,903,000","5,460,044,000","5,349,235,000","5,131,965,000","5,020,836,000","4,926,714,000","4,866,577,000","4,650,854,000","4,518,462,000","4,454,523,000","4,436,860,000","4,649,352,000","4,001,790,000","3,988,026,000","3,934,198,000","3,703,990,000","3,612,538,000","3,434,429,000","3,146,361,000","2,798,807,000","2,753,697,000","2,713,575,000","2,609,755,000","2,587,398,000","2,601,801,000","2,590,962,000","2,651,604,000","2,638,159,000","2,638,765,000","2,649,362,000","2,637,970,000","2,672,431,000","2,662,760,000","2,539,605,000","2,340,690,000","2,219,043,000","1,987,568,000","1,916,785,000","1,819,416,000","1,700,522,000","1,776,345,000","1,733,416,000","1,549,377,000","1,501,369,000","1,321,406,000","1,300,048,000","1,327,832,000","1,315,655,000","1,267,030,000","1,208,310,000","1,150,239,000","993,741,000","955,147,000","954,108,000","982,567,000","994,646,000","1,008,927,000","1,006,628,000","787,414,000","771,419,000","765,851,000","761,611,000","775,731,000","761,490,000","751,881,000","749,789,000","744,000,000","727,000,000","713,600,000","685,595,000","612,100,000","585,600,000","552,800,000","537,014,000","500,900,000","473,500,000","433,200,000","370,953,000","350,500,000","317,500,000","263,100,000","219,256,676","209,700,000","194,400,000","159,200,000","152,200,000","124,100,000","99,200,000","91,700,000","91,600,000","45,500,000","45,200,000","23,100,000","23,100,000","23,400,000","12,200,000","12,200,000","12,200,000","12,300,000","12,400,000","12,400,000","12,400,000","12,500,000","12,600,000","12,600,000","12,700,000","12,700,000","12,700,000","12,900,000","12,900,000","13,200,000","13,600,000"
	CurrentAssets,"94,762,000","219,418,000","597,664,000","312,285,000","369,282,000","333,120,000","368,488,000","309,088,000","257,148,000","42,676,000","402,205,000","36,670,000","136,705,000","161,138,000","643,265,000","45,795,000","43,079,000","41,060,000","287,842,000","36,811,000","72,735,000","350,912,000","70,707,000","52,348,000","105,798,000","99,605,000","69,102,000","69,903,000","74,844,000","83,825,000","84,536,000","167,959,000","85,794,000","87,450,000","96,452,000","366,841,000","108,832,000","126,066,000","221,833,000","70,044,000","73,280,000","66,619,000","78,517,000","62,748,000","62,100,000","63,062,000","103,730,000","113,176,000","130,155,000","115,339,000","149,133,000","169,296,000","156,971,000","131,316,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashCashEquivalentsAndShortTermInvestments,"53,736,000","171,322,000","543,526,000","249,558,000","311,231,000","267,236,000","294,860,000","224,560,000","217,383,000","1,112,000","353,688,000","2,209,000","80,521,000","114,267,000","607,672,000","1,885,000","4,002,000","1,364,000","254,263,000","4,450,000","34,418,000","294,576,000","6,105,000","12,951,000","19,004,000","25,375,000","13,589,000","13,280,000","15,588,000","22,230,000","16,979,000","97,445,000","17,960,000","13,206,000","21,285,000","251,089,000","17,161,000","15,172,000","141,446,000","2,907,000","3,033,000","2,082,000","19,678,000","3,588,000","2,557,000","2,048,000","4,009,000","51,832,000","31,243,000","15,225,000","23,251,000","1,573,000","1,858,000","2,626,000","2,514,000","4,873,000","16,796,000","31,638,000","26,443,000","2,516,000","56,561,000","1,675,000","95,678,000","4,682,000","20,322,000","8,234,000","11,856,000","9,346,000","3,149,000","1,947,000","16,921,000","10,105,000","2,613,000","4,364,000","4,120,000","3,401,000","4,851,000","1,737,000","3,566,000","4,218,000","4,963,000","6,974,000","9,344,000","8,099,000","11,454,000","2,190,000","3,346,000","2,101,000","4,510,000","3,329,000",,,,"1,442,000",,,,"2,160,000",,,,"1,410,000",,,,"300,714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CashAndCashEquivalents,"53,736,000","171,322,000","543,526,000","249,558,000","311,231,000","267,236,000","294,860,000","224,560,000","217,383,000","1,112,000","353,688,000","2,209,000","80,521,000","114,267,000","607,672,000","1,885,000","4,002,000","1,364,000","254,263,000","4,450,000","34,418,000","294,540,000","5,916,000","2,371,000","8,203,000","14,260,000","2,615,000","2,448,000","4,456,000","10,604,000","4,904,000","85,358,000","5,926,000","1,485,000","6,530,000","236,916,000","3,442,000","2,076,000","141,446,000","2,907,000","3,033,000","2,082,000","19,678,000","3,588,000","2,557,000","2,048,000","4,009,000","51,832,000","31,243,000","15,225,000","23,251,000","1,573,000","1,858,000","2,626,000","2,514,000","4,873,000","11,838,000","27,499,000","26,443,000","2,516,000","56,561,000","1,675,000","9,211,000","4,682,000","20,322,000","8,234,000","11,856,000","9,346,000","3,149,000","1,947,000","16,921,000","10,105,000","2,613,000","4,364,000","4,120,000","3,401,000","4,851,000","1,737,000","3,566,000","4,218,000","4,963,000","6,974,000","9,344,000","8,099,000","11,454,000","2,190,000","3,346,000","2,101,000","4,510,000","3,329,000",,,,"1,442,000",,,,"2,160,000",,,,"1,410,000",,,,"300,714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,"36,000","189,000","10,580,000","10,801,000","11,115,000","10,974,000","10,832,000","11,132,000","11,626,000","12,075,000","12,087,000","12,034,000","11,721,000","14,755,000","14,173,000","13,719,000","13,096,000",,,,,,,,,,,,,,,,,,,"4,958,000","4,139,000",,,,,"86,467,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"33,543,000","35,096,000","36,469,000","41,483,000","50,061,000","58,296,000","65,880,000","78,104,000","32,806,000","31,771,000","31,452,000","30,705,000","31,030,000","29,184,000","27,858,000","28,666,000","30,224,000","30,233,000","29,381,000","27,896,000","28,660,000","29,771,000","32,313,000","32,697,000","39,369,000","37,561,000","37,534,000","37,765,000","38,781,000","39,747,000","39,386,000","47,460,000","49,393,000","46,023,000","44,840,000","54,872,000","56,305,000","56,340,000","1,220,000","1,456,000","1,563,000","2,149,000","1,513,000","2,424,000","2,831,000","3,403,000","26,919,000","3,645,000","27,134,000","1,946,000","27,302,000","2,812,000","26,618,000","3,612,000","71,300,000","94,312,000",,,,,,,,,,,,,,,"6,730,000","3,641,000","3,935,000","4,458,000","3,296,000","1,747,000","767,000","1,227,000","963,000","2,791,000","1,656,000","2,083,000","1,907,000","1,278,000","1,606,000","2,070,000","1,740,000","1,959,000","1,610,000","18,360,000",,,,"3,532,000",,,,"527,000",,,,"812,000",,,,"394,154",,,,,,,,,,,,,"200,000",,"200,000",,"200,000","200,000","200,000","200,000","200,000","200,000","200,000",,"200,000","200,000",,,,
			AccountsReceivable,"2,816,000","3,154,000","2,128,000","3,613,000","4,611,000","4,338,000","4,126,000","18,645,000","4,214,000","2,874,000","2,882,000","2,507,000","2,910,000","3,797,000","2,171,000","2,548,000","3,863,000","4,317,000","3,495,000","2,208,000","3,111,000","3,418,000","2,473,000","2,205,000","5,236,000","3,344,000","2,020,000","1,778,000","1,969,000","3,013,000","2,135,000","2,017,000","3,690,000","4,107,000","2,736,000","3,443,000","3,260,000","3,112,000","2,277,000",,"3,406,000",,,,"4,648,000",,,,,,,,,,"66,646,000","90,114,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,414,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",,"200,000",,"200,000","200,000","200,000","200,000","200,000","200,000","200,000",,"200,000","200,000",,,,
				GrossAccountsReceivable,"3,533,000","3,936,000","2,821,000","4,392,000","5,457,000","5,173,000","5,005,000","21,730,000","4,720,000","3,380,000","3,388,000","3,013,000","3,949,000","6,070,000","3,205,000","3,120,000","4,742,000","5,436,000","5,456,000","4,366,000","4,951,000","4,424,000","3,820,000","2,950,000","5,907,000","3,910,000","2,585,000","3,944,000","3,856,000","4,797,000","3,894,000","5,114,000","6,759,000","6,929,000","5,672,000","5,366,000","4,613,000","3,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-717,000","-782,000","-693,000","-779,000","-846,000","-835,000","-879,000","-3,085,000","-506,000","-506,000","-506,000","-506,000","-1,039,000","-2,273,000","-1,034,000","-572,000","-879,000","-1,119,000","-1,961,000","-2,158,000","-1,840,000","-1,006,000","-1,347,000","-745,000","-671,000","-566,000","-565,000","-2,166,000","-1,887,000","-1,784,000","-1,759,000","-3,097,000","-3,069,000","-2,822,000","-2,936,000","-1,923,000","-1,353,000","-855,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LoansReceivable,,,,,,,,,,,,,,,,,,,,,,"1,266,000","4,939,000","5,288,000","8,566,000","8,693,000","10,427,000","10,628,000","11,220,000","11,075,000","11,279,000","19,680,000","20,357,000","17,119,000","16,693,000","26,203,000","26,884,000","27,770,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccruedInterestReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
