name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996
			TaxesReceivable,"0","313,000","0","0","0","1,429,000",,,,,"6,970,000","10,518,000",,,"6,995,000","5,592,000",,,"2,734,000","1,485,000",,,"2,437,000","897,000",,,,,,,,,,"0","907,000","0","0","4,454,000","7,964,000","136,000","0","394,000",,,,,"6,764,000",,,"0","6,825,000","0","0","3,534,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","181,695,000",,,"0","157,877,000",,,"0","458,000","1,646,000","0","0","2,355,000","0",,"0","4,557,000","0",,,,"47,421,000",,,,,,,,,,,"2,494,000","0","0","0","0","0","0","0","0",,"0",,"0",,"0","0","0",,,,,"0","0",,,
		Inventory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000","1,000,000","500,000","600,000","800,000","900,000","500,000","600,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","200,000",,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000","200,000",,,,
		AssetsHeldForSaleCurrent,,,"2,167,000","5,801,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"52,846,000","40,777,000","39,785,000","43,600,000","44,714,000","39,458,000","22,156,000","19,067,000","21,761,000","18,004,000","17,130,000","17,660,000","16,874,000","15,814,000","17,367,000","11,385,000","10,558,000","11,293,000","12,917,000","10,357,000","9,978,000","10,766,000","10,838,000","8,409,000","8,383,000","13,390,000","15,745,000","14,520,000","14,342,000","17,426,000","16,497,000","15,398,000","16,095,000","16,738,000","12,503,000","11,383,000","12,052,000","14,422,000","14,255,000","11,886,000","13,365,000","12,131,000","12,785,000","10,884,000","11,415,000","10,231,000","12,024,000","10,278,000","9,724,000","8,317,000","6,633,000","6,540,000","6,640,000","7,175,000","6,656,000","5,648,000","5,360,000","4,097,000","8,449,000","5,791,000","5,931,000","4,653,000","5,243,000","6,979,000","4,098,000","2,581,000","3,712,000","4,531,000","3,731,000","3,679,000","3,671,000","3,838,000","2,508,000","1,656,000","1,338,000","961,000","1,355,000","773,000","1,759,000","1,866,000","1,425,000","879,000","1,305,000","571,000","777,000","757,000","639,000","768,000","1,139,000","1,000,000","1,200,000","700,000","700,000","800,000","700,000","886,000","500,000","700,000","200,000","600,000","200,000","6,200,000","6,600,000","1,500,000"
	TotalNonCurrentAssets,"1,950,035,000","1,938,094,000","1,909,641,000","1,969,678,000","2,016,514,000","2,009,685,000","1,240,944,000","1,238,068,000","1,251,038,000","1,265,314,000","1,275,583,000","1,294,249,000","1,318,801,000","1,240,668,000","1,254,286,000","122,593,000","130,388,000","130,930,000","141,815,000","138,431,000","136,574,000","138,153,000","133,802,000","131,770,000","133,202,000","109,636,000","110,547,000","110,704,000","110,195,000","111,164,000","112,804,000","115,710,000","119,838,000","126,926,000","122,635,000","127,563,000","131,032,000","138,137,000","139,677,000","135,213,000","134,845,000","136,465,000","133,149,000","133,563,000","129,397,000","126,443,000","117,732,000","110,774,000","102,459,000","95,830,000","90,151,000","85,521,000","78,446,000","75,065,000","76,704,000","73,264,000","69,897,000","67,695,000","64,016,000","61,175,000","59,790,000","57,012,000","54,051,000","52,063,000","49,310,000","47,523,000","46,987,000","46,741,000","43,560,000","41,980,000","40,800,000","39,291,000","37,826,000","36,798,000","35,176,000","46,635,000","46,356,000","46,336,000","46,195,000","44,976,000","44,395,000","31,892,000","31,165,000","30,622,000","30,136,000","71,002,000","68,354,000","66,132,000","65,925,000","63,000,000","61,400,000","59,500,000","57,900,000","58,600,000","54,000,000","51,800,000","50,000,000","44,700,000","40,300,000","38,100,000","23,000,000","20,000,000","18,200,000","8,600,000"
		NetPPE,"299,250,000","300,176,000","269,064,000","287,881,000","307,275,000","279,541,000","196,326,000","198,665,000","199,629,000","201,807,000","209,697,000","215,946,000","220,573,000","122,677,000","124,613,000","72,125,000","73,686,000","73,763,000","74,335,000","72,706,000","72,803,000","73,124,000","71,725,000","72,577,000","74,954,000","77,139,000","78,589,000","80,336,000","80,804,000","82,266,000","84,403,000","87,097,000","90,528,000","94,421,000","109,958,000","114,198,000","117,912,000","121,520,000","122,620,000","118,836,000","119,542,000","121,149,000","121,898,000","120,774,000","118,957,000","116,063,000","103,742,000","97,734,000","90,996,000","84,675,000","78,132,000","75,051,000","69,214,000","66,304,000","63,517,000","61,481,000","58,952,000","57,946,000","55,266,000","53,626,000","54,311,000","52,748,000","50,407,000","49,935,000","47,999,000","46,684,000","46,150,000","45,898,000","42,717,000","41,137,000","39,957,000","38,433,000","36,968,000","35,930,000","34,307,000","36,820,000","36,251,000","36,571,000","36,530,000","36,019,000","35,066,000","23,100,000","22,599,000","22,525,000","21,388,000","19,469,000","18,158,000","17,174,000","16,935,000","16,800,000","16,400,000","15,000,000","13,800,000","13,900,000","13,700,000","12,500,000","12,000,000","8,100,000","8,000,000","7,400,000","7,200,000","7,100,000","3,500,000","3,100,000"
			GrossPPE,"299,250,000","537,401,000","269,064,000","287,881,000","307,275,000","506,470,000","196,326,000","198,665,000","199,629,000","390,888,000","209,697,000","215,946,000","220,573,000","300,511,000",,,,"244,064,000",,,,"230,255,000",,,,"219,734,000",,,,"220,227,000",,,,"225,492,000",,,,"217,955,000",,,,"206,191,000",,,,"190,593,000",,,,"143,304,000",,,,"113,094,000","99,546,000","97,510,000","94,981,000","93,975,000","84,216,000","82,576,000","83,261,000","81,698,000","72,763,000","72,291,000","70,355,000","69,040,000","62,808,000","62,456,000","59,275,000","57,695,000","57,194,000","55,670,000","54,205,000","53,167,000","47,394,000","49,907,000","49,338,000","49,658,000","45,934,000","45,423,000","44,470,000","32,504,000","32,397,000","32,323,000","31,186,000","29,267,000","27,399,000","25,893,000","25,147,000","24,500,000","23,600,000","21,800,000","20,100,000","19,700,000","14,900,000","17,500,000","16,600,000","12,300,000","8,900,000","11,000,000","10,200,000","10,100,000","6,100,000",
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,,,
				LandAndImprovements,,"5,380,000",,,,"7,138,000",,,,"7,138,000",,,,"7,138,000",,,,"7,138,000",,,,"7,138,000",,,,"7,138,000",,,,"7,138,000",,,,"7,138,000",,,,"7,138,000",,,,"7,138,000",,,,"7,138,000",,,,"5,726,000",,,,"5,726,000",,,,"5,726,000",,,,"6,526,000",,,,"6,526,000",,,,"6,526,000",,,,"6,526,000",,,,,,,,"2,772,000",,,,,,,,"4,000,000",,,,"2,000,000",,,,"800,000",,,,,,
				BuildingsAndImprovements,,"16,691,000",,,,"21,373,000",,,,"21,143,000",,,,"20,883,000",,,,"19,304,000",,,,"19,238,000",,,,"19,109,000",,,,"18,998,000",,,,"19,105,000",,,,"18,188,000",,,,"17,995,000",,,,"17,533,000",,,,"19,002,000",,,,"18,610,000",,,,"36,816,000",,,,"36,966,000",,,,"32,927,000",,,,"28,666,000",,,,"23,915,000",,,,,,,,"15,467,000",,,,,,,,"9,400,000",,,,"8,400,000",,,,"4,300,000",,,,,,
				MachineryFurnitureEquipment,,"284,864,000",,,,"276,036,000",,,,"220,780,000",,,,"219,921,000",,,,"169,613,000",,,,"157,104,000",,,,"150,597,000",,,,"153,417,000",,,,"159,160,000",,,,"153,597,000",,,,"146,523,000",,,,"96,776,000",,,,"79,713,000",,,,"62,078,000",,,,"48,647,000",,,,"37,399,000",,,"70,355,000","29,489,000",,,,"22,430,000",,,,"22,722,000",,,,,,,,"14,229,000",,,,,,,,"11,200,000",,,,"9,300,000",,,,"7,200,000",,,,,,
				OtherProperties,"299,250,000","149,587,000","269,064,000","287,881,000","307,275,000","120,687,000","196,326,000","198,665,000","199,629,000","84,778,000","209,697,000","215,946,000","220,573,000",,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0","0",,,,"0",,,,"0",,,,,,,,"22,000",,,,,,,,"-100,000",,,,"0",,,,,,,,,,
				ConstructionInProgress,,"9,246,000",,,,"15,517,000",,,,"7,808,000",,,,"8,354,000",,,,"5,103,000",,,,"7,006,000",,,,"4,251,000",,,,"1,942,000",,,,"790,000",,,,"670,000",,,,"843,000",,,,"34,769,000",,,,"8,665,000",,,,"991,000",,,,"2,786,000",,,,"807,000",,,,"98,000",,,,"73,000",,,,"4,000",,,,,,,,"14,000",,,,,,,,,,,,,,,,,,,,,,
				Leases,,"71,633,000",,,,"65,719,000",,,,"49,241,000",,,,"44,215,000",,,,"42,906,000",,,,"39,769,000",,,,"38,639,000",,,,"38,732,000",,,,"39,299,000",,,,"38,362,000",,,,"33,692,000",,,,"34,377,000",,,,"30,198,000",,,,"25,689,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-237,225,000",,,,"-226,929,000",,,,"-189,081,000",,,,"-177,834,000",,,,"-170,301,000",,,,"-157,131,000",,,,"-142,595,000",,,,"-137,961,000",,,,"-131,071,000",,,,"-96,435,000",,,,"-85,042,000",,,,"-74,530,000",,,,"-58,629,000",,,,"-46,790,000","-36,029,000","-36,029,000","-36,029,000","-36,029,000","-28,950,000","-28,950,000","-28,950,000","-28,950,000","-22,356,000","-22,356,000","-22,356,000","-22,356,000","-16,658,000","-16,558,000","-16,558,000","-16,558,000","-17,237,000","-17,237,000","-17,237,000","-17,237,000","-13,087,000","-13,087,000","-13,087,000","-13,087,000","-9,404,000","-9,404,000","-9,404,000","-9,404,000","-9,798,000","-9,798,000","-9,798,000","-9,798,000","-9,241,000","-8,719,000","-8,212,000","-7,700,000","-7,200,000","-6,800,000","-6,300,000","-5,800,000","-1,200,000","-5,000,000","-4,600,000","-4,200,000","-900,000","-3,600,000","-3,000,000","-3,000,000","-2,600,000",
		GoodwillAndOtherIntangibleAssets,"1,579,442,000","1,562,244,000","1,558,586,000","1,593,848,000","1,619,677,000","1,644,946,000","963,586,000","977,419,000","991,253,000","1,005,086,000","1,018,919,000","1,032,782,000","1,047,310,000","1,060,884,000","1,073,206,000","17,919,000","20,744,000","20,744,000","20,744,000","20,744,000","20,744,000","20,744,000","20,793,000","20,793,000","21,042,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"1,303,175,000","1,285,864,000","1,280,221,000","1,303,863,000","1,311,487,000","1,318,526,000","732,075,000","732,075,000","732,075,000","732,075,000","732,075,000","732,104,000","732,799,000","732,540,000","730,729,000","17,919,000","20,744,000","20,744,000","20,744,000","20,744,000","20,744,000","20,744,000","20,793,000","20,793,000","21,042,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000","6,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"276,267,000","276,380,000","278,365,000","289,985,000","308,190,000","326,420,000","231,511,000","245,344,000","259,178,000","273,011,000","286,844,000","300,678,000","314,511,000","328,344,000","342,477,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"38,841,000","42,535,000","45,098,000","48,462,000","49,686,000","48,592,000","49,924,000","31,917,000","36,590,000","36,633,000","26,532,000","25,737,000","31,866,000","37,678,000","33,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"13,887,000","15,582,000","14,532,000","17,401,000","17,879,000","15,795,000","16,734,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"21,277,000","23,377,000","27,567,000","28,062,000","29,280,000","30,270,000","30,663,000","31,917,000","36,590,000","36,633,000","26,532,000","25,737,000","31,866,000","37,678,000","33,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"21,277,000","23,377,000","27,567,000","28,062,000","29,280,000","30,270,000","30,663,000","31,917,000","36,590,000","36,633,000","26,532,000","25,737,000","31,866,000","37,678,000","33,324,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"3,677,000","3,576,000","2,999,000","2,999,000","2,527,000","2,527,000","2,527,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"2,062,000","2,466,000","2,912,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
