name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,12/31/2015
TotalCapitalization,"287,111,000","246,776,000","228,861,000","188,555,000","190,247,000","181,673,000","193,869,000","192,434,000","195,263,000","179,697,000","178,979,000","170,561,000","162,623,000","145,583,000","137,018,504","130,112,490","119,214,368","113,397,286","115,642,304","121,557,841","125,045,812","94,417,398","99,627,000","17,343,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,"88,773,933","88,588,000",
CommonStockEquity,"251,935,000","211,074,000","193,807,000","185,430,000","174,293,000","169,095,000","172,847,000","176,533,000","172,968,000","170,083,000","167,213,000","160,559,000","148,886,000","141,109,000","137,018,504","130,112,490","119,214,368","113,397,286","115,642,304","121,557,841","125,045,812","-4,985,810","410,000","6,660,000"
CapitalLeaseObligations,"10,049,000","8,060,000","7,904,000","5,332,000",,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"251,935,000","211,074,000","193,807,000","185,430,000","174,293,000","169,095,000","172,847,000","176,533,000","172,968,000","170,083,000","167,213,000","160,559,000","148,886,000","141,109,000","137,018,504","130,112,490","119,214,368","113,397,286","115,642,304","121,557,841","125,045,812","83,788,123","88,998,000","6,660,000"
WorkingCapital,"65,371,000","40,101,000","57,202,000","20,846,000","24,056,000","13,386,000","27,637,000","26,338,000","29,488,000","17,912,000","20,779,000","18,609,000","16,430,000","5,174,000","2,515,729","3,821,379","3,222,264","7,037,046","19,927,975","40,027,407","63,622,203","47,900,105","65,423,000","341,000"
InvestedCapital,"294,244,000","254,450,000","234,642,000","193,486,000","195,149,000","186,545,000","198,783,000","197,348,000","198,596,000","183,030,000","183,979,000","175,561,000","167,623,000","150,583,000","151,855,258","144,871,083","125,005,303","113,397,286","115,642,304","121,557,841","125,045,812","6,143,465","11,039,000","10,683,000"
TangibleBookValue,"251,935,000","211,074,000","193,807,000","185,430,000","174,293,000","169,095,000","172,847,000","176,533,000","172,968,000","170,083,000","167,213,000","160,559,000","148,886,000","141,109,000","137,018,504","130,112,490","119,214,368","113,397,286","115,642,304","121,557,841","125,045,812","-4,985,810","410,000","6,660,000"
TotalDebt,"52,358,000","51,436,000","48,739,000","13,388,000","20,856,000","17,450,000","25,936,000","20,815,000","25,628,000","12,947,000","16,766,000","15,002,000","18,737,000","9,474,000","14,836,754","14,758,593","5,790,935",,,,,"11,129,275","10,629,000","10,683,000"
NetDebt,,"21,485,000",,,"15,312,000","12,150,000","19,576,000","11,056,000","10,309,000","7,415,000","11,268,000","9,461,000","16,798,000","2,523,000","9,354,469","8,847,283",,,,,,"5,932,361",,"9,689,000"
ShareIssued,"44,273,388","44,092,981","44,109,366","44,109,366","44,229,961","42,706,908","42,716,901","42,621,869","42,664,327","40,933,831","40,933,831","40,942,581","40,832,890","40,082,467","40,082,467","40,082,467","40,082,467","39,559,366","39,509,311","39,509,311","39,062,576","39,559,366","39,062,576","39,062,576"
OrdinarySharesNumber,"44,273,388","44,092,981","44,109,366","44,109,366","44,229,961","42,706,908","42,716,901","42,621,869","42,664,327","40,933,831","40,933,831","40,942,581","40,832,890","40,082,467","40,082,467","40,082,467","40,082,467","39,559,366","39,509,311","39,509,311","39,062,576","39,559,366","39,062,576","39,062,576"
