name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,09/30/2016,06/30/2016,09/30/2015,06/30/2015,09/30/2014,06/30/2014,09/30/2013,06/30/2013,09/30/2012,06/30/2012
		SellingAndMarketingExpense,,,,,,,,,,,,,,,"836,000","755,000","772,000","638,000",,,"648,000","1,022,000","1,312,000","1,666,000","1,875,000","2,922,000","4,225,000","2,741,000","2,512,000","2,209,000","2,378,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,"12,195,000",,"36,287,000","43,845,000","44,552,000",,,,,,,,
	OtherOperatingExpenses,,,,,,,"0",,"2,000,000",,,,,,,,,,,,,,,,,,,,,,
OperatingIncome,"-59,391,000","-8,017,000","-11,824,000","-19,323,000","-20,227,000","-24,353,000","-18,046,000","-23,751,000","-8,342,000","-13,657,000","-6,091,000","-17,597,000","-3,900,000","-10,890,000","-14,358,000","-6,662,000","-263,000","-7,927,000","-7,926,000",,"-45,140,000","-32,035,000","-34,892,000","15,503,000","21,696,000","81,133,000","63,061,000","76,516,000","41,285,000","55,364,000","48,649,000"
NetNonOperatingInterestIncomeExpense,"-10,149,000","-689,000","-1,991,000","-3,533,000","-3,936,000","-4,518,000","-5,840,000","-5,799,000","-5,263,000","-6,026,000","-5,592,000","-5,889,000","-5,723,000","-5,266,000","-1,909,000","-4,876,000","-4,633,000","-7,727,000","-5,871,000",,"-8,925,000","-17,485,000","-15,778,000","-12,892,000","-12,392,000","-12,060,000","-12,507,000","-9,380,000","-8,173,000","-6,020,000","-6,868,000"
	InterestIncomeNonOperating,"5,068,000","3,486,000","1,426,000","148,000","8,000","23,000","144,000","272,000","696,000","116,000","690,000","1,579,000","1,859,000","2,470,000","5,799,000","2,709,000","2,914,000","-128,000","1,898,000",,"1,680,000","992,000","1,176,000","355,000","790,000","499,000","622,000","538,000","740,000","1,128,000","719,000"
	InterestExpenseNonOperating,"15,217,000","4,175,000","3,417,000","3,681,000","3,944,000","4,541,000","5,984,000","6,071,000","5,959,000","6,142,000","6,282,000","7,468,000","7,582,000","7,736,000","7,708,000","7,585,000","7,547,000","7,727,000","7,769,000",,"10,605,000","18,477,000","16,954,000","13,247,000","13,182,000","12,559,000","13,129,000","9,918,000","8,913,000","7,148,000","7,587,000"
	TotalOtherFinanceCost,,,,,,,,,,,,,,,,,"4,633,000",,,,"8,925,000",,"15,778,000",,,,,,,,
OtherIncomeExpense,"-27,780,000","1,653,000","-27,311,000","-2,664,000","542,000","-4,647,000","-10,018,000","-2,578,000","-94,329,000","-4,012,000","-47,610,000","-5,249,000","-388,000","700,000","-66,254,000","-18,367,000","-489,000","-20,054,000","-12,108,000",,"-470,050,000","-124,535,000","-33,977,000","-35,222,000","-14,181,000","12,819,000","6,937,000","2,703,000","6,471,000","5,719,000","1,450,000"
	GainOnSaleOfSecurity,"1,427,000","946,000","582,000","-523,000","422,000","-850,000","-2,880,000","-1,153,000","15,074,000","864,000","-945,000","173,000","11,000","-508,000","1,455,000","1,000","-1,002,000","-348,000","-349,000",,"-1,157,000","-2,539,000","-2,733,000","844,000","-4,133,000","5,408,000","-1,289,000","3,017,000","-89,000","529,000","-1,751,000"
	EarningsFromEquityInterest,"-1,473,000","0","-1,625,000","100,000","52,000","-1,849,000","164,000","0","0","0","-2,717,000","-468,000","95,000","-62,000","-3,871,000","56,000","390,000","-15,439,000","825,000",,"4,517,000","1,313,000","-1,000","-2,919,000","-2,441,000","3,821,000","5,283,000","3,781,000","4,420,000","3,357,000","2,363,000"
	SpecialIncomeCharges,"-27,734,000","707,000","-26,268,000","-2,241,000","68,000","-1,948,000","-7,302,000","-1,425,000","-107,403,000","-4,876,000","-43,948,000","-4,954,000","-494,000","1,270,000","-63,838,000","-18,424,000","123,000","-4,267,000","-12,584,000",,"-473,410,000","-123,309,000","-31,243,000","-33,147,000","-7,607,000","3,590,000","2,943,000","-4,095,000","2,140,000","1,833,000","838,000"
		RestructuringAndMergernAcquisition,,,,,,,,,,,"2,123,000",,,,"7,696,000","0",,,"2,419,000",,"313,176,000","0",,"7,586,000",,,,,,,
		ImpairmentOfCapitalAssets,"15,143,000","-500,000","13,476,000","2,167,000","0","0","6,475,000","1,945,000","55,482,000","10,207,000","32,549,000","5,224,000","0","0","36,878,000","16,853,000","1,215,000","6,186,000","16,777,000",,"163,423,000","129,562,000","36,886,000","31,672,000",,,,,,,
		WriteOff,,,"1,400,000","0","-1,000,000",,"-600,000","0","53,581,000",,"0",,,,"20,083,000",,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,"11,100,000",,,,,,,,,,,,"8,119,000",,,,"-6,612,000",,"309,987,000","-6,253,000","-5,643,000",,,,,"4,144,000",,,
		GainOnSaleOfPPE,"-746,000","207,000","53,000","-74,000","-932,000","-1,948,000","80,000","520,000","1,660,000","5,331,000","1,216,000","270,000","-494,000","1,270,000","8,938,000","-1,571,000","1,338,000","1,919,000","6,612,000",,"3,189,000","6,253,000","5,643,000","6,111,000","-7,607,000","3,590,000","2,943,000","49,000","2,140,000","1,833,000","838,000"
	OtherNonOperatingIncomeExpenses,,,,,,,"0",,"-2,000,000",,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"-97,320,000","-7,053,000","-41,126,000","-25,520,000","-23,621,000","-33,518,000","-33,904,000","-32,128,000","-107,934,000","-23,695,000","-59,293,000","-28,735,000","-10,011,000","-15,456,000","-82,521,000","-29,905,000","-5,385,000","-35,708,000","-25,905,000",,"-524,115,000","-174,055,000","-84,647,000","-32,611,000","-4,877,000","81,892,000","57,491,000","69,839,000","39,583,000","55,063,000","43,231,000"
TaxProvision,"9,084,000","5,218,000","-3,047,000","887,000","6,026,000","2,009,000","-4,477,000","5,953,000","2,730,000","-5,171,000","1,281,000","15,071,000","5,542,000","5,830,000","7,856,000","1,278,000","5,797,000","3,321,000","-2,706,000",,"295,000","3,568,000","3,996,000","11,388,000","10,287,000","21,067,000","13,792,000","15,667,000","9,500,000","13,707,000","10,375,000"
NetIncomeCommonStockholders,"-105,822,000","-12,168,000","-37,934,000","-26,258,000","-29,462,000","-35,315,000","-29,247,000","-37,927,000","-110,623,000","-18,445,000","-59,853,000","-44,200,000","-15,959,000","-21,731,000","-90,509,000","-30,896,000","-10,940,000","-39,172,000","-23,573,000",,"-524,434,000","-178,490,000","-89,097,000","-43,835,000","-15,052,000","60,907,000","43,673,000","54,172,000","30,083,000","41,356,000","32,856,000"
	NetIncome,"-105,822,000","-12,168,000","-37,934,000","-26,258,000","-29,462,000","-35,315,000","-29,247,000","-37,927,000","-110,623,000","-18,445,000","-59,853,000","-44,200,000","-15,959,000","-21,731,000","-90,509,000","-30,896,000","-10,940,000","-39,172,000","-23,573,000",,"-524,434,000","-178,490,000","-89,097,000","-43,835,000","-15,052,000","60,907,000","43,673,000","54,172,000","30,083,000","41,356,000","32,856,000"
		NetIncomeIncludingNoncontrollingInterests,"-106,404,000","-12,271,000","-38,079,000","-26,407,000","-29,647,000","-35,527,000","-29,427,000","-38,081,000","-110,664,000","-18,524,000","-60,574,000","-43,806,000","-15,553,000","-21,286,000","-90,377,000","-31,183,000","-11,182,000","-39,029,000","-23,199,000",,"-524,410,000","-177,623,000","-88,643,000","-43,999,000","-15,164,000","60,825,000","43,699,000","54,172,000","30,083,000","41,356,000","32,856,000"
			NetIncomeContinuousOperations,"-106,404,000","-12,271,000","-38,079,000","-26,407,000","-29,647,000","-35,527,000","-29,427,000","-38,081,000","-110,664,000","-18,524,000","-60,574,000","-43,806,000","-15,553,000","-21,286,000","-90,377,000","-31,183,000","-11,182,000","-39,029,000","-23,199,000",,"-524,410,000","-177,623,000","-88,643,000","-43,999,000","-15,164,000","60,825,000","43,699,000","54,172,000","30,083,000","41,356,000","32,856,000"
		MinorityInterests,"582,000","103,000","145,000","149,000","185,000","212,000","180,000","154,000","41,000","79,000","721,000","-394,000","-406,000","-445,000","-132,000","287,000","242,000","-143,000","-374,000",,"-24,000","-867,000","-454,000","164,000","112,000","82,000","-26,000",,,,
DilutedNIAvailtoComStockholders,"-105,822,000","-12,168,000","-37,934,000","-26,258,000","-29,462,000","-35,315,000","-29,247,000","-37,927,000","-110,623,000","-18,445,000","-59,853,000","-44,200,000","-15,959,000","-21,731,000","-90,509,000","-30,896,000","-10,940,000","-39,172,000","-23,573,000",,"-524,434,000","-178,490,000","-89,097,000","-43,835,000","-15,052,000","60,907,000","43,673,000","54,172,000","30,083,000","41,356,000","32,856,000"
BasicEPS,,"-0.29","-0.92","-0.64","-0.72","-0.87","-0.72","-0.94","-2.74","-0.46","-1.52","-1.15","-0.42","-0.58","-2.83","-1.16","-0.44","-1.67","-1.02","0","-28.415","-9.671","-4.827","-2.375","-0.816","3.3","2.366","2.935","1.63","2.241","1.78"
DilutedEPS,,"-0.29","-0.92","-0.64","-0.72","-0.87","-0.72","-0.94","-2.74","-0.46","-1.52","-1.15","-0.42","-0.58","-2.83","-1.16","-0.44","-1.67","-1.02","0","-28.415","-9.671","-4.827","-2.375","-0.816","3.3","2.366","2.935","1.63","2.241","1.78"
BasicAverageShares,,"41,412,000","41,280,000","41,132,000","40,899,000","40,716,000","40,604,000","40,405,000","40,306,000","40,101,000","39,504,154","38,537,000","37,571,000","37,179,000","31,974,802","26,614,507","24,654,220","23,424,943","23,137,909",,"18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186"
DilutedAverageShares,,"41,412,000","41,280,000","41,132,000","40,899,000","40,716,000","40,604,000","40,405,000","40,306,000","40,101,000","39,504,154","38,537,000","37,571,000","37,179,000","31,974,802","26,614,507","24,654,220","23,424,943","23,137,909",,"18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186","18,456,186"
TotalOperatingIncomeAsReported,"-76,025,000","-7,310,000","-26,992,000","-21,564,000","-20,159,000","-26,301,000","-25,348,000","-25,176,000","-117,745,000","-18,533,000","-50,039,000","-22,551,000","-4,394,000","-9,620,000","-70,077,000","-25,086,000","-140,000","-12,194,000","-18,091,000",,"-205,374,000","-155,344,000","-66,135,000","-17,644,000","14,089,000","84,723,000","66,004,000","76,565,000","43,425,000","57,197,000","49,487,000"
RentExpenseSupplemental,,,,,,,,,,,,,,,"0","0",,"0","91,000",,"5,542,000","8,441,000","8,441,000","8,441,000","8,443,000","6,542,000","6,540,000","3,971,000","4,031,000","4,403,000","4,492,000"
TotalExpenses,"452,649,000","113,746,000","116,999,000","111,724,000","110,180,000","107,857,000","109,905,000","110,218,000","110,686,000","130,025,000","124,868,000","137,362,000","129,759,000","133,039,000","124,592,000","105,854,000","105,864,000","99,420,000","112,379,000",,"160,246,000","175,757,000","202,817,000","256,420,000","283,078,000","316,391,000","322,616,000","291,421,000","292,800,000","256,554,000","245,799,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-105,822,000","-12,168,000","-37,934,000","-26,258,000","-29,462,000","-35,315,000","-29,247,000","-37,927,000","-110,623,000","-18,445,000","-59,853,000","-44,200,000","-15,959,000","-21,731,000","-90,509,000","-30,896,000","-10,940,000","-39,172,000","-23,573,000",,"-524,434,000","-178,490,000","-89,097,000","-43,835,000","-15,052,000","60,907,000","43,673,000","54,172,000","30,083,000","41,356,000","32,856,000"
NormalizedIncome,"-90,037,800","-13,159,800","-14,151,059.913","-24,240,280","-29,819,700","-33,272,460","-20,409,526.133","-36,045,060","-43,222,830","-15,308,545.558","-27,081,110","-40,709,870","-15,606,410","-22,287,260","-44,969,410","-17,447,210","-10,298,330","-35,803,050","-11,990,963.057",,"-239,693,800","-102,981,200","-68,711,400","-24,453,200","-8,008,000","54,221,486","42,415,960","55,008,528","28,524,240","39,582,138","33,549,880"
InterestIncome,"5,068,000","3,486,000","1,426,000","148,000","8,000","23,000","144,000","272,000","696,000","116,000","690,000","1,579,000","1,859,000","2,470,000","5,799,000","2,709,000","2,914,000","-128,000","1,898,000",,"1,680,000","992,000","1,176,000","355,000","790,000","499,000","622,000","538,000","740,000","1,128,000","719,000"
InterestExpense,"15,217,000","4,175,000","3,417,000","3,681,000","3,944,000","4,541,000","5,984,000","6,071,000","5,959,000","6,142,000","6,282,000","7,468,000","7,582,000","7,736,000","7,708,000","7,585,000","7,547,000","7,727,000","7,769,000",,"10,605,000","18,477,000","16,954,000","13,247,000","13,182,000","12,559,000","13,129,000","9,918,000","8,913,000","7,148,000","7,587,000"
NetInterestIncome,"-10,149,000","-689,000","-1,991,000","-3,533,000","-3,936,000","-4,518,000","-5,840,000","-5,799,000","-5,263,000","-6,026,000","-5,592,000","-5,889,000","-5,723,000","-5,266,000","-1,909,000","-4,876,000","-4,633,000","-7,727,000","-5,871,000",,"-8,925,000","-17,485,000","-15,778,000","-12,892,000","-12,392,000","-12,060,000","-12,507,000","-9,380,000","-8,173,000","-6,020,000","-6,868,000"
EBIT,"-82,103,000","-2,878,000","-37,709,000","-21,839,000","-19,677,000","-28,977,000","-27,920,000","-26,057,000","-101,975,000","-17,553,000","-53,011,000","-21,267,000","-2,429,000","-7,720,000","-74,813,000","-22,320,000","2,162,000","-27,981,000","-18,136,000",,"-513,510,000","-155,578,000","-67,693,000","-19,364,000","8,305,000","94,451,000","70,620,000","79,757,000","48,496,000","62,211,000","50,818,000"
EBITDA,"-9,677,000"
ReconciledCostOfRevenue,"382,304,000","95,529,000","99,703,000","93,679,000","93,393,000","91,814,000","94,420,000","92,780,000","93,089,000","108,605,000","115,077,000","106,888,000","106,063,000","105,899,000","95,801,000","80,308,000","81,439,000","75,855,000","81,915,000",,"121,645,000","134,362,000","157,329,000","210,693,000","230,682,000","263,087,000","265,016,000","241,412,000","238,289,000","210,284,000","200,643,000"
ReconciledDepreciation,"72,426,000","17,673,000","18,618,000","17,911,000","18,224,000","18,470,000","19,416,000","19,343,000","16,986,000","17,285,000","19,416,000","19,047,000","19,548,000","19,034,000","17,383,000","11,377,000","11,192,000","11,380,000","12,195,000",,"36,287,000","43,845,000","44,552,000","45,979,000","45,657,000","43,708,000","43,111,000","42,056,000","40,108,000","36,047,000","35,784,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-105,822,000","-12,168,000","-37,934,000","-26,258,000","-29,462,000","-35,315,000","-29,247,000","-37,927,000","-110,623,000","-18,445,000","-59,853,000","-44,200,000","-15,959,000","-21,731,000","-90,509,000","-30,896,000","-10,940,000","-39,172,000","-23,573,000",,"-524,434,000","-178,490,000","-89,097,000","-43,835,000","-15,052,000","60,907,000","43,673,000","54,172,000","30,083,000","41,356,000","32,856,000"
TotalUnusualItemsExcludingGoodwill,"-26,307,000","1,653,000","-25,686,000","-2,764,000","490,000","-2,798,000","-10,182,000","-2,578,000","-92,329,000","-4,012,000","-44,893,000","-4,781,000","-483,000","762,000","-62,383,000","-18,423,000","-879,000","-4,615,000","-12,933,000",,"-474,567,000","-125,848,000","-33,976,000","-32,303,000","-11,740,000","8,998,000","1,654,000","-1,078,000","2,051,000","2,362,000","-913,000"
TotalUnusualItems,"-26,307,000","1,653,000","-25,686,000","-2,764,000","490,000","-2,798,000","-10,182,000","-2,578,000","-92,329,000","-4,012,000","-44,893,000","-4,781,000","-483,000","762,000","-62,383,000","-18,423,000","-879,000","-4,615,000","-12,933,000",,"-474,567,000","-125,848,000","-33,976,000","-32,303,000","-11,740,000","8,998,000","1,654,000","-1,078,000","2,051,000","2,362,000","-913,000"
NormalizedEBITDA,"16,630,000","13,142,000","6,595,000","-1,164,000","-1,943,000","-7,709,000","1,678,000","-4,136,000","7,340,000","3,744,000","11,298,000","2,561,000","17,602,000","10,552,000","4,953,000","7,480,000","14,233,000","-11,986,000","-5,203,000",,"-2,656,000","14,115,000","10,835,000","58,918,000","65,702,000","129,161,000","112,077,000","122,891,000","86,553,000","95,896,000","87,515,000"
TaxRateForCalcs,"0.4","0.4","0.074","0.27","0.27","0.27","0.132","0.27","0.27","0.218","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.27","0.104",,"0.4","0.4","0.4","0.4","0.4","0.257","0.24","0.224","0.24","0.249","0.24"
TaxEffectOfUnusualItems,"-10,522,800","661,200","-1,903,059.913","-746,280","132,300","-755,460","-1,344,526.133","-696,060","-24,928,830","-875,545.558","-12,121,110","-1,290,870","-130,410","205,740","-16,843,410","-4,974,210","-237,330","-1,246,050","-1,350,963.057",,"-189,826,800","-50,339,200","-13,590,400","-12,921,200","-4,696,000","2,312,486","396,960","-241,472","492,240","588,138","-219,120"
