name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
		Inventory,"12,175,000","11,700,000","10,543,000","19,663,000","16,933,000","17,000,000","17,000,000","26,000,000","24,000,000","31,000,000","29,000,000","31,000,000","30,000,000","29,256,000","30,807,000","31,495,000","38,743,000","36,955,000","35,960,000","35,474,000","35,063,000","31,461,000","30,376,000","31,492,000","27,570,000","29,489,000","31,249,000","31,025,000","26,114,000","28,080,000","32,476,000","26,942,000","24,779,000","25,834,000","25,330,000","23,623,000","23,091,000","20,617,000","22,370,000","22,117,000","23,318,000","23,106,000","18,836,000","16,777,000","17,805,000","17,063,000","15,125,000","16,606,000","15,081,000","14,305,000","14,762,000","14,370,000","15,515,000","15,968,000","20,694,000","21,888,000","19,470,000","18,219,000","16,255,000","12,539,000","13,634,000","12,793,000","11,840,000","9,365,000","1,611,000","1,981,000","2,104,000","1,211,000","1,256,000"
		PrepaidAssets,"7,491,000","1,813,000","4,334,000","13,385,000","10,180,000","8,000,000","9,000,000","14,000,000","14,000,000","13,000,000","15,000,000","16,000,000","13,000,000","12,647,000","9,329,000","10,073,000","13,086,000","14,685,000","13,799,000","16,406,000","19,328,000","14,561,000","12,783,000","14,407,000","17,188,000","21,690,000","17,241,000","15,019,000","14,642,000","14,276,000","8,895,000","6,251,000","8,654,000","10,132,000","9,473,000","6,091,000","7,829,000","8,908,000","5,743,000","5,754,000","7,279,000","7,338,000","5,480,000","4,211,000","6,973,000","6,321,000","7,171,000","6,218,000","7,360,000","6,688,000","9,096,000","6,720,000","10,076,000","9,156,000","8,793,000","6,209,000","10,180,000","10,418,000","9,965,000","4,564,000","7,813,000","6,887,000","6,968,000","4,015,000","5,545,000","4,701,000","4,946,000","3,233,000","4,256,000"
		RestrictedCash,"1,025,000","1,051,000","955,000","11,790,000","11,349,000","11,000,000","14,000,000","14,000,000","1,000,000","1,000,000","1,000,000","17,000,000","23,000,000","23,316,000","41,238,000","27,509,000","26,622,000","24,963,000","22,809,000","23,368,000","15,169,000","16,420,000","12,841,000","14,482,000","11,732,000","18,946,000","14,391,000","21,060,000","9,565,000","21,282,000","24,209,000","29,036,000","38,562,000","48,853,000","13,920,000","12,623,000",,,,,,,,,,,,,,,"2,452,000","1,972,000","2,644,000","1,063,000","1,311,000","1,601,000","1,312,000","1,335,000","1,616,000","1,290,000","957,000","1,216,000","727,000","5,609,000","1,471,000","1,332,000","1,113,000","1,623,000","1,483,000"
		CurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"23,355,000","25,412,000","25,412,000","25,412,000","25,412,000","13,437,000","4,567,000","5,320,000","6,197,000","6,456,000","6,447,000","6,450,000","6,803,000","16,844,000","19,291,000","15,162,000","19,102,000","18,530,000","19,563,000","19,770,000","19,030,000","21,600,000","21,908,000","21,300,000","23,323,000","3,774,000","3,774,000","3,774,000","3,774,000","9,330,000","9,330,000","9,330,000","9,330,000","2,841,000","2,411,000","2,411,000","2,411,000","2,396,000","2,115,000","2,115,000","2,101,000","1,622,000","1,596,000","1,596,000"
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,"23,355,000","25,412,000","25,412,000","25,412,000","25,412,000","13,437,000","4,567,000","5,320,000","6,197,000","6,456,000","6,447,000","6,450,000","6,803,000","16,844,000","19,291,000","15,162,000","19,102,000","18,530,000","19,563,000","19,770,000","19,030,000","21,600,000","21,908,000","21,300,000","23,323,000","3,774,000","3,774,000","3,774,000","3,774,000","9,330,000","9,330,000","9,330,000","9,330,000","2,841,000","2,411,000","2,411,000","2,411,000","2,396,000","2,115,000","2,115,000","2,101,000","1,622,000","1,596,000","1,596,000"
		AssetsHeldForSaleCurrent,,"0","0",,,"0","3,400,000,000",,,"0","0","730,000,000","722,000,000","647,652,000","971,934,000","951,982,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"86,695,000",,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,"8,344,000",,,,,,,,,,,"4,000,000","9,000,000","10,516,000","17,510,000","15,893,000","13,398,000","11,965,000","8,675,000","4,902,000","4,515,000","5,514,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"5,547,000","3,122,000","6,924,000","12,101,000","10,306,000","9,000,000","9,000,000","16,000,000","16,000,000","30,000,000","23,000,000","34,000,000","32,000,000","13,200,000","13,040,000","14,261,000","17,254,000","13,804,000","16,742,000","9,433,000","9,794,000","7,099,000","16,648,000","17,614,000","27,129,000","28,453,000","25,180,000","28,209,000","18,355,000","22,941,000","42,898,000","13,179,000","11,140,000","9,792,000","9,766,000","9,942,000","22,009,000","19,653,000","15,684,000","14,306,000","16,151,000","14,523,000","16,152,000","12,474,000","12,752,000","10,605,000","9,120,000","9,559,000","97,329,000","10,839,000","11,203,000","22,966,000","22,175,000","25,371,000","23,721,000","20,026,000","12,364,000","11,706,000","14,158,000","12,747,000","12,034,000","15,600,000","10,990,000","12,512,000","5,057,000","4,394,000","3,981,000","4,036,000","5,141,000"
	TotalNonCurrentAssets,"448,053,000","443,682,000","443,956,000","2,238,418,000","2,247,029,000","2,259,000,000","2,263,000,000","6,329,000,000","6,332,000,000","6,332,000,000","6,294,000,000","6,281,000,000","6,282,000,000","6,023,478,000","6,673,673,000","6,702,496,000","7,686,754,000","7,701,306,000","7,676,135,000","7,382,893,000","7,301,226,000","7,314,585,000","7,113,161,000","7,082,334,000","7,085,194,000","7,138,904,000","7,061,470,000","7,088,744,000","6,292,444,000","6,368,298,000","6,120,291,000","2,297,629,000","2,087,934,000","2,097,346,000","2,022,922,000","1,986,447,000","1,981,047,000","1,969,784,000","1,886,472,000","1,908,531,000","1,911,207,000","2,025,320,000","2,031,514,000","2,022,649,000","2,056,603,000","2,071,315,000","2,081,836,000","2,098,103,000","2,106,524,000","2,122,660,000","2,212,856,000","2,214,316,000","2,278,443,000","2,340,826,000","2,625,539,000","2,629,998,000","2,630,091,000","2,602,562,000","2,606,805,000","1,947,322,000","1,857,965,000","1,866,567,000","2,059,175,000","1,841,656,000","1,216,121,000","1,206,622,000","1,149,726,000","1,080,148,000","1,088,326,000"
		NetPPE,"310,932,000","309,781,000","308,092,000","1,171,471,000","1,173,618,000","1,177,000,000","1,178,000,000","3,561,000,000","3,552,000,000","3,538,000,000","3,483,000,000","3,453,000,000","3,436,000,000","3,141,407,000","3,753,291,000","3,760,023,000","4,644,350,000","4,659,614,000","4,611,633,000","4,408,254,000","4,346,597,000","4,346,536,000","4,164,745,000","4,128,736,000","4,128,510,000","4,116,163,000","4,028,269,000","4,037,977,000","3,331,537,000","3,362,585,000","3,216,061,000","894,665,000","854,687,000","854,169,000","777,067,000","728,845,000","718,631,000","708,031,000","559,096,000","559,425,000","558,090,000","561,022,000","556,914,000","553,343,000","559,676,000","563,451,000","565,761,000","569,193,000","574,884,000","580,087,000","666,607,000","653,448,000","659,893,000","673,981,000","703,842,000","699,822,000","690,221,000","674,952,000","661,036,000","550,165,000","526,262,000","522,759,000","523,076,000","461,314,000","334,094,000","335,119,000","311,296,000","294,639,000","295,506,000"
			GrossPPE,"444,431,000","439,708,000","434,631,000","1,780,969,000","1,763,825,000","1,748,000,000","1,735,000,000","4,771,000,000","4,716,000,000","4,654,000,000","4,552,000,000","4,476,000,000","4,413,000,000","4,070,146,000","4,772,656,000","4,727,739,000","5,637,755,000","5,593,728,000","5,487,490,000","5,226,780,000","5,108,701,000","5,052,395,000","4,818,336,000","4,730,220,000","4,675,832,000","4,611,816,000","4,474,222,000","4,432,212,000","3,674,664,000","3,664,369,000","3,477,342,000","1,182,949,000","1,130,100,000","1,117,391,000","1,028,972,000","971,287,000","950,693,000","929,719,000","772,267,000","764,174,000","753,987,000","747,938,000","734,768,000","723,510,000","725,452,000","720,686,000","716,641,000","712,010,000","709,476,000","705,613,000","801,249,000","778,579,000","776,359,000","778,666,000","804,195,000","790,575,000","772,393,000","747,972,000","723,968,000","605,783,000","575,351,000","565,673,000","559,758,000","491,786,000","352,225,000","349,298,000","321,747,000","301,639,000","299,097,000"
				Properties,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,975,000","1,975,000","1,975,000","1,975,000","1,975,000","1,943,000","1,768,000","1,763,000","1,626,000","1,626,000",,"1,626,000","1,597,000","1,573,000",,"1,561,000","1,561,000","1,561,000",,"1,561,000","1,540,000","1,540,000","1,540,000","1,541,000","1,541,000","1,528,000","1,503,000","1,503,000",,"1,316,000","1,316,000","1,316,000",,,,,,
				LandAndImprovements,"10,710,000","10,710,000","10,710,000","10,710,000","10,710,000","11,000,000","11,000,000","319,000,000","319,000,000","319,000,000","319,000,000","319,000,000","319,000,000","319,107,000","319,397,000","319,397,000","339,264,000","339,279,000","315,156,000","304,367,000","304,367,000","304,371,000","301,290,000","301,858,000","299,600,000","291,652,000","271,652,000","271,652,000","272,021,000","272,241,000","271,631,000","10,480,000","10,478,000","10,478,000","10,242,000","10,242,000","10,242,000","10,242,000","4,618,000","4,618,000","4,618,000","4,618,000","4,618,000","4,618,000","4,618,000","4,618,000","4,618,000","4,618,000","4,618,000","4,618,000","71,899,000","59,968,000","59,968,000","56,039,000","68,071,000","69,015,000","63,051,000","63,275,000","63,275,000","63,275,000","63,275,000","63,275,000","63,358,000","63,358,000","62,520,000","62,520,000","50,080,000","47,017,000","47,017,000"
				BuildingsAndImprovements,"4,533,000","4,427,000","4,323,000","4,259,000","4,141,000","4,000,000","4,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,000,000","40,184,000","39,933,000","41,856,000","41,885,000","41,776,000","43,670,000","43,486,000","43,279,000","41,711,000","41,671,000","41,258,000","41,189,000","41,049,000","41,017,000","40,986,000","40,921,000","40,730,000","39,261,000","25,152,000","25,143,000","25,143,000","25,133,000","25,132,000","25,004,000","24,993,000","24,989,000","25,883,000","25,805,000","24,938,000","24,938,000","24,938,000","24,916,000","24,796,000","24,796,000","24,796,000","24,796,000","24,789,000","29,728,000","29,716,000","29,686,000","34,128,000","36,214,000","36,214,000","36,202,000","36,202,000","36,683,000","36,293,000","36,240,000","35,836,000","35,672,000","158,663,000","147,640,000","147,216,000","119,706,000","110,173,000","104,185,000"
				MachineryFurnitureEquipment,"382,688,000","380,664,000","377,439,000","608,398,000","602,409,000","593,000,000","591,000,000","3,025,000,000","3,015,000,000","3,003,000,000","2,891,000,000","2,867,000,000","2,845,000,000","2,828,173,000","3,528,219,000","3,501,582,000","4,168,689,000","4,132,010,000","3,984,391,000","3,836,463,000","3,813,567,000","3,800,007,000","3,646,671,000","3,586,834,000","3,521,331,000","3,485,323,000","3,454,448,000","3,452,807,000","2,848,221,000","2,839,195,000","2,617,698,000","718,131,000","700,667,000","686,255,000","573,377,000","569,298,000","519,339,000","513,714,000","388,288,000","384,924,000","379,255,000","374,545,000","359,264,000","351,570,000","349,087,000","352,459,000","345,235,000","341,505,000","340,831,000","345,245,000","345,906,000","338,874,000","332,550,000","331,192,000","325,213,000","321,092,000","316,179,000","311,414,000","300,445,000","280,716,000","268,916,000","265,370,000","257,974,000","246,636,000","136,068,000","134,116,000","131,149,000","129,939,000","127,886,000"
				OtherProperties,"12,186,000","12,591,000","11,455,000","321,941,000","323,948,000","323,000,000","319,000,000","330,000,000","332,000,000","336,000,000","330,000,000","326,000,000","321,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,626,000","5,624,000","5,624,000","5,624,000","1,573,000","5,624,000","5,624,000","5,624,000","1,561,000","8,676,000","5,624,000","5,624,000","5,624,000","5,624,000","5,624,000","5,624,000","5,624,000","5,624,000","193,720,000","13,478,000","13,190,000","16,940,000","12,706,000","2,166,000","1,960,000","7,651,000","1,832,000","7,563,000"
				ConstructionInProgress,"14,216,000","11,313,000","10,701,000","45,604,000","40,774,000","38,000,000","27,000,000","222,000,000","182,000,000","143,000,000","187,000,000","139,000,000","105,000,000","112,910,000","136,514,000","121,694,000","217,994,000","246,422,000","333,028,000","322,176,000","249,076,000","233,184,000","182,695,000","162,701,000","220,355,000","203,146,000","143,344,000","103,908,000","81,904,000","72,241,000","117,927,000","46,347,000","32,439,000","35,637,000","77,316,000","25,390,000","55,576,000","41,370,000","19,904,000","14,692,000","11,913,000","12,501,000","13,975,000","20,500,000","17,927,000","17,070,000","16,790,000","16,394,000","14,894,000","16,519,000","16,038,000","20,645,000","29,447,000","48,520,000","69,866,000","72,091,000","67,789,000","59,292,000","61,387,000","31,779,000","24,476,000","20,196,000","18,640,000","10,423,000","3,831,000","3,486,000","13,161,000","12,678,000","12,446,000"
				Leases,"20,098,000","20,003,000","20,003,000","790,057,000","781,843,000","779,000,000","783,000,000","835,000,000","828,000,000","813,000,000","785,000,000","785,000,000","783,000,000","769,772,000","748,593,000","743,210,000","869,923,000","834,241,000","811,245,000","720,288,000","698,412,000","673,122,000","646,009,000","637,569,000","593,357,000","590,646,000","563,761,000","562,859,000","431,597,000","439,962,000","430,825,000","380,864,000","359,398,000","357,903,000","340,929,000","339,250,000","338,589,000","337,632,000","332,705,000","332,431,000","330,770,000","329,710,000","324,723,000","314,663,000","321,707,000","320,170,000","318,017,000","317,512,000","317,152,000","312,881,000","327,441,000","322,212,000","317,544,000","301,623,000","297,666,000","284,998,000","282,020,000","270,662,000","255,051,000",,"167,650,000","166,490,000","165,858,000",,,,,,
			AccumulatedDepreciation,"-133,499,000","-129,927,000","-126,539,000","-609,498,000","-590,207,000","-571,000,000","-557,000,000","-1,210,000,000","-1,164,000,000","-1,116,000,000","-1,069,000,000","-1,023,000,000","-977,000,000","-928,739,000","-1,019,365,000","-967,716,000","-993,405,000","-934,114,000","-875,857,000","-818,526,000","-762,104,000","-705,859,000","-653,591,000","-601,484,000","-547,322,000","-495,653,000","-445,953,000","-394,235,000","-343,127,000","-301,784,000","-261,281,000","-288,284,000","-275,413,000","-263,222,000","-251,905,000","-242,442,000","-232,062,000","-221,688,000","-213,171,000","-204,749,000","-195,897,000","-186,916,000","-177,854,000","-170,167,000","-165,776,000","-157,235,000","-150,880,000","-142,817,000","-134,592,000","-125,526,000","-134,642,000","-125,131,000","-116,466,000","-104,685,000","-100,353,000","-90,753,000","-82,172,000","-73,020,000","-62,932,000","-55,618,000","-49,089,000","-42,914,000","-36,682,000","-30,472,000","-18,131,000","-14,179,000","-10,451,000","-7,000,000","-3,591,000"
		GoodwillAndOtherIntangibleAssets,"124,585,000","124,691,000","124,797,000","1,058,084,000","1,066,371,000","1,074,000,000","1,078,000,000","2,749,000,000","2,761,000,000","2,772,000,000","2,788,000,000","2,802,000,000","2,817,000,000","2,832,081,000","2,857,148,000","2,880,221,000","2,971,732,000","2,982,766,000","3,007,398,000","2,915,832,000","2,895,762,000","2,913,380,000","2,928,163,000","2,933,533,000","2,938,825,000","2,952,103,000","2,963,451,000","2,979,280,000","2,909,257,000","2,955,893,000","2,819,333,000","1,289,993,000","1,098,428,000","1,107,344,000","1,114,284,000","1,122,902,000","1,132,914,000","1,141,542,000","1,150,251,000","1,161,218,000","1,169,764,000","1,178,310,000","1,186,566,000","1,181,911,000","1,210,978,000","1,220,115,000","1,241,109,000","1,249,852,000","1,258,592,000","1,267,263,000","1,276,232,000","1,285,358,000","1,351,089,000","1,398,433,000","1,635,028,000","1,639,996,000","1,649,281,000","1,627,453,000","1,632,243,000","1,067,308,000","1,006,320,000","1,012,745,000","1,060,423,000","710,604,000","577,850,000","581,263,000","545,440,000","501,727,000","505,607,000"
			Goodwill,"120,193,000","120,193,000","120,193,000","617,072,000","617,072,000","616,000,000","616,000,000","2,044,000,000","2,044,000,000","2,043,000,000","2,043,000,000","2,043,000,000","2,043,000,000","2,043,320,000","2,043,800,000","2,046,896,000","2,068,799,000","2,068,668,000","2,075,965,000","2,031,720,000","2,024,484,000","2,024,409,000","2,021,509,000","2,021,611,000","2,017,891,000","2,017,211,000","2,020,125,000","2,019,204,000","1,992,742,000","1,996,259,000","1,929,220,000","596,627,000","514,343,000","514,494,000","513,939,000","513,939,000","514,640,000","514,640,000","514,640,000","516,175,000","516,175,000","516,175,000","516,094,000","511,153,000","514,253,000","514,253,000","516,182,000","516,182,000","516,182,000","516,182,000","516,182,000","516,182,000","569,382,000","586,249,000","781,253,000","775,684,000","775,565,000","770,108,000","769,721,000","513,867,000","486,476,000","485,986,000","503,447,000","402,143,000","281,809,000","281,776,000","234,931,000","232,767,000","233,411,000"
			OtherIntangibleAssets,"4,392,000","4,498,000","4,604,000","441,012,000","449,299,000","458,000,000","462,000,000","705,000,000","717,000,000","729,000,000","745,000,000","759,000,000","774,000,000","788,761,000","813,348,000","833,325,000","902,933,000","914,098,000","931,433,000","884,112,000","871,278,000","888,971,000","906,654,000","911,922,000","920,934,000","934,892,000","943,326,000","960,076,000","916,515,000","959,634,000","890,113,000","693,366,000","584,085,000","592,850,000","600,345,000","608,963,000","618,274,000","626,902,000","635,611,000","645,043,000","653,589,000","662,135,000","670,472,000","670,758,000","696,725,000","705,862,000","724,927,000","733,670,000","742,410,000","751,081,000","760,050,000","769,176,000","781,707,000","812,184,000","853,775,000","864,312,000","873,716,000","857,345,000","862,522,000","553,441,000","519,844,000","526,759,000","556,976,000","308,461,000","296,041,000","299,487,000","310,509,000","268,960,000","272,196,000"
		InvestmentsAndAdvances,,,,,,,,"8,000,000","8,000,000","9,000,000","9,000,000","9,000,000","8,000,000","8,360,000","9,296,000","9,073,000","9,408,000","9,526,000","9,526,000","9,192,000","8,944,000","8,835,000","9,058,000","9,025,000","8,908,000","8,274,000","8,609,000","9,166,000","9,166,000","9,773,000","21,306,000","71,434,000","89,434,000","83,703,000","86,554,000","89,109,000","85,682,000","75,205,000","125,299,000","136,463,000","129,567,000","230,401,000","229,679,000","227,122,000","223,727,000","223,792,000","211,662,000","213,858,000","208,084,000","207,491,000","201,585,000","200,408,000","190,379,000","184,930,000","201,209,000","204,159,000","202,518,000","211,606,000","219,300,000","227,958,000","236,103,000","239,632,000","361,639,000","542,197,000","175,358,000","173,535,000","181,239,000","188,217,000","187,894,000"
			LongTermEquityInvestment,,,,,,,,"8,000,000","8,000,000","9,000,000","9,000,000","9,000,000","8,000,000","8,360,000","9,296,000","9,073,000","9,408,000","9,526,000","9,526,000","9,192,000","8,944,000","8,835,000","9,058,000","9,025,000","8,908,000","8,274,000","8,609,000","9,166,000","9,166,000","9,773,000","21,306,000","71,434,000","89,434,000","83,703,000","86,554,000","89,109,000","85,682,000","75,205,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"4,078,000",,,,,,,,,,,"4,000,000","9,000,000","14,536,000","26,958,000","26,652,000","30,799,000","24,455,000","18,743,000","19,432,000","25,850,000","30,781,000",,,,,,,,"584,000",,,,"6,880,000",,,,,,,,,,,,,,,,,,,,,,,,"0","1,036,000","11,681,000","2,093,000","2,252,000","3,762,000",,,,,,
