name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992
TotalAssets,"885,626,000","885,704,000","889,954,000","855,744,000","918,285,000","872,770,000","816,675,000","757,737,000","718,268,000","730,721,000","730,565,000","726,564,000","739,068,000","570,947,000","551,162,000","558,171,000","579,817,000","555,553,000","550,928,000","525,642,000","516,449,000","512,565,000","498,788,000","487,223,000","490,979,000","494,912,000","494,617,000","503,042,000","501,977,000","512,803,000","492,181,000","485,200,000","468,599,000","464,291,000","451,439,000","449,478,000","443,285,000","438,408,000","412,479,000","407,437,000","416,605,000","390,382,000","386,255,000","380,695,000","380,804,000","415,941,000","406,262,000","411,501,000","397,095,000","412,507,000","403,784,000","387,861,000","386,468,000","397,765,000","405,406,000","403,493,000","401,817,000","400,567,000","402,582,000","375,629,000","379,639,000","349,944,000","330,166,000","334,314,000","350,562,000","361,129,000","357,540,000","363,258,000","374,487,000","362,200,000","351,502,000","351,819,000","347,214,000","347,919,000","353,964,000","358,932,000","365,469,000","370,146,000","376,409,000","381,608,000","387,439,000","395,033,000","397,356,000","397,068,000","395,658,000","400,870,000","389,832,000","379,351,000","372,100,000","374,800,000","347,900,000","343,300,000","319,300,000","304,500,000","287,800,000","277,300,000","253,200,000","241,300,000","226,600,000","218,900,000","212,100,000","198,700,000","189,500,000","132,900,000","128,800,000","122,600,000","86,900,000","83,700,000","76,200,000","60,000,000","56,000,000","53,900,000","27,800,000","26,200,000","22,900,000","9,000,000","7,700,000"
	CurrentAssets,"286,269,000","255,009,000","271,760,000","262,343,000","331,581,000","306,407,000","279,938,000","225,473,000","185,193,000","181,546,000","194,384,000","193,885,000","199,414,000","171,708,000","152,371,000","157,719,000","179,250,000","169,994,000","167,589,000","149,589,000","145,568,000","145,575,000","140,452,000","134,425,000","140,323,000","152,590,000","158,676,000","153,192,000","149,486,000","156,008,000","143,522,000","137,580,000","129,339,000","125,040,000","119,287,000","122,934,000","121,190,000","118,626,000","105,670,000","105,128,000","119,205,000","93,400,000","89,073,000","83,773,000","81,170,000","112,372,000","98,716,000","104,384,000","87,399,000","102,112,000","85,942,000","80,351,000","75,348,000","86,000,000","77,416,000","77,754,000","73,661,000","72,869,000","89,835,000","75,908,000","84,543,000","75,745,000","75,927,000","80,208,000","92,008,000","96,088,000","85,797,000","82,837,000","89,144,000","80,453,000","68,205,000","66,855,000","62,458,000","56,197,000","56,029,000","56,492,000","57,433,000","56,791,000","59,594,000","62,153,000","65,131,000","58,418,000","60,879,000","64,289,000","65,515,000","62,747,000","53,418,000","50,336,000","46,100,000","79,500,000","71,900,000","72,800,000","67,800,000","60,300,000","53,200,000","58,400,000","49,200,000","47,200,000","37,600,000","42,500,000","48,300,000","41,900,000","51,600,000","29,500,000","38,300,000","38,400,000","15,400,000","19,800,000","22,900,000","10,200,000","8,400,000","8,300,000","7,100,000","16,600,000","15,800,000","3,300,000","3,100,000"
		CashCashEquivalentsAndShortTermInvestments,"80,669,000","70,610,000","105,813,000","96,213,000","171,272,000","130,204,000","140,050,000","75,699,000","36,376,000","27,911,000","28,368,000","30,656,000","29,273,000","19,468,000","24,880,000","25,719,000","31,935,000","22,345,000","39,543,000","22,247,000","22,715,000","15,563,000","19,107,000","15,266,000","17,272,000","21,006,000","24,441,000","22,447,000","23,524,000","20,122,000","17,148,000","19,971,000","14,388,000","13,670,000","13,689,000","28,236,000","24,551,000","16,396,000","25,353,000","33,625,000","45,112,000","17,238,000","23,695,000","20,106,000","13,744,000","46,225,000","37,710,000","42,551,000","28,219,000","43,693,000","25,347,000","18,141,000","12,527,000","12,678,000","8,356,000","10,196,000","8,877,000","8,078,000","19,933,000","5,716,000","12,979,000","10,395,000","10,494,000","17,595,000","22,098,000","27,357,000","21,793,000","14,105,000","14,698,000","13,462,000","7,456,000","9,045,000","7,071,000","8,156,000","3,886,000","7,999,000","9,499,000","10,422,000","11,883,000","13,370,000","17,609,000","11,610,000","11,491,000","8,372,000","11,886,000","21,698,000","14,866,000","11,896,000","3,700,000","45,500,000","36,500,000","37,400,000","34,000,000","29,700,000","24,100,000","26,500,000","18,700,000","19,700,000","9,400,000","16,100,000","24,100,000","19,200,000","31,900,000","11,100,000","19,900,000","21,700,000","400,000","8,100,000","12,800,000","2,800,000","1,000,000","1,100,000","800,000","200,000","3,900,000","300,000","400,000"
			CashAndCashEquivalents,"80,669,000","70,610,000","105,813,000","96,213,000","171,272,000","130,204,000","140,050,000","75,699,000","36,376,000","27,911,000","28,368,000","30,656,000","29,273,000","19,468,000","24,880,000","25,719,000","31,935,000","22,345,000","39,543,000","22,247,000","22,715,000","15,563,000","19,107,000","15,266,000","17,272,000","21,006,000","24,441,000","22,447,000","23,524,000","20,122,000","17,148,000","19,971,000","14,388,000","13,670,000","13,689,000","28,236,000","24,551,000","16,396,000","25,353,000","33,625,000","45,112,000","17,238,000","23,695,000","20,106,000","13,744,000","46,225,000","37,710,000","42,551,000","28,219,000","42,674,000","24,328,000","18,141,000","10,987,000","12,678,000","8,356,000","10,196,000","8,877,000","8,078,000","19,933,000","5,716,000","12,979,000","10,395,000","10,494,000","17,595,000","22,098,000","27,357,000","21,793,000","14,105,000","14,698,000","13,462,000","7,456,000","9,045,000","7,071,000","8,156,000","3,886,000","7,999,000","9,499,000","10,422,000","11,883,000","13,370,000","17,609,000","11,610,000","11,491,000","8,372,000","6,141,000","21,698,000","14,866,000","11,896,000","3,700,000","45,500,000","36,500,000","37,400,000","34,000,000","29,700,000","24,100,000","26,500,000","18,700,000","19,700,000","9,400,000","16,100,000","24,100,000","19,200,000","31,900,000","11,100,000","19,900,000","21,700,000","400,000","8,100,000","12,800,000","2,800,000","1,000,000","1,100,000","800,000","200,000","3,900,000","300,000","400,000"
			OtherShortTermInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","1,019,000","1,019,000",,"1,540,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,745,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		Receivables,"100,874,000","103,108,000","93,208,000","88,321,000","87,402,000","102,726,000","81,415,000","83,936,000","91,051,000","92,735,000","94,112,000","86,648,000","92,162,000","89,425,000","70,674,000","68,153,000","67,611,000","72,880,000","67,672,000","65,979,000","64,212,000","65,480,000","64,016,000","61,816,000","63,780,000","71,408,000","64,979,000","70,313,000","65,918,000","71,680,000","63,326,000","54,239,000","59,507,000","56,769,000","53,148,000","46,675,000","47,973,000","49,224,000","37,317,000","32,140,000","34,529,000","32,390,000","27,492,000","26,471,000","28,325,000","25,357,000","22,914,000","24,839,000","22,144,000","22,533,000","22,091,000","22,988,000","23,775,000","22,808,000","23,427,000","23,173,000","22,539,000","21,100,000","21,495,000","20,962,000","23,326,000","21,131,000","21,371,000","21,501,000","21,300,000","26,516,000","21,998,000","24,739,000","28,384,000","25,597,000","22,331,000","23,277,000","19,717,000","18,273,000","18,918,000","15,908,000","16,763,000","16,752,000","18,624,000","21,129,000","23,238,000","23,887,000","21,343,000","24,682,000","23,064,000","20,067,000","18,792,000","18,342,000","21,400,000","15,900,000","18,500,000","18,900,000","17,300,000","16,000,000","14,400,000","15,300,000","15,100,000","13,500,000","13,600,000","13,500,000","13,100,000","12,800,000","10,900,000","10,400,000","10,200,000","9,200,000","7,600,000","5,700,000","5,700,000","3,700,000","4,000,000","3,900,000","3,600,000","14,000,000","9,800,000","1,600,000","1,300,000"
			AccountsReceivable,"81,229,000","81,370,000","79,534,000","75,839,000","76,008,000","90,135,000","69,332,000","73,530,000","77,607,000","80,921,000","82,401,000","77,019,000","80,748,000","67,854,000","53,157,000","62,973,000","62,949,000","64,644,000","63,266,000","59,882,000","60,586,000","59,691,000","59,046,000","56,357,000","56,683,000","63,320,000","56,445,000","53,083,000","56,187,000","56,047,000","57,262,000","48,377,000","53,682,000","53,203,000","47,642,000","43,235,000","44,792,000","44,647,000","33,072,000","27,693,000","30,251,000","28,169,000","27,492,000","26,471,000","28,325,000","25,357,000","22,914,000","24,839,000","22,144,000","22,533,000","22,091,000","22,988,000","23,775,000","22,808,000","23,427,000","23,173,000","22,539,000","21,100,000","21,495,000","20,962,000","23,326,000","21,131,000","21,371,000","21,501,000","21,300,000","26,516,000","21,998,000","24,739,000","28,384,000","25,597,000","22,331,000","23,277,000","19,717,000","18,273,000","18,918,000","15,908,000","16,763,000","16,752,000","18,624,000","21,129,000","23,238,000","23,887,000","21,343,000","24,682,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"86,080,000","83,734,000","81,864,000","77,937,000","78,345,000","93,757,000",,,,"88,262,000",,,,"69,971,000",,,,"66,915,000",,,,"61,177,000",,,,"65,767,000",,,,"59,861,000",,,,"57,521,000",,,,"47,704,000",,,,"31,203,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-4,851,000","-2,364,000","-2,330,000","-2,098,000","-2,337,000","-3,622,000",,,,"-7,341,000",,,,"-2,117,000",,,,"-2,271,000",,,,"-1,486,000",,,,"-2,447,000",,,,"-3,814,000",,,,"-4,318,000",,,,"-3,057,000",,,,"-3,034,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NotesReceivable,"9,108,000","12,352,000","13,075,000","11,398,000","10,687,000","11,318,000","10,180,000","9,651,000","9,343,000","7,790,000","5,806,000","5,182,000","5,983,000","5,498,000","6,466,000","5,180,000","4,662,000","4,333,000","3,829,000","3,680,000","3,626,000","3,417,000","4,269,000","4,715,000","7,049,000","7,816,000","7,738,000","6,422,000","6,103,000","6,106,000","6,064,000","5,862,000","5,825,000","3,566,000","5,506,000","3,440,000","3,181,000","4,577,000","4,245,000","4,447,000","4,278,000","4,221,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
